step,training_loss,selection_rmse,matched_examples,matched_groups,matched_gain_log_mae,matched_gain_log_rmse,matched_gain_prediction_bias_log,matched_top1_accuracy_tie_aware,matched_mean_selection_regret_log,matched_positive_target_fraction,matched_threshold_2_precision,matched_threshold_2_recall,matched_threshold_2_predicted_pass_fraction,matched_threshold_2_true_pass_fraction,matched_threshold_5_precision,matched_threshold_5_recall,matched_threshold_5_predicted_pass_fraction,matched_threshold_5_true_pass_fraction,matched_threshold_10_precision,matched_threshold_10_recall,matched_threshold_10_predicted_pass_fraction,matched_threshold_10_true_pass_fraction,matched_threshold_50_precision,matched_threshold_50_recall,matched_threshold_50_predicted_pass_fraction,matched_threshold_50_true_pass_fraction,matched_threshold_100_precision,matched_threshold_100_recall,matched_threshold_100_predicted_pass_fraction,matched_threshold_100_true_pass_fraction,matched_threshold_200_precision,matched_threshold_200_recall,matched_threshold_200_predicted_pass_fraction,matched_threshold_200_true_pass_fraction,matched_threshold_400_precision,matched_threshold_400_recall,matched_threshold_400_predicted_pass_fraction,matched_threshold_400_true_pass_fraction,stress_examples,stress_groups,stress_gain_log_mae,stress_gain_log_rmse,stress_gain_prediction_bias_log,stress_top1_accuracy_tie_aware,stress_mean_selection_regret_log,stress_positive_target_fraction,stress_threshold_2_precision,stress_threshold_2_recall,stress_threshold_2_predicted_pass_fraction,stress_threshold_2_true_pass_fraction,stress_threshold_5_precision,stress_threshold_5_recall,stress_threshold_5_predicted_pass_fraction,stress_threshold_5_true_pass_fraction,stress_threshold_10_precision,stress_threshold_10_recall,stress_threshold_10_predicted_pass_fraction,stress_threshold_10_true_pass_fraction,stress_threshold_50_precision,stress_threshold_50_recall,stress_threshold_50_predicted_pass_fraction,stress_threshold_50_true_pass_fraction,stress_threshold_100_precision,stress_threshold_100_recall,stress_threshold_100_predicted_pass_fraction,stress_threshold_100_true_pass_fraction,stress_threshold_200_precision,stress_threshold_200_recall,stress_threshold_200_predicted_pass_fraction,stress_threshold_200_true_pass_fraction,stress_threshold_400_precision,stress_threshold_400_recall,stress_threshold_400_predicted_pass_fraction,stress_threshold_400_true_pass_fraction
500,0.06032862514257431,0.06145341858103239,1536,96,0.0190832931548357,0.06108032539486885,0.011240669526159763,0.3541666666666667,0.01785224940714632,0.17578125,0.1907514450867052,0.6285714285714286,0.22526041666666666,0.068359375,0.24183006535947713,0.5967741935483871,0.099609375,0.040364583333333336,0.453125,0.7073170731707317,0.041666666666666664,0.026692708333333332,0.9230769230769231,0.7058823529411765,0.008463541666666666,0.011067708333333334,1.0,0.9,0.005859375,0.006510416666666667,0.625,1.0,0.005208333333333333,0.0032552083333333335,0.75,0.75,0.0026041666666666665,0.0026041666666666665,768,48,0.01192619651556015,0.0621928907930851,0.005968235433101654,0.4791666666666667,0.013478646318536866,0.16796875,0.3372093023255814,0.7435897435897436,0.11197916666666667,0.05078125,0.45454545454545453,0.5172413793103449,0.04296875,0.037760416666666664,0.8461538461538461,0.6111111111111112,0.016927083333333332,0.0234375,0.8,0.8,0.006510416666666667,0.006510416666666667,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.00390625,0.00390625
550,0.06220035254955292,0.05465229674245985,1536,96,0.018525928258895874,0.054930783808231354,0.010838302783668041,0.3541666666666667,0.017533695915621667,0.17578125,0.1928374655647383,0.6666666666666666,0.236328125,0.068359375,0.2631578947368421,0.6451612903225806,0.09895833333333333,0.040364583333333336,0.45901639344262296,0.6829268292682927,0.039713541666666664,0.026692708333333332,0.9230769230769231,0.7058823529411765,0.008463541666666666,0.011067708333333334,1.0,0.9,0.005859375,0.006510416666666667,0.625,1.0,0.005208333333333333,0.0032552083333333335,0.75,0.75,0.0026041666666666665,0.0026041666666666665,768,48,0.011396639049053192,0.05409102141857147,0.005686257500201464,0.4791666666666667,0.013478646318536866,0.16796875,0.35294117647058826,0.7692307692307693,0.11067708333333333,0.05078125,0.5333333333333333,0.5517241379310345,0.0390625,0.037760416666666664,0.8571428571428571,0.6666666666666666,0.018229166666666668,0.0234375,0.75,0.6,0.005208333333333333,0.006510416666666667,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.00390625,0.00390625
600,0.07158979028463364,0.055309701781475755,1536,96,0.016691310331225395,0.05491960048675537,0.008787608705461025,0.3854166666666667,0.01716289408169776,0.17578125,0.20743034055727555,0.638095238095238,0.21028645833333334,0.068359375,0.3140495867768595,0.6129032258064516,0.07877604166666667,0.040364583333333336,0.6086956521739131,0.6829268292682927,0.029947916666666668,0.026692708333333332,0.9230769230769231,0.7058823529411765,0.008463541666666666,0.011067708333333334,1.0,0.9,0.005859375,0.006510416666666667,0.625,1.0,0.005208333333333333,0.0032552083333333335,0.75,0.75,0.0026041666666666665,0.0026041666666666665,768,48,0.010737183503806591,0.05608176440000534,0.0048509156331419945,0.5,0.012775179495212305,0.16796875,0.3493975903614458,0.7435897435897436,0.10807291666666667,0.05078125,0.6153846153846154,0.5517241379310345,0.033854166666666664,0.037760416666666664,0.8571428571428571,0.6666666666666666,0.018229166666666668,0.0234375,0.75,0.6,0.005208333333333333,0.006510416666666667,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.00390625,0.00390625
650,0.06522784382104874,0.055113239765171,1536,96,0.016522908583283424,0.05390586331486702,0.009907050989568233,0.3958333333333333,0.015321310647730494,0.17578125,0.20402298850574713,0.6761904761904762,0.2265625,0.068359375,0.3333333333333333,0.6451612903225806,0.078125,0.040364583333333336,0.6170212765957447,0.7073170731707317,0.030598958333333332,0.026692708333333332,0.9285714285714286,0.7647058823529411,0.009114583333333334,0.011067708333333334,1.0,1.0,0.006510416666666667,0.006510416666666667,0.625,1.0,0.005208333333333333,0.0032552083333333335,0.75,0.75,0.0026041666666666665,0.0026041666666666665,768,48,0.0113789988681674,0.057451922446489334,0.006226626690477133,0.4791666666666667,0.012855982225341714,0.16796875,0.358695652173913,0.8461538461538461,0.11979166666666667,0.05078125,0.5666666666666667,0.5862068965517241,0.0390625,0.037760416666666664,0.8666666666666667,0.7222222222222222,0.01953125,0.0234375,0.8,0.8,0.006510416666666667,0.006510416666666667,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.00390625,0.00390625
700,0.08262812346220016,0.052367774357156366,1536,96,0.01604863815009594,0.0520571805536747,0.008586899377405643,0.3854166666666667,0.01714258008173412,0.17578125,0.20783132530120482,0.6571428571428571,0.21614583333333334,0.068359375,0.3611111111111111,0.6290322580645161,0.0703125,0.040364583333333336,0.6086956521739131,0.6829268292682927,0.029947916666666668,0.026692708333333332,0.9230769230769231,0.7058823529411765,0.008463541666666666,0.011067708333333334,1.0,0.9,0.005859375,0.006510416666666667,0.625,1.0,0.005208333333333333,0.0032552083333333335,0.75,0.75,0.0026041666666666665,0.0026041666666666665,768,48,0.010616087354719639,0.05298350006341934,0.005174189805984497,0.5,0.012683063116654125,0.16796875,0.367816091954023,0.8205128205128205,0.11328125,0.05078125,0.6071428571428571,0.5862068965517241,0.036458333333333336,0.037760416666666664,0.8666666666666667,0.7222222222222222,0.01953125,0.0234375,0.8,0.8,0.006510416666666667,0.006510416666666667,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.00390625,0.00390625
750,0.0591563880443573,0.04892579299607629,1536,96,0.014654050581157207,0.04895661771297455,0.0067518786527216434,0.375,0.0172027647512986,0.17578125,0.23469387755102042,0.6571428571428571,0.19140625,0.068359375,0.4470588235294118,0.6129032258064516,0.055338541666666664,0.040364583333333336,0.6511627906976745,0.6829268292682927,0.027994791666666668,0.026692708333333332,0.9166666666666666,0.6470588235294118,0.0078125,0.011067708333333334,1.0,0.9,0.005859375,0.006510416666666667,0.625,1.0,0.005208333333333333,0.0032552083333333335,1.0,0.75,0.001953125,0.0026041666666666665,768,48,0.009861769154667854,0.04886408522725105,0.004182996228337288,0.5,0.012683063116654125,0.16796875,0.3974358974358974,0.7948717948717948,0.1015625,0.05078125,0.7083333333333334,0.5862068965517241,0.03125,0.037760416666666664,0.8571428571428571,0.6666666666666666,0.018229166666666668,0.0234375,1.0,0.6,0.00390625,0.006510416666666667,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.00390625,0.00390625
800,0.06078263744711876,0.047404379220482296,1536,96,0.01444503664970398,0.047137510031461716,0.0075068105943500996,0.3854166666666667,0.01575522351954343,0.17578125,0.22756410256410256,0.6761904761904762,0.203125,0.068359375,0.4659090909090909,0.6612903225806451,0.057291666666666664,0.040364583333333336,0.6744186046511628,0.7073170731707317,0.027994791666666668,0.026692708333333332,0.9285714285714286,0.7647058823529411,0.009114583333333334,0.011067708333333334,1.0,1.0,0.006510416666666667,0.006510416666666667,0.625,1.0,0.005208333333333333,0.0032552083333333335,1.0,0.75,0.001953125,0.0026041666666666665,768,48,0.010124155320227146,0.047933660447597504,0.0050550661981105804,0.5,0.012683063116654125,0.16796875,0.3707865168539326,0.8461538461538461,0.11588541666666667,0.05078125,0.6923076923076923,0.6206896551724138,0.033854166666666664,0.037760416666666664,0.8666666666666667,0.7222222222222222,0.01953125,0.0234375,0.8,0.8,0.006510416666666667,0.006510416666666667,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.00390625,0.00390625
850,0.03996013104915619,0.044291455485789395,1536,96,0.01290645357221365,0.044576358050107956,0.005376018118113279,0.40625,0.015278410779454058,0.17578125,0.2897959183673469,0.6761904761904762,0.15950520833333334,0.068359375,0.5616438356164384,0.6612903225806451,0.047526041666666664,0.040364583333333336,0.725,0.7073170731707317,0.026041666666666668,0.026692708333333332,0.9230769230769231,0.7058823529411765,0.008463541666666666,0.011067708333333334,1.0,0.9,0.005859375,0.006510416666666667,0.625,1.0,0.005208333333333333,0.0032552083333333335,1.0,0.75,0.001953125,0.0026041666666666665,768,48,0.009058631025254726,0.043716080486774445,0.0036625023931264877,0.5625,0.006091334072981643,0.16796875,0.42857142857142855,0.8461538461538461,0.10026041666666667,0.05078125,0.9,0.6206896551724138,0.026041666666666668,0.037760416666666664,0.9230769230769231,0.6666666666666666,0.016927083333333332,0.0234375,1.0,0.8,0.005208333333333333,0.006510416666666667,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.00390625,0.00390625
900,0.07697170227766037,0.043374362840609075,1536,96,0.013083214871585369,0.0436306968331337,0.006820952985435724,0.40625,0.015018797223045036,0.17578125,0.27956989247311825,0.7428571428571429,0.181640625,0.068359375,0.5308641975308642,0.6935483870967742,0.052734375,0.040364583333333336,0.7045454545454546,0.7560975609756098,0.028645833333333332,0.026692708333333332,0.9285714285714286,0.7647058823529411,0.009114583333333334,0.011067708333333334,1.0,1.0,0.006510416666666667,0.006510416666666667,0.625,1.0,0.005208333333333333,0.0032552083333333335,1.0,0.75,0.001953125,0.0026041666666666665,768,48,0.009585745632648468,0.0428570955991745,0.004845051094889641,0.6041666666666666,0.004873730787262313,0.16796875,0.4,0.8717948717948718,0.11067708333333333,0.05078125,0.8,0.6896551724137931,0.032552083333333336,0.037760416666666664,0.8666666666666667,0.7222222222222222,0.01953125,0.0234375,1.0,0.8,0.005208333333333333,0.006510416666666667,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.00390625,0.00390625
950,0.04546517878770828,0.04349841671936385,1536,96,0.012567173689603806,0.04352777823805809,0.00669826427474618,0.4270833333333333,0.014538941803598012,0.17578125,0.316,0.7523809523809524,0.16276041666666666,0.068359375,0.5733333333333334,0.6935483870967742,0.048828125,0.040364583333333336,0.7045454545454546,0.7560975609756098,0.028645833333333332,0.026692708333333332,0.9285714285714286,0.7647058823529411,0.009114583333333334,0.011067708333333334,1.0,1.0,0.006510416666666667,0.006510416666666667,0.625,1.0,0.005208333333333333,0.0032552083333333335,1.0,0.75,0.001953125,0.0026041666666666665,768,48,0.00955516379326582,0.04343963414430618,0.005025274585932493,0.6041666666666666,0.004873730787262313,0.16796875,0.40476190476190477,0.8717948717948718,0.109375,0.05078125,0.84,0.7241379310344828,0.032552083333333336,0.037760416666666664,0.8666666666666667,0.7222222222222222,0.01953125,0.0234375,0.8,0.8,0.006510416666666667,0.006510416666666667,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.00390625,0.00390625
1000,0.05608601123094559,0.04346251839455099,1536,96,0.012651506811380386,0.0435076579451561,0.00704478332772851,0.4375,0.014524282937856015,0.17578125,0.32142857142857145,0.7714285714285715,0.1640625,0.068359375,0.5844155844155844,0.7258064516129032,0.050130208333333336,0.040364583333333336,0.6888888888888889,0.7560975609756098,0.029296875,0.026692708333333332,0.9285714285714286,0.7647058823529411,0.009114583333333334,0.011067708333333334,1.0,1.0,0.006510416666666667,0.006510416666666667,0.625,1.0,0.005208333333333333,0.0032552083333333335,1.0,0.75,0.001953125,0.0026041666666666665,768,48,0.009697191417217255,0.04337209835648537,0.005292596761137247,0.6041666666666666,0.004873730787262313,0.16796875,0.40476190476190477,0.8717948717948718,0.109375,0.05078125,0.8461538461538461,0.7586206896551724,0.033854166666666664,0.037760416666666664,0.8125,0.7222222222222222,0.020833333333333332,0.0234375,1.0,0.8,0.005208333333333333,0.006510416666666667,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.00390625,0.00390625
1050,0.031122170388698578,0.0385954246105675,1536,96,0.011183802038431168,0.03945872187614441,0.004929921589791775,0.4583333333333333,0.012970519962086277,0.17578125,0.38349514563106796,0.7523809523809524,0.13411458333333334,0.068359375,0.6164383561643836,0.7258064516129032,0.047526041666666664,0.040364583333333336,0.7209302325581395,0.7560975609756098,0.027994791666666668,0.026692708333333332,0.9230769230769231,0.7058823529411765,0.008463541666666666,0.011067708333333334,1.0,1.0,0.006510416666666667,0.006510416666666667,0.7142857142857143,1.0,0.004557291666666667,0.0032552083333333335,1.0,0.75,0.001953125,0.0026041666666666665,768,48,0.008392218500375748,0.036808136850595474,0.0036039482802152634,0.625,0.004663845371448853,0.16796875,0.4657534246575342,0.8717948717948718,0.09505208333333333,0.05078125,0.9565217391304348,0.7586206896551724,0.029947916666666668,0.037760416666666664,1.0,0.7222222222222222,0.016927083333333332,0.0234375,1.0,0.8,0.005208333333333333,0.006510416666666667,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.00390625,0.00390625
