step,selection_mode,window_steps,validation_capacity,regular_vehicle_count,visitor_vehicle_count,regular_validation_retained_mean,visitor_validation_retained_mean,regular_validation_seen_mean,visitor_validation_seen_mean,policy_examples_per_vehicle_mean,policy_examples_per_vehicle_min,policy_examples_per_vehicle_max,latest_fidelity_step,latest_tail_rmse,window_opportunities,window_attempts,window_labeled_pulls,window_attempt_rate,window_mean_realized_gain,window_beneficial_pull_fraction,window_adopted_pull_fraction,window_gain_prediction_pearson,window_selected_predicted_top_fraction,window_mean_candidate_score_std,window_available_regular_provider_fraction,window_selected_regular_provider_fraction,window_regular_provider_selection_enrichment,window_available_more_experienced_provider_fraction,window_selected_more_experienced_provider_fraction,window_more_experienced_selection_enrichment,window_selected_provider_sample_advantage_mean,cumulative_opportunities,cumulative_attempts,cumulative_labeled_pulls,cumulative_attempt_rate,cumulative_mean_realized_gain,cumulative_beneficial_pull_fraction,cumulative_adopted_pull_fraction,cumulative_gain_prediction_pearson,cumulative_selected_predicted_top_fraction,cumulative_mean_candidate_score_std,cumulative_available_regular_provider_fraction,cumulative_selected_regular_provider_fraction,cumulative_regular_provider_selection_enrichment,cumulative_available_more_experienced_provider_fraction,cumulative_selected_more_experienced_provider_fraction,cumulative_more_experienced_selection_enrichment,cumulative_selected_provider_sample_advantage_mean
25,policy,100,400,2,8,42.0,34.5,42.0,34.5,2.6,1,4,-1,nan,172,30,30,0.1744186046511628,0.12108858447906565,0.5,0.5,0.18488234974984094,0.9666666666666667,0.00023818718689903997,nan,0.0,nan,0.5058139534883721,0.5333333333333333,1.0544061302681993,4.333333333333333,172,30,30,0.1744186046511628,0.12108858447906565,0.5,0.5,0.18488234974984094,0.9666666666666667,0.00023818718689903997,nan,0.0,nan,0.5058139534883721,0.5333333333333333,1.0544061302681993,4.333333333333333
50,policy,100,400,2,8,88.0,79.5,88.0,79.5,4.8,2,6,-1,nan,397,52,52,0.1309823677581864,0.10854175412201142,0.6346153846153846,0.6346153846153846,0.06749257415662133,0.9807692307692307,0.0003991500018450662,nan,0.0,nan,0.5495382031905961,0.5384615384615384,0.9798436857260386,2.9615384615384617,397,52,52,0.1309823677581864,0.10854175412201142,0.6346153846153846,0.6346153846153846,0.06749257415662133,0.9807692307692307,0.0003991500018450662,nan,0.0,nan,0.5495382031905961,0.5384615384615384,0.9798436857260386,2.9615384615384617
75,policy,100,400,2,8,129.0,65.5,129.0,65.5,5.0,0,9,-1,nan,571,73,73,0.12784588441331,0.11872924084730171,0.684931506849315,0.684931506849315,0.006825578178605742,0.9452054794520548,0.00038689686196387144,nan,0.0,nan,0.5313485113835376,0.5342465753424658,1.0054541678330522,1.0273972602739727,571,73,73,0.12784588441331,0.11872924084730171,0.684931506849315,0.684931506849315,0.006825578178605742,0.9452054794520548,0.00038689686196387144,nan,0.0,nan,0.5313485113835376,0.5342465753424658,1.0054541678330522,1.0273972602739727
100,policy,100,400,2,8,171.0,78.625,171.0,78.625,6.1,0,11,100,24.8703972657024,759,97,97,0.12779973649538867,0.15467534631372104,0.6907216494845361,0.6907216494845361,-0.06990597938888105,0.9484536082474226,0.0007555742223255863,nan,0.0,nan,0.530171277997365,0.5257731958762887,0.9917044126990634,20.948453608247423,759,97,97,0.12779973649538867,0.15467534631372104,0.6907216494845361,0.6907216494845361,-0.06990597938888105,0.9484536082474226,0.0007555742223255863,nan,0.0,nan,0.530171277997365,0.5257731958762887,0.9917044126990634,20.948453608247423
125,policy,100,400,2,8,186.0,21.75,186.0,21.75,3.6,0,13,100,24.8703972657024,687,89,89,0.12954876273653565,0.21893811088145443,0.7528089887640449,0.7528089887640449,-0.3088940940054924,0.9438202247191011,0.0009356591300436533,nan,0.0,nan,0.5296943231441048,0.5168539325842697,0.9757588669562882,29.40449438202247,859,119,119,0.13853317811408614,0.19427016304891942,0.6890756302521008,0.6890756302521008,-0.15905209596955228,0.9495798319327731,0.0007960023498098076,nan,0.0,nan,0.5249126891734575,0.5210084033613446,0.9925620281379353,23.084033613445378
150,policy,100,400,2,8,228.0,51.0,228.0,51.0,5.4,0,15,100,24.8703972657024,662,92,92,0.13897280966767372,0.28078691365600766,0.6956521739130435,0.6956521739130435,-0.08947628637118392,0.9239130434782609,0.0025243176876108098,nan,0.0,nan,0.5023665659617321,0.5217391304347826,1.0385626070396694,68.79347826086956,1059,144,144,0.1359773371104816,0.2185872727131757,0.6736111111111112,0.6736111111111112,-0.09610139737045033,0.9444444444444444,0.0017276306514927733,nan,0.0,nan,0.5200503619767076,0.5277777777777778,1.0148589759109066,45.020833333333336
175,policy,100,400,2,8,272.0,66.625,272.0,66.625,6.6,1,17,100,24.8703972657024,704,98,98,0.13920454545454544,0.2891840723380184,0.6836734693877551,0.6836734693877551,0.1301128821345823,0.9489795918367347,0.0028012062074254944,nan,0.0,nan,0.5026041666666667,0.5408163265306123,1.0760283387966585,99.64285714285714,1275,171,171,0.13411764705882354,0.21641680509344344,0.6842105263157895,0.6842105263157895,-0.04947369835391092,0.9473684210526315,0.0017199743358501324,nan,0.0,nan,0.5154771241830065,0.5380116959064327,1.0437159491008294,57.54385964912281
200,policy,100,400,2,8,298.0,38.25,298.0,38.25,5.9,1,19,200,15.399250231005313,690,98,98,0.14202898550724638,0.3028556136706015,0.6938775510204082,0.6938775510204082,0.16273663457376197,0.9489795918367347,0.0025803663184084703,nan,0.0,nan,0.48743961352657,0.5612244897959183,1.1513723427924192,94.06122448979592,1449,195,195,0.13457556935817805,0.22914542939564042,0.6923076923076923,0.6923076923076923,-0.01789895801940239,0.9487179487179487,0.0016245228395079122,nan,0.0,nan,0.5098228663446055,0.5435897435897435,1.066232567180135,57.69230769230769
225,policy,100,400,2,8,336.5,78.625,336.5,78.625,8.4,2,22,200,15.399250231005313,803,102,102,0.12702366127023662,0.27125661434999754,0.7156862745098039,0.7156862745098039,0.12129186899357701,0.9607843137254902,0.0024825398196785487,nan,0.0,nan,0.47571606475716066,0.5490196078431373,1.1540909557540295,95.57843137254902,1662,221,221,0.13297232250300842,0.2298023713417247,0.7013574660633484,0.7013574660633484,-0.021523690857947184,0.9547511312217195,0.0016108576977668472,nan,0.0,nan,0.5011432009626955,0.5339366515837104,1.0654372853069118,56.542986425339365
250,policy,100,400,2,8,379.0,32.375,379.0,32.375,6.4,0,25,200,15.399250231005313,743,99,99,0.13324360699865412,0.27816876037139615,0.7575757575757576,0.7575757575757576,0.09792213801363156,0.9797979797979798,0.001311732160638124,nan,0.0,nan,0.4762225213100045,0.5757575757575758,1.209009549094335,84.17171717171718,1802,243,243,0.13485016648168702,0.24286121212948775,0.7078189300411523,0.7078189300411523,0.01107557049319345,0.9588477366255144,0.00155614753345448,nan,0.0,nan,0.5019792822789493,0.5473251028806584,1.0903340480424657,60.97119341563786
