step,pending_transitions,pull_updates_this_step,queued_transitions,t2_b0_train_updates,train_updates_this_step
1,0,0,93,93,93
2,0,0,39,132,39
3,0,0,42,174,42
4,0,0,40,214,40
5,0,0,26,240,26
6,0,0,29,269,29
7,0,0,40,309,40
8,0,0,35,344,35
9,0,0,45,389,45
10,0,0,34,423,34
11,0,0,39,462,39
12,0,0,35,497,35
13,0,0,50,547,50
14,0,0,34,581,34
15,0,0,33,614,33
16,0,0,37,651,37
17,0,0,44,695,44
18,0,0,41,736,41
19,0,0,46,782,46
20,0,0,40,822,40
21,0,0,46,868,46
22,0,0,35,903,35
23,0,0,37,940,37
24,0,0,40,980,40
25,0,0,35,1015,35
26,0,0,15,1030,15
27,0,0,33,1063,33
28,0,0,26,1089,26
29,0,0,35,1124,35
30,0,0,48,1172,48
31,0,0,39,1211,39
32,0,0,57,1268,57
33,0,0,34,1302,34
34,0,0,38,1340,38
35,0,0,41,1381,41
36,0,0,45,1426,45
37,0,0,49,1475,49
38,0,0,41,1516,41
39,0,0,42,1558,42
40,0,0,59,1617,59
41,0,0,56,1673,56
42,0,0,47,1720,47
43,0,0,39,1759,39
44,0,0,41,1800,41
45,0,0,37,1837,37
46,0,0,64,1901,64
47,0,0,52,1953,52
48,0,0,37,1990,37
49,0,0,59,2049,59
50,0,0,48,2097,48
51,0,0,55,2152,55
52,0,0,39,2191,39
53,0,0,39,2230,39
54,0,0,39,2269,39
55,0,0,41,2310,41
56,0,0,55,2365,55
57,0,0,46,2411,46
58,0,0,47,2458,47
59,0,0,50,2508,50
60,0,0,47,2555,47
61,0,0,59,2614,59
62,0,0,41,2655,41
63,0,0,45,2700,45
64,0,0,57,2757,57
65,0,0,62,2819,62
66,0,0,72,2891,72
67,0,0,46,2937,46
68,0,0,47,2984,47
69,0,0,35,3019,35
70,0,0,32,3051,32
71,0,0,52,3103,52
72,0,0,39,3142,39
73,0,0,40,3182,40
74,0,0,42,3224,42
75,0,0,37,3261,37
76,0,0,62,3323,62
77,0,0,43,3366,43
78,0,0,46,3412,46
79,0,0,43,3455,43
80,0,0,41,3496,41
81,0,0,49,3545,49
82,0,0,40,3585,40
83,0,0,47,3632,47
84,0,0,49,3681,49
85,0,0,38,3719,38
86,0,0,52,3771,52
87,0,0,38,3809,38
88,0,0,49,3858,49
89,0,0,36,3894,36
90,0,0,33,3927,33
91,0,0,32,3959,32
92,0,0,31,3990,31
93,0,0,42,4032,42
94,0,0,34,4066,34
95,0,0,31,4097,31
96,0,0,42,4139,42
97,0,0,46,4185,46
98,0,0,53,4238,53
99,0,0,40,4278,40
100,0,0,28,4306,28
101,0,0,51,4357,51
102,0,0,25,4382,25
103,0,0,40,4422,40
104,0,0,46,4468,46
105,0,0,44,4512,44
106,0,0,39,4551,39
107,0,0,35,4586,35
108,0,0,38,4624,38
109,0,0,31,4655,31
110,0,0,25,4680,25
111,0,0,32,4712,32
112,0,0,34,4746,34
113,0,0,44,4790,44
114,0,0,45,4835,45
115,0,0,38,4873,38
116,0,0,39,4912,39
117,0,0,32,4944,32
118,0,0,38,4982,38
119,0,0,36,5018,36
120,0,0,35,5053,35
121,0,0,34,5087,34
122,0,0,30,5117,30
123,0,0,43,5160,43
124,0,0,36,5196,36
125,0,0,29,5225,29
126,0,0,26,5251,26
127,0,0,35,5286,35
128,0,0,37,5323,37
129,0,0,34,5357,34
130,0,0,35,5392,35
131,0,0,24,5416,24
132,0,0,41,5457,41
133,0,0,43,5500,43
134,0,0,32,5532,32
135,0,0,33,5565,33
136,0,0,26,5591,26
137,0,0,37,5628,37
138,0,0,39,5667,39
139,0,0,33,5700,33
140,0,0,39,5739,39
141,0,0,31,5770,31
142,0,0,33,5803,33
143,0,0,40,5843,40
144,0,0,38,5881,38
145,0,0,44,5925,44
146,0,0,41,5966,41
147,0,0,43,6009,43
148,0,0,39,6048,39
149,0,0,37,6085,37
150,0,0,40,6125,40
151,0,0,33,6158,33
152,0,0,44,6202,44
153,0,0,45,6247,45
154,0,0,41,6288,41
155,0,0,46,6334,46
156,0,0,55,6389,55
157,0,0,44,6433,44
158,0,0,37,6470,37
159,0,0,41,6511,41
160,0,0,43,6554,43
161,0,0,51,6605,51
162,0,0,62,6667,62
163,0,0,46,6713,46
164,0,0,50,6763,50
165,0,0,42,6805,42
166,0,0,46,6851,46
167,0,0,48,6899,48
168,0,0,49,6948,49
169,0,0,33,6981,33
170,0,0,51,7032,51
171,0,0,38,7070,38
172,0,0,53,7123,53
173,0,0,56,7179,56
174,0,0,48,7227,48
175,0,0,53,7280,53
176,0,0,58,7338,58
177,0,0,48,7386,48
178,0,0,56,7442,56
179,0,0,45,7487,45
180,0,0,60,7547,60
181,0,0,63,7610,63
182,0,0,56,7666,56
183,0,0,50,7716,50
184,0,0,39,7755,39
185,0,0,47,7802,47
186,0,0,41,7843,41
187,0,0,41,7884,41
188,0,0,46,7930,46
189,0,0,37,7967,37
190,0,0,57,8024,57
191,0,0,49,8073,49
192,0,0,46,8119,46
193,0,0,64,8183,64
194,0,0,43,8226,43
195,0,0,55,8281,55
196,0,0,45,8326,45
197,0,0,53,8379,53
198,0,0,57,8436,57
199,0,0,41,8477,41
200,0,0,62,8539,62
201,0,0,43,8582,43
202,0,0,46,8628,46
203,0,0,50,8678,50
204,0,0,38,8716,38
205,0,0,52,8768,52
206,0,0,35,8803,35
207,0,0,43,8846,43
208,0,0,45,8891,45
209,0,0,38,8929,38
210,0,0,66,8995,66
211,0,0,47,9042,47
212,0,0,47,9089,47
213,0,0,56,9145,56
214,0,0,42,9187,42
215,0,0,43,9230,43
216,0,0,37,9267,37
217,0,0,42,9309,42
218,0,0,30,9339,30
219,0,0,47,9386,47
220,0,0,53,9439,53
221,0,0,48,9487,48
222,0,0,36,9523,36
223,0,0,36,9559,36
224,0,0,48,9607,48
225,0,0,33,9640,33
226,0,0,41,9681,41
227,0,0,36,9717,36
228,0,0,41,9758,41
229,0,0,46,9804,46
230,0,0,47,9851,47
231,0,0,47,9898,47
232,0,0,43,9941,43
233,0,0,42,9983,42
234,0,0,59,10042,59
235,0,0,43,10085,43
236,0,0,53,10138,53
237,0,0,39,10177,39
238,0,0,47,10224,47
239,0,0,60,10284,60
240,0,0,42,10326,42
241,0,0,60,10386,60
242,0,0,44,10430,44
243,0,0,46,10476,46
244,0,0,50,10526,50
245,0,0,41,10567,41
246,0,0,48,10615,48
247,0,0,32,10647,32
248,0,0,34,10681,34
249,0,0,55,10736,55
250,0,0,47,10783,47
251,0,0,49,10832,49
252,0,0,36,10868,36
253,0,0,41,10909,41
254,0,0,48,10957,48
255,0,0,39,10996,39
256,0,0,49,11045,49
257,0,0,54,11099,54
258,0,0,59,11158,59
259,0,0,43,11201,43
260,0,0,46,11247,46
261,0,0,47,11294,47
262,0,0,55,11349,55
263,0,0,47,11396,47
264,0,0,40,11436,40
265,0,0,25,11461,25
266,0,0,41,11502,41
267,0,0,37,11539,37
268,0,0,42,11581,42
269,0,0,46,11627,46
270,0,0,36,11663,36
271,0,0,40,11703,40
272,0,0,36,11739,36
273,0,0,42,11781,42
274,0,0,46,11827,46
275,0,0,36,11863,36
276,0,0,49,11912,49
277,0,0,43,11955,43
278,0,0,41,11996,41
279,0,0,47,12043,47
280,0,0,31,12074,31
281,0,0,36,12110,36
282,0,0,26,12136,26
283,0,0,28,12164,28
284,0,0,43,12207,43
285,0,0,26,12233,26
286,0,0,37,12270,37
287,0,0,37,12307,37
288,0,0,34,12341,34
289,0,0,51,12392,51
290,0,0,32,12424,32
291,0,0,35,12459,35
292,0,0,41,12500,41
293,0,0,41,12541,41
294,0,0,42,12583,42
295,0,0,37,12620,37
296,0,0,44,12664,44
297,0,0,37,12701,37
298,0,0,45,12746,45
299,0,0,41,12787,41
300,0,0,29,12816,29
301,0,0,39,12855,39
302,0,0,30,12885,30
303,0,0,36,12921,36
304,0,0,35,12956,35
305,0,0,36,12992,36
306,0,0,36,13028,36
307,0,0,40,13068,40
308,0,0,46,13114,46
309,0,0,47,13161,47
310,0,0,41,13202,41
311,0,0,40,13242,40
312,0,0,43,13285,43
313,0,0,33,13318,33
314,0,0,37,13355,37
315,0,0,45,13400,45
316,0,0,61,13461,61
317,0,0,37,13498,37
318,0,0,37,13535,37
319,0,0,37,13572,37
320,0,0,38,13610,38
321,0,0,43,13653,43
322,0,0,39,13692,39
323,0,0,33,13725,33
324,0,0,42,13767,42
325,0,0,41,13808,41
326,0,0,54,13862,54
327,0,0,42,13904,42
328,0,0,41,13945,41
329,0,0,55,14000,55
330,0,0,41,14041,41
331,0,0,52,14093,52
332,0,0,44,14137,44
333,0,0,39,14176,39
334,0,0,45,14221,45
335,0,0,42,14263,42
336,0,0,45,14308,45
337,0,0,35,14343,35
338,0,0,39,14382,39
339,0,0,39,14421,39
340,0,0,34,14455,34
341,0,0,42,14497,42
342,0,0,29,14526,29
343,0,0,39,14565,39
344,0,0,57,14622,57
345,0,0,48,14670,48
346,0,0,50,14720,50
347,0,0,40,14760,40
348,0,0,31,14791,31
349,0,0,42,14833,42
350,0,0,53,14886,53
351,0,0,43,14929,43
352,0,0,38,14967,38
353,0,0,46,15013,46
354,0,0,37,15050,37
355,0,0,51,15101,51
356,0,0,38,15139,38
357,0,0,41,15180,41
358,0,0,45,15225,45
359,0,0,185,15410,185
