step,eval_is_final,eval_n_pairs_per_zone,t2_b0_active_models_total,t2_b0_active_models_z0,t2_b0_balanced_rmse_total,t2_b0_censored_gain_vs_prior_total,t2_b0_censored_rmse_total,t2_b0_censored_rmse_z0,t2_b0_false_reachable_rate_total,t2_b0_false_reachable_rate_z0,t2_b0_floor_rmse_total,t2_b0_individual_total,t2_b0_individual_z0,t2_b0_mean_abs_prediction_shift_from_prior_db_total,t2_b0_mean_model_rmse_total,t2_b0_mean_model_rmse_z0,t2_b0_mean_support_total,t2_b0_median_model_rmse_total,t2_b0_p10_model_rmse_total,t2_b0_p90_model_rmse_total,t2_b0_prior_censored_rmse_total,t2_b0_prior_false_reachable_rate_total,t2_b0_prior_floor_rmse_total,t2_b0_prior_reachable_rmse_total,t2_b0_prior_rmse_total,t2_b0_reachable_count_total,t2_b0_reachable_gain_vs_prior_total,t2_b0_reachable_rmse_total,t2_b0_rmse_gain_vs_prior_total,t2_b0_supported_fraction_total,t2_b0_supported_gain_vs_prior_total,t2_b0_supported_prior_rmse_total,t2_b0_supported_rmse_total,t2_b0_total,t2_b0_unavailable_censored_rmse_total,t2_b0_unavailable_censored_rmse_z0,t2_b0_unavailable_count_total,t2_b0_z0
100,1,500,40,40,39.381994275421135,33.889710446222566,22.528138421491217,22.528138421491217,0.925,0.925,51.38028318585824,24.962377001196828,24.962377001196828,52.744146908569334,22.910587109544704,22.910587109544704,nan,19.655195205020092,17.405885079885714,26.44858097350605,56.41784886771378,0.0,0.0,58.62880335341551,56.417848909162686,18520,37.13579411879183,21.493009234623685,31.45547190796586,nan,nan,nan,nan,24.962377001196828,32.82876005980111,32.82876005980111,1480,24.962377001196828
200,1,500,40,40,34.64980274496971,35.99162880194997,21.805136941518047,21.805136941518047,0.9178571428571428,0.9178571428571428,43.990666791464484,22.972652665828114,22.972652665828114,51.195943168258665,19.49308408444868,19.49308408444868,nan,14.347356169999381,12.353233523552952,33.70849367390327,57.796765743468015,0.0,0.0,59.0501195832067,57.796765693538504,19160,37.46218555113765,21.58793403206905,34.82411302771039,nan,nan,nan,nan,22.972652665828114,26.276340389678097,26.276340389678097,840,22.972652665828114
300,1,500,40,40,30.298051335222052,43.32556390690636,14.395088300820385,14.395088300820385,0.975,0.975,40.41064871210009,15.121674843799013,15.121674843799013,55.09117360954285,13.353668864849846,13.353668864849846,nan,12.012532333200085,10.574805909162556,15.638103402372984,57.720652207726744,0.0,0.0,58.24725808193561,57.72065227221942,19640,44.00214312659935,14.245114955336266,42.598977428420405,nan,nan,nan,nan,15.121674843799013,21.01307349787953,21.01307349787953,360,15.121674843799013
400,1,500,40,40,34.21397733443781,34.01823070926575,24.780493754313714,24.780493754313714,0.85,0.85,41.54582925567822,25.33374486092765,25.33374486092765,49.429972858428954,19.342834431473126,19.342834431473126,nan,12.601485578277453,10.463112882351437,57.696729272995825,58.79872446357947,0.0,0.0,59.51726900852974,58.79872432959822,19520,34.71532227967639,24.801946728853345,33.46497946867058,nan,nan,nan,nan,25.33374486092765,23.891756134846112,23.891756134846112,480,25.33374486092765
500,1,500,40,40,30.916260022998387,43.4202107691191,14.889188112038106,14.889188112038106,0.9466666666666667,0.9466666666666667,41.213894399561,16.050276440087774,16.050276440087774,54.50954799003601,13.557168586808274,13.557168586808274,nan,11.52735208493447,10.606485666086341,13.405327362143932,58.30939888115721,0.0,0.0,59.20422436386257,58.309398702531496,19400,44.60815722092538,14.596067142937194,42.259122262443725,nan,nan,nan,nan,16.050276440087774,22.386083130134452,22.386083130134452,600,16.050276440087774
600,1,500,40,40,29.380585913159237,39.34187147496587,17.216663033811297,17.216663033811297,0.9242857142857143,0.9242857142857143,37.895029383010716,19.250933079988304,19.250933079988304,51.07432232437134,16.868658877027762,16.868658877027762,nan,13.470374698242445,12.420555486879213,28.077364536841845,56.558534508777164,0.0,0.0,58.648468216171196,56.55853451439505,18600,41.60721223951805,17.041255976653144,37.30760143440675,nan,nan,nan,nan,19.250933079988304,19.397123911733438,19.397123911733438,1400,19.250933079988304
700,1,500,40,40,31.174907388879873,39.77909704778011,17.758321157251434,17.758321157251434,0.925,0.925,40.43168999371639,19.027766076905525,19.027766076905525,52.03690808563233,15.73374945795543,15.73374945795543,nan,12.406024871470091,11.560610223486709,18.329770608881766,57.53741820503155,0.0,0.0,58.72388157532632,57.537418230070344,19200,41.144685186910614,17.579196388415703,38.50965215316482,nan,nan,nan,nan,19.027766076905525,21.616516060491577,21.616516060491577,800,19.027766076905525
800,1,500,40,40,29.50782244454981,38.00793028582116,17.4105156104367,17.4105156104367,0.9473214285714285,0.9473214285714285,37.974326907777076,19.062096252659785,19.062096252659785,53.36729692077637,16.75580406511229,16.75580406511229,nan,13.836774330933824,12.315962590074902,22.791869166634797,55.41844589625786,0.0,0.0,57.03853278211355,55.418445895818955,18880,39.73611483722986,17.302417944883683,36.35634964315917,nan,nan,nan,nan,19.062096252659785,19.141070525588013,19.141070525588013,1120,19.062096252659785
900,1,500,40,40,32.32036309601577,38.308826788741484,20.74137326726876,20.74137326726876,0.9,0.9,40.74684377537553,21.238447251540233,21.238447251540233,53.246432085418704,15.906008818165947,15.906008818165947,nan,10.711903952904123,9.617426739909607,21.39243745007257,59.05020005601024,0.0,0.0,59.588935880592835,59.05020013812434,19640,38.878878814960785,20.710057065632054,37.8117528865841,nan,nan,nan,nan,21.238447251540233,22.383548470384838,22.383548470384838,360,21.238447251540233
1000,1,500,40,40,31.326940754050437,29.558114467265888,27.12704514394425,27.12704514394425,0.8,0.8,34.498743161082245,28.375372719512615,28.375372719512615,45.36566677970886,23.02927057103821,23.02927057103821,nan,14.075857852056759,12.599990028638706,55.64217664388497,56.68515961121014,0.0,0.0,59.034231541664326,56.68515974402011,18440,31.238707543702834,27.795523997961492,28.309787024507497,nan,nan,nan,nan,28.375372719512615,17.37502524733701,17.37502524733701,1560,28.375372719512615
