step,eval_is_final,eval_n_pairs_per_zone,t2_b0_active_models_total,t2_b0_active_models_z0,t2_b0_balanced_rmse_total,t2_b0_censored_gain_vs_prior_total,t2_b0_censored_rmse_total,t2_b0_censored_rmse_z0,t2_b0_false_reachable_rate_total,t2_b0_false_reachable_rate_z0,t2_b0_floor_rmse_total,t2_b0_individual_total,t2_b0_individual_z0,t2_b0_mean_abs_prediction_shift_from_prior_db_total,t2_b0_mean_model_rmse_total,t2_b0_mean_model_rmse_z0,t2_b0_mean_support_total,t2_b0_median_model_rmse_total,t2_b0_p10_model_rmse_total,t2_b0_p90_model_rmse_total,t2_b0_prior_censored_rmse_total,t2_b0_prior_false_reachable_rate_total,t2_b0_prior_floor_rmse_total,t2_b0_prior_reachable_rmse_total,t2_b0_prior_rmse_total,t2_b0_reachable_count_total,t2_b0_reachable_gain_vs_prior_total,t2_b0_reachable_rmse_total,t2_b0_rmse_gain_vs_prior_total,t2_b0_supported_fraction_total,t2_b0_supported_gain_vs_prior_total,t2_b0_supported_prior_rmse_total,t2_b0_supported_rmse_total,t2_b0_total,t2_b0_unavailable_censored_rmse_total,t2_b0_unavailable_censored_rmse_z0,t2_b0_unavailable_count_total,t2_b0_z0
100,1,500,20,20,38.05292942803608,35.913580265717016,20.504267751942578,20.504267751942578,0.95,0.95,50.20550210834085,23.11273134476117,23.11273134476117,51.26327711181641,21.603781561668217,21.603781561668217,nan,20.07993644152844,17.89631513901667,22.415974170261208,56.417848017659594,0.0,0.0,58.62880246526793,56.41784805450809,9260,39.25205263048988,19.376749834778053,33.305116709746926,nan,nan,nan,nan,23.11273134476117,31.354659597410777,31.354659597410777,740,23.11273134476117
200,1,500,20,20,33.33841450381368,37.58326220446578,20.21350354917811,20.21350354917811,0.8761904761904762,0.8761904761904762,42.69945911602199,21.4347065399762,21.4347065399762,52.14415511932373,18.90650580137127,18.90650580137127,nan,15.301657913838945,13.172837155612596,25.48994070049176,57.79676575364389,0.0,0.0,59.050119591838154,57.79676570198674,9580,39.05872258073971,19.991397011098442,36.36205916201054,nan,nan,nan,nan,21.4347065399762,24.744081258283416,24.744081258283416,420,21.4347065399762
300,1,500,20,20,30.13233974635944,37.45801583847455,20.262636391606,20.262636391606,0.8888888888888888,0.8888888888888888,37.47397724185596,20.72402240611025,20.72402240611025,49.02442036056519,16.625268091259784,16.625268091259784,nan,12.122169863524011,10.477757170508303,22.42353184816803,57.72065223008055,0.0,0.0,58.24725810327702,57.720652293367884,9820,37.95891596162023,20.28834214165679,36.99662988725763,nan,nan,nan,nan,20.72402240611025,18.80707656988534,18.80707656988534,180,20.72402240611025
400,1,500,20,20,29.53237973006426,43.27350761826279,15.525216861645703,15.525216861645703,0.9416666666666667,0.9416666666666667,38.82133092948602,16.361662999604548,16.361662999604548,52.16454041519165,14.0274194407149,14.0274194407149,nan,11.365078402304324,10.80273787537318,16.60473935124594,58.79872447990849,0.0,0.0,59.517269033747034,58.79872435451107,9760,44.11508834707955,15.402180686667487,42.437061354906525,nan,nan,nan,nan,16.361662999604548,19.894136548520354,19.894136548520354,240,16.361662999604548
500,1,500,20,20,31.66752349622841,46.75526288450577,11.554135998327883,11.554135998327883,1.0,1.0,43.43729447057753,13.111198577943899,13.111198577943899,57.12541455841065,12.806125039508093,12.806125039508093,nan,11.931758881282784,11.214431451994555,15.177167111540335,58.30939888283365,0.0,0.0,59.20422437449067,58.309398712998956,9700,48.301677064586826,10.902547309903841,45.19820013505506,nan,nan,nan,nan,13.111198577943899,24.62958044911181,24.62958044911181,300,13.111198577943899
600,1,500,20,20,28.876971722986568,40.70669505904119,15.851836342836942,15.851836342836942,0.95,0.95,37.74291482144465,18.053312980632043,18.053312980632043,52.58067192611694,15.787937377266246,15.787937377266246,nan,13.3847113660916,12.689842573787628,16.344303201858793,56.55853140187813,0.0,0.0,58.64846496651764,56.558531380542654,9300,43.05258818573019,15.59587678078746,38.50521839991061,nan,nan,nan,nan,18.053312980632043,18.926753196770353,18.926753196770353,700,18.053312980632043
700,1,500,20,20,33.644842950717596,44.296735341114015,13.240683299386237,13.240683299386237,1.0,1.0,45.941073814002145,15.220288941256955,15.220288941256955,55.61019427185059,14.955540513137,14.955540513137,nan,14.108122343208903,11.826973217937365,18.3287341356206,57.537418640500256,0.0,0.0,58.72388198673899,57.537418633170795,9600,46.339672235070935,12.384209751668052,42.31712969191384,nan,nan,nan,nan,15.220288941256955,26.49612668935588,26.49612668935588,400,15.220288941256955
800,1,500,20,20,31.32517670483578,40.77979479833127,14.638650893201069,14.638650893201069,1.0,1.0,42.023027484656296,16.866575958072595,16.866575958072595,52.76444594421387,16.33696466472369,16.33696466472369,nan,15.364884827170235,13.325172215470483,18.67688701159831,55.418445691532334,0.0,0.0,57.03853256220533,55.41844568215688,9440,43.01717199333778,14.02136056886755,38.551869724084284,nan,nan,nan,nan,16.866575958072595,22.638883505747344,22.638883505747344,560,16.866575958072595
900,1,500,20,20,33.49743011933113,40.96122749410313,18.088972210551287,18.088972210551287,0.95,0.95,43.85299200217697,18.705801116343444,18.705801116343444,55.10842229537964,15.357091835052298,15.357091835052298,nan,11.595302320586706,9.429201596964155,21.718312378283446,59.05019970465441,0.0,0.0,59.588935524914575,59.05019978566171,9820,41.670488559400326,17.918446965514246,40.34439866931827,nan,nan,nan,nan,18.705801116343444,25.733083290529127,25.733083290529127,180,18.705801116343444
1000,1,500,20,20,33.01686807841372,34.4472945156874,22.23786574589295,22.23786574589295,0.8897435897435897,0.8897435897435897,41.10431072438853,24.169756211800035,24.169756211800035,52.556038410949704,20.811091867677128,20.811091867677128,nan,16.391033956272615,12.996096056969089,31.247779953765974,56.68516026158035,0.0,0.0,59.03423222120874,56.6851603965243,9220,36.88332263971147,22.150909581497267,32.51540418472427,nan,nan,nan,nan,24.169756211800035,23.241093584134802,23.241093584134802,780,24.169756211800035
