step,examples,mean_target_gain,mean_online_prediction,mean_absolute_error,root_mean_squared_error,target_prediction_pearson,cumulative_examples
37,37,0.898432337,0.526601669,0.738841766,1.543857936,-0.359115268,1454
38,56,1.225933849,0.474866559,1.089588716,1.967857803,-0.455422066,1510
39,49,1.059850390,0.450779409,0.816673939,1.348591045,-0.243532890,1559
40,48,0.779574690,0.513179145,0.613520160,1.169918413,-0.259892715,1607
41,41,1.078851281,0.443245083,0.899048723,1.533141191,-0.309823973,1648
42,36,0.937079695,0.472536872,0.795748259,1.250450261,-0.346522464,1684
43,54,0.856276909,0.493819041,0.640930646,0.844698915,-0.102678720,1738
44,47,1.406945564,0.466004731,1.239018150,2.461307500,-0.353447427,1785
45,43,0.963509579,0.514072236,0.727023186,1.118939721,-0.120037806,1828
46,41,0.741433432,0.512597217,0.584836807,0.853845450,-0.065969023,1869
47,51,1.694207969,0.520696514,1.512482047,2.994817655,-0.457197673,1920
48,44,1.596593669,0.477161249,1.328110605,2.227560830,-0.303776071,1964
49,67,1.241911951,0.478707185,0.945243675,1.670218762,-0.178652351,2031
50,51,1.492815929,0.510388510,1.268801329,2.146434196,-0.271487535,2082
51,41,1.581140824,0.446663925,1.442769601,3.030464405,-0.372566692,2123
52,48,1.719298270,0.432295389,1.428739089,2.574706980,0.008177924,2171
53,40,1.104562334,0.496279034,0.880986989,1.309664360,-0.265745658,2211
54,48,0.658488277,0.566527798,0.572462931,0.806063812,-0.104499840,2259
55,46,1.250099577,0.569203603,1.154715414,2.118145464,-0.136638594,2305
56,47,1.798148210,0.493821138,1.558709482,3.737653122,-0.448208651,2352
57,42,1.537321021,0.483617355,1.257023349,2.322303060,-0.357442884,2394
58,46,1.491466792,0.526895334,1.248758489,2.812364244,-0.352417686,2440
59,58,1.108263417,0.513532329,0.969743403,1.701485062,-0.371854290,2498
60,44,1.289252985,0.539929923,1.207432218,2.462282853,-0.441151540,2542
61,48,2.006630123,0.510447127,1.850508483,3.556911560,-0.598345993,2590
62,45,1.767272584,0.559796634,1.411550580,2.742164146,-0.359185425,2635
63,46,1.842072802,0.579783591,1.565715054,2.783351796,-0.384467467,2681
64,71,1.990867615,0.563161110,1.573350527,2.870908584,-0.401441646,2752
65,55,0.840050145,0.578390029,0.714165385,1.200409772,-0.458404459,2807
66,50,1.508674553,0.523394004,1.271789010,2.702396434,-0.356321923,2857
67,50,1.465657115,0.563351452,1.151644194,1.996377396,-0.237347440,2907
68,40,2.314521194,0.498944376,1.977879688,3.568687764,-0.407719039,2947
69,49,2.573517050,0.547209674,2.208627215,4.232802796,-0.618809137,2996
70,42,1.373261500,0.571398249,1.151033072,2.501550277,-0.373048720,3038
71,38,1.252004991,0.574741577,0.968178104,1.367484824,-0.125179442,3076
72,43,0.537817481,0.551444541,0.657610434,0.899703534,-0.410386799,3119
73,35,0.861326760,0.547298470,0.658466170,1.093426635,-0.054432647,3154
74,55,1.279225536,0.576034182,1.072057348,2.537463252,-0.228940203,3209
75,38,1.430722272,0.577696339,1.049624767,1.903817766,-0.140244571,3247
76,45,1.404137257,0.614419244,1.150312598,2.367717386,-0.313565661,3292
77,45,1.225486355,0.542434283,0.977228832,1.442988921,-0.264182564,3337
78,43,2.208205625,0.535240728,1.832153172,3.843104820,-0.493131755,3380
79,49,2.361857978,0.574863945,1.936845687,3.418297633,-0.451429390,3429
80,42,2.157433592,0.510563957,1.856363083,3.280835597,-0.457521737,3471
81,50,1.984751614,0.510596349,1.817455767,3.469686444,-0.451826095,3521
82,47,1.952867773,0.516160117,1.774782519,3.035036709,-0.230205312,3568
83,46,1.426925310,0.564484320,1.133980792,1.821889360,-0.262884752,3614
84,43,0.900207266,0.583040924,0.828786420,1.218210268,-0.032812344,3657
85,48,1.623937788,0.519966788,1.308166499,2.646559818,-0.264815538,3705
86,51,2.949084639,0.436109115,2.683551593,5.074833380,-0.412303508,3756
87,30,4.060601401,0.439033423,3.832218074,6.223963980,-0.708762476,3786
88,29,1.409298408,0.580647298,1.493293931,3.089899617,-0.428077902,3815
89,38,1.447977983,0.554682354,1.323254845,2.441451806,-0.321168275,3853
90,29,2.511224030,0.511962857,2.263530162,4.794187198,-0.518889457,3882
91,48,1.256073270,0.508036880,1.174380674,1.680717035,-0.292479664,3930
92,32,1.571983639,0.464637043,1.407239641,2.457308214,-0.301578963,3962
93,34,1.110994991,0.493766521,0.976699668,1.518109969,-0.189124755,3996
94,38,1.002033951,0.613952498,0.805409593,1.242660763,0.363644399,4034
95,38,1.332639463,0.516871987,1.171065487,2.376462589,-0.314412568,4072
96,51,2.121647912,0.512082951,1.757941071,3.576762462,-0.510950278,4123
97,46,1.995084547,0.480750289,1.828999434,3.948459881,-0.434136145,4169
98,38,2.320530125,0.554695755,2.080968904,4.872147408,-0.598879389,4207
99,50,2.957929083,0.485227302,2.742516525,5.688225874,-0.541866855,4257
100,37,2.181714673,0.500413746,2.273873740,5.028171783,-0.462654454,4294
101,40,1.432137802,0.477039804,1.222132666,2.330573493,-0.072615012,4334
102,30,0.572792712,0.501139804,0.521777606,0.661156995,-0.249571145,4364
103,32,1.751929675,0.487524489,1.602249906,2.817736543,-0.441567840,4396
104,47,1.296733521,0.582397945,1.144589926,2.281883116,-0.320587732,4443
105,45,1.232031517,0.567574309,1.144040706,2.405755844,-0.356816904,4488
106,36,1.428423128,0.528957718,1.133144605,1.738427437,-0.424847773,4524
107,42,2.524490820,0.529120006,2.306763069,4.232809761,-0.590852422,4566
108,37,0.890552206,0.471570502,0.784905363,1.293847928,-0.019808613,4603
109,29,0.988983692,0.549667714,0.848914428,1.345404194,0.323804559,4632
110,34,1.585050574,0.511067868,1.464412141,3.676184531,-0.214220132,4666
111,36,1.192739107,0.612781678,1.045607800,1.582552438,-0.181319988,4702
112,38,1.159590322,0.590146986,1.071548606,3.237888760,-0.303884800,4740
113,37,1.972625786,0.495457226,1.926675607,4.262544734,-0.501604966,4777
114,29,1.274729855,0.476786240,1.266425583,1.961193046,-0.364520480,4806
115,38,2.886224849,0.446807849,2.655795696,4.993952500,-0.315070096,4844
116,45,3.565459603,0.479507532,3.340253856,5.538841613,-0.703363395,4889
117,39,3.519019427,0.454108547,3.338448926,5.304535604,-0.576605326,4928
118,32,2.012619484,0.429360597,1.778700088,3.069538570,-0.324051840,4960
119,30,2.536511536,0.467325056,2.358355092,4.391819934,-0.481966560,4990
120,25,1.641389532,0.436640852,1.467823960,2.502944705,-0.318036732,5015
121,48,2.225254093,0.493581412,1.998336931,3.510856841,-0.343849905,5063
122,34,1.433846678,0.481213303,1.298299129,2.019609245,0.074316704,5097
123,32,1.704728383,0.480676491,1.400676828,2.021677332,-0.230577366,5129
124,32,1.758232841,0.493531101,1.658678035,2.942748707,-0.510980422,5161
125,25,2.668059881,0.394457183,2.471915936,5.096582217,-0.275356920,5186
126,42,2.375891375,0.518730662,2.117732584,4.065448342,-0.510331220,5228
127,34,2.036758785,0.504473824,1.844275886,3.809390327,-0.398934481,5262
128,34,0.914666554,0.551669662,0.989712936,1.727551747,-0.215195260,5296
129,36,2.078757842,0.519546525,1.728640884,3.609913800,-0.471470699,5332
130,35,2.651376908,0.510423184,2.279302414,3.307609380,-0.548172037,5367
131,34,3.152137406,0.479962082,2.764311701,4.251509695,-0.636229148,5401
132,30,2.622842727,0.442250905,2.317071087,3.967260716,-0.440898228,5431
133,31,2.038577258,0.438178268,1.819994882,4.197365701,-0.275032442,5462
134,29,3.630425113,0.415713656,3.308175808,4.953842760,-0.432666629,5491
135,35,3.594785179,0.411166319,3.492116716,5.734189623,-0.484847491,5526
136,44,2.724431135,0.494447800,2.510473170,4.752540085,-0.580753917,5570
137,31,3.068866053,0.428865231,2.823301141,4.922832536,-0.440370783,5601
138,33,1.851894912,0.488376111,1.694654198,2.916743840,-0.252795982,5634
139,31,3.361472390,0.504950599,3.002854486,4.603326904,-0.616541302,5665
140,29,4.173303695,0.408835374,3.995253576,5.884380247,-0.672081688,5694
141,42,3.463149180,0.496722612,3.082041380,4.958463117,-0.520518886,5736
142,40,2.247881130,0.517233421,1.984949003,2.750110460,-0.232465304,5776
143,43,3.272062711,0.466510066,2.890679895,4.434080062,-0.489874977,5819
144,34,1.285894522,0.598849931,0.988551153,1.831536085,-0.553988951,5853
145,34,1.956474567,0.448760327,1.713339929,2.803658694,-0.152822706,5887
146,43,3.382809336,0.547762355,3.013981413,5.250650639,-0.580321059,5930
147,48,1.862107955,0.509188593,1.541323436,3.169974468,-0.204172047,5978
148,34,3.359502276,0.425730115,3.035269603,5.583746960,-0.319871323,6012
149,34,2.088685868,0.557163897,1.855405474,3.528495744,-0.314148410,6046
150,40,3.156808592,0.401561179,2.956186545,5.232565514,-0.450703575,6086
151,40,2.669678619,0.486293793,2.284004730,3.504532434,-0.237423643,6126
152,37,2.724148988,0.563874746,2.357975706,3.930585168,-0.571116083,6163
153,41,2.773054720,0.527009294,2.488318154,4.164627734,-0.519324118,6204
154,54,1.870213802,0.494455467,1.599838203,3.111949455,-0.380918322,6258
155,45,2.413550423,0.494469425,2.090650326,4.270917841,-0.439486012,6303
156,56,2.293058611,0.519518075,2.064736372,3.689136173,-0.577821619,6359
157,37,1.302207130,0.590130184,1.240586678,2.469523313,-0.399711278,6396
158,34,2.397498074,0.548053835,2.112541661,3.351997264,-0.407613266,6430
159,38,2.123169480,0.525653142,1.896493162,2.969455334,-0.145662773,6468
160,49,1.310384397,0.610558622,1.168856532,1.864528503,-0.296893408,6517
161,58,1.720851290,0.652604604,1.442036904,2.227424067,-0.497832539,6575
162,57,3.503579017,0.554431435,3.090192825,5.709116878,-0.512625157,6632
163,40,2.435795177,0.565514880,2.097003367,4.177744228,-0.373334064,6672
164,44,1.682073171,0.532764445,1.560503989,2.454287248,-0.093223910,6716
165,51,3.093708101,0.541411767,2.783830282,4.729050339,-0.447229376,6767
166,54,2.741563862,0.536574846,2.332393840,3.997619765,-0.555713567,6821
167,38,2.016388027,0.544640169,1.704312847,2.652380779,-0.444462449,6859
168,52,3.005625889,0.446825650,2.795611808,4.492927808,-0.380283198,6911
169,41,2.039866263,0.470906283,1.772345948,3.663549815,-0.004630331,6952
170,40,2.235830228,0.598553247,1.865334466,3.003310570,-0.437134913,6992
171,50,1.722977137,0.550807092,1.460332089,2.702440031,-0.295158086,7042
172,44,1.164028928,0.556810117,1.036250444,2.998793391,-0.234869385,7086
173,66,1.885780256,0.538367105,1.625154619,2.646753366,-0.316671733,7152
174,52,1.671390146,0.540730879,1.304735357,2.252314355,-0.298100986,7204
175,52,1.209857039,0.623694456,1.044863510,2.051617991,-0.197344326,7256
176,50,2.241276835,0.599632073,1.910721054,3.803945285,-0.470527525,7306
177,50,3.111815456,0.605718844,2.653182248,5.426657370,-0.518452835,7356
178,53,1.899242701,0.637348649,1.484514739,3.009679593,-0.484312543,7409
179,47,1.902768872,0.518068984,1.610959594,2.936532963,-0.082807047,7456
180,52,2.421937459,0.615176735,2.040104266,4.024643007,-0.371110279,7508
181,71,2.612210905,0.558110447,2.201453165,4.266382324,-0.445560995,7579
182,52,2.194097442,0.611463734,1.944961264,3.486819043,-0.269474167,7631
183,54,0.942803413,0.606137894,0.948368524,1.893562706,-0.298093163,7685
184,41,1.366707089,0.618330644,1.352854333,2.918728245,-0.353531923,7726
185,38,0.851224348,0.603693723,0.980442425,1.387249141,-0.311478562,7764
186,46,2.093606844,0.496029840,1.994443498,3.288035798,-0.438121653,7810
187,39,2.281465064,0.606519173,1.909986158,3.261322776,-0.302877582,7849
188,49,1.490284083,0.673838136,1.148217519,2.326565626,-0.363543680,7898
189,42,1.738470265,0.590060248,1.496695429,2.606986319,-0.518041140,7940
190,46,2.629460279,0.585311731,2.359044635,4.650023836,-0.474810536,7986
191,53,2.326622628,0.554712646,2.185469936,4.489237981,-0.541047521,8039
192,38,2.186960920,0.545965778,1.981824673,3.604933701,-0.523258605,8077
193,65,2.103889601,0.588899568,2.024694056,4.188877441,-0.542139143,8142
194,56,1.464837606,0.679350747,1.060081774,2.240286752,-0.335205472,8198
195,53,1.964575844,0.587808799,1.820266592,3.447297290,-0.474168928,8251
196,46,3.580066756,0.570547190,3.213011982,4.991644392,-0.488059783,8297
197,39,2.412843978,0.555978599,2.110334924,4.140890423,-0.341102854,8336
198,61,3.570148654,0.565245610,3.082780999,5.422010167,-0.495972572,8397
199,47,1.972376743,0.593899604,1.730533832,3.333291595,-0.458191873,8444
200,54,2.445272823,0.544517372,2.202398502,3.993880538,-0.456952043,8498
201,62,1.942436124,0.576500223,1.814714695,3.932234892,-0.463547308,8560
202,36,2.029862083,0.544918689,1.895960676,3.106284071,-0.235241578,8596
203,55,2.388634108,0.524814393,2.170758754,4.211720881,-0.454910665,8651
204,38,2.223000967,0.538021902,2.004282804,3.262023119,-0.272917772,8689
205,38,2.531768933,0.495558347,2.306302783,3.949621493,-0.367206208,8727
206,46,1.654144421,0.526264017,1.403213314,2.531230985,-0.112186962,8773
207,34,1.751529371,0.570485905,1.481042859,2.841597552,-0.208501510,8807
208,54,1.827242981,0.520546724,1.677614576,2.733740022,-0.295356220,8861
209,48,1.908565343,0.688696841,1.590335693,3.187620653,-0.418143508,8909
210,53,2.664357580,0.696402947,2.230351234,4.075002107,-0.579492808,8962
211,60,2.486658972,0.573618101,2.123635798,3.300378515,-0.181866943,9022
212,51,3.659390497,0.514204399,3.506438969,6.898174537,-0.561814171,9073
213,56,1.694421744,0.597863018,1.474232661,2.696929381,-0.356554580,9129
214,43,1.848875512,0.556084206,1.535116638,2.947149797,-0.111803975,9172
215,37,1.616289216,0.587018601,1.423268429,2.273602841,-0.467036829,9209
216,29,1.742616949,0.597509494,1.507966210,3.389732642,-0.419762843,9238
217,43,2.989275837,0.520164034,2.871016442,5.492124260,-0.502091213,9281
218,50,2.062696680,0.609469603,1.928866385,3.368722398,-0.471094216,9331
219,48,1.824026437,0.629509497,1.613628982,2.401675660,-0.159053214,9379
220,46,2.355239539,0.644824368,2.091852293,4.054071759,-0.476623020,9425
221,30,2.651394362,0.715143204,2.222110926,4.067685036,-0.461260140,9455
222,39,2.792949944,0.537374112,2.644062830,4.717642728,-0.567273155,9494
223,40,3.543312946,0.571645812,3.178820403,4.391153586,-0.343485309,9534
224,37,2.453985741,0.525833795,2.199119198,3.438574103,-0.376961849,9571
225,40,3.241994880,0.525946827,3.038886223,6.098062053,-0.498335823,9611
226,34,2.164624669,0.638756101,2.069375099,3.538435349,-0.377085379,9645
227,44,0.994884822,0.591293027,0.832614338,1.393338375,-0.116291069,9689
228,43,1.780195406,0.657128312,1.381968323,2.282677504,-0.212806725,9732
229,48,3.108009412,0.573358015,2.685454514,4.588202782,-0.461887225,9780
230,41,2.638414152,0.501948549,2.407194136,4.152935389,-0.414709776,9821
231,41,2.394649594,0.521347217,2.192964307,3.767119102,-0.470127832,9862
232,50,2.858271366,0.521299638,2.739356863,5.075393257,-0.496642263,9912
233,45,1.829911327,0.625990735,1.781893585,3.756303859,-0.463427072,9957
234,54,3.150547029,0.584389899,2.874143169,5.053928833,-0.596420530,10011
235,43,3.324434446,0.436663997,3.070664616,5.436490235,-0.462959020,10054
236,44,3.605839499,0.500710874,3.420563555,5.651766926,-0.486503654,10098
237,52,2.486925294,0.535764509,2.125529525,3.669573253,-0.211570225,10150
238,45,1.006457872,0.741318820,0.908418014,1.368741023,-0.268695858,10195
239,60,1.832440881,0.658032015,1.382722007,2.690681188,-0.155429349,10255
240,48,1.747541404,0.638350493,1.482392661,2.180857539,-0.274785884,10303
241,38,1.150199787,0.565255892,1.030303057,1.353478612,-0.386370464,10341
242,48,1.163696492,0.649273728,1.052658829,1.794210220,0.213032702,10389
243,41,1.861783164,0.729309704,1.579139259,2.639229433,0.223986590,10430
244,52,1.195529497,0.671726966,0.969573486,1.389735750,-0.462831627,10482
245,46,2.686907837,0.492694416,2.404245561,4.813588663,-0.395030912,10528
246,40,1.313870590,0.587772231,1.178656093,1.795697531,-0.251644236,10568
247,47,1.773854091,0.594323962,1.581839587,3.191762887,-0.283732689,10615
248,44,1.857748519,0.583372938,1.722696015,3.131141765,-0.454669221,10659
249,41,0.942096591,0.682799562,0.757580938,1.167337184,-0.362827133,10700
250,45,2.701315946,0.540937031,2.376973762,4.754088980,-0.470896949,10745
251,50,1.177026044,0.491507870,1.115395842,1.866972947,-0.343751360,10795
252,49,1.644466470,0.627275754,1.511376363,3.360286125,-0.333873854,10844
253,42,1.703222481,0.593930165,1.567310051,2.438988472,-0.195671991,10886
254,54,1.591539969,0.658131792,1.524744822,3.231026699,-0.450890129,10940
255,42,1.723839525,0.560940013,1.585464366,2.433953508,-0.204618764,10982
256,37,2.481924879,0.507766489,2.326181980,4.526177295,-0.382546082,11019
257,54,1.482684863,0.706030359,1.610446143,3.109415559,-0.507454510,11073
258,50,1.436855864,0.676562628,1.138523666,2.562027112,-0.272678391,11123
259,54,2.413884991,0.748102268,2.034692932,4.484320695,-0.340383853,11177
260,59,2.077932129,0.665236820,1.962992404,4.326254796,-0.448645061,11236
261,49,1.321306860,0.650889834,1.300159791,1.864386289,-0.390319785,11285
262,46,1.727532151,0.665017165,1.676298677,3.208187798,-0.441687700,11331
263,34,2.753968339,0.439548814,2.534419653,4.313560712,-0.259135190,11365
264,34,1.997407668,0.602429632,1.788275484,2.949973442,-0.034658245,11399
265,43,2.545704019,0.538504666,2.266024203,4.059900248,-0.134150848,11442
266,39,1.763999808,0.584519686,1.638455011,3.132177279,-0.351910243,11481
267,47,1.444171646,0.615104417,1.194466924,1.678542050,-0.158931284,11528
268,31,1.739371333,0.540806997,1.505472645,2.079634778,-0.352102677,11559
269,44,2.004959292,0.592025135,1.790804348,3.813807523,-0.312891551,11603
270,38,2.540229973,0.639712550,2.307619396,4.010261245,-0.537783215,11641
271,44,1.765681539,0.620041290,1.474826731,3.167060216,-0.351733979,11685
272,40,2.254679788,0.608105639,2.209010503,3.663522600,-0.590428688,11725
273,39,1.640932985,0.476762409,1.422605697,2.622385087,-0.099372886,11764
274,42,2.027653264,0.708991011,1.670040700,2.465900118,-0.251638856,11806
275,36,2.687319787,0.685265063,2.272634932,4.209072717,-0.252051524,11842
276,43,1.110343381,0.795241047,1.028282943,1.354933342,0.115802245,11885
277,47,1.683740950,0.723055428,1.514242970,2.823155973,-0.432694759,11932
278,51,2.043669851,0.649803000,1.700571396,2.512210229,-0.334734490,11983
279,39,1.810124106,0.657031482,1.662036897,3.120638925,-0.239824433,12022
280,33,2.140108626,0.649885665,2.130392267,4.468552601,-0.492348194,12055
281,36,2.034179252,0.585762132,1.979440355,3.650231775,-0.482557800,12091
282,48,2.067601173,0.607246606,1.817651512,2.901652049,-0.319480001,12139
283,28,1.600047899,0.681592296,1.319937670,1.852720471,-0.035873468,12167
284,25,2.639230331,0.564831958,2.308145128,3.857626883,-0.236204012,12192
285,31,1.535598423,0.603633285,1.514998592,2.471603103,-0.327957719,12223
286,39,2.636566926,0.538606064,2.469320042,4.506720042,-0.494029445,12262
287,36,1.121281259,0.549903169,0.962021115,1.393793665,-0.091265322,12298
288,26,2.589844783,0.629251055,2.406344677,4.118793996,-0.609791983,12324
289,42,2.488077691,0.566274990,2.454441261,4.003095991,-0.591447232,12366
290,32,2.780991422,0.508434098,2.736727848,5.416465279,-0.391149160,12398
291,44,3.772017673,0.576188013,3.445655697,5.556687999,-0.452429976,12442
292,47,2.208570662,0.759557896,1.820551869,2.596209917,0.035693272,12489
293,31,1.732564151,0.640419882,1.446186231,2.457575440,-0.270749059,12520
294,39,1.517085833,0.702378440,1.186140705,1.870103402,-0.302740771,12559
295,36,2.447762812,0.600872298,2.180100703,3.707629426,-0.331462040,12595
296,47,2.176667099,0.678143377,1.854809649,2.671420604,-0.352181166,12642
297,49,2.152641591,0.730292326,1.736471602,2.926835365,-0.191046158,12691
298,40,1.902328363,0.602204596,1.707245562,2.754164604,-0.229024666,12731
299,38,1.747999617,0.633832352,1.543017659,2.436822128,-0.400160927,12769
300,32,1.764625390,0.614215929,1.444364403,2.433137077,-0.071431264,12801
301,36,1.077339628,0.594326107,0.784034954,1.139086680,0.107309085,12837
302,32,1.665089398,0.700612054,1.550048666,2.997637914,-0.440896911,12869
303,29,1.847923527,0.504919904,1.764072506,4.251357860,-0.389588039,12898
304,42,1.479557475,0.645428246,1.308167287,2.698056201,-0.346794847,12940
305,39,2.249260494,0.598358495,2.029065374,4.633946937,-0.356387298,12979
306,39,1.413849976,0.603484529,1.209915654,1.899313618,0.023253688,13018
307,39,0.980502327,0.704874626,0.853000272,1.262030389,-0.277500153,13057
308,43,2.160591231,0.607892235,2.043139811,3.820337660,-0.529189054,13100
309,44,0.953094037,0.704771583,1.098806631,2.237954683,-0.251678956,13144
310,39,2.709150057,0.528341499,2.546530283,4.575169362,-0.440237314,13183
311,38,2.690256636,0.717078011,2.167403624,3.625162022,-0.515072870,13221
312,39,3.584312172,0.641219283,3.188658161,5.842434203,-0.551007464,13260
313,43,3.707567402,0.514488545,3.371835491,5.317465801,-0.519035266,13303
314,51,2.420752964,0.596901660,2.247004955,3.297059909,-0.279148757,13354
315,48,2.319108183,0.639267629,2.127126585,3.970140433,-0.339913659,13402
316,44,1.340615770,0.734362391,1.214623686,1.771891293,-0.507536532,13446
317,34,1.922299742,0.661601712,1.991476399,3.576021468,-0.651452381,13480
318,37,1.879205721,0.472313780,1.620296383,2.589460164,-0.282997887,13517
319,45,0.914979100,0.544822595,0.828133016,1.335777981,0.083104632,13562
320,38,1.634756041,0.574895740,1.372385137,2.059047517,-0.266368074,13600
321,43,1.539977812,0.746668828,1.311610196,2.174458019,-0.277525367,13643
322,33,1.269432614,0.573899150,1.228894586,3.477420034,-0.317376591,13676
323,34,1.254257156,0.561752738,1.029987987,1.545820912,-0.103507867,13710
324,42,1.056587861,0.652767552,0.883103241,1.482157426,-0.008320720,13752
325,40,1.646608419,0.707322268,1.220592164,1.960260559,-0.194003506,13792
326,49,1.433227825,0.693207421,1.293134041,2.969909194,-0.359549245,13841
327,56,2.797702318,0.568947159,2.401914530,4.421844018,-0.489893009,13897
328,43,3.052711280,0.505365707,2.739124219,4.998819226,-0.433013160,13940
329,51,2.873048016,0.656019560,2.607443395,4.918052630,-0.532048139,13991
330,38,3.037735688,0.568172581,2.625092478,4.231034737,-0.335432578,14029
331,36,2.593192925,0.647994880,2.426335461,5.105450429,-0.536021655,14065
332,47,1.474165506,0.591706085,1.231194737,1.973687217,-0.365883665,14112
333,36,1.481946763,0.651668235,1.225285790,1.849181887,-0.265491617,14148
334,50,2.130573491,0.663974117,1.718185373,2.952843622,-0.170473900,14198
335,48,1.222056256,0.665489757,1.075767902,1.742769112,-0.168846790,14246
336,45,1.235409046,0.651558643,1.207082901,1.915394802,-0.245056701,14291
337,38,2.042490082,0.651640668,1.904283710,3.062516311,-0.505349392,14329
338,29,1.833464192,0.594669918,1.551936690,4.396721986,-0.243129206,14358
339,49,2.678373164,0.549433222,2.448568691,4.750038106,-0.380397404,14407
340,35,2.452076162,0.648686365,2.300374789,3.916394815,-0.538348286,14442
341,36,2.408469985,0.639955439,2.149890087,3.853304728,-0.085886911,14478
342,37,1.059539311,0.608396247,0.911434016,1.648603456,-0.283447743,14515
343,43,2.568864710,0.572417052,2.301979629,4.744626466,-0.427913004,14558
344,43,2.686865696,0.512834356,2.463573099,4.581492799,-0.415421127,14601
345,50,4.525718752,0.580318685,4.124853178,6.448115439,-0.609946267,14651
346,53,2.938930175,0.582074164,2.714606018,4.667068141,-0.494465061,14704
347,41,3.228241497,0.521449832,2.937286647,4.576519975,-0.418396083,14745
348,46,3.219019713,0.549074689,2.868192751,5.165721954,-0.339357676,14791
349,40,1.123729288,0.497407689,1.110405010,2.790233500,-0.150362019,14831
350,35,1.845508520,0.635134586,1.590781364,2.847734677,-0.274335672,14866
351,41,1.845829133,0.597984599,1.773755715,3.499069266,-0.198831700,14907
352,38,2.222001126,0.641994627,2.004706527,3.634690505,-0.180065518,14945
353,59,2.543232912,0.543955060,2.317339908,3.899193507,-0.304151313,15004
354,39,3.198350669,0.585140097,2.977583686,5.054775672,-0.638845572,15043
355,44,2.825249552,0.550491602,2.614084320,4.619064987,-0.414050877,15087
356,35,3.715864369,0.554716891,3.277116154,4.893481044,-0.394507196,15122
357,44,2.351323215,0.613820162,2.142261959,4.338666111,-0.289963318,15166
358,54,2.684401240,0.564422500,2.350457832,3.511990394,-0.272057008,15220
359,187,1.623471370,0.532383187,1.527215983,3.344236599,-0.308256425,15407
