step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,0,562500.0,56.4253761839158,45.681154542495044,3,6,0,2,6,0,2,-105.0,70.5,-47.5,5.0,1198960,1.19896,nan,1.19896,nan,2,432,578320,4,619944,6,2,264,128,32,136,34,66,2,0,0,2
3,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.00922966003418,60.00922775268555,5,10,0,1,10,0,1,-105.0,70.5,-47.5,5.0,1323108,2.522068,nan,1.323108,nan,1,576,289160,2,1033240,10,1,132,64,16,68,17,33,1,0,0,1
4,-47.5,57.5,28,14,0,0.0,0.0,0,0.0,57.5,0,562500.0,47.17904791632392,37.5032348166385,14,28,0,3,28,0,3,-105.0,70.5,-47.5,5.0,3762532,6.2846,nan,3.762532,nan,3,1584,867480,6,2893072,28,3,396,192,48,204,51,99,3,0,0,3
5,-47.5,57.5,30,15,0,0.0,0.0,0,0.0,57.5,0,562500.0,43.96224260717482,32.32024675481653,15,30,0,3,30,0,3,-105.0,70.5,-47.5,5.0,3969108,10.253708,nan,3.969108,nan,3,1512,867480,6,3099720,30,3,396,192,48,204,51,99,3,0,0,3
6,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,2,562500.0,43.88079077117302,34.06519428885382,20,40,2,3,40,0,5,-105.0,70.5,-47.5,5.0,5002924,15.256632,nan,5.002924,nan,3,2088,867480,6,4132960,40,3,396,192,48,204,51,99,3,0,0,3
7,-47.5,57.5,38,19,0,0.0,0.0,0,0.0,57.5,2,562500.0,27.242577764045382,18.222659066896952,19,38,2,3,38,0,5,-105.0,70.5,-47.5,5.0,4795772,20.052404,nan,4.795772,nan,3,1584,867480,6,3926312,38,3,396,192,48,204,51,99,3,0,0,3
8,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,3,562500.0,37.832836438277376,21.86398918719798,21,42,3,5,42,0,8,-105.0,70.5,-47.5,5.0,5787436,25.83984,nan,5.787436,nan,5,1368,1445800,10,4339608,42,5,660,320,80,340,85,165,5,0,0,5
9,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,1,562500.0,26.552813738409014,19.303054746911318,23,46,1,5,46,0,6,-105.0,70.5,-47.5,5.0,6200372,32.040212,nan,6.200372,nan,5,1008,1445800,10,4752904,46,5,660,320,80,340,85,165,5,0,0,5
10,-47.5,57.5,50,25,0,0.0,0.0,0,0.0,57.5,1,562500.0,61.92112604777018,57.68394088745117,25,50,1,3,50,0,4,-105.0,70.5,-47.5,5.0,6034940,38.075152,nan,6.03494,nan,3,864,867480,6,5166200,50,3,396,192,48,204,51,99,3,0,0,3
