step,pending_transitions,pull_updates_this_step,queued_transitions,t2_b0_train_updates,train_updates_this_step
1,0,0,0,0,0
2,0,6,2,2,2
3,0,10,1,3,1
4,0,28,3,6,3
5,0,30,3,9,3
6,0,40,3,12,3
7,0,38,3,15,3
8,0,42,5,20,5
9,0,46,5,25,5
10,0,50,3,28,3
11,0,50,3,31,3
12,0,48,2,33,2
13,0,46,2,35,2
14,0,44,2,37,2
15,0,44,1,38,1
16,0,52,4,42,4
17,0,46,2,44,2
18,0,40,2,46,2
19,0,48,3,49,3
20,0,40,2,51,2
21,0,40,1,52,1
22,0,42,3,55,3
23,0,42,3,58,3
24,0,52,3,61,3
25,0,50,1,62,1
26,0,50,3,65,3
27,0,46,1,66,1
28,0,44,3,69,3
29,0,38,1,70,1
30,0,36,2,72,2
31,0,34,3,75,3
32,0,38,3,78,3
33,0,46,2,80,2
34,0,46,2,82,2
35,0,48,2,84,2
36,0,56,2,86,2
37,0,50,2,88,2
38,0,48,2,90,2
39,0,46,1,91,1
40,0,42,3,94,3
41,0,40,2,96,2
42,0,46,2,98,2
43,0,46,3,101,3
44,0,48,2,103,2
45,0,48,3,106,3
46,0,58,2,108,2
47,0,58,2,110,2
48,0,60,2,112,2
49,0,62,1,113,1
50,0,64,2,115,2
51,0,62,3,118,3
52,0,56,2,120,2
53,0,68,3,123,3
54,0,64,1,124,1
55,0,66,2,126,2
56,0,66,1,127,1
57,0,64,2,129,2
58,0,66,3,132,3
59,0,64,1,133,1
60,0,52,2,135,2
61,0,54,1,136,1
62,0,54,2,138,2
63,0,58,2,140,2
64,0,62,1,141,1
65,0,74,4,145,4
66,0,78,2,147,2
67,0,74,1,148,1
68,0,70,2,150,2
69,0,72,2,152,2
70,0,70,1,153,1
71,0,62,2,155,2
72,0,62,1,156,1
73,0,60,2,158,2
74,0,54,2,160,2
75,0,54,3,163,3
76,0,52,2,165,2
77,0,52,1,166,1
78,0,48,3,169,3
79,0,52,2,171,2
80,0,58,2,173,2
81,0,64,2,175,2
82,0,64,1,176,1
83,0,66,2,178,2
84,0,68,2,180,2
85,0,70,3,183,3
86,0,68,1,184,1
87,0,70,2,186,2
88,0,70,0,186,0
89,0,70,1,187,1
90,0,70,2,189,2
91,0,72,1,190,1
92,0,70,2,192,2
93,0,74,2,194,2
94,0,72,3,197,3
95,0,66,2,199,2
96,0,54,1,200,1
97,0,46,2,202,2
98,0,38,1,203,1
99,0,32,0,203,0
100,0,36,2,205,2
101,0,32,3,208,3
102,0,28,0,208,0
103,0,28,2,210,2
104,0,30,3,213,3
105,0,30,2,215,2
106,0,28,2,217,2
107,0,22,3,220,3
108,0,24,1,221,1
109,0,20,1,222,1
110,0,16,3,225,3
111,0,14,1,226,1
112,0,16,2,228,2
113,0,24,2,230,2
114,0,26,1,231,1
115,0,32,1,232,1
116,0,32,2,234,2
117,0,34,2,236,2
118,0,38,3,239,3
119,0,38,2,241,2
120,0,44,3,244,3
121,0,50,3,247,3
