step,selection_mode,window_steps,validation_capacity,regular_vehicle_count,visitor_vehicle_count,regular_validation_retained_mean,visitor_validation_retained_mean,regular_validation_seen_mean,visitor_validation_seen_mean,policy_examples_per_vehicle_mean,policy_examples_per_vehicle_min,policy_examples_per_vehicle_max,latest_fidelity_step,latest_tail_rmse,window_opportunities,window_attempts,window_labeled_pulls,window_attempt_rate,window_mean_realized_gain,window_beneficial_pull_fraction,window_adopted_pull_fraction,window_gain_prediction_pearson,window_selected_predicted_top_fraction,window_mean_candidate_score_std,window_available_regular_provider_fraction,window_selected_regular_provider_fraction,window_regular_provider_selection_enrichment,window_available_more_experienced_provider_fraction,window_selected_more_experienced_provider_fraction,window_more_experienced_selection_enrichment,window_selected_provider_sample_advantage_mean,cumulative_opportunities,cumulative_attempts,cumulative_labeled_pulls,cumulative_attempt_rate,cumulative_mean_realized_gain,cumulative_beneficial_pull_fraction,cumulative_adopted_pull_fraction,cumulative_gain_prediction_pearson,cumulative_selected_predicted_top_fraction,cumulative_mean_candidate_score_std,cumulative_available_regular_provider_fraction,cumulative_selected_regular_provider_fraction,cumulative_regular_provider_selection_enrichment,cumulative_available_more_experienced_provider_fraction,cumulative_selected_more_experienced_provider_fraction,cumulative_more_experienced_selection_enrichment,cumulative_selected_provider_sample_advantage_mean
25,random,100,400,4,36,154.5,123.30555555555556,154.5,123.30555555555556,0.0,0,0,-1,nan,787,97,97,0.12325285895806862,0.2322544613445355,0.711340206185567,0.711340206185567,nan,0.0,nan,nan,0.0,nan,0.5260513099776124,0.5051546391752577,0.960276363909741,11.185567010309278,787,97,97,0.12325285895806862,0.2322544613445355,0.711340206185567,0.711340206185567,nan,0.0,nan,nan,0.0,nan,0.5260513099776124,0.5051546391752577,0.960276363909741,11.185567010309278
50,random,100,400,4,36,341.0,247.75,341.0,247.75,0.0,0,0,-1,nan,1716,200,200,0.11655011655011654,0.21996018140167337,0.77,0.77,nan,0.0,nan,nan,0.0,nan,0.525995300995301,0.525,0.9981077758804734,39.59,1716,200,200,0.11655011655011654,0.21996018140167337,0.77,0.77,nan,0.0,nan,nan,0.0,nan,0.525995300995301,0.525,0.9981077758804734,39.59
75,random,100,400,4,36,400.0,268.72222222222223,529.75,312.1111111111111,0.0,0,0,-1,nan,2672,309,309,0.1156437125748503,0.2009800455586414,0.7928802588996764,0.7928802588996764,nan,0.0,nan,nan,0.0,nan,0.5277948972185499,0.5210355987055016,0.987193323488595,46.003236245954696,2672,309,309,0.1156437125748503,0.2009800455586414,0.7928802588996764,0.7928802588996764,nan,0.0,nan,nan,0.0,nan,0.5277948972185499,0.5210355987055016,0.987193323488595,46.003236245954696
100,random,100,400,4,36,400.0,295.3888888888889,715.0,402.19444444444446,0.0,0,0,100,22.797200892823504,3642,413,413,0.11339923119165293,0.2028950550341238,0.8038740920096852,0.8038740920096852,nan,0.0,nan,nan,0.0,nan,0.5283629124856472,0.5181598062953995,0.9806892082143922,9.869249394673124,3642,413,413,0.11339923119165293,0.2028950550341238,0.8038740920096852,0.8038740920096852,nan,0.0,nan,nan,0.0,nan,0.5283629124856472,0.5181598062953995,0.9806892082143922,9.869249394673124
125,random,100,400,4,36,400.0,255.13888888888889,804.5,345.55555555555554,0.0,0,0,100,22.797200892823504,3743,415,415,0.11087363077745124,0.21008926668968053,0.8481927710843373,0.8481927710843373,nan,0.0,nan,nan,0.0,nan,0.5314213178693542,0.5156626506024097,0.9703461891026007,-16.134939759036143,4530,512,512,0.1130242825607064,0.21428853208327608,0.822265625,0.822265625,nan,0.0,nan,nan,0.0,nan,0.5304883827234821,0.513671875,0.9682999510052462,-10.958984375
150,random,100,400,4,36,400.0,282.3611111111111,964.75,441.6666666666667,0.0,0,0,100,22.797200892823504,3748,415,415,0.1107257203842049,0.2135514141694581,0.8506024096385543,0.8506024096385543,nan,0.0,nan,nan,0.0,nan,0.5312218753320674,0.5060240963855421,0.9525663755266589,-24.079518072289158,5464,615,615,0.11255490483162518,0.21563556611489396,0.824390243902439,0.824390243902439,nan,0.0,nan,nan,0.0,nan,0.5295804401999497,0.5121951219512195,0.9671715249865231,-3.3739837398373984
175,random,100,400,4,36,400.0,285.44444444444446,1155.0,408.6388888888889,0.0,0,0,100,22.797200892823504,3741,405,405,0.1082598235765838,0.23128975104158658,0.8493827160493828,0.8493827160493828,nan,0.0,nan,nan,0.0,nan,0.5298249227679861,0.49876543209876545,0.9413778224947303,-16.340740740740742,6413,714,714,0.11133634804303758,0.21817252555947167,0.8249299719887955,0.8249299719887955,nan,0.0,nan,nan,0.0,nan,0.5289791051680963,0.5084033613445378,0.9611029176341094,10.640056022408963
200,random,100,400,4,36,400.0,333.1111111111111,1324.75,472.25,0.0,0,0,200,15.845910225144452,3733,404,404,0.10822394856683633,0.22294245925820583,0.8638613861386139,0.8638613861386139,nan,0.0,nan,nan,0.0,nan,0.5255659615557821,0.5024752475247525,0.9560650504026623,25.784653465346533,7375,817,817,0.11077966101694915,0.21280833692706033,0.8335373317013464,0.8335373317013464,nan,0.0,nan,nan,0.0,nan,0.5269471812556559,0.5104039167686658,0.9686054597586625,17.739290085679315
225,random,100,400,4,36,400.0,273.0,1392.5,408.72222222222223,0.0,0,0,200,15.845910225144452,3729,403,403,0.10807186913381604,0.21920217728752003,0.8535980148883374,0.8535980148883374,nan,0.0,nan,nan,0.0,nan,0.5213117362956462,0.5037220843672456,0.9662588606706044,55.18114143920595,8259,915,915,0.11078823102070469,0.21645268401476278,0.8360655737704918,0.8360655737704918,nan,0.0,nan,nan,0.0,nan,0.5263450585281315,0.5092896174863388,0.9675964640202258,18.17158469945355
250,random,100,400,4,36,400.0,189.30555555555554,1515.5,234.58333333333334,0.0,0,0,200,15.845910225144452,3672,396,396,0.10784313725490197,0.2266935518210532,0.8636363636363636,0.8636363636363636,nan,0.0,nan,nan,0.0,nan,0.5176704407913558,0.5126262626262627,0.9902560050417748,113.9469696969697,9136,1011,1011,0.11066112084063047,0.21996688395825606,0.8397626112759644,0.8397626112759644,nan,0.0,nan,nan,0.0,nan,0.524793496479683,0.5123639960435212,0.9763154449901935,42.57962413452028
