step,pending_transitions,pull_updates_this_step,queued_transitions,t2_b0_train_updates,train_updates_this_step
1,0,0,0,0,0
2,0,0,1,1,1
3,0,0,2,3,2
4,0,0,0,3,0
5,0,0,0,3,0
6,0,0,0,3,0
7,0,0,1,4,1
8,0,0,0,4,0
9,0,0,1,5,1
10,0,0,0,5,0
11,0,0,0,5,0
12,0,0,2,7,2
13,0,0,1,8,1
14,0,0,0,8,0
15,0,0,1,9,1
16,0,0,0,9,0
17,0,0,0,9,0
18,0,0,0,9,0
19,0,0,1,10,1
20,0,0,2,12,2
21,0,0,1,13,1
22,0,0,0,13,0
23,0,0,0,13,0
24,0,0,0,13,0
25,0,0,0,13,0
26,0,0,2,15,2
27,0,0,1,16,1
28,0,0,0,16,0
29,0,0,1,17,1
30,0,0,0,17,0
31,0,0,1,18,1
32,0,0,1,19,1
33,0,0,0,19,0
34,0,0,0,19,0
35,0,0,1,20,1
36,0,0,1,21,1
37,0,0,0,21,0
38,0,0,0,21,0
39,0,0,1,22,1
40,0,0,0,22,0
41,0,0,3,25,3
42,0,0,0,25,0
43,0,0,0,25,0
44,0,0,1,26,1
45,0,0,0,26,0
46,0,0,0,26,0
47,0,0,0,26,0
48,0,0,0,26,0
49,0,0,0,26,0
50,0,0,1,27,1
51,0,0,0,27,0
52,0,0,0,27,0
53,0,0,1,28,1
54,0,0,1,29,1
55,0,0,0,29,0
56,0,0,1,30,1
57,0,0,0,30,0
58,0,0,0,30,0
59,0,0,0,30,0
60,0,0,0,30,0
61,0,0,1,31,1
62,0,0,1,32,1
63,0,0,1,33,1
64,0,0,0,33,0
65,0,0,0,33,0
66,0,0,1,34,1
67,0,0,1,35,1
68,0,0,0,35,0
69,0,0,1,36,1
70,0,0,1,37,1
71,0,0,1,38,1
72,0,0,1,39,1
73,0,0,1,40,1
74,0,0,0,40,0
75,0,0,0,40,0
76,0,0,1,41,1
77,0,0,1,42,1
78,0,0,0,42,0
79,0,0,1,43,1
80,0,0,0,43,0
81,0,0,0,43,0
82,0,0,0,43,0
83,0,0,0,43,0
84,0,0,0,43,0
85,0,0,0,43,0
86,0,0,1,44,1
87,0,0,0,44,0
88,0,0,0,44,0
89,0,0,0,44,0
90,0,0,0,44,0
91,0,0,1,45,1
92,0,0,2,47,2
93,0,0,3,50,3
94,0,0,2,52,2
95,0,0,0,52,0
96,0,0,0,52,0
97,0,0,0,52,0
98,0,0,0,52,0
99,0,0,1,53,1
100,0,0,1,54,1
101,0,0,0,54,0
102,0,0,1,55,1
103,0,0,1,56,1
104,0,0,0,56,0
105,0,0,1,57,1
106,0,0,0,57,0
107,0,0,1,58,1
108,0,0,0,58,0
109,0,0,0,58,0
110,0,0,2,60,2
111,0,0,0,60,0
112,0,0,1,61,1
113,0,0,0,61,0
114,0,0,1,62,1
115,0,0,1,63,1
116,0,0,0,63,0
117,0,0,1,64,1
118,0,0,1,65,1
119,0,0,0,65,0
120,0,0,0,65,0
121,0,0,0,65,0
122,0,0,0,65,0
123,0,0,0,65,0
124,0,0,0,65,0
125,0,0,1,66,1
126,0,0,0,66,0
127,0,0,1,67,1
128,0,0,1,68,1
129,0,0,1,69,1
130,0,0,0,69,0
131,0,0,0,69,0
132,0,0,0,69,0
133,0,0,2,71,2
134,0,0,1,72,1
135,0,0,2,74,2
136,0,0,2,76,2
137,0,0,0,76,0
138,0,0,0,76,0
139,0,0,0,76,0
140,0,0,1,77,1
141,0,0,0,77,0
142,0,0,0,77,0
143,0,0,0,77,0
144,0,0,2,79,2
145,0,0,1,80,1
146,0,0,1,81,1
147,0,0,0,81,0
148,0,0,1,82,1
149,0,0,0,82,0
150,0,0,1,83,1
151,0,0,2,85,2
152,0,0,0,85,0
153,0,0,0,85,0
154,0,0,0,85,0
155,0,0,0,85,0
156,0,0,0,85,0
157,0,0,0,85,0
158,0,0,2,87,2
159,0,0,0,87,0
160,0,0,1,88,1
161,0,0,1,89,1
162,0,0,1,90,1
163,0,0,0,90,0
164,0,0,1,91,1
165,0,0,1,92,1
166,0,0,0,92,0
167,0,0,1,93,1
168,0,0,1,94,1
169,0,0,1,95,1
170,0,0,0,95,0
171,0,0,1,96,1
172,0,0,0,96,0
173,0,0,1,97,1
174,0,0,1,98,1
175,0,0,1,99,1
176,0,0,0,99,0
177,0,0,0,99,0
178,0,0,1,100,1
179,0,0,0,100,0
180,0,0,1,101,1
181,0,0,0,101,0
182,0,0,0,101,0
183,0,0,1,102,1
184,0,0,0,102,0
185,0,0,1,103,1
186,0,0,1,104,1
187,0,0,1,105,1
188,0,0,0,105,0
189,0,0,0,105,0
190,0,0,0,105,0
191,0,0,0,105,0
192,0,0,0,105,0
193,0,0,0,105,0
194,0,0,0,105,0
195,0,0,1,106,1
196,0,0,1,107,1
197,0,0,0,107,0
198,0,0,1,108,1
199,0,0,0,108,0
200,0,0,0,108,0
201,0,0,1,109,1
202,0,0,0,109,0
203,0,0,0,109,0
204,0,0,0,109,0
205,0,0,1,110,1
206,0,0,2,112,2
207,0,0,0,112,0
208,0,0,0,112,0
209,0,0,1,113,1
210,0,0,1,114,1
211,0,0,1,115,1
212,0,0,0,115,0
213,0,0,0,115,0
214,0,0,0,115,0
215,0,0,1,116,1
216,0,0,0,116,0
217,0,0,0,116,0
218,0,0,0,116,0
219,0,0,0,116,0
220,0,0,2,118,2
221,0,0,0,118,0
222,0,0,1,119,1
223,0,0,1,120,1
224,0,0,0,120,0
225,0,0,1,121,1
226,0,0,1,122,1
227,0,0,0,122,0
228,0,0,1,123,1
229,0,0,2,125,2
230,0,0,1,126,1
231,0,0,1,127,1
232,0,0,0,127,0
233,0,0,1,128,1
234,0,0,0,128,0
235,0,0,0,128,0
236,0,0,0,128,0
237,0,0,0,128,0
238,0,0,2,130,2
239,0,0,2,132,2
240,0,0,0,132,0
241,0,0,0,132,0
242,0,0,1,133,1
243,0,0,0,133,0
244,0,0,0,133,0
245,0,0,1,134,1
246,0,0,1,135,1
247,0,0,1,136,1
248,0,0,1,137,1
249,0,0,1,138,1
250,0,0,0,138,0
251,0,0,1,139,1
252,0,0,1,140,1
253,0,0,0,140,0
254,0,0,1,141,1
255,0,0,1,142,1
256,0,0,1,143,1
257,0,0,0,143,0
258,0,0,0,143,0
259,0,0,0,143,0
260,0,0,0,143,0
261,0,0,0,143,0
262,0,0,0,143,0
263,0,0,0,143,0
264,0,0,1,144,1
265,0,0,2,146,2
266,0,0,0,146,0
267,0,0,0,146,0
268,0,0,2,148,2
269,0,0,1,149,1
270,0,0,0,149,0
271,0,0,0,149,0
272,0,0,1,150,1
273,0,0,0,150,0
274,0,0,0,150,0
275,0,0,1,151,1
276,0,0,0,151,0
277,0,0,2,153,2
278,0,0,1,154,1
279,0,0,0,154,0
280,0,0,0,154,0
281,0,0,0,154,0
282,0,0,0,154,0
283,0,0,0,154,0
284,0,0,0,154,0
285,0,0,1,155,1
286,0,0,0,155,0
287,0,0,0,155,0
288,0,0,1,156,1
289,0,0,2,158,2
290,0,0,1,159,1
291,0,0,0,159,0
292,0,0,0,159,0
293,0,0,1,160,1
294,0,0,1,161,1
295,0,0,2,163,2
296,0,0,2,165,2
297,0,0,0,165,0
298,0,0,1,166,1
299,0,0,1,167,1
300,0,0,0,167,0
301,0,0,0,167,0
302,0,0,0,167,0
303,0,0,0,167,0
304,0,0,0,167,0
305,0,0,1,168,1
306,0,0,0,168,0
307,0,0,0,168,0
308,0,0,1,169,1
309,0,0,0,169,0
310,0,0,0,169,0
311,0,0,1,170,1
312,0,0,1,171,1
313,0,0,0,171,0
314,0,0,0,171,0
315,0,0,0,171,0
316,0,0,0,171,0
317,0,0,2,173,2
318,0,0,0,173,0
319,0,0,0,173,0
320,0,0,1,174,1
321,0,0,0,174,0
322,0,0,0,174,0
323,0,0,0,174,0
324,0,0,0,174,0
325,0,0,0,174,0
326,0,0,1,175,1
327,0,0,1,176,1
328,0,0,1,177,1
329,0,0,0,177,0
330,0,0,2,179,2
331,0,0,0,179,0
332,0,0,0,179,0
333,0,0,3,182,3
334,0,0,1,183,1
335,0,0,0,183,0
336,0,0,1,184,1
337,0,0,1,185,1
338,0,0,0,185,0
339,0,0,1,186,1
340,0,0,0,186,0
341,0,0,2,188,2
342,0,0,1,189,1
343,0,0,1,190,1
344,0,0,0,190,0
345,0,0,1,191,1
346,0,0,0,191,0
347,0,0,0,191,0
348,0,0,2,193,2
349,0,0,1,194,1
350,0,0,0,194,0
351,0,0,0,194,0
352,0,0,0,194,0
353,0,0,0,194,0
354,0,0,1,195,1
355,0,0,1,196,1
356,0,0,2,198,2
357,0,0,0,198,0
358,0,0,0,198,0
359,0,0,0,198,0
360,0,0,0,198,0
361,0,0,0,198,0
362,0,0,0,198,0
363,0,0,0,198,0
364,0,0,1,199,1
365,0,0,2,201,2
366,0,0,0,201,0
367,0,0,0,201,0
368,0,0,1,202,1
369,0,0,0,202,0
370,0,0,0,202,0
371,0,0,0,202,0
372,0,0,0,202,0
373,0,0,0,202,0
374,0,0,2,204,2
375,0,0,0,204,0
376,0,0,1,205,1
377,0,0,1,206,1
378,0,0,0,206,0
379,0,0,2,208,2
380,0,0,0,208,0
381,0,0,1,209,1
382,0,0,0,209,0
383,0,0,0,209,0
384,0,0,0,209,0
385,0,0,0,209,0
386,0,0,1,210,1
387,0,0,0,210,0
388,0,0,0,210,0
389,0,0,0,210,0
390,0,0,1,211,1
391,0,0,1,212,1
392,0,0,1,213,1
393,0,0,1,214,1
394,0,0,0,214,0
395,0,0,0,214,0
396,0,0,0,214,0
397,0,0,1,215,1
398,0,0,1,216,1
399,0,0,0,216,0
400,0,0,1,217,1
401,0,0,0,217,0
402,0,0,1,218,1
403,0,0,1,219,1
404,0,0,0,219,0
405,0,0,0,219,0
406,0,0,0,219,0
407,0,0,0,219,0
408,0,0,1,220,1
409,0,0,1,221,1
410,0,0,1,222,1
411,0,0,0,222,0
412,0,0,1,223,1
413,0,0,2,225,2
414,0,0,0,225,0
415,0,0,0,225,0
416,0,0,0,225,0
417,0,0,0,225,0
418,0,0,0,225,0
419,0,0,0,225,0
420,0,0,0,225,0
421,0,0,0,225,0
422,0,0,2,227,2
423,0,0,0,227,0
424,0,0,1,228,1
425,0,0,0,228,0
426,0,0,2,230,2
427,0,0,1,231,1
428,0,0,1,232,1
429,0,0,1,233,1
430,0,0,2,235,2
431,0,0,0,235,0
432,0,0,0,235,0
433,0,0,0,235,0
434,0,0,1,236,1
435,0,0,0,236,0
436,0,0,2,238,2
437,0,0,0,238,0
438,0,0,1,239,1
439,0,0,0,239,0
440,0,0,0,239,0
441,0,0,1,240,1
442,0,0,0,240,0
443,0,0,1,241,1
444,0,0,0,241,0
445,0,0,1,242,1
446,0,0,1,243,1
447,0,0,1,244,1
448,0,0,1,245,1
449,0,0,0,245,0
450,0,0,0,245,0
451,0,0,0,245,0
452,0,0,1,246,1
453,0,0,0,246,0
454,0,0,2,248,2
455,0,0,0,248,0
456,0,0,0,248,0
457,0,0,0,248,0
458,0,0,1,249,1
459,0,0,1,250,1
460,0,0,1,251,1
461,0,0,0,251,0
462,0,0,0,251,0
463,0,0,0,251,0
464,0,0,0,251,0
465,0,0,0,251,0
466,0,0,0,251,0
467,0,0,0,251,0
468,0,0,0,251,0
469,0,0,1,252,1
470,0,0,1,253,1
471,0,0,2,255,2
472,0,0,1,256,1
473,0,0,1,257,1
474,0,0,0,257,0
475,0,0,0,257,0
476,0,0,1,258,1
477,0,0,2,260,2
478,0,0,0,260,0
479,0,0,1,261,1
480,0,0,0,261,0
481,0,0,0,261,0
482,0,0,0,261,0
483,0,0,0,261,0
484,0,0,1,262,1
485,0,0,2,264,2
486,0,0,0,264,0
487,0,0,0,264,0
488,0,0,1,265,1
489,0,0,0,265,0
490,0,0,1,266,1
491,0,0,1,267,1
492,0,0,1,268,1
493,0,0,1,269,1
494,0,0,0,269,0
495,0,0,0,269,0
496,0,0,0,269,0
497,0,0,1,270,1
498,0,0,0,270,0
499,0,0,0,270,0
500,0,0,0,270,0
501,0,0,1,271,1
502,0,0,0,271,0
503,0,0,0,271,0
504,0,0,1,272,1
505,0,0,0,272,0
506,0,0,1,273,1
507,0,0,0,273,0
508,0,0,0,273,0
509,0,0,0,273,0
510,0,0,2,275,2
511,0,0,1,276,1
512,0,0,0,276,0
513,0,0,0,276,0
514,0,0,0,276,0
515,0,0,1,277,1
516,0,0,2,279,2
517,0,0,2,281,2
518,0,0,0,281,0
519,0,0,0,281,0
520,0,0,1,282,1
521,0,0,0,282,0
522,0,0,0,282,0
523,0,0,0,282,0
524,0,0,0,282,0
525,0,0,0,282,0
526,0,0,2,284,2
527,0,0,0,284,0
528,0,0,1,285,1
529,0,0,1,286,1
530,0,0,1,287,1
531,0,0,0,287,0
532,0,0,0,287,0
533,0,0,0,287,0
534,0,0,0,287,0
535,0,0,0,287,0
536,0,0,1,288,1
537,0,0,1,289,1
538,0,0,1,290,1
539,0,0,0,290,0
540,0,0,0,290,0
541,0,0,2,292,2
542,0,0,1,293,1
543,0,0,0,293,0
544,0,0,0,293,0
545,0,0,2,295,2
546,0,0,0,295,0
547,0,0,0,295,0
548,0,0,1,296,1
549,0,0,0,296,0
550,0,0,1,297,1
551,0,0,0,297,0
552,0,0,0,297,0
553,0,0,0,297,0
554,0,0,0,297,0
555,0,0,0,297,0
556,0,0,1,298,1
557,0,0,1,299,1
558,0,0,1,300,1
559,0,0,1,301,1
560,0,0,0,301,0
561,0,0,0,301,0
562,0,0,0,301,0
563,0,0,1,302,1
564,0,0,1,303,1
565,0,0,0,303,0
566,0,0,0,303,0
567,0,0,0,303,0
568,0,0,1,304,1
569,0,0,1,305,1
570,0,0,1,306,1
571,0,0,0,306,0
572,0,0,3,309,3
573,0,0,0,309,0
574,0,0,0,309,0
575,0,0,0,309,0
576,0,0,1,310,1
577,0,0,1,311,1
578,0,0,0,311,0
579,0,0,0,311,0
580,0,0,0,311,0
581,0,0,0,311,0
582,0,0,1,312,1
583,0,0,0,312,0
584,0,0,1,313,1
585,0,0,1,314,1
586,0,0,0,314,0
587,0,0,1,315,1
588,0,0,1,316,1
589,0,0,0,316,0
590,0,0,1,317,1
591,0,0,2,319,2
592,0,0,0,319,0
593,0,0,0,319,0
594,0,0,1,320,1
595,0,0,0,320,0
596,0,0,1,321,1
597,0,0,1,322,1
598,0,0,0,322,0
599,0,0,0,322,0
600,0,0,0,322,0
601,0,0,0,322,0
602,0,0,0,322,0
603,0,0,0,322,0
604,0,0,1,323,1
605,0,0,2,325,2
606,0,0,0,325,0
607,0,0,1,326,1
608,0,0,0,326,0
609,0,0,1,327,1
610,0,0,0,327,0
611,0,0,3,330,3
612,0,0,0,330,0
613,0,0,0,330,0
614,0,0,0,330,0
615,0,0,2,332,2
616,0,0,1,333,1
617,0,0,0,333,0
618,0,0,1,334,1
619,0,0,0,334,0
620,0,0,1,335,1
621,0,0,0,335,0
622,0,0,0,335,0
623,0,0,0,335,0
624,0,0,0,335,0
625,0,0,0,335,0
626,0,0,1,336,1
627,0,0,0,336,0
628,0,0,1,337,1
629,0,0,2,339,2
630,0,0,0,339,0
631,0,0,1,340,1
632,0,0,1,341,1
633,0,0,0,341,0
634,0,0,0,341,0
635,0,0,1,342,1
636,0,0,1,343,1
637,0,0,1,344,1
638,0,0,0,344,0
639,0,0,0,344,0
640,0,0,0,344,0
641,0,0,0,344,0
642,0,0,1,345,1
643,0,0,0,345,0
644,0,0,0,345,0
645,0,0,0,345,0
646,0,0,2,347,2
647,0,0,1,348,1
648,0,0,0,348,0
649,0,0,0,348,0
650,0,0,2,350,2
651,0,0,1,351,1
652,0,0,2,353,2
653,0,0,1,354,1
654,0,0,1,355,1
655,0,0,0,355,0
656,0,0,1,356,1
657,0,0,0,356,0
658,0,0,1,357,1
659,0,0,0,357,0
660,0,0,0,357,0
661,0,0,0,357,0
662,0,0,0,357,0
663,0,0,1,358,1
664,0,0,1,359,1
665,0,0,0,359,0
666,0,0,1,360,1
667,0,0,1,361,1
668,0,0,1,362,1
669,0,0,0,362,0
670,0,0,2,364,2
671,0,0,1,365,1
672,0,0,0,365,0
673,0,0,1,366,1
674,0,0,0,366,0
675,0,0,0,366,0
676,0,0,0,366,0
677,0,0,0,366,0
678,0,0,1,367,1
679,0,0,0,367,0
680,0,0,0,367,0
681,0,0,1,368,1
682,0,0,1,369,1
683,0,0,0,369,0
684,0,0,0,369,0
685,0,0,1,370,1
686,0,0,1,371,1
687,0,0,1,372,1
688,0,0,0,372,0
689,0,0,0,372,0
690,0,0,1,373,1
691,0,0,0,373,0
692,0,0,0,373,0
693,0,0,0,373,0
694,0,0,0,373,0
695,0,0,1,374,1
696,0,0,3,377,3
697,0,0,0,377,0
698,0,0,1,378,1
699,0,0,0,378,0
700,0,0,0,378,0
701,0,0,0,378,0
702,0,0,1,379,1
703,0,0,0,379,0
704,0,0,0,379,0
705,0,0,1,380,1
706,0,0,0,380,0
707,0,0,1,381,1
708,0,0,1,382,1
709,0,0,0,382,0
710,0,0,0,382,0
711,0,0,1,383,1
712,0,0,1,384,1
713,0,0,0,384,0
714,0,0,1,385,1
715,0,0,0,385,0
716,0,0,0,385,0
717,0,0,0,385,0
718,0,0,0,385,0
719,0,0,2,387,2
720,0,0,1,388,1
721,0,0,0,388,0
722,0,0,0,388,0
723,0,0,0,388,0
724,0,0,0,388,0
725,0,0,1,389,1
726,0,0,0,389,0
727,0,0,0,389,0
728,0,0,2,391,2
729,0,0,0,391,0
730,0,0,0,391,0
731,0,0,1,392,1
732,0,0,0,392,0
733,0,0,0,392,0
734,0,0,0,392,0
735,0,0,1,393,1
736,0,0,0,393,0
737,0,0,0,393,0
738,0,0,2,395,2
739,0,0,1,396,1
740,0,0,0,396,0
741,0,0,0,396,0
742,0,0,1,397,1
743,0,0,2,399,2
744,0,0,0,399,0
745,0,0,1,400,1
746,0,0,1,401,1
747,0,0,1,402,1
748,0,0,0,402,0
749,0,0,1,403,1
750,0,0,1,404,1
751,0,0,0,404,0
752,0,0,0,404,0
753,0,0,0,404,0
754,0,0,0,404,0
755,0,0,0,404,0
756,0,0,0,404,0
757,0,0,0,404,0
758,0,0,1,405,1
759,0,0,1,406,1
760,0,0,0,406,0
761,0,0,2,408,2
762,0,0,0,408,0
763,0,0,0,408,0
764,0,0,1,409,1
765,0,0,2,411,2
766,0,0,0,411,0
767,0,0,0,411,0
768,0,0,2,413,2
769,0,0,0,413,0
770,0,0,0,413,0
771,0,0,0,413,0
