step,mode,receiver_idx,provider_idx,target_gain,online_prediction,base_loss,weighted_loss,propensity,importance_weight,receiver_policy_version,provider_policy_version
2,t2_b0,5,10,0.0,-0.12002639472484589,0.007203167770057917,0.007203167770057917,1.0,1.0,0,0
2,t2_b0,3,7,0.0,-0.11926699429750443,0.0071123079396784306,0.0071123079396784306,1.0,1.0,0,0
2,t2_b0,1,13,0.0,-0.11976330727338791,0.007171624805778265,0.007171624805778265,1.0,1.0,0,0
3,t2_b0,10,5,0.125006991870076,0.07709911465644836,0.001147582195699215,0.001147582195699215,1.0,1.0,0,0
3,t2_b0,4,2,0.23420874545677953,-0.11728205531835556,0.06177289038896561,0.06177289038896561,1.0,1.0,0,0
3,t2_b0,3,7,0.0,0.050654709339141846,0.001282949815504253,0.001282949815504253,1.0,1.0,0,0
4,t2_b0,18,23,0.0,-0.1208304911851883,0.00730000389739871,0.00730000389739871,1.0,1.0,0,0
4,t2_b0,0,1,0.0,0.07485473155975342,0.002801615511998534,0.002801615511998534,0.5,1.0,0,0
4,t2_b0,12,10,0.45865551840891644,0.12678813934326172,0.05506797507405281,0.05506797507405281,0.5,1.0,0,0
4,t2_b0,25,9,0.4031983624795038,-0.11892566829919815,0.1363067626953125,0.1363067626953125,1.0,1.0,0,0
4,t2_b0,2,3,0.0,0.1517076939344406,0.011507612653076649,0.011507612653076649,0.5,1.0,0,0
5,t2_b0,27,22,0.40500458521931865,-0.11868935823440552,0.13712766766548157,0.13712766766548157,1.0,1.0,0,0
5,t2_b0,21,28,0.0,-0.1177455484867096,0.006932007148861885,0.006932007148861885,1.0,1.0,0,0
5,t2_b0,4,2,0.0,0.3094523549079895,0.0478803813457489,0.0478803813457489,1.0,1.0,0,0
5,t2_b0,11,3,0.5356729546455261,0.07325157523155212,0.10691677033901215,0.10691677033901215,0.5,1.0,0,0
5,t2_b0,6,17,0.0,0.07651989161968231,0.0029276469722390175,0.0029276469722390175,1.0,1.0,0,0
5,t2_b0,10,12,0.00230597394799047,0.15579849481582642,0.011779977940022945,0.011779977940022945,0.5,1.0,0,0
6,t2_b0,17,1,0.6341420037353648,-0.02312752604484558,0.21600158512592316,0.21600158512592316,0.25,1.0,0,0
6,t2_b0,15,12,0.892743357284369,0.15732663869857788,0.2704188823699951,0.2704188823699951,0.5,1.0,0,0
6,t2_b0,28,21,0.2907597834536036,0.0720423087477684,0.02391866222023964,0.02391866222023964,1.0,1.0,0,0
6,t2_b0,5,10,0.09143569491630796,0.1668095588684082,0.0028406097553670406,0.0028406097553670406,1.0,1.0,0,0
6,t2_b0,7,2,0.43370482742348926,0.16397109627723694,0.03637814149260521,0.03637814149260521,0.25,1.0,0,0
6,t2_b0,23,18,0.18500735775242053,-0.02323272079229355,0.02168196812272072,0.02168196812272072,0.5,1.0,0,0
6,t2_b0,38,20,0.4133537421700392,-0.11785486340522766,0.14109130203723907,0.14109130203723907,1.0,1.0,0,0
7,t2_b0,27,22,0.0,0.5415589213371277,0.1466430276632309,0.1466430276632309,1.0,1.0,0,0
7,t2_b0,29,28,0.664644220298004,-0.11946889758110046,0.30741673707962036,0.30741673707962036,1.0,1.0,0,0
7,t2_b0,26,9,0.9459254999564205,0.4648967683315277,0.1156943067908287,0.1156943067908287,0.5,1.0,0,0
7,t2_b0,11,2,0.03709188821501782,0.2598930597305298,0.024820182472467422,0.024820182472467422,0.3333333333333333,1.0,0,0
7,t2_b0,0,30,0.0,0.029071837663650513,0.00042258587200194597,0.00042258587200194597,0.3333333333333333,1.0,0,0
7,t2_b0,8,16,0.07940692205737943,-0.12107378244400024,0.020096255466341972,0.020096255466341972,1.0,1.0,0,0
7,t2_b0,31,23,0.5440222179902026,-0.11956509947776794,0.22017407417297363,0.22017407417297363,1.0,1.0,0,0
8,t2_b0,3,11,0.1349494945893285,0.29510557651519775,0.01282498612999916,0.01282498612999916,0.5,1.0,0,0
8,t2_b0,28,21,0.0,0.2794188857078552,0.03903745859861374,0.03903745859861374,0.5,1.0,0,0
