step,selection_mode,window_steps,validation_capacity,regular_vehicle_count,visitor_vehicle_count,regular_validation_retained_mean,visitor_validation_retained_mean,regular_validation_seen_mean,visitor_validation_seen_mean,policy_examples_per_vehicle_mean,policy_examples_per_vehicle_min,policy_examples_per_vehicle_max,latest_fidelity_step,latest_tail_rmse,window_opportunities,window_attempts,window_labeled_pulls,window_attempt_rate,window_mean_realized_gain,window_beneficial_pull_fraction,window_adopted_pull_fraction,window_gain_prediction_pearson,window_selected_predicted_top_fraction,window_mean_candidate_score_std,window_available_regular_provider_fraction,window_selected_regular_provider_fraction,window_regular_provider_selection_enrichment,window_available_more_experienced_provider_fraction,window_selected_more_experienced_provider_fraction,window_more_experienced_selection_enrichment,window_selected_provider_sample_advantage_mean,cumulative_opportunities,cumulative_attempts,cumulative_labeled_pulls,cumulative_attempt_rate,cumulative_mean_realized_gain,cumulative_beneficial_pull_fraction,cumulative_adopted_pull_fraction,cumulative_gain_prediction_pearson,cumulative_selected_predicted_top_fraction,cumulative_mean_candidate_score_std,cumulative_available_regular_provider_fraction,cumulative_selected_regular_provider_fraction,cumulative_regular_provider_selection_enrichment,cumulative_available_more_experienced_provider_fraction,cumulative_selected_more_experienced_provider_fraction,cumulative_more_experienced_selection_enrichment,cumulative_selected_provider_sample_advantage_mean
25,policy,100,400,2,18,83.0,55.5,83.0,55.5,5.55,0,10,-1,nan,385,136,136,0.35324675324675325,0.15251850654742974,0.6544117647058824,0.6544117647058824,0.08421363590653691,0.9485294117647058,0.00047771642934434035,nan,0.0,nan,0.4887445887445887,0.4117647058823529,0.8424946595112802,-7.139705882352941,385,136,136,0.35324675324675325,0.15251850654742974,0.6544117647058824,0.6544117647058824,0.08421363590653691,0.9485294117647058,0.00047771642934434035,nan,0.0,nan,0.4887445887445887,0.4117647058823529,0.8424946595112802,-7.139705882352941
50,policy,100,400,2,18,176.5,129.88888888888889,176.5,129.88888888888889,12.4,1,22,-1,nan,861,294,294,0.34146341463414637,0.17090576849647865,0.7346938775510204,0.7346938775510204,0.0670524648278583,0.9421768707482994,0.003093701791246499,nan,0.0,nan,0.5155052264808363,0.46258503401360546,0.8973430534768824,-0.9965986394557823,861,294,294,0.34146341463414637,0.17090576849647865,0.7346938775510204,0.7346938775510204,0.0670524648278583,0.9421768707482994,0.003093701791246499,nan,0.0,nan,0.5155052264808363,0.46258503401360546,0.8973430534768824,-0.9965986394557823
75,policy,100,400,2,18,267.0,128.22222222222223,267.0,128.22222222222223,12.3,0,28,-1,nan,1269,428,428,0.33727344365642237,0.1779659095647975,0.7663551401869159,0.7663551401869159,0.031353963803897524,0.927570093457944,0.0038207177231249535,nan,0.0,nan,0.5115670381627828,0.47897196261682246,0.9362838628872167,15.39018691588785,1269,428,428,0.33727344365642237,0.1779659095647975,0.7663551401869159,0.7663551401869159,0.031353963803897524,0.927570093457944,0.0038207177231249535,nan,0.0,nan,0.5115670381627828,0.47897196261682246,0.9362838628872167,15.39018691588785
100,policy,100,400,2,18,354.0,169.88888888888889,354.0,169.88888888888889,15.75,0,36,100,22.246444856166423,1716,566,566,0.3298368298368298,0.1755325899712531,0.7791519434628975,0.7791519434628975,0.036799848935666145,0.9151943462897526,0.004071873736171615,nan,0.0,nan,0.5126526251526251,0.5141342756183745,1.0028901645930484,59.54593639575972,1716,566,566,0.3298368298368298,0.1755325899712531,0.7791519434628975,0.7791519434628975,0.036799848935666145,0.9151943462897526,0.004071873736171615,nan,0.0,nan,0.5126526251526251,0.5141342756183745,1.0028901645930484,59.54593639575972
125,policy,100,400,2,18,389.0,95.22222222222223,389.0,95.22222222222223,10.2,0,36,100,22.246444856166423,1687,547,547,0.3242442205097807,0.19653264982997273,0.8244972577696527,0.8244972577696527,0.00663354158716674,0.9085923217550275,0.004725588227263906,nan,0.0,nan,0.5175642871256386,0.5594149908592322,1.0808608800387232,97.64533820840951,2072,683,683,0.3296332046332046,0.18776848659948098,0.7906295754026355,0.7906295754026355,0.0022556589326296144,0.9165446559297218,0.003936287724272095,nan,0.0,nan,0.5122092756021327,0.5300146412884333,1.0347618962295624,76.78038067349927
150,policy,100,400,2,18,400.0,110.88888888888889,480.0,110.88888888888889,12.55,0,42,100,22.246444856166423,1650,527,527,0.3193939393939394,0.21336826576933374,0.8425047438330171,0.8425047438330171,0.09275916027060123,0.8994307400379506,0.004895846365696346,nan,0.0,nan,0.5126825396825396,0.6129032258064516,1.1954829321590903,171.47438330170777,2511,821,821,0.32696136997212266,0.19816245066797028,0.8038976857490865,0.8038976857490865,0.036107024701221124,0.9147381242387332,0.004277906708746399,nan,0.0,nan,0.5136504143672602,0.559074299634592,1.088433463688114,109.71254567600488
175,policy,100,400,2,18,400.0,136.27777777777777,572.0,137.05555555555554,15.6,0,54,100,22.246444856166423,1702,543,543,0.3190364277320799,0.24393497374474118,0.8453038674033149,0.8453038674033149,0.20520290730580062,0.9097605893186004,0.00414651387978785,nan,0.0,nan,0.5191525376307985,0.6169429097605893,1.1883653936780632,160.10681399631676,2971,971,971,0.3268259845169976,0.21485695163452914,0.8105046343975283,0.8105046343975283,0.13336432352025324,0.917610710607621,0.004007356921590202,nan,0.0,nan,0.5159125514897982,0.5561277033985582,1.0779495513195616,96.31822863027806
200,policy,100,400,2,18,400.0,153.11111111111111,628.0,153.11111111111111,17.35,0,60,200,17.029640921704086,1679,548,548,0.32638475282906493,0.26952110895212256,0.8540145985401459,0.8540145985401459,0.0865562979776596,0.9197080291970803,0.0035987180416377253,nan,0.0,nan,0.5217674919878612,0.6222627737226277,1.192605486692729,149.9689781021898,3395,1114,1114,0.3281296023564065,0.2217675167230632,0.8159784560143627,0.8159784560143627,0.14463439811979056,0.9174147217235189,0.0038378742041767994,nan,0.0,nan,0.5171603899291676,0.5673249551166966,1.097000014240069,104.02692998204668
225,policy,100,400,2,18,400.0,178.77777777777777,704.0,178.77777777777777,19.65,0,68,200,17.029640921704086,1744,567,567,0.3251146788990826,0.27892425029621093,0.8606701940035273,0.8606701940035273,0.10871214297584472,0.9118165784832452,0.003499464929525668,nan,0.0,nan,0.5230955111402359,0.6349206349206349,1.2137757281392918,170.984126984127,3816,1250,1250,0.3275681341719078,0.22911674101231766,0.8224,0.8224,0.17151475994555043,0.9144,0.003736649633591338,nan,0.0,nan,0.5171845362883098,0.5776,1.1168160675206478,119.5112
250,policy,100,400,2,18,400.0,100.38888888888889,794.5,106.16666666666667,14.75,0,76,200,17.029640921704086,1724,571,571,0.33120649651972156,0.29860563546100816,0.8704028021015762,0.8704028021015762,0.032043543190274394,0.9159369527145359,0.003261264531013083,nan,0.0,nan,0.5216578278643244,0.6287215411558669,1.2052374326095385,229.71453590192644,4235,1392,1392,0.328689492325856,0.23936436052201096,0.8311781609195402,0.8311781609195402,0.17303776258052844,0.9152298850574713,0.003864048122108327,nan,0.0,nan,0.5169101028841289,0.5876436781609196,1.1368392199767983,158.9375
