step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,2,1,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.51024436950684,67.5102424621582,1,2,0,1,2,0,1,-105.0,70.5,-47.5,5.0,289292,0.289292,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
3,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,3,562500.0,40.86110780924202,29.531362969242995,4,8,3,3,8,0,6,-105.0,70.5,-47.5,5.0,867876,1.157168,nan,0.867876,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,0,0,3
4,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,63.35250336697667,61.82829666137695,6,12,0,3,12,0,3,-105.0,70.5,-47.5,5.0,867876,2.025044,nan,0.867876,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,0,0,3
5,-47.5,57.5,18,9,0,0.0,0.0,0,0.0,57.5,0,562500.0,38.94553001435733,30.234361551053656,9,18,0,4,18,0,4,-105.0,70.5,-47.5,5.0,1157168,3.182212,nan,1.157168,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,0,0,4
6,-47.5,57.5,22,11,0,0.0,0.0,0,0.0,57.5,0,562500.0,63.62333224982987,62.3373908996582,11,22,0,3,22,0,3,-105.0,70.5,-47.5,5.0,867876,4.050088,nan,0.867876,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,0,0,3
7,-47.5,57.5,22,11,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.240116119384766,58.2401123046875,11,22,0,1,22,0,1,-105.0,70.5,-47.5,5.0,289292,4.33938,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
8,-47.5,57.5,24,12,0,0.0,0.0,0,0.0,57.5,0,562500.0,63.70619773864746,59.71293258666992,12,24,0,2,24,0,2,-105.0,70.5,-47.5,5.0,578584,4.917964,nan,0.578584,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,0,0,2
9,-47.5,57.5,28,14,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.02132415771484,64.02132415771484,14,28,0,1,28,0,1,-105.0,70.5,-47.5,5.0,289292,5.207256,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
10,-47.5,57.5,34,17,0,0.0,0.0,0,0.0,57.5,1,562500.0,46.63037090706696,25.5981338210906,17,34,1,2,34,0,3,-105.0,70.5,-47.5,5.0,578584,5.78584,nan,0.578584,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,0,0,2
11,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,0,562500.0,57.82415199279785,57.82415008544922,23,46,0,1,46,0,1,-105.0,70.5,-47.5,5.0,289292,6.075132,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
12,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,0,562500.0,59.432621002197266,58.21721649169922,28,56,0,2,56,0,2,-105.0,70.5,-47.5,5.0,578584,6.653716,nan,0.578584,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,0,0,2
13,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.7629165649414,67.7629165649414,28,56,0,1,56,0,1,-105.0,70.5,-47.5,5.0,289292,6.943008,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
14,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,28,56,0,0,56,0,0,-105.0,70.5,-47.5,5.0,0,6.943008,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,1,562500.0,44.26211532921566,44.134650416902005,21,42,1,2,42,0,3,-105.0,70.5,-47.5,5.0,578584,7.521592,nan,0.578584,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,0,0,2
16,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,1,562500.0,60.5849961069874,47.14557804360343,23,46,1,5,46,0,6,-105.0,70.5,-47.5,5.0,1446460,8.968052,nan,1.44646,nan,5,0,1445800,10,0,0,5,660,320,80,340,85,165,5,0,0,5
