step,pending_transitions,pull_updates_this_step,queued_transitions,t2_b0_train_updates,train_updates_this_step
1,299,686,0,0,0
2,597,690,0,0,0
3,883,690,5,0,0
4,1181,698,0,0,0
5,1459,714,15,0,0
6,1732,716,20,0,0
7,1940,724,75,0,0
8,2205,718,30,0,0
9,2425,708,70,0,0
10,2633,720,80,0,0
11,2687,722,244,0,0
12,2697,694,283,0,0
13,2707,700,281,0,0
14,2720,714,278,0,0
15,2688,722,318,8,8
16,2708,748,273,12,4
17,2673,782,323,20,8
18,2596,798,360,32,12
19,2523,848,355,44,12
20,2592,842,228,44,0
21,2617,830,268,48,4
22,2488,778,403,68,20
23,2575,776,211,192,124
24,2612,778,256,364,172
25,2691,828,221,540,176
26,2718,846,268,724,184
27,2785,856,233,912,188
28,2752,850,323,1108,196
29,2760,854,287,1308,200
30,2773,874,282,1504,196
31,2695,872,363,1700,196
32,2696,880,294,1904,204
33,2568,938,408,2104,200
34,2539,896,313,2292,188
35,2478,884,345,2472,180
36,2562,870,215,2644,172
37,2556,846,294,2820,176
38,2545,870,295,2992,172
39,2539,870,290,3160,168
40,2629,872,205,3324,164
41,2661,860,260,3500,176
42,2605,880,340,3676,176
43,2638,886,260,3852,176
44,2595,906,325,4036,184
45,2661,904,230,4220,184
46,2678,904,270,4404,184
47,2644,886,315,4592,188
48,2604,924,315,4780,188
49,2615,904,275,4968,188
50,2505,954,381,5156,188
51,2584,964,215,5328,172
52,2595,916,275,5516,188
53,2616,976,269,5700,184
54,2496,906,398,5892,192
55,2396,894,378,6068,176
56,2440,898,244,6236,168
57,2457,888,271,6408,172
58,2461,836,282,6580,172
59,2473,800,277,6744,164
60,2393,758,360,6912,168
61,2454,760,229,7068,156
62,2565,762,189,7220,152
63,2576,768,279,7380,160
64,2581,786,285,7544,164
65,2621,792,255,7716,172
66,2563,806,340,7892,176
67,2517,804,330,8064,172
68,2510,770,292,8240,176
69,2516,754,284,8404,164
70,2511,746,295,8580,176
71,2549,748,255,8752,172
72,2547,740,290,8920,168
73,2634,746,210,9088,168
74,2621,732,300,9264,176
75,2613,726,295,9436,172
76,2697,720,213,9608,172
77,2560,728,415,9792,184
78,2639,732,220,9968,176
79,2527,738,390,10152,184
80,2426,702,380,10328,176
81,2476,714,245,10492,164
82,2476,708,290,10660,168
83,2535,724,236,10820,160
84,2585,730,245,10984,164
85,2585,738,290,11152,168
86,2520,740,345,11316,164
87,2520,740,290,11484,168
88,2620,750,200,11644,160
89,2520,746,380,11820,176
90,2560,736,255,11992,172
91,2510,742,335,12168,176
92,2465,738,330,12340,172
93,2520,730,240,12500,160
94,2485,716,320,12660,160
95,2500,718,275,12816,156
96,2595,712,205,12980,164
97,2545,732,335,13152,172
98,2555,738,280,13312,160
99,2510,768,330,13480,168
100,2610,760,200,13640,160
101,2650,760,255,13812,172
102,2680,772,265,13992,180
103,2710,784,265,14172,180
104,2550,764,435,14364,192
105,2630,762,220,14540,176
106,2620,768,300,14716,176
107,2515,760,385,14896,180
108,2462,774,335,15068,172
109,2409,764,335,15240,172
110,2326,738,360,15400,160
111,2394,716,225,15548,148
112,2460,718,225,15696,148
113,2441,734,302,15844,148
114,2489,764,242,16004,160
115,2508,776,270,16156,152
116,2618,782,190,16308,152
117,2618,772,290,16476,168
118,2659,782,253,16648,172
119,2572,748,365,16832,184
120,2553,738,308,17016,184
121,2632,730,219,17192,176
122,2660,724,264,17372,180
123,2459,714,468,17556,184
124,2546,702,210,17724,168
125,2567,814,264,17904,180
126,2601,828,255,18076,172
127,2630,832,260,18252,176
128,2635,852,284,18428,176
129,2609,910,309,18612,184
130,2584,902,310,18796,184
131,2527,886,340,18972,176
132,2562,890,254,19144,172
133,2418,892,420,19328,184
134,2424,842,284,19492,164
135,2431,832,283,19656,164
136,2446,806,274,19816,160
137,2552,810,193,19972,156
138,2603,830,243,20136,164
139,2695,826,207,20304,168
140,2735,832,254,20476,172
141,2718,834,305,20656,180
142,2657,806,345,20836,180
143,2629,808,315,21024,188
144,2602,804,315,21212,188
145,2485,768,395,21400,188
146,2529,790,253,21580,180
147,2474,794,340,21756,176
148,2564,798,210,21924,168
149,2564,790,290,22092,168
150,2569,794,285,22256,164
151,2529,788,325,22420,164
152,2489,754,325,22584,164
153,2583,758,200,22744,160
154,2493,746,369,22916,172
155,2448,742,330,23084,168
156,2457,760,280,23244,160
157,2460,742,285,23408,164
158,2517,744,235,23564,156
159,2525,756,280,23724,160
160,2533,748,280,23884,160
161,2533,788,287,24052,168
162,2583,780,245,24216,164
163,2454,766,404,24380,164
164,2375,748,359,24540,160
165,2389,750,275,24696,156
166,2420,748,255,24860,164
167,2475,742,240,25020,160
168,2515,750,250,25180,160
169,2558,768,245,25344,164
170,2563,814,285,25508,164
171,2563,822,290,25676,168
172,2568,828,285,25840,164
173,2568,838,290,26008,168
174,2610,854,253,26180,172
175,2635,804,265,26360,180
176,2614,796,310,26544,184
177,2694,792,220,26720,176
178,2719,798,270,26904,184
179,2693,804,315,27092,188
180,2668,826,315,27280,188
181,2600,864,353,27472,192
182,2535,856,350,27656,184
183,2570,856,260,27832,176
184,2635,856,230,28012,180
185,2570,882,350,28196,184
186,2460,926,385,28376,180
187,2420,892,325,28540,164
188,2525,882,195,28696,156
189,2605,866,215,28864,168
190,2645,854,255,29036,172
191,2545,848,380,29212,176
192,2630,838,215,29384,172
193,2575,842,340,29560,176
194,2531,838,329,29728,168
195,2531,824,290,29896,168
196,2529,820,291,30068,172
197,2608,806,220,30244,176
198,2552,792,340,30420,176
199,2597,774,250,30588,168
200,2597,796,290,30756,168
201,2662,792,230,30936,180
202,2610,778,337,31112,176
203,2600,776,300,31288,176
204,2585,760,305,31468,180
205,2615,738,265,31648,180
206,2639,736,270,31832,184
207,2667,702,265,32012,180
208,2647,700,310,32196,184
209,2632,690,305,32376,180
210,2573,702,343,32556,180
211,2433,718,415,32732,176
212,2393,704,325,32896,164
213,2405,712,278,33056,160
214,2403,734,285,33220,164
215,2415,750,275,33376,156
216,2390,774,310,33528,152
217,2407,790,261,33676,148
218,2480,812,220,33820,144
219,2493,822,270,33972,152
220,2474,830,305,34124,152
221,2483,826,280,34284,160
222,2492,838,280,34444,160
223,2547,824,240,34604,160
224,2547,850,290,34772,168
225,2642,888,205,34936,164
226,2637,880,295,35108,172
227,2672,874,260,35284,176
228,2615,886,340,35460,176
229,2648,892,260,35636,176
230,2618,874,314,35824,188
231,2644,888,269,36008,184
232,2665,902,274,36196,188
233,2595,898,355,36384,188
234,2575,902,310,36568,184
235,2519,906,340,36744,176
236,2469,872,335,36916,172
237,2474,890,285,37080,164
238,2571,900,203,37244,164
239,2662,898,208,37412,168
240,2647,874,304,37592,180
241,2727,886,220,37768,176
242,2622,866,385,37948,180
243,2702,866,220,38124,176
244,2727,860,270,38308,184
245,2608,882,399,38500,192
246,2583,858,315,38688,188
247,2603,832,275,38876,188
248,2583,838,310,39060,184
249,2664,844,219,39236,176
250,2735,836,229,39420,184
251,2610,844,400,39608,188
252,2590,830,310,39792,184
253,2580,826,300,39972,180
254,2575,812,295,40144,172
255,2515,802,345,40324,180
256,2550,806,260,40500,176
257,2630,804,220,40676,176
258,2705,800,225,40856,180
259,2630,782,355,41040,184
260,2630,778,290,41212,172
261,2615,776,305,41392,180
262,2645,774,265,41572,180
263,2625,792,310,41756,184
264,2595,772,315,41944,188
265,2660,776,235,42132,188
266,2590,770,355,42320,188
267,2490,808,380,42496,176
268,2500,790,280,42656,160
269,2545,804,250,42824,168
270,2495,818,335,42996,172
271,2540,808,250,43164,168
272,2590,802,245,43328,164
273,2635,788,250,43496,168
274,2625,792,300,43672,176
275,2670,794,250,43840,168
276,2705,788,260,44016,176
277,2590,760,395,44204,188
278,2575,764,305,44384,180
279,2475,756,380,44560,176
280,2470,774,295,44736,176
281,2380,776,370,44904,168
282,2350,806,315,45060,156
283,2445,806,200,45212,152
284,2550,806,195,45368,156
285,2545,840,290,45532,164
286,2560,844,275,45688,156
287,2555,810,290,45856,168
288,2560,804,285,46020,164
289,2605,800,250,46188,168
290,2555,820,335,46360,172
291,2545,810,300,46536,176
292,2580,768,260,46712,176
293,2615,764,260,46888,176
294,2608,790,295,47060,172
295,2542,808,340,47236,176
296,2493,776,329,47404,168
297,2533,760,250,47572,168
