step,eval_is_final,eval_n_pairs_per_zone,t2_b0_total,t2_b0_z0,t2_b0_z1,t2_b0_z2,t2_b0_z3
1000,1,200,17.80495659899758,6.864410877227783,23.789775848388672,11.3052339553833,22.960487365722656
