step,selection_mode,window_steps,validation_capacity,regular_vehicle_count,visitor_vehicle_count,regular_validation_retained_mean,visitor_validation_retained_mean,regular_validation_seen_mean,visitor_validation_seen_mean,policy_examples_per_vehicle_mean,policy_examples_per_vehicle_min,policy_examples_per_vehicle_max,latest_fidelity_step,latest_tail_rmse,window_opportunities,window_attempts,window_labeled_pulls,window_attempt_rate,window_mean_realized_gain,window_beneficial_pull_fraction,window_adopted_pull_fraction,window_gain_prediction_pearson,window_selected_predicted_top_fraction,window_mean_candidate_score_std,window_available_regular_provider_fraction,window_selected_regular_provider_fraction,window_regular_provider_selection_enrichment,window_available_more_experienced_provider_fraction,window_selected_more_experienced_provider_fraction,window_more_experienced_selection_enrichment,window_selected_provider_sample_advantage_mean,cumulative_opportunities,cumulative_attempts,cumulative_labeled_pulls,cumulative_attempt_rate,cumulative_mean_realized_gain,cumulative_beneficial_pull_fraction,cumulative_adopted_pull_fraction,cumulative_gain_prediction_pearson,cumulative_selected_predicted_top_fraction,cumulative_mean_candidate_score_std,cumulative_available_regular_provider_fraction,cumulative_selected_regular_provider_fraction,cumulative_regular_provider_selection_enrichment,cumulative_available_more_experienced_provider_fraction,cumulative_selected_more_experienced_provider_fraction,cumulative_more_experienced_selection_enrichment,cumulative_selected_provider_sample_advantage_mean
25,random,100,400,8,32,138.5,119.65625,138.5,119.65625,0.0,0,0,-1,nan,810,301,301,0.37160493827160496,0.14508958016869916,0.6710963455149501,0.6710963455149501,nan,0.0,nan,nan,0.0,nan,0.5339466980207721,0.46511627906976744,0.8710912171455606,5.5647840531561465,810,301,301,0.37160493827160496,0.14508958016869916,0.6710963455149501,0.6710963455149501,nan,0.0,nan,nan,0.0,nan,0.5339466980207721,0.46511627906976744,0.8710912171455606,5.5647840531561465
50,random,100,400,8,32,307.75,236.84375,307.75,236.84375,0.0,0,0,-1,nan,1749,641,641,0.36649514008004574,0.14406741665214945,0.7301092043681747,0.7301092043681747,nan,0.0,nan,nan,0.0,nan,0.5301984353871146,0.49453978159126366,0.9327447019533065,-2.5600624024961,1749,641,641,0.36649514008004574,0.14406741665214945,0.7301092043681747,0.7301092043681747,nan,0.0,nan,nan,0.0,nan,0.5301984353871146,0.49453978159126366,0.9327447019533065,-2.5600624024961
75,random,100,400,8,32,397.5,266.53125,493.625,304.0,0.0,0,0,-1,nan,2690,988,988,0.36728624535315985,0.14090713898854526,0.7540485829959515,0.7540485829959515,nan,0.0,nan,nan,0.0,nan,0.5240507035302574,0.4979757085020243,0.9502433736801049,-1.437246963562753,2690,988,988,0.36728624535315985,0.14090713898854526,0.7540485829959515,0.7540485829959515,nan,0.0,nan,nan,0.0,nan,0.5240507035302574,0.4979757085020243,0.9502433736801049,-1.437246963562753
100,random,100,400,8,32,400.0,291.625,656.875,395.21875,0.0,0,0,100,25.51017857447496,3597,1314,1314,0.3653044203502919,0.14142190422661746,0.7754946727549468,0.7754946727549468,nan,0.0,nan,nan,0.0,nan,0.5250740155035402,0.512937595129376,0.9768862674293157,43.337899543378995,3597,1314,1314,0.3653044203502919,0.14142190422661746,0.7754946727549468,0.7754946727549468,nan,0.0,nan,nan,0.0,nan,0.5250740155035402,0.512937595129376,0.9768862674293157,43.337899543378995
125,random,100,400,8,32,400.0,233.40625,772.625,300.09375,0.0,0,0,100,25.51017857447496,3614,1311,1311,0.36275594908688436,0.14926979635960713,0.8146453089244852,0.8146453089244852,nan,0.0,nan,nan,0.0,nan,0.523232722513298,0.528604118993135,1.0102657885272084,69.00762776506484,4424,1612,1612,0.364376130198915,0.1484892473065902,0.7878411910669976,0.7878411910669976,nan,0.0,nan,nan,0.0,nan,0.5251943681193229,0.5167493796526055,0.9839202608037132,57.16129032258065
150,random,100,400,8,32,400.0,234.8125,904.5,333.15625,0.0,0,0,100,25.51017857447496,3494,1253,1253,0.3586147681740126,0.15658353878981823,0.8172386272944933,0.8172386272944933,nan,0.0,nan,nan,0.0,nan,0.5229456743409233,0.5179569034317638,0.9904602501675782,27.121308858739027,5243,1894,1894,0.36124356284569903,0.1523476178340391,0.7877507919746568,0.7877507919746568,nan,0.0,nan,nan,0.0,nan,0.5253651057866201,0.5100316789862724,0.9708137700211567,17.076029567053855
175,random,100,400,8,32,400.0,222.03125,1071.5,306.71875,0.0,0,0,100,25.51017857447496,3393,1217,1217,0.3586796345417035,0.17052311198021108,0.8266228430566968,0.8266228430566968,nan,0.0,nan,nan,0.0,nan,0.5253175304899443,0.5119145439605588,0.9744859332661427,-55.05751848808546,6083,2205,2205,0.3624856156501726,0.15725300707510187,0.7941043083900227,0.7941043083900227,nan,0.0,nan,nan,0.0,nan,0.5247573193241449,0.5056689342403629,0.9636243566676369,-31.03174603174603
200,random,100,400,8,32,400.0,169.1875,1196.125,216.9375,0.0,0,0,200,29.665033126528318,3248,1171,1171,0.36052955665024633,0.17942847281967086,0.8189581554227157,0.8189581554227157,nan,0.0,nan,nan,0.0,nan,0.5250463044413167,0.5012809564474808,0.9547366626661171,-85.49957301451751,6845,2485,2485,0.36303871439006574,0.15933163936644262,0.7959758551307847,0.7959758551307847,nan,0.0,nan,nan,0.0,nan,0.5250608664122177,0.5074446680080483,0.9664492261163125,-17.3738430583501
225,random,100,400,8,32,400.0,230.96875,1284.0,313.40625,0.0,0,0,200,29.665033126528318,3229,1146,1146,0.3549086404459585,0.1857912791373063,0.8141361256544503,0.8141361256544503,nan,0.0,nan,nan,0.0,nan,0.521790785347614,0.49214659685863876,0.9431875967889574,-179.50785340314135,7653,2758,2758,0.36038154971906444,0.1639889313087659,0.7987672226250907,0.7987672226250907,nan,0.0,nan,nan,0.0,nan,0.5237583079115812,0.5065264684554025,0.9670996350876258,-41.17911530094271
250,random,100,400,8,32,400.0,233.40625,1386.375,287.78125,0.0,0,0,200,29.665033126528318,3253,1160,1160,0.35659391331079004,0.19294523017748955,0.8258620689655173,0.8258620689655173,nan,0.0,nan,nan,0.0,nan,0.514835600748604,0.48017241379310344,0.9326713480864608,-189.0146551724138,8496,3054,3054,0.3594632768361582,0.16776779802997968,0.802226588081205,0.802226588081205,nan,0.0,nan,nan,0.0,nan,0.5213335050464287,0.49869024230517356,0.9565666458762542,-61.20333988212181
275,random,100,400,8,32,400.0,237.625,1491.125,292.34375,0.0,0,0,200,29.665033126528318,3239,1164,1164,0.3593701759802408,0.19987124118843325,0.8290378006872853,0.8290378006872853,nan,0.0,nan,nan,0.0,nan,0.5151680323724164,0.49312714776632305,0.9572161251842585,-118.56958762886597,9322,3369,3369,0.3614031323750268,0.171977739787455,0.8061739388542595,0.8061739388542595,nan,0.0,nan,nan,0.0,nan,0.5214254484341375,0.5013357079252003,0.9614714997718897,-61.276343128524786
300,random,100,400,8,32,400.0,217.84375,1626.0,270.59375,0.0,0,0,300,16.611345481095334,3321,1184,1184,0.356519120746763,0.207142936633907,0.8378378378378378,0.8378378378378378,nan,0.0,nan,nan,0.0,nan,0.5138433307132494,0.4704391891891892,0.9155303982172692,-327.00506756756755,10166,3669,3669,0.3609089120598072,0.17476052352143795,0.8094848732624693,0.8094848732624693,nan,0.0,nan,nan,0.0,nan,0.5213963537173256,0.49550286181520853,0.9503381799325831,-117.2929953665849
325,random,100,400,8,32,400.0,229.84375,1771.25,310.8125,0.0,0,0,300,16.611345481095334,3413,1223,1223,0.3583357749780252,0.21175006682104835,0.8544562551103843,0.8544562551103843,nan,0.0,nan,nan,0.0,nan,0.5145012026421344,0.47260834014717906,0.9185757734290579,-301.8094848732625,11066,3981,3981,0.3597505873847822,0.17866159363770875,0.8158754081888973,0.8158754081888973,nan,0.0,nan,nan,0.0,nan,0.5209032111932889,0.49610650590303945,0.952396712561159,-121.24717407686511
350,random,100,400,8,32,400.0,244.96875,1942.625,303.875,0.0,0,0,300,16.611345481095334,3496,1267,1267,0.3624141876430206,0.2185823120133071,0.8681925808997633,0.8681925808997633,nan,0.0,nan,nan,0.0,nan,0.5222339135883186,0.494869771112865,0.9476017513159343,-261.18232044198896,11992,4321,4321,0.3603235490326885,0.1826675872493446,0.8215690812311964,0.8215690812311964,nan,0.0,nan,nan,0.0,nan,0.5215959990643113,0.4975700069428373,0.9539375452178044,-119.84100902568849
375,random,100,400,8,32,400.0,325.78125,2100.75,419.4375,0.0,0,0,300,16.611345481095334,3604,1290,1290,0.3579356270810211,0.21812296419893915,0.8775193798449612,0.8775193798449612,nan,0.0,nan,nan,0.0,nan,0.5235981184926801,0.4968992248062015,0.9490088051436498,-319.3558139534884,12926,4659,4659,0.36043632987776575,0.18475458878741516,0.8259283107963082,0.8259283107963082,nan,0.0,nan,nan,0.0,nan,0.5220312277077711,0.5001073191672033,0.9580026876230465,-132.73427774200474
400,random,100,400,8,32,400.0,249.1875,2192.125,361.4375,0.0,0,0,400,18.29905491986304,3598,1301,1301,0.36158977209560866,0.21727552779479706,0.8777863182167563,0.8777863182167563,nan,0.0,nan,nan,0.0,nan,0.5232992094373417,0.5088393543428132,0.9723679018929231,-228.88547271329747,13764,4970,4970,0.36108689334495786,0.18588970270848829,0.827364185110664,0.827364185110664,nan,0.0,nan,nan,0.0,nan,0.5218937727002243,0.49899396378269617,0.9561217049993778,-146.5046277665996
425,random,100,400,8,32,400.0,248.75,2344.875,370.1875,0.0,0,0,400,18.29905491986304,3625,1319,1319,0.36386206896551726,0.20467366652207994,0.8582259287338894,0.8582259287338894,nan,0.0,nan,nan,0.0,nan,0.5240991789819376,0.5094768764215315,0.9721001231316372,-265.20773313115996,14691,5300,5300,0.3607650942754067,0.18513516422912113,0.8264150943396227,0.8264150943396227,nan,0.0,nan,nan,0.0,nan,0.5216918153205676,0.49943396226415093,0.9573352458237441,-157.0743396226415
450,random,100,400,8,32,400.0,285.90625,2532.5,400.9375,0.0,0,0,400,18.29905491986304,3648,1318,1318,0.3612938596491228,0.19324911915055484,0.8573596358118362,0.8573596358118362,nan,0.0,nan,nan,0.0,nan,0.5216746399312189,0.5060698027314112,0.9700870312540685,-184.8391502276176,15640,5639,5639,0.3605498721227621,0.18514080218919124,0.8299343855293492,0.8299343855293492,nan,0.0,nan,nan,0.0,nan,0.5216143418956718,0.499556658982089,0.9577126602128694,-135.03298457173258
475,random,100,400,8,32,400.0,202.53125,2701.25,262.9375,0.0,0,0,400,18.29905491986304,3620,1307,1307,0.3610497237569061,0.19476701336226682,0.8530986993114001,0.8530986993114001,nan,0.0,nan,nan,0.0,nan,0.5181533675041963,0.5057383320581484,0.9760398441375617,-209.55470543228768,16546,5966,5966,0.36057053064184696,0.1869480582676919,0.8318806570566544,0.8318806570566544,nan,0.0,nan,nan,0.0,nan,0.5211828139559919,0.5013409319477037,0.9619291322028058,-149.56369426751593
500,random,100,400,8,32,400.0,233.71875,2797.5,314.9375,0.0,0,0,500,11.815633400140902,3617,1296,1296,0.35830799004700026,0.1967625452700229,0.8618827160493827,0.8618827160493827,nan,0.0,nan,nan,0.0,nan,0.5189310965506708,0.5162037037037037,0.9947442100404157,-215.62345679012347,17381,6266,6266,0.3605086013462977,0.18813853832287528,0.8345036706032557,0.8345036706032557,nan,0.0,nan,nan,0.0,nan,0.5212772374241795,0.502553463134376,0.9640809670064925,-160.8005106926269
525,random,100,400,8,32,400.0,191.0625,2956.0,212.21875,0.0,0,0,500,11.815633400140902,3587,1287,1287,0.35879565096180654,0.20274466431567995,0.8694638694638694,0.8694638694638694,nan,0.0,nan,nan,0.0,nan,0.5167644532155266,0.5073815073815073,0.9818428961674229,-324.51903651903655,18278,6587,6587,0.3603785972207025,0.18857579374352848,0.8348261727645362,0.8348261727645362,nan,0.0,nan,nan,0.0,nan,0.5207248360082369,0.5009867921663883,0.962095059661152,-189.79049643236678
550,random,100,400,8,32,400.0,294.09375,3133.5,347.53125,0.0,0,0,500,11.815633400140902,3588,1290,1290,0.3595317725752508,0.2036034274652198,0.8705426356589148,0.8705426356589148,nan,0.0,nan,nan,0.0,nan,0.5145115351637092,0.5007751937984496,0.9733021702596252,-555.5984496124031,19228,6929,6929,0.36035989182442274,0.18857806393057916,0.8374945879636311,0.8374945879636311,nan,0.0,nan,nan,0.0,nan,0.5202889377686549,0.4997835185452446,0.9605884005311526,-213.33136094674558
575,random,100,400,8,32,400.0,229.0,3247.25,256.1875,0.0,0,0,500,11.815633400140902,3505,1256,1256,0.3583452211126961,0.19798288348706147,0.8694267515923567,0.8694267515923567,nan,0.0,nan,nan,0.0,nan,0.5178229101695578,0.4856687898089172,0.9379051800737979,-476.5191082802548,20051,7222,7222,0.36018153708044487,0.18886715830584314,0.8384104126280809,0.8384104126280809,nan,0.0,nan,nan,0.0,nan,0.5205954884973388,0.4986153420105234,0.9577788379414129,-206.42550540016614
