step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,4,2,0,0.0,0.0,0,0.0,57.5,2,562500.0,19.51061865854021,19.381058728309746,2,4,2,2,4,0,4,-105.0,70.5,-47.5,5.0,578584,0.578584,nan,0.578584,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,0,0,2
3,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,7,562500.0,33.55560018078596,18.407905596941493,7,14,7,7,14,0,14,-105.0,70.5,-47.5,5.0,2025044,2.603628,nan,2.025044,nan,7,0,2024120,14,0,0,7,924,448,112,476,119,231,7,0,0,7
4,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,14,562500.0,38.88938541849873,20.226163494692415,20,40,14,10,40,0,24,-105.0,70.5,-47.5,5.0,2892920,5.496548,nan,2.89292,nan,10,0,2891600,20,0,0,10,1320,640,160,680,170,330,10,0,0,10
5,-47.5,57.5,52,26,0,0.0,0.0,0,0.0,57.5,18,562500.0,40.33699727461457,18.06198705260026,26,52,18,12,52,0,30,-105.0,70.5,-47.5,5.0,3471504,8.968052,nan,3.471504,nan,12,0,3469920,24,0,0,12,1584,768,192,816,204,396,12,0,0,12
6,-47.5,57.5,70,35,0,0.0,0.0,0,0.0,57.5,20,514500.27776283695,30.420423295131698,7.900130330552395,35,70,20,12,70,0,32,-105.0,70.5,-47.5,5.0,3471504,12.439556,nan,3.471504,nan,12,0,3469920,24,0,0,12,1584,768,192,816,204,396,12,0,0,12
7,-47.5,57.5,76,38,0,0.0,0.0,0,0.0,57.5,22,562500.0,33.10569874168553,20.675579891730198,38,76,22,13,76,0,35,-105.0,70.5,-47.5,5.0,3760796,16.200352,nan,3.760796,nan,13,0,3759080,26,0,0,13,1716,832,208,884,221,429,13,0,0,13
8,-47.5,57.5,86,43,0,0.0,0.0,0,0.0,57.5,21,525117.3544055955,27.93067688874324,6.9981954613894635,43,86,21,13,86,0,34,-105.0,70.5,-47.5,5.0,3760796,19.961148,nan,3.760796,nan,13,0,3759080,26,0,0,13,1716,832,208,884,221,429,13,0,0,13
9,-47.5,57.5,98,49,0,0.0,0.0,0,0.0,57.5,22,539946.6839911104,29.544246043462692,9.499687700502236,49,98,22,13,98,0,35,-105.0,70.5,-47.5,5.0,3760796,23.721944,nan,3.760796,nan,13,0,3759080,26,0,0,13,1716,832,208,884,221,429,13,0,0,13
10,-47.5,57.5,100,50,0,0.0,0.0,0,0.0,57.5,22,482497.81097630964,20.754700883254557,8.082787178335899,50,100,22,15,100,0,37,-105.0,70.5,-47.5,5.0,4339380,28.061324,nan,4.33938,nan,15,0,4337400,30,0,0,15,1980,960,240,1020,255,495,15,0,0,15
11,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,22,475617.8394791513,21.38686991030619,5.7919440813164,69,138,23,15,138,1,38,-105.0,70.5,-47.5,5.0,4339380,32.400704,nan,4.33938,nan,15,0,4337400,30,0,0,15,1980,960,240,1020,255,495,15,0,0,15
12,-47.5,57.5,152,76,0,0.0,0.0,0,0.0,57.5,21,487930.89814628,20.412535939199973,5.670574146500192,76,152,23,15,152,2,38,-105.0,70.5,-47.5,5.0,4339380,36.740084,nan,4.33938,nan,15,0,4337400,30,0,0,15,1980,960,240,1020,255,495,15,0,0,15
13,-47.5,57.5,158,79,0,0.0,0.0,0,0.0,57.5,25,506609.30182008096,22.435317670509868,9.344362978543305,79,158,26,13,158,1,39,-105.0,70.5,-47.5,5.0,3760796,40.50088,nan,3.760796,nan,13,0,3759080,26,0,0,13,1716,832,208,884,221,429,13,0,0,13
14,-47.5,57.5,174,87,0,0.0,0.0,0,0.0,57.5,26,481575.38248424616,21.07520550942426,5.576663178030417,87,174,26,13,174,0,39,-105.0,70.5,-47.5,5.0,3760796,44.261676,nan,3.760796,nan,13,0,3759080,26,0,0,13,1716,832,208,884,221,429,13,0,0,13
15,-47.5,57.5,158,79,0,0.0,0.0,0,0.0,57.5,24,473046.5698756102,17.166024480177796,7.4917317390874345,79,158,25,14,158,1,39,-105.0,70.5,-47.5,5.0,4050088,48.311764,nan,4.050088,nan,14,0,4048240,28,0,0,14,1848,896,224,952,238,462,14,0,0,14
16,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,21,488425.4782163004,20.032462622181498,5.5917879935216614,77,154,24,14,154,3,38,-105.0,70.5,-47.5,5.0,4050088,52.361852,nan,4.050088,nan,14,0,4048240,28,0,0,14,1848,896,224,952,238,462,14,0,0,14
17,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,23,485088.0436972389,18.808200185050698,6.266945441960389,77,154,25,13,154,2,38,-105.0,70.5,-47.5,5.0,3760796,56.122648,nan,3.760796,nan,13,0,3759080,26,0,0,13,1716,832,208,884,221,429,13,0,0,13
18,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,25,492726.89037414495,21.94885327721817,5.808301672898011,73,146,25,13,146,0,38,-105.0,70.5,-47.5,5.0,3760796,59.883444,nan,3.760796,nan,13,0,3759080,26,0,0,13,1716,832,208,884,221,429,13,0,0,13
19,-47.5,57.5,144,72,0,0.0,0.0,0,0.0,57.5,22,482902.9619912592,18.05369692370329,7.340113201211894,72,144,22,15,144,0,37,-105.0,70.5,-47.5,5.0,4339380,64.222824,nan,4.33938,nan,15,0,4337400,30,0,0,15,1980,960,240,1020,255,495,15,0,0,15
20,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,24,477038.60169620026,19.27603256532743,7.8284062594466794,75,150,24,14,150,0,38,-105.0,70.5,-47.5,5.0,4050088,68.272912,nan,4.050088,nan,14,0,4048240,28,0,0,14,1848,896,224,952,238,462,14,0,0,14
21,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,23,502677.18756448274,21.00638875292658,8.934444559147765,75,150,25,12,150,2,37,-105.0,70.5,-47.5,5.0,3471504,71.744416,nan,3.471504,nan,12,0,3469920,24,0,0,12,1584,768,192,816,204,396,12,0,0,12
