step,training_loss,selection_rmse,matched_examples,matched_groups,matched_gain_log_mae,matched_gain_log_rmse,matched_gain_prediction_bias_log,matched_top1_accuracy_tie_aware,matched_mean_selection_regret_log,matched_positive_target_fraction,matched_threshold_2_precision,matched_threshold_2_recall,matched_threshold_2_predicted_pass_fraction,matched_threshold_2_true_pass_fraction,matched_threshold_5_precision,matched_threshold_5_recall,matched_threshold_5_predicted_pass_fraction,matched_threshold_5_true_pass_fraction,matched_threshold_10_precision,matched_threshold_10_recall,matched_threshold_10_predicted_pass_fraction,matched_threshold_10_true_pass_fraction,matched_threshold_50_precision,matched_threshold_50_recall,matched_threshold_50_predicted_pass_fraction,matched_threshold_50_true_pass_fraction,matched_threshold_100_precision,matched_threshold_100_recall,matched_threshold_100_predicted_pass_fraction,matched_threshold_100_true_pass_fraction,matched_threshold_200_precision,matched_threshold_200_recall,matched_threshold_200_predicted_pass_fraction,matched_threshold_200_true_pass_fraction,matched_threshold_400_precision,matched_threshold_400_recall,matched_threshold_400_predicted_pass_fraction,matched_threshold_400_true_pass_fraction,stress_examples,stress_groups,stress_gain_log_mae,stress_gain_log_rmse,stress_gain_prediction_bias_log,stress_top1_accuracy_tie_aware,stress_mean_selection_regret_log,stress_positive_target_fraction,stress_threshold_2_precision,stress_threshold_2_recall,stress_threshold_2_predicted_pass_fraction,stress_threshold_2_true_pass_fraction,stress_threshold_5_precision,stress_threshold_5_recall,stress_threshold_5_predicted_pass_fraction,stress_threshold_5_true_pass_fraction,stress_threshold_10_precision,stress_threshold_10_recall,stress_threshold_10_predicted_pass_fraction,stress_threshold_10_true_pass_fraction,stress_threshold_50_precision,stress_threshold_50_recall,stress_threshold_50_predicted_pass_fraction,stress_threshold_50_true_pass_fraction,stress_threshold_100_precision,stress_threshold_100_recall,stress_threshold_100_predicted_pass_fraction,stress_threshold_100_true_pass_fraction,stress_threshold_200_precision,stress_threshold_200_recall,stress_threshold_200_predicted_pass_fraction,stress_threshold_200_true_pass_fraction,stress_threshold_400_precision,stress_threshold_400_recall,stress_threshold_400_predicted_pass_fraction,stress_threshold_400_true_pass_fraction
1,0.29458627104759216,0.18771086937523843,1536,96,0.04006520286202431,0.19779132306575775,0.00014682889741379768,0.1875,0.06024273939178748,0.20182291666666666,0.07971014492753623,0.6790123456790124,0.44921875,0.052734375,0.05357142857142857,0.15789473684210525,0.109375,0.037109375,0.0,0.0,0.004557291666666667,0.028645833333333332,0.0,0.0,0.0,0.011067708333333334,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.005859375,0.0,0.0,0.0,0.0032552083333333335,768,48,0.03764480724930763,0.16572053730487823,0.00950677040964365,0.14583333333333334,0.030891433591921046,0.20442708333333334,0.06806282722513089,0.7027027027027027,0.4973958333333333,0.048177083333333336,0.08870967741935484,0.4583333333333333,0.16145833333333334,0.03125,0.0,0.0,0.0,0.022135416666666668,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.00390625,0.0,0.0,0.0,0.00390625,0.0,0.0,0.0,0.0026041666666666665
50,0.6434767842292786,0.18613797743532254,1536,96,0.036430783569812775,0.19647155702114105,-0.0034839839208871126,0.22916666666666666,0.049960082808274464,0.20182291666666666,0.09549549549549549,0.654320987654321,0.361328125,0.052734375,0.09322033898305085,0.19298245614035087,0.07682291666666667,0.037109375,0.25,0.022727272727272728,0.0026041666666666665,0.028645833333333332,0.0,0.0,0.0,0.011067708333333334,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.005859375,0.0,0.0,0.0,0.0032552083333333335,768,48,0.03219454362988472,0.1635233759880066,0.004035336431115866,0.14583333333333334,0.031369524208257595,0.20442708333333334,0.08305647840531562,0.6756756756756757,0.3919270833333333,0.048177083333333336,0.12987012987012986,0.4166666666666667,0.10026041666666667,0.03125,1.0,0.058823529411764705,0.0013020833333333333,0.022135416666666668,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.00390625,0.0,0.0,0.0,0.00390625,0.0,0.0,0.0,0.0026041666666666665
100,0.10847429931163788,0.07063264347809313,1536,96,0.014224286191165447,0.07721710205078125,0.00289439526386559,0.4583333333333333,0.007875102843746262,0.20182291666666666,0.26778242677824265,0.7901234567901234,0.15559895833333334,0.052734375,0.5714285714285714,0.7719298245614035,0.050130208333333336,0.037109375,0.9487179487179487,0.8409090909090909,0.025390625,0.028645833333333332,0.8421052631578947,0.9411764705882353,0.012369791666666666,0.011067708333333334,0.8333333333333334,0.8333333333333334,0.0078125,0.0078125,0.8888888888888888,0.8888888888888888,0.005859375,0.005859375,1.0,0.8,0.0026041666666666665,0.0032552083333333335,768,48,0.012726808898150921,0.05515386909246445,0.004095443524420261,0.375,0.012153467007113505,0.20442708333333334,0.2818181818181818,0.8378378378378378,0.14322916666666666,0.048177083333333336,0.43478260869565216,0.8333333333333334,0.059895833333333336,0.03125,0.6470588235294118,0.6470588235294118,0.022135416666666668,0.022135416666666668,0.5714285714285714,0.6666666666666666,0.009114583333333334,0.0078125,0.6666666666666666,0.6666666666666666,0.00390625,0.00390625,1.0,0.6666666666666666,0.0026041666666666665,0.00390625,1.0,1.0,0.0026041666666666665,0.0026041666666666665
150,0.17568643391132355,0.06635510234362692,1536,96,0.009387195110321045,0.06266207247972488,0.0013884445652365685,0.4270833333333333,0.007979761188196358,0.20182291666666666,0.8103448275862069,0.5802469135802469,0.037760416666666664,0.052734375,1.0,0.5964912280701754,0.022135416666666668,0.037109375,1.0,0.6590909090909091,0.018880208333333332,0.028645833333333332,0.9375,0.8823529411764706,0.010416666666666666,0.011067708333333334,0.9166666666666666,0.9166666666666666,0.0078125,0.0078125,0.8181818181818182,1.0,0.007161458333333333,0.005859375,0.7142857142857143,1.0,0.004557291666666667,0.0032552083333333335,768,48,0.009557151235640049,0.07318420708179474,0.0006433444214053452,0.3541666666666667,0.012594460663828263,0.20442708333333334,0.85,0.4594594594594595,0.026041666666666668,0.048177083333333336,0.8666666666666667,0.5416666666666666,0.01953125,0.03125,1.0,0.6470588235294118,0.014322916666666666,0.022135416666666668,1.0,0.6666666666666666,0.005208333333333333,0.0078125,0.75,1.0,0.005208333333333333,0.00390625,0.6666666666666666,0.6666666666666666,0.00390625,0.00390625,1.0,1.0,0.0026041666666666665,0.0026041666666666665
200,0.09613228589296341,0.05060477427225655,1536,96,0.010781745426356792,0.04626447334885597,0.0004974236944690347,0.3645833333333333,0.0143722264307898,0.20182291666666666,0.3333333333333333,0.5925925925925926,0.09375,0.052734375,0.7380952380952381,0.543859649122807,0.02734375,0.037109375,1.0,0.6136363636363636,0.017578125,0.028645833333333332,1.0,0.7058823529411765,0.0078125,0.011067708333333334,0.9166666666666666,0.9166666666666666,0.0078125,0.0078125,0.875,0.7777777777777778,0.005208333333333333,0.005859375,1.0,1.0,0.0032552083333333335,0.0032552083333333335,768,48,0.010242774151265621,0.05832432210445404,0.0012111329706385732,0.2916666666666667,0.01593754580133459,0.20442708333333334,0.35185185185185186,0.5135135135135135,0.0703125,0.048177083333333336,0.7222222222222222,0.5416666666666666,0.0234375,0.03125,0.9090909090909091,0.5882352941176471,0.014322916666666666,0.022135416666666668,1.0,0.6666666666666666,0.005208333333333333,0.0078125,0.75,1.0,0.005208333333333333,0.00390625,1.0,0.6666666666666666,0.0026041666666666665,0.00390625,1.0,1.0,0.0026041666666666665,0.0026041666666666665
250,0.20475707948207855,0.05498460729104373,1536,96,0.01413061935454607,0.05063294619321823,0.006929493043571711,0.3541666666666667,0.01603354509796458,0.20182291666666666,0.2076923076923077,0.6666666666666666,0.16927083333333334,0.052734375,0.3592233009708738,0.6491228070175439,0.06705729166666667,0.037109375,0.8378378378378378,0.7045454545454546,0.024088541666666668,0.028645833333333332,0.9375,0.8823529411764706,0.010416666666666666,0.011067708333333334,0.9166666666666666,0.9166666666666666,0.0078125,0.0078125,0.8888888888888888,0.8888888888888888,0.005859375,0.005859375,0.7142857142857143,1.0,0.004557291666666667,0.0032552083333333335,768,48,0.012894575484097004,0.06278957426548004,0.005660588387399912,0.2916666666666667,0.01664528445578976,0.20442708333333334,0.25842696629213485,0.6216216216216216,0.11588541666666667,0.048177083333333336,0.3409090909090909,0.625,0.057291666666666664,0.03125,0.7058823529411765,0.7058823529411765,0.022135416666666668,0.022135416666666668,1.0,0.6666666666666666,0.005208333333333333,0.0078125,0.75,1.0,0.005208333333333333,0.00390625,1.0,0.6666666666666666,0.0026041666666666665,0.00390625,1.0,1.0,0.0026041666666666665,0.0026041666666666665
300,0.06244490668177605,0.051745431111427626,1536,96,0.014685605652630329,0.04828659072518349,0.007805231958627701,0.3541666666666667,0.015006484502933995,0.20182291666666666,0.19727891156462585,0.7160493827160493,0.19140625,0.052734375,0.3220338983050847,0.6666666666666666,0.07682291666666667,0.037109375,0.7441860465116279,0.7272727272727273,0.027994791666666668,0.028645833333333332,0.9375,0.8823529411764706,0.010416666666666666,0.011067708333333334,0.9166666666666666,0.9166666666666666,0.0078125,0.0078125,0.8888888888888888,0.8888888888888888,0.005859375,0.005859375,0.7142857142857143,1.0,0.004557291666666667,0.0032552083333333335,768,48,0.012953604571521282,0.058048076927661896,0.005865138024091721,0.2916666666666667,0.017388634319726037,0.20442708333333334,0.24468085106382978,0.6216216216216216,0.12239583333333333,0.048177083333333336,0.3333333333333333,0.625,0.05859375,0.03125,0.7058823529411765,0.7058823529411765,0.022135416666666668,0.022135416666666668,1.0,0.6666666666666666,0.005208333333333333,0.0078125,0.75,1.0,0.005208333333333333,0.00390625,1.0,0.6666666666666666,0.0026041666666666665,0.00390625,1.0,1.0,0.0026041666666666665,0.0026041666666666665
350,0.08082142472267151,0.05712309941031794,1536,96,0.016868852078914642,0.053796518594026566,0.01189622562378645,0.3645833333333333,0.01409217408734816,0.20182291666666666,0.19186046511627908,0.8148148148148148,0.22395833333333334,0.052734375,0.267515923566879,0.7368421052631579,0.10221354166666667,0.037109375,0.6226415094339622,0.75,0.034505208333333336,0.028645833333333332,0.9411764705882353,0.9411764705882353,0.011067708333333334,0.011067708333333334,0.9166666666666666,0.9166666666666666,0.0078125,0.0078125,0.9,1.0,0.006510416666666667,0.005859375,0.7142857142857143,1.0,0.004557291666666667,0.0032552083333333335,768,48,0.01461115013808012,0.06325357407331467,0.00871454831212759,0.2916666666666667,0.017388634319726037,0.20442708333333334,0.23148148148148148,0.6756756756756757,0.140625,0.048177083333333336,0.288135593220339,0.7083333333333334,0.07682291666666667,0.03125,0.6190476190476191,0.7647058823529411,0.02734375,0.022135416666666668,1.0,0.6666666666666666,0.005208333333333333,0.0078125,0.75,1.0,0.005208333333333333,0.00390625,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.0026041666666666665,0.0026041666666666665
400,0.12270449101924896,0.04955784933813273,1536,96,0.015260819345712662,0.0465908944606781,0.00946043897420168,0.375,0.014020435633649816,0.20182291666666666,0.19756838905775076,0.8024691358024691,0.21419270833333334,0.052734375,0.3125,0.7017543859649122,0.08333333333333333,0.037109375,0.717391304347826,0.75,0.029947916666666668,0.028645833333333332,0.9411764705882353,0.9411764705882353,0.011067708333333334,0.011067708333333334,0.9166666666666666,0.9166666666666666,0.0078125,0.0078125,0.8888888888888888,0.8888888888888888,0.005859375,0.005859375,0.7142857142857143,1.0,0.004557291666666667,0.0032552083333333335,768,48,0.01317476574331522,0.05501380190253258,0.006678201258182526,0.2916666666666667,0.017388634319726037,0.20442708333333334,0.24752475247524752,0.6756756756756757,0.13151041666666666,0.048177083333333336,0.32653061224489793,0.6666666666666666,0.06380208333333333,0.03125,0.6666666666666666,0.7058823529411765,0.0234375,0.022135416666666668,1.0,0.6666666666666666,0.005208333333333333,0.0078125,0.75,1.0,0.005208333333333333,0.00390625,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.0026041666666666665,0.0026041666666666665
450,0.057941604405641556,0.04769914083595647,1536,96,0.014957844279706478,0.04470358416438103,0.009444146417081356,0.375,0.014020435633649816,0.20182291666666666,0.2012012012012012,0.8271604938271605,0.216796875,0.052734375,0.3203125,0.7192982456140351,0.08333333333333333,0.037109375,0.75,0.75,0.028645833333333332,0.028645833333333332,0.9411764705882353,0.9411764705882353,0.011067708333333334,0.011067708333333334,0.9166666666666666,0.9166666666666666,0.0078125,0.0078125,0.8888888888888888,0.8888888888888888,0.005859375,0.005859375,0.8333333333333334,1.0,0.00390625,0.0032552083333333335,768,48,0.012995568104088306,0.05318649485707283,0.006705639883875847,0.3125,0.016244220483425664,0.20442708333333334,0.24752475247524752,0.6756756756756757,0.13151041666666666,0.048177083333333336,0.32653061224489793,0.6666666666666666,0.06380208333333333,0.03125,0.7058823529411765,0.7058823529411765,0.022135416666666668,0.022135416666666668,1.0,0.6666666666666666,0.005208333333333333,0.0078125,0.75,1.0,0.005208333333333333,0.00390625,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.0026041666666666665,0.0026041666666666665
