step,feasible_contact_pairs,feasible_contact_decisions,t2_b0_events,t2_b0_pull_events,t2_b0_valid_pull_events,t2_b0_comm_mb,t2_b0_comm_cumulative_mb,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_policy_bytes,t2_b0_training_sample_bytes
53,4341,8682,203,203,203,9.56536,456.35516,0,9537752,0,0
54,4185,8370,203,203,203,9.56536,465.92052,0,9537752,0,0
55,4303,8606,212,212,212,9.98944,475.90996,0,9960608,0,0
56,4436,8872,215,215,215,10.1308,486.04076,0,10101560,0,0
57,4746,9492,220,220,220,10.3664,496.40716,0,10336480,0,0
58,5132,10264,225,225,225,10.602,507.00916,0,10571400,0,0
59,5384,10768,225,225,225,10.602,517.61116,0,10571400,0,0
60,5477,10954,223,223,223,10.50776,528.11892,0,10477432,0,0
61,5747,11494,225,225,225,10.602,538.72092,0,10571400,0,0
62,5591,11182,225,225,224,10.601864,549.322784,0,10571400,0,0
63,5443,10886,228,228,228,10.74336,560.066144,0,10712352,0,0
64,5218,10436,230,230,230,10.8376,570.903744,0,10806320,0,0
65,4486,8972,226,226,226,10.64912,581.552864,0,10618384,0,0
66,3998,7996,215,215,215,10.1308,591.683664,0,10101560,0,0
67,3965,7930,206,206,206,9.70672,601.390384,0,9678704,0,0
68,3623,7246,194,194,194,9.14128,610.531664,0,9114896,0,0
69,3533,7066,187,187,187,8.81144,619.343104,0,8786008,0,0
70,3644,7288,189,189,189,8.90568,628.248784,0,8879976,0,0
71,3756,7512,185,185,185,8.7172,636.965984,0,8692040,0,0
72,3767,7534,187,187,185,8.811168,645.777152,0,8786008,0,0
73,3793,7586,186,186,186,8.76432,654.541472,0,8739024,0,0
74,3984,7968,189,189,188,8.905544,663.447016,0,8879976,0,0
75,4216,8432,196,196,196,9.23552,672.682536,0,9208864,0,0
76,4420,8840,198,198,198,9.32976,682.012296,0,9302832,0,0
77,4540,9080,198,198,198,9.32976,691.342056,0,9302832,0,0
78,4516,9032,200,200,200,9.424,700.766056,0,9396800,0,0
79,4599,9198,202,202,202,9.51824,710.284296,0,9490768,0,0
80,4543,9086,200,200,200,9.424,719.708296,0,9396800,0,0
81,3909,7818,196,196,196,9.23552,728.943816,0,9208864,0,0
82,3417,6834,192,192,192,9.04704,737.990856,0,9020928,0,0
83,3362,6724,185,185,184,8.717064,746.70792,0,8692040,0,0
84,3403,6806,182,182,182,8.57584,755.28376,0,8551088,0,0
85,3231,6462,182,182,182,8.57584,763.8596,0,8551088,0,0
86,3030,6060,181,181,181,8.52872,772.38832,0,8504104,0,0
87,2905,5810,166,166,166,7.82192,780.21024,0,7799344,0,0
88,2952,5904,165,165,164,7.774664,787.984904,0,7752360,0,0
89,2884,5768,158,158,158,7.44496,795.429864,0,7423472,0,0
90,2992,5984,159,159,159,7.49208,802.921944,0,7470456,0,0
91,2934,5868,159,159,159,7.49208,810.414024,0,7470456,0,0
92,2988,5976,161,161,161,7.58632,818.000344,0,7564424,0,0
93,3038,6076,164,164,164,7.72768,825.728024,0,7705376,0,0
94,3032,6064,161,161,161,7.58632,833.314344,0,7564424,0,0
95,3066,6132,168,168,168,7.91616,841.230504,0,7893312,0,0
96,3214,6428,173,173,173,8.15176,849.382264,0,8128232,0,0
97,3281,6562,176,176,176,8.29312,857.675384,0,8269184,0,0
98,2993,5986,177,177,177,8.34024,866.015624,0,8316168,0,0
99,2973,5946,173,173,173,8.15176,874.167384,0,8128232,0,0
100,2891,5782,169,169,169,7.96328,882.130664,0,7940296,0,0
101,2729,5458,166,166,166,7.82192,889.952584,0,7799344,0,0
102,2707,5414,169,169,169,7.96328,897.915864,0,7940296,0,0
103,2686,5372,172,172,172,8.10464,906.020504,0,8081248,0,0
104,2694,5388,167,167,167,7.86904,913.889544,0,7846328,0,0
105,2109,4218,162,162,162,7.63344,921.522984,0,7611408,0,0
106,1882,3764,153,153,153,7.20936,928.732344,0,7188552,0,0
107,1840,3680,152,152,152,7.16224,935.894584,0,7141568,0,0
108,1730,3460,150,150,150,7.068,942.962584,0,7047600,0,0
109,1701,3402,148,148,148,6.97376,949.936344,0,6953632,0,0
110,1684,3368,146,146,145,6.879384,956.815728,0,6859664,0,0
111,1675,3350,142,142,142,6.69104,963.506768,0,6671728,0,0
112,1772,3544,146,146,146,6.87952,970.386288,0,6859664,0,0
113,1596,3192,148,148,146,6.973488,977.359776,0,6953632,0,0
114,1660,3320,160,160,159,7.539064,984.89884,0,7517440,0,0
115,1718,3436,161,161,160,7.586184,992.485024,0,7564424,0,0
116,1659,3318,156,156,156,7.35072,999.835744,0,7329504,0,0
117,1696,3392,154,154,154,7.25648,1007.092224,0,7235536,0,0
118,1600,3200,151,151,151,7.11512,1014.207344,0,7094584,0,0
119,1589,3178,148,148,148,6.97376,1021.181104,0,6953632,0,0
120,1649,3298,150,150,149,7.067864,1028.248968,0,7047600,0,0
121,1616,3232,147,147,147,6.92664,1035.175608,0,6906648,0,0
122,1664,3328,145,145,145,6.8324,1042.008008,0,6812680,0,0
123,1819,3638,146,146,146,6.87952,1048.887528,0,6859664,0,0
124,1661,3322,143,143,143,6.73816,1055.625688,0,6718712,0,0
125,1537,3074,140,140,139,6.596664,1062.222352,0,6577760,0,0
126,1526,3052,139,139,139,6.54968,1068.772032,0,6530776,0,0
127,1430,2860,129,129,129,6.07848,1074.850512,0,6060936,0,0
128,1431,2862,128,128,128,6.03136,1080.881872,0,6013952,0,0
129,1390,2780,130,130,130,6.1256,1087.007472,0,6107920,0,0
130,1358,2716,132,132,132,6.21984,1093.227312,0,6201888,0,0
131,1534,3068,137,137,135,6.455168,1099.68248,0,6436808,0,0
132,1820,3640,146,146,146,6.87952,1106.562,0,6859664,0,0
133,1754,3508,145,145,145,6.8324,1113.3944,0,6812680,0,0
134,1583,3166,145,145,145,6.8324,1120.2268,0,6812680,0,0
135,1492,2984,145,145,145,6.8324,1127.0592,0,6812680,0,0
136,1595,3190,149,149,149,7.02088,1134.08008,0,7000616,0,0
137,1910,3820,153,153,153,7.20936,1141.28944,0,7188552,0,0
138,2171,4342,159,159,159,7.49208,1148.78152,0,7470456,0,0
139,2147,4294,158,158,158,7.44496,1156.22648,0,7423472,0,0
140,2246,4492,161,161,161,7.58632,1163.8128,0,7564424,0,0
141,2216,4432,158,158,158,7.44496,1171.25776,0,7423472,0,0
142,2274,4548,162,162,162,7.63344,1178.8912,0,7611408,0,0
143,2376,4752,164,164,164,7.72768,1186.61888,0,7705376,0,0
144,2366,4732,161,161,161,7.58632,1194.2052,0,7564424,0,0
145,2538,5076,162,162,161,7.633304,1201.838504,0,7611408,0,0
146,2670,5340,169,169,167,7.963008,1209.801512,0,7940296,0,0
147,2540,5080,173,173,170,8.151352,1217.952864,0,8128232,0,0
148,2777,5554,173,173,173,8.15176,1226.104624,0,8128232,0,0
149,3057,6114,177,177,177,8.34024,1234.444864,0,8316168,0,0
150,3186,6372,182,182,180,8.575568,1243.020432,0,8551088,0,0
151,3169,6338,184,184,184,8.67008,1251.690512,0,8645056,0,0
152,3116,6232,184,184,184,8.67008,1260.360592,0,8645056,0,0
153,3312,6624,192,192,191,9.046904,1269.407496,0,9020928,0,0
154,3615,7230,198,198,198,9.32976,1278.737256,0,9302832,0,0
155,3535,7070,199,199,199,9.37688,1288.114136,0,9349816,0,0
156,3586,7172,202,202,202,9.51824,1297.632376,0,9490768,0,0
157,3505,7010,193,193,193,9.09416,1306.726536,0,9067912,0,0
158,3435,6870,191,191,191,8.99992,1315.726456,0,8973944,0,0
159,3601,7202,196,196,196,9.23552,1324.961976,0,9208864,0,0
160,3676,7352,197,197,197,9.28264,1334.244616,0,9255848,0,0
161,4006,8012,206,206,204,9.706448,1343.951064,0,9678704,0,0
162,4040,8080,206,206,206,9.70672,1353.657784,0,9678704,0,0
163,3662,7324,201,201,199,9.470848,1363.128632,0,9443784,0,0
164,3571,7142,199,199,199,9.37688,1372.505512,0,9349816,0,0
165,4045,8090,202,202,202,9.51824,1382.023752,0,9490768,0,0
166,4358,8716,204,204,204,9.61248,1391.636232,0,9584736,0,0
167,4124,8248,206,206,205,9.706584,1401.342816,0,9678704,0,0
168,4263,8526,210,210,209,9.895064,1411.23788,0,9866640,0,0
169,4273,8546,209,209,209,9.84808,1421.08596,0,9819656,0,0
170,4340,8680,217,217,217,10.22504,1431.311,0,10195528,0,0
171,4415,8830,221,221,221,10.41352,1441.72452,0,10383464,0,0
172,4831,9662,224,224,224,10.55488,1452.2794,0,10524416,0,0
173,4972,9944,226,226,225,10.648984,1462.928384,0,10618384,0,0
174,4987,9974,220,220,220,10.3664,1473.294784,0,10336480,0,0
175,5035,10070,222,222,221,10.460504,1483.755288,0,10430448,0,0
176,5397,10794,230,230,230,10.8376,1494.592888,0,10806320,0,0
177,5205,10410,225,225,225,10.602,1505.194888,0,10571400,0,0
178,5421,10842,229,229,229,10.79048,1515.985368,0,10759336,0,0
179,5311,10622,227,227,227,10.69624,1526.681608,0,10665368,0,0
180,5061,10122,231,231,231,10.88472,1537.566328,0,10853304,0,0
181,5129,10258,230,230,230,10.8376,1548.403928,0,10806320,0,0
182,4811,9622,215,215,215,10.1308,1558.534728,0,10101560,0,0
183,4368,8736,200,200,200,9.424,1567.958728,0,9396800,0,0
184,3989,7978,196,196,196,9.23552,1577.194248,0,9208864,0,0
185,3654,7308,194,194,194,9.14128,1586.335528,0,9114896,0,0
186,3403,6806,194,194,194,9.14128,1595.476808,0,9114896,0,0
187,3537,7074,194,194,194,9.14128,1604.618088,0,9114896,0,0
188,3564,7128,198,198,198,9.32976,1613.947848,0,9302832,0,0
189,3470,6940,202,202,202,9.51824,1623.466088,0,9490768,0,0
190,3660,7320,214,214,214,10.08368,1633.549768,0,10054576,0,0
191,3854,7708,217,217,217,10.22504,1643.774808,0,10195528,0,0
192,3996,7992,219,219,219,10.31928,1654.094088,0,10289496,0,0
193,4147,8294,220,220,220,10.3664,1664.460488,0,10336480,0,0
194,4268,8536,218,218,218,10.27216,1674.732648,0,10242512,0,0
195,3872,7744,210,210,210,9.8952,1684.627848,0,9866640,0,0
196,3377,6754,207,207,206,9.753704,1694.381552,0,9725688,0,0
197,3275,6550,211,211,210,9.942184,1704.323736,0,9913624,0,0
198,3332,6664,213,213,213,10.03656,1714.360296,0,10007592,0,0
199,3282,6564,212,212,212,9.98944,1724.349736,0,9960608,0,0
200,2970,5940,206,206,206,9.70672,1734.056456,0,9678704,0,0
201,2728,5456,200,200,200,9.424,1743.480456,0,9396800,0,0
202,2811,5622,199,199,199,9.37688,1752.857336,0,9349816,0,0
203,2944,5888,198,198,198,9.32976,1762.187096,0,9302832,0,0
204,2957,5914,202,202,202,9.51824,1771.705336,0,9490768,0,0
205,2912,5824,197,197,197,9.28264,1780.987976,0,9255848,0,0
206,2911,5822,198,198,198,9.32976,1790.317736,0,9302832,0,0
207,2904,5808,199,199,199,9.37688,1799.694616,0,9349816,0,0
208,3031,6062,200,200,200,9.424,1809.118616,0,9396800,0,0
209,3212,6424,204,204,204,9.61248,1818.731096,0,9584736,0,0
210,3110,6220,205,205,205,9.6596,1828.390696,0,9631720,0,0
211,2787,5574,198,198,198,9.32976,1837.720456,0,9302832,0,0
212,2700,5400,196,196,196,9.23552,1846.955976,0,9208864,0,0
213,2519,5038,188,188,188,8.85856,1855.814536,0,8832992,0,0
214,2338,4676,176,176,176,8.29312,1864.107656,0,8269184,0,0
215,2359,4718,174,174,174,8.19888,1872.306536,0,8175216,0,0
216,2493,4986,176,176,176,8.29312,1880.599656,0,8269184,0,0
217,2594,5188,184,184,184,8.67008,1889.269736,0,8645056,0,0
218,2750,5500,179,179,179,8.43448,1897.704216,0,8410136,0,0
219,3018,6036,183,183,183,8.62296,1906.327176,0,8598072,0,0
220,2876,5752,185,185,185,8.7172,1915.044376,0,8692040,0,0
221,2692,5384,181,181,181,8.52872,1923.573096,0,8504104,0,0
222,2785,5570,178,178,178,8.38736,1931.960456,0,8363152,0,0
223,2900,5800,175,175,175,8.246,1940.206456,0,8222200,0,0
224,3073,6146,175,175,175,8.246,1948.452456,0,8222200,0,0
225,3179,6358,174,174,174,8.19888,1956.651336,0,8175216,0,0
226,3259,6518,171,171,171,8.05752,1964.708856,0,8034264,0,0
227,3248,6496,175,175,173,8.245728,1972.954584,0,8222200,0,0
228,3221,6442,183,183,183,8.62296,1981.577544,0,8598072,0,0
229,3247,6494,188,188,188,8.85856,1990.436104,0,8832992,0,0
230,3511,7022,192,192,192,9.04704,1999.483144,0,9020928,0,0
231,3524,7048,189,189,189,8.90568,2008.388824,0,8879976,0,0
232,3758,7516,195,195,195,9.1884,2017.577224,0,9161880,0,0
233,4126,8252,208,208,208,9.80096,2027.378184,0,9772672,0,0
234,4333,8666,215,215,215,10.1308,2037.508984,0,10101560,0,0
235,4478,8956,218,218,218,10.27216,2047.781144,0,10242512,0,0
236,4766,9532,222,222,222,10.46064,2058.241784,0,10430448,0,0
237,4851,9702,221,221,221,10.41352,2068.655304,0,10383464,0,0
238,5073,10146,224,224,224,10.55488,2079.210184,0,10524416,0,0
239,4751,9502,218,218,218,10.27216,2089.482344,0,10242512,0,0
240,4354,8708,209,209,209,9.84808,2099.330424,0,9819656,0,0
241,4151,8302,197,197,197,9.28264,2108.613064,0,9255848,0,0
242,4129,8258,191,191,191,8.99992,2117.612984,0,8973944,0,0
243,4137,8274,192,192,192,9.04704,2126.660024,0,9020928,0,0
244,3991,7982,192,192,192,9.04704,2135.707064,0,9020928,0,0
245,3595,7190,192,192,192,9.04704,2144.754104,0,9020928,0,0
246,3489,6978,190,190,190,8.9528,2153.706904,0,8926960,0,0
247,3462,6924,185,185,185,8.7172,2162.424104,0,8692040,0,0
248,3768,7536,188,188,188,8.85856,2171.282664,0,8832992,0,0
249,4107,8214,198,198,198,9.32976,2180.612424,0,9302832,0,0
250,4102,8204,204,204,202,9.612208,2190.224632,0,9584736,0,0
251,4357,8714,204,204,204,9.61248,2199.837112,0,9584736,0,0
252,4459,8918,204,204,204,9.61248,2209.449592,0,9584736,0,0
253,4614,9228,211,211,211,9.94232,2219.391912,0,9913624,0,0
254,4565,9130,208,208,208,9.80096,2229.192872,0,9772672,0,0
255,4517,9034,204,204,204,9.61248,2238.805352,0,9584736,0,0
256,4692,9384,209,209,209,9.84808,2248.653432,0,9819656,0,0
257,4901,9802,213,213,213,10.03656,2258.689992,0,10007592,0,0
258,4771,9542,216,216,216,10.17792,2268.867912,0,10148544,0,0
259,4233,8466,200,200,200,9.424,2278.291912,0,9396800,0,0
260,3783,7566,196,196,196,9.23552,2287.527432,0,9208864,0,0
261,3520,7040,183,183,183,8.62296,2296.150392,0,8598072,0,0
262,3180,6360,178,178,178,8.38736,2304.537752,0,8363152,0,0
263,2957,5914,169,169,169,7.96328,2312.501032,0,7940296,0,0
264,3281,6562,170,170,170,8.0104,2320.511432,0,7987280,0,0
265,3376,6752,172,172,172,8.10464,2328.616072,0,8081248,0,0
266,3167,6334,172,172,172,8.10464,2336.720712,0,8081248,0,0
267,3158,6316,176,176,176,8.29312,2345.013832,0,8269184,0,0
268,3118,6236,178,178,178,8.38736,2353.401192,0,8363152,0,0
269,3133,6266,178,178,178,8.38736,2361.788552,0,8363152,0,0
270,3356,6712,178,178,178,8.38736,2370.175912,0,8363152,0,0
271,3343,6686,178,178,178,8.38736,2378.563272,0,8363152,0,0
272,3274,6548,178,178,178,8.38736,2386.950632,0,8363152,0,0
273,3308,6616,179,179,179,8.43448,2395.385112,0,8410136,0,0
274,3351,6702,177,177,177,8.34024,2403.725352,0,8316168,0,0
275,3364,6728,176,176,176,8.29312,2412.018472,0,8269184,0,0
276,3314,6628,173,173,173,8.15176,2420.170232,0,8128232,0,0
277,3236,6472,172,172,172,8.10464,2428.274872,0,8081248,0,0
278,2795,5590,165,165,165,7.7748,2436.049672,0,7752360,0,0
279,2461,4922,155,155,154,7.303464,2443.353136,0,7282520,0,0
280,2483,4966,150,150,150,7.068,2450.421136,0,7047600,0,0
281,2426,4852,150,150,150,7.068,2457.489136,0,7047600,0,0
282,2116,4232,146,146,146,6.87952,2464.368656,0,6859664,0,0
283,2003,4006,146,146,146,6.87952,2471.248176,0,6859664,0,0
284,2038,4076,148,148,148,6.97376,2478.221936,0,6953632,0,0
285,2081,4162,151,151,151,7.11512,2485.337056,0,7094584,0,0
286,2254,4508,157,157,157,7.39784,2492.734896,0,7376488,0,0
287,2378,4756,169,169,169,7.96328,2500.698176,0,7940296,0,0
288,2497,4994,172,172,172,8.10464,2508.802816,0,8081248,0,0
289,2665,5330,176,176,175,8.292984,2517.0958,0,8269184,0,0
290,2733,5466,175,175,175,8.246,2525.3418,0,8222200,0,0
291,2840,5680,174,174,174,8.19888,2533.54068,0,8175216,0,0
292,2839,5678,172,172,172,8.10464,2541.64532,0,8081248,0,0
293,2659,5318,170,170,170,8.0104,2549.65572,0,7987280,0,0
294,2723,5446,171,171,171,8.05752,2557.71324,0,8034264,0,0
295,2602,5204,174,174,174,8.19888,2565.91212,0,8175216,0,0
296,2841,5682,178,178,178,8.38736,2574.29948,0,8363152,0,0
297,2619,5238,170,170,170,8.0104,2582.30988,0,7987280,0,0
298,2532,5064,163,163,163,7.68056,2589.99044,0,7658392,0,0
299,2366,4732,155,155,155,7.3036,2597.29404,0,7282520,0,0
300,2449,4898,154,154,152,7.256208,2604.550248,0,7235536,0,0
301,2623,5246,159,159,159,7.49208,2612.042328,0,7470456,0,0
302,2682,5364,159,159,159,7.49208,2619.534408,0,7470456,0,0
303,2626,5252,163,163,163,7.68056,2627.214968,0,7658392,0,0
304,2620,5240,167,167,167,7.86904,2635.084008,0,7846328,0,0
305,2649,5298,169,169,169,7.96328,2643.047288,0,7940296,0,0
306,2692,5384,173,173,173,8.15176,2651.199048,0,8128232,0,0
307,2769,5538,178,178,178,8.38736,2659.586408,0,8363152,0,0
308,2669,5338,178,178,178,8.38736,2667.973768,0,8363152,0,0
309,2644,5288,173,173,173,8.15176,2676.125528,0,8128232,0,0
310,2588,5176,170,170,169,8.010264,2684.135792,0,7987280,0,0
311,2830,5660,177,177,177,8.34024,2692.476032,0,8316168,0,0
312,3068,6136,186,186,186,8.76432,2701.240352,0,8739024,0,0
313,3069,6138,185,185,185,8.7172,2709.957552,0,8692040,0,0
314,2926,5852,183,183,183,8.62296,2718.580512,0,8598072,0,0
315,2944,5888,185,185,185,8.7172,2727.297712,0,8692040,0,0
316,2931,5862,187,187,187,8.81144,2736.109152,0,8786008,0,0
317,2832,5664,179,179,179,8.43448,2744.543632,0,8410136,0,0
318,2856,5712,177,177,177,8.34024,2752.883872,0,8316168,0,0
319,2899,5798,178,178,178,8.38736,2761.271232,0,8363152,0,0
320,2942,5884,178,178,178,8.38736,2769.658592,0,8363152,0,0
321,2854,5708,181,181,181,8.52872,2778.187312,0,8504104,0,0
322,2831,5662,178,178,178,8.38736,2786.574672,0,8363152,0,0
323,2794,5588,180,180,180,8.4816,2795.056272,0,8457120,0,0
324,2817,5634,182,182,182,8.57584,2803.632112,0,8551088,0,0
325,3087,6174,192,192,192,9.04704,2812.679152,0,9020928,0,0
326,3045,6090,197,197,197,9.28264,2821.961792,0,9255848,0,0
327,3118,6236,204,204,203,9.612344,2831.574136,0,9584736,0,0
328,2965,5930,202,202,202,9.51824,2841.092376,0,9490768,0,0
329,2903,5806,199,199,199,9.37688,2850.469256,0,9349816,0,0
330,2606,5212,191,191,191,8.99992,2859.469176,0,8973944,0,0
331,2523,5046,187,187,187,8.81144,2868.280616,0,8786008,0,0
332,2569,5138,185,185,185,8.7172,2876.997816,0,8692040,0,0
333,2609,5218,182,182,182,8.57584,2885.573656,0,8551088,0,0
334,2727,5454,180,180,180,8.4816,2894.055256,0,8457120,0,0
335,2682,5364,185,185,185,8.7172,2902.772456,0,8692040,0,0
336,2534,5068,173,173,173,8.15176,2910.924216,0,8128232,0,0
337,2407,4814,162,162,161,7.633304,2918.55752,0,7611408,0,0
338,2556,5112,160,160,160,7.5392,2926.09672,0,7517440,0,0
339,2741,5482,164,164,164,7.72768,2933.8244,0,7705376,0,0
340,2748,5496,162,162,162,7.63344,2941.45784,0,7611408,0,0
341,2884,5768,160,160,160,7.5392,2948.99704,0,7517440,0,0
342,2999,5998,166,166,166,7.82192,2956.81896,0,7799344,0,0
343,3022,6044,174,174,174,8.19888,2965.01784,0,8175216,0,0
344,3245,6490,190,190,190,8.9528,2973.97064,0,8926960,0,0
345,3261,6522,193,193,193,9.09416,2983.0648,0,9067912,0,0
346,3256,6512,193,193,193,9.09416,2992.15896,0,9067912,0,0
347,2801,5602,180,180,180,8.4816,3000.64056,0,8457120,0,0
348,2624,5248,176,176,176,8.29312,3008.93368,0,8269184,0,0
349,2579,5158,178,178,178,8.38736,3017.32104,0,8363152,0,0
350,2579,5158,176,176,176,8.29312,3025.61416,0,8269184,0,0
351,2695,5390,180,180,180,8.4816,3034.09576,0,8457120,0,0
352,2885,5770,183,183,182,8.622824,3042.718584,0,8598072,0,0
353,3171,6342,188,188,188,8.85856,3051.577144,0,8832992,0,0
354,3346,6692,189,189,189,8.90568,3060.482824,0,8879976,0,0
355,3372,6744,186,186,186,8.76432,3069.247144,0,8739024,0,0
356,3728,7456,186,186,186,8.76432,3078.011464,0,8739024,0,0
357,4006,8012,191,191,191,8.99992,3087.011384,0,8973944,0,0
358,3829,7658,194,194,194,9.14128,3096.152664,0,9114896,0,0
359,3639,7278,199,199,199,9.37688,3105.529544,0,9349816,0,0
