step,eval_is_final,eval_n_pairs_per_zone,t2_b0_total,t2_b0_balanced_rmse_total,t2_b0_reachable_rmse_total,t2_b0_censored_rmse_total,t2_b0_unavailable_censored_rmse_total,t2_b0_false_reachable_rate_total,t2_b0_active_models_total
50,1,5000,29.94884226962602,27.945295777414287,25.04920184576237,13.3440353364656,10.763427115230646,0.985781990521327,211
100,1,5000,30.612023030725318,28.235965406014202,24.722698473439646,13.909609891241187,11.595461102358213,0.9823529411764705,170
150,1,5000,31.25392065913927,28.306103946312366,23.812710070634825,14.367625819430678,12.450149023880236,0.978021978021978,182
200,1,5000,31.946026799138217,28.411066259047004,22.807388253449545,14.79115438861356,13.211216278988678,0.9951456310679612,206
250,1,5000,30.550767433158605,28.076359378955466,24.395689934042487,13.742029766801238,11.459917286225679,0.9901960784313726,204
300,1,5000,30.604630240217254,28.438120613166326,25.265067173823493,14.039645284479658,11.599222270127783,0.9741935483870968,155
350,1,5000,33.07937471273802,29.026859131339737,22.498832316225815,15.816044578973926,14.607117108618166,0.9887005649717514,177
359,1,5000,32.82142501540975,29.18482173138268,23.381722672883782,15.937828280599852,14.49566299992031,0.9597989949748744,199
