step,pending_transitions,pull_updates_this_step,queued_transitions,t2_b0_train_updates,train_updates_this_step
1,299,684,0,0,0
2,597,694,0,0,0
3,877,682,10,0,0
4,1177,676,0,0,0
5,1437,676,30,0,0
6,1712,688,20,0,0
7,1981,686,25,0,0
8,2209,714,60,0,0
9,2427,712,70,0,0
10,2680,738,40,0,0
11,2606,762,359,0,0
12,2541,784,348,0,0
13,2614,790,225,0,0
14,2687,792,225,0,0
15,2658,804,315,8,8
16,2631,836,270,12,4
17,2576,830,270,16,4
18,2536,822,275,20,4
19,2416,830,270,24,4
20,2416,828,240,24,0
21,2356,832,288,28,4
22,2315,834,263,28,0
23,2275,824,273,172,144
24,2315,820,258,372,200
25,2263,846,342,584,212
26,2196,824,347,760,176
27,2266,806,225,908,148
28,2316,800,245,1072,164
29,2326,792,270,1180,108
30,2441,794,185,1328,148
31,2498,814,233,1476,148
32,2536,804,252,1616,140
33,2528,808,293,1756,140
34,2580,834,243,1920,164
35,2625,846,250,2088,168
36,2610,878,305,2268,180
37,2555,864,340,2444,176
38,2635,844,215,2616,172
39,2705,842,230,2800,184
40,2775,840,230,2984,184
41,2790,840,280,3176,192
42,2800,830,285,3372,196
43,2790,822,300,3580,208
44,2790,802,295,3784,204
45,2790,786,295,3988,204
46,2835,776,255,4192,204
47,2819,752,310,4408,216
48,2804,772,310,4624,216
49,2749,790,345,4836,212
50,2704,792,335,5040,204
51,2489,786,485,5236,196
52,2524,784,260,5412,176
53,2539,794,275,5596,184
54,2554,774,275,5780,184
55,2628,772,225,5960,180
56,2478,756,425,6140,180
57,2425,774,333,6308,168
58,2475,776,240,6468,160
59,2395,768,360,6628,160
60,2400,766,280,6780,152
61,2320,782,360,6940,160
62,2415,766,200,7092,152
63,2385,776,315,7248,156
64,2500,774,185,7396,148
65,2435,756,345,7544,148
66,2510,760,220,7688,144
67,2435,768,355,7844,156
68,2555,778,180,7988,144
69,2465,764,365,8152,164
70,2525,762,235,8308,156
71,2570,760,250,8476,168
72,2615,754,250,8644,168
73,2605,756,300,8820,176
74,2695,754,210,8988,168
75,2630,758,350,9172,184
76,2665,768,260,9348,176
77,2688,784,270,9532,184
78,2624,782,345,9712,180
79,2619,778,275,9900,188
80,2654,772,235,10088,188
81,2589,772,317,10280,192
82,2576,762,275,10468,188
83,2481,762,316,10664,196
84,2471,750,230,10848,184
85,2371,740,325,11044,196
86,2295,728,276,11236,192
87,2240,730,278,11428,192
88,2084,744,327,11628,200
89,2003,750,236,11812,184
90,1870,770,293,11992,180
91,1692,778,316,12164,172
92,1532,772,258,12324,160
93,1488,764,199,12496,172
94,1481,784,190,12632,136
95,1470,772,188,12800,168
96,1477,778,142,12948,148
97,1432,772,202,13104,156
98,1455,776,151,13252,148
99,1447,766,145,13416,164
100,1453,784,151,13592,176
101,1439,784,169,13760,168
102,1490,786,94,13884,124
103,1481,758,180,14024,140
104,1446,772,178,14192,168
105,1381,788,167,14340,148
106,1355,780,161,14484,144
107,1353,780,140,14636,152
108,1298,776,157,14812,176
109,1271,796,162,14968,156
110,1202,796,153,15128,160
111,1086,766,181,15280,152
112,1063,756,131,15408,128
113,983,764,161,15556,148
114,932,766,140,15692,136
115,973,762,98,15804,112
116,995,768,125,15944,140
117,954,742,148,16064,120
118,975,750,81,16180,116
119,962,752,146,16320,140
120,982,752,69,16416,96
121,967,766,78,16488,72
122,920,756,118,16604,116
123,933,756,77,16692,88
124,873,784,159,16788,96
125,846,788,100,16920,132
126,813,774,122,17060,140
127,771,782,122,17208,148
128,768,780,95,17312,104
129,702,836,148,17452,140
130,746,812,78,17524,72
131,809,812,43,17584,60
132,745,814,175,17668,84
133,767,808,67,17736,68
134,775,800,92,17832,96
135,838,824,44,17884,52
136,854,820,76,17932,48
137,880,806,62,17980,48
138,865,812,68,18044,64
139,825,824,97,18120,76
140,784,832,100,18208,88
141,737,808,105,18312,104
142,676,822,124,18428,116
143,668,826,69,18528,100
144,635,814,98,18656,128
145,648,806,86,18772,116
146,624,802,94,18896,124
147,608,798,87,19024,128
148,636,802,61,19104,80
149,625,812,78,19176,72
150,617,812,58,19248,72
151,632,794,82,19320,72
152,630,782,51,19388,68
153,633,764,59,19440,52
154,631,778,50,19504,64
155,570,764,92,19604,100
156,540,770,66,19680,76
157,549,752,75,19744,64
158,543,748,101,19816,72
159,556,754,54,19888,72
160,593,758,35,19948,60
161,598,758,75,20024,76
162,619,764,43,20088,64
163,626,798,69,20164,76
164,670,806,47,20220,56
165,680,822,53,20256,36
166,692,820,39,20284,28
167,662,838,87,20372,88
168,644,836,101,20456,84
169,657,828,51,20532,76
170,637,824,79,20620,88
171,618,854,86,20716,96
172,625,854,50,20792,76
173,598,852,67,20880,88
174,553,846,101,20976,96
175,558,802,54,21052,76
176,531,802,59,21124,72
177,534,802,45,21180,56
178,473,778,94,21264,84
179,452,798,72,21336,72
180,429,772,72,21404,68
181,419,770,62,21468,64
182,418,774,52,21520,52
183,408,762,46,21560,40
184,413,754,30,21592,32
185,395,772,59,21640,48
186,417,778,27,21668,28
187,403,802,50,21708,40
188,413,816,33,21740,32
189,391,848,59,21788,48
190,384,858,60,21844,56
191,374,850,37,21888,44
192,372,842,37,21924,36
193,356,816,46,21964,40
194,376,858,30,21996,32
195,371,830,41,22032,36
196,368,790,44,22076,44
197,363,790,36,22112,36
198,348,818,38,22144,32
199,322,826,47,22188,44
200,314,820,48,22232,44
201,353,864,32,22264,32
202,352,850,46,22300,36
203,378,848,20,22316,16
204,363,846,45,22352,36
205,349,894,46,22388,36
206,346,856,41,22424,36
207,335,864,36,22452,28
208,376,862,18,22472,20
209,400,828,25,22488,16
210,405,780,37,22516,28
211,364,788,61,22568,52
212,348,794,52,22604,36
213,323,796,41,22640,36
