step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,2,562500.0,38.28354956734563,24.890653348779615,4,8,2,3,8,0,5,-105.0,70.5,-47.5,5.0,867876,0.867876,nan,0.867876,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,0,0,3
3,-47.5,57.5,18,9,0,0.0,0.0,0,0.0,57.5,3,562500.0,41.91218877222097,20.282470391801848,9,18,3,8,18,0,11,-105.0,70.5,-47.5,5.0,2314336,3.182212,nan,2.314336,nan,8,0,2313280,16,0,0,8,1056,512,128,544,136,264,8,0,0,8
4,-47.5,57.5,32,16,0,0.0,0.0,0,0.0,57.5,4,562500.0,30.820655704574577,18.092419669178444,16,32,4,9,32,0,13,-105.0,70.5,-47.5,5.0,2603628,5.78584,nan,2.603628,nan,9,0,2602440,18,0,0,9,1188,576,144,612,153,297,9,0,0,9
5,-47.5,57.5,50,25,0,0.0,0.0,0,0.0,57.5,12,562500.0,32.49490370314809,20.22807297186517,25,50,12,11,50,0,23,-105.0,70.5,-47.5,5.0,3182212,8.968052,nan,3.182212,nan,11,0,3180760,22,0,0,11,1452,704,176,748,187,363,11,0,0,11
6,-47.5,57.5,68,34,0,0.0,0.0,0,0.0,57.5,5,562500.0,29.227169231759856,18.6226214426461,34,68,5,11,68,0,16,-105.0,70.5,-47.5,5.0,3182212,12.150264,nan,3.182212,nan,11,0,3180760,22,0,0,11,1452,704,176,748,187,363,11,0,0,11
7,-47.5,57.5,76,38,0,0.0,0.0,0,0.0,57.5,13,506007.49748780223,26.689880849537417,5.540168736045662,38,76,13,12,76,0,25,-105.0,70.5,-47.5,5.0,3471504,15.621768,nan,3.471504,nan,12,0,3469920,24,0,0,12,1584,768,192,816,204,396,12,0,0,12
8,-47.5,57.5,94,47,0,0.0,0.0,0,0.0,57.5,11,562500.0,31.903396184362542,18.343830466007617,47,94,11,10,94,0,21,-105.0,70.5,-47.5,5.0,2892920,18.514688,nan,2.89292,nan,10,0,2891600,20,0,0,10,1320,640,160,680,170,330,10,0,0,10
9,-47.5,57.5,112,56,0,0.0,0.0,0,0.0,57.5,10,535775.0788767105,27.926837964410623,9.511069615609099,56,112,10,12,112,0,22,-105.0,70.5,-47.5,5.0,3471504,21.986192,nan,3.471504,nan,12,0,3469920,24,0,0,12,1584,768,192,816,204,396,12,0,0,12
10,-47.5,57.5,114,57,0,0.0,0.0,0,0.0,57.5,9,507836.5605490988,24.510303922028278,9.400655315772035,57,114,9,11,114,0,20,-105.0,70.5,-47.5,5.0,3182212,25.168404,nan,3.182212,nan,11,0,3180760,22,0,0,11,1452,704,176,748,187,363,11,0,0,11
11,-47.5,57.5,116,58,0,0.0,0.0,0,0.0,57.5,13,510928.5404402126,31.018448370300803,7.780816352632809,58,116,13,11,116,0,24,-105.0,70.5,-47.5,5.0,3182212,28.350616,nan,3.182212,nan,11,0,3180760,22,0,0,11,1452,704,176,748,187,363,11,0,0,11
12,-47.5,57.5,128,64,0,0.0,0.0,0,0.0,57.5,9,502164.0807624341,22.561154721860795,5.9955286430822685,64,128,9,14,128,0,23,-105.0,70.5,-47.5,5.0,4050088,32.400704,nan,4.050088,nan,14,0,4048240,28,0,0,14,1848,896,224,952,238,462,14,0,0,14
13,-47.5,57.5,132,66,0,0.0,0.0,0,0.0,57.5,9,560213.9358356693,27.030449491264356,16.14352098558353,66,132,11,13,132,2,24,-105.0,70.5,-47.5,5.0,3760796,36.1615,nan,3.760796,nan,13,0,3759080,26,0,0,13,1716,832,208,884,221,429,13,0,0,13
14,-47.5,57.5,142,71,0,0.0,0.0,0,0.0,57.5,15,522307.1039879816,23.41796753876821,5.134358803491922,71,142,15,12,142,0,27,-105.0,70.5,-47.5,5.0,3471504,39.633004,nan,3.471504,nan,12,0,3469920,24,0,0,12,1584,768,192,816,204,396,12,0,0,12
15,-47.5,57.5,136,68,0,0.0,0.0,0,0.0,57.5,12,461029.31913261313,18.501147104194562,6.150734707449413,68,136,12,13,136,0,25,-105.0,70.5,-47.5,5.0,3760796,43.3938,nan,3.760796,nan,13,0,3759080,26,0,0,13,1716,832,208,884,221,429,13,0,0,13
16,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,13,512060.40616078646,22.6156190632576,7.987070458906789,69,138,13,12,138,0,25,-105.0,70.5,-47.5,5.0,3471504,46.865304,nan,3.471504,nan,12,0,3469920,24,0,0,12,1584,768,192,816,204,396,12,0,0,12
17,-47.5,57.5,142,71,0,0.0,0.0,0,0.0,57.5,8,489298.0946634882,23.21660117064231,6.379597861564063,71,142,8,12,142,0,20,-105.0,70.5,-47.5,5.0,3471504,50.336808,nan,3.471504,nan,12,0,3469920,24,0,0,12,1584,768,192,816,204,396,12,0,0,12
18,-47.5,57.5,134,67,0,0.0,0.0,0,0.0,57.5,14,439597.083993389,17.935138373978607,8.168848432656112,67,134,14,14,134,0,28,-105.0,70.5,-47.5,5.0,4050088,54.386896,nan,4.050088,nan,14,0,4048240,28,0,0,14,1848,896,224,952,238,462,14,0,0,14
19,-47.5,57.5,132,66,0,0.0,0.0,0,0.0,57.5,9,479983.8055375399,29.581729951999932,7.6963440818642965,66,132,10,11,132,1,21,-105.0,70.5,-47.5,5.0,3182212,57.569108,nan,3.182212,nan,11,0,3180760,22,0,0,11,1452,704,176,748,187,363,11,0,0,11
20,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,17,484450.2299264196,18.71698466053043,7.226994688884021,73,146,18,12,146,1,30,-105.0,70.5,-47.5,5.0,3471504,61.040612,nan,3.471504,nan,12,0,3469920,24,0,0,12,1584,768,192,816,204,396,12,0,0,12
21,-47.5,57.5,162,81,0,0.0,0.0,0,0.0,57.5,10,497617.983763208,25.00058607881236,10.37739774557454,81,162,12,12,162,2,24,-105.0,70.5,-47.5,5.0,3471504,64.512116,nan,3.471504,nan,12,0,3469920,24,0,0,12,1584,768,192,816,204,396,12,0,0,12
22,-47.5,57.5,168,84,0,0.0,0.0,0,0.0,57.5,10,491436.00495349866,17.91938129979587,7.54755593424534,84,168,11,14,168,1,25,-105.0,70.5,-47.5,5.0,4050088,68.562204,nan,4.050088,nan,14,0,4048240,28,0,0,14,1848,896,224,952,238,462,14,0,0,14
23,-47.5,57.5,188,94,0,0.0,0.0,0,0.0,57.5,11,562500.0,37.870344937061056,18.837778098698433,94,188,11,8,188,0,19,-105.0,70.5,-47.5,5.0,2314336,70.87654,nan,2.314336,nan,8,0,2313280,16,0,0,8,1056,512,128,544,136,264,8,0,0,8
24,-47.5,57.5,194,97,0,0.0,0.0,0,0.0,57.5,10,537034.8897391646,24.682469745631536,12.714889244224823,97,194,11,11,194,1,22,-105.0,70.5,-47.5,5.0,3182212,74.058752,nan,3.182212,nan,11,0,3180760,22,0,0,11,1452,704,176,748,187,363,11,0,0,11
25,-47.5,57.5,184,92,0,0.0,0.0,0,0.0,57.5,15,445561.68360170926,20.090122881253524,6.711138332077063,92,184,16,12,184,1,28,-105.0,70.5,-47.5,5.0,3471504,77.530256,nan,3.471504,nan,12,0,3469920,24,0,0,12,1584,768,192,816,204,396,12,0,0,12
26,-47.5,57.5,186,93,0,0.0,0.0,0,0.0,57.5,13,524100.0936858679,32.81895913786833,6.69588604509729,93,186,13,8,186,0,21,-105.0,70.5,-47.5,5.0,2314336,79.844592,nan,2.314336,nan,8,0,2313280,16,0,0,8,1056,512,128,544,136,264,8,0,0,8
27,-47.5,57.5,182,91,0,0.0,0.0,0,0.0,57.5,11,436865.8099909872,24.089720591979155,6.595840634579046,91,182,11,9,182,0,20,-105.0,70.5,-47.5,5.0,2603628,82.44822,nan,2.603628,nan,9,0,2602440,18,0,0,9,1188,576,144,612,153,297,9,0,0,9
28,-47.5,57.5,178,89,0,0.0,0.0,0,0.0,57.5,9,477665.6742638225,22.854914102447825,8.618454104192288,89,178,9,11,178,0,20,-105.0,70.5,-47.5,5.0,3182212,85.630432,nan,3.182212,nan,11,0,3180760,22,0,0,11,1452,704,176,748,187,363,11,0,0,11
29,-47.5,57.5,186,93,0,0.0,0.0,0,0.0,57.5,12,425279.76064145035,14.68731068158654,5.769550428977355,93,186,13,13,186,1,26,-105.0,70.5,-47.5,5.0,3760796,89.391228,nan,3.760796,nan,13,0,3759080,26,0,0,13,1716,832,208,884,221,429,13,0,0,13
30,-47.5,57.5,204,102,0,0.0,0.0,0,0.0,57.5,16,495868.4024892657,22.0049674295298,9.719638089449735,102,204,16,12,204,0,28,-105.0,70.5,-47.5,5.0,3471504,92.862732,nan,3.471504,nan,12,0,3469920,24,0,0,12,1584,768,192,816,204,396,12,0,0,12
31,-47.5,57.5,222,111,0,0.0,0.0,0,0.0,57.5,13,481411.37352937553,20.41580243517864,5.45317184042982,111,222,15,11,222,2,26,-105.0,70.5,-47.5,5.0,3182212,96.044944,nan,3.182212,nan,11,0,3180760,22,0,0,11,1452,704,176,748,187,363,11,0,0,11
32,-47.5,57.5,224,112,0,0.0,0.0,0,0.0,57.5,12,506764.98878958187,21.722415947909226,6.957869479991256,112,224,13,11,224,1,24,-105.0,70.5,-47.5,5.0,3182212,99.227156,nan,3.182212,nan,11,0,3180760,22,0,0,11,1452,704,176,748,187,363,11,0,0,11
