step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_merge_metadata_bytes,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_policy_model_bytes,t2_b0_selected_providers
15,-100.0,5.0,804,402,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20917668,308.420434,nan,20.917668,nan,120,960,557172,17268960,3090576,120
16,-100.0,5.0,836,418,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,21062852,329.483286,nan,21.062852,nan,120,960,579348,17268960,3213584,120
17,-100.0,5.0,830,415,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,21035630,350.518916,nan,21.03563,nan,120,960,575190,17268960,3190520,120
18,-100.0,5.0,822,411,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20999334,371.51825,nan,20.999334,nan,120,960,569646,17268960,3159768,120
19,-100.0,5.0,830,415,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,21035630,392.55388,nan,21.03563,nan,120,960,575190,17268960,3190520,120
20,-100.0,5.0,828,414,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,21026556,413.580436,nan,21.026556,nan,120,960,573804,17268960,3182832,120
21,-100.0,5.0,832,416,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,21044704,434.62514,nan,21.044704,nan,120,960,576576,17268960,3198208,120
22,-100.0,5.0,834,417,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,21053778,455.678918,nan,21.053778,nan,120,960,577962,17268960,3205896,120
23,-100.0,5.0,824,412,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,21008408,476.687326,nan,21.008408,nan,120,960,571032,17268960,3167456,120
24,-100.0,5.0,820,410,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20990260,497.677586,nan,20.99026,nan,120,960,568260,17268960,3152080,120
25,-100.0,5.0,846,423,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,21108222,518.785808,nan,21.108222,nan,120,960,586278,17268960,3252024,120
26,-100.0,5.0,824,412,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,21008408,539.794216,nan,21.008408,nan,120,960,571032,17268960,3167456,120
27,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20926742,560.720958,nan,20.926742,nan,120,960,558558,17268960,3098264,120
28,-100.0,5.0,800,400,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20899520,581.620478,nan,20.89952,nan,120,960,554400,17268960,3075200,120
29,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20863224,602.483702,nan,20.863224,nan,120,960,548856,17268960,3044448,120
30,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20872298,623.356,nan,20.872298,nan,120,960,550242,17268960,3052136,120
31,-100.0,5.0,814,407,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20963038,644.319038,nan,20.963038,nan,120,960,564102,17268960,3129016,120
32,-100.0,5.0,804,402,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20917668,665.236706,nan,20.917668,nan,120,960,557172,17268960,3090576,120
33,-100.0,5.0,808,404,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20935816,686.172522,nan,20.935816,nan,120,960,559944,17268960,3105952,120
34,-100.0,5.0,834,417,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,21053778,707.2263,nan,21.053778,nan,120,960,577962,17268960,3205896,120
35,-100.0,5.0,846,423,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,21108222,728.334522,nan,21.108222,nan,120,960,586278,17268960,3252024,120
36,-100.0,5.0,878,439,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,16648094,744.982616,nan,16.648094,nan,88,704,608454,12663904,3375032,88
37,-100.0,5.0,864,432,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,14857584,759.8402,nan,14.857584,nan,76,608,598752,10937008,3321216,76
38,-100.0,5.0,844,422,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,21099148,780.939348,nan,21.099148,nan,120,960,584892,17268960,3244336,120
39,-100.0,5.0,842,421,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,21090074,802.029422,nan,21.090074,nan,120,960,583506,17268960,3236648,120
40,-100.0,5.0,840,420,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,21081000,823.110422,nan,21.081,nan,120,960,582120,17268960,3228960,120
41,-100.0,5.0,840,420,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,21081000,844.191422,nan,21.081,nan,120,960,582120,17268960,3228960,120
42,-100.0,5.0,830,415,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,21035630,865.227052,nan,21.03563,nan,120,960,575190,17268960,3190520,120
43,-100.0,5.0,822,411,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20999334,886.226386,nan,20.999334,nan,120,960,569646,17268960,3159768,120
44,-100.0,5.0,802,401,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20908594,907.13498,nan,20.908594,nan,120,960,555786,17268960,3082888,120
45,-100.0,5.0,786,393,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20836002,927.970982,nan,20.836002,nan,120,960,544698,17268960,3021384,120
46,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20790632,948.761614,nan,20.790632,nan,120,960,537768,17268960,2982944,120
47,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20681744,969.443358,nan,20.681744,nan,120,960,521136,17268960,2890688,120
48,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20772484,990.215842,nan,20.772484,nan,120,960,534996,17268960,2967568,120
49,-100.0,5.0,790,395,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20854150,1011.069992,nan,20.85415,nan,120,960,547470,17268960,3036760,120
50,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20863224,1031.933216,nan,20.863224,nan,120,960,548856,17268960,3044448,120
51,-100.0,5.0,786,393,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20836002,1052.769218,nan,20.836002,nan,120,960,544698,17268960,3021384,120
52,-100.0,5.0,784,392,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20826928,1073.596146,nan,20.826928,nan,120,960,543312,17268960,3013696,120
53,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20872298,1094.468444,nan,20.872298,nan,120,960,550242,17268960,3052136,120
54,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20781558,1115.250002,nan,20.781558,nan,120,960,536382,17268960,2975256,120
55,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20772484,1136.022486,nan,20.772484,nan,120,960,534996,17268960,2967568,120
56,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20699892,1156.722378,nan,20.699892,nan,120,960,523908,17268960,2906064,120
57,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20781558,1177.503936,nan,20.781558,nan,120,960,536382,17268960,2975256,120
58,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20790632,1198.294568,nan,20.790632,nan,120,960,537768,17268960,2982944,120
59,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20754336,1219.048904,nan,20.754336,nan,120,960,532224,17268960,2952192,120
60,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20745262,1239.794166,nan,20.745262,nan,120,960,530838,17268960,2944504,120
61,-100.0,5.0,782,391,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20817854,1260.61202,nan,20.817854,nan,120,960,541926,17268960,3006008,120
62,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20745262,1281.357282,nan,20.745262,nan,120,960,530838,17268960,2944504,120
63,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20790632,1302.147914,nan,20.790632,nan,120,960,537768,17268960,2982944,120
64,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20781558,1322.929472,nan,20.781558,nan,120,960,536382,17268960,2975256,120
65,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20699892,1343.629364,nan,20.699892,nan,120,960,523908,17268960,2906064,120
66,-100.0,5.0,760,380,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20718040,1364.347404,nan,20.71804,nan,120,960,526680,17268960,2921440,120
67,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20754336,1385.10174,nan,20.754336,nan,120,960,532224,17268960,2952192,120
68,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20799706,1405.901446,nan,20.799706,nan,120,960,539154,17268960,2990632,120
69,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20736188,1426.637634,nan,20.736188,nan,120,960,529452,17268960,2936816,120
70,-100.0,5.0,762,381,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20727114,1447.364748,nan,20.727114,nan,120,960,528066,17268960,2929128,120
71,-100.0,5.0,760,380,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20718040,1468.082788,nan,20.71804,nan,120,960,526680,17268960,2921440,120
72,-100.0,5.0,754,377,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20690818,1488.773606,nan,20.690818,nan,120,960,522522,17268960,2898376,120
73,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20699892,1509.473498,nan,20.699892,nan,120,960,523908,17268960,2906064,120
74,-100.0,5.0,754,377,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20690818,1530.164316,nan,20.690818,nan,120,960,522522,17268960,2898376,120
75,-100.0,5.0,758,379,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20708966,1550.873282,nan,20.708966,nan,120,960,525294,17268960,2913752,120
76,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20754336,1571.627618,nan,20.754336,nan,120,960,532224,17268960,2952192,120
77,-100.0,5.0,784,392,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20826928,1592.454546,nan,20.826928,nan,120,960,543312,17268960,3013696,120
78,-100.0,5.0,782,391,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20817854,1613.2724,nan,20.817854,nan,120,960,541926,17268960,3006008,120
79,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20799706,1634.072106,nan,20.799706,nan,120,960,539154,17268960,2990632,120
80,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20772484,1654.84459,nan,20.772484,nan,120,960,534996,17268960,2967568,120
81,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20772484,1675.617074,nan,20.772484,nan,120,960,534996,17268960,2967568,120
82,-100.0,5.0,762,381,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20727114,1696.344188,nan,20.727114,nan,120,960,528066,17268960,2929128,120
83,-100.0,5.0,762,381,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20727114,1717.071302,nan,20.727114,nan,120,960,528066,17268960,2929128,120
84,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20672670,1737.743972,nan,20.67267,nan,120,960,519750,17268960,2883000,120
85,-100.0,5.0,740,370,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20627300,1758.371272,nan,20.6273,nan,120,960,512820,17268960,2844560,120
86,-100.0,5.0,728,364,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20572856,1778.944128,nan,20.572856,nan,120,960,504504,17268960,2798432,120
87,-100.0,5.0,730,365,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20581930,1799.526058,nan,20.58193,nan,120,960,505890,17268960,2806120,120
88,-100.0,5.0,744,372,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20645448,1820.171506,nan,20.645448,nan,120,960,515592,17268960,2859936,120
89,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20672670,1840.844176,nan,20.67267,nan,120,960,519750,17268960,2883000,120
90,-100.0,5.0,770,385,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20763410,1861.607586,nan,20.76341,nan,120,960,533610,17268960,2959880,120
91,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20799706,1882.407292,nan,20.799706,nan,120,960,539154,17268960,2990632,120
92,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20772484,1903.179776,nan,20.772484,nan,120,960,534996,17268960,2967568,120
93,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20736188,1923.915964,nan,20.736188,nan,120,960,529452,17268960,2936816,120
94,-100.0,5.0,784,392,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20826928,1944.742892,nan,20.826928,nan,120,960,543312,17268960,3013696,120
95,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20772484,1965.515376,nan,20.772484,nan,120,960,534996,17268960,2967568,120
96,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20799706,1986.315082,nan,20.799706,nan,120,960,539154,17268960,2990632,120
97,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20772484,2007.087566,nan,20.772484,nan,120,960,534996,17268960,2967568,120
98,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20790632,2027.878198,nan,20.790632,nan,120,960,537768,17268960,2982944,120
99,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20745262,2048.62346,nan,20.745262,nan,120,960,530838,17268960,2944504,120
100,-100.0,5.0,784,392,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20826928,2069.450388,nan,20.826928,nan,120,960,543312,17268960,3013696,120
101,-100.0,5.0,784,392,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20826928,2090.277316,nan,20.826928,nan,120,960,543312,17268960,3013696,120
102,-100.0,5.0,786,393,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20836002,2111.113318,nan,20.836002,nan,120,960,544698,17268960,3021384,120
103,-100.0,5.0,758,379,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20708966,2131.822284,nan,20.708966,nan,120,960,525294,17268960,2913752,120
104,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20772484,2152.594768,nan,20.772484,nan,120,960,534996,17268960,2967568,120
105,-100.0,5.0,788,394,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20845076,2173.439844,nan,20.845076,nan,120,960,546084,17268960,3029072,120
106,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20808780,2194.248624,nan,20.80878,nan,120,960,540540,17268960,2998320,120
107,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20808780,2215.057404,nan,20.80878,nan,120,960,540540,17268960,2998320,120
108,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20790632,2235.848036,nan,20.790632,nan,120,960,537768,17268960,2982944,120
109,-100.0,5.0,796,398,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20881372,2256.729408,nan,20.881372,nan,120,960,551628,17268960,3059824,120
110,-100.0,5.0,796,398,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20881372,2277.61078,nan,20.881372,nan,120,960,551628,17268960,3059824,120
111,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20745262,2298.356042,nan,20.745262,nan,120,960,530838,17268960,2944504,120
112,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20699892,2319.055934,nan,20.699892,nan,120,960,523908,17268960,2906064,120
113,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20736188,2339.792122,nan,20.736188,nan,120,960,529452,17268960,2936816,120
114,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20745262,2360.537384,nan,20.745262,nan,120,960,530838,17268960,2944504,120
115,-100.0,5.0,762,381,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20727114,2381.264498,nan,20.727114,nan,120,960,528066,17268960,2929128,120
116,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20754336,2402.018834,nan,20.754336,nan,120,960,532224,17268960,2952192,120
117,-100.0,5.0,742,371,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20636374,2422.655208,nan,20.636374,nan,120,960,514206,17268960,2852248,120
118,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20672670,2443.327878,nan,20.67267,nan,120,960,519750,17268960,2883000,120
119,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20681744,2464.009622,nan,20.681744,nan,120,960,521136,17268960,2890688,120
120,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20681744,2484.691366,nan,20.681744,nan,120,960,521136,17268960,2890688,120
121,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20745262,2505.436628,nan,20.745262,nan,120,960,530838,17268960,2944504,120
122,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20699892,2526.13652,nan,20.699892,nan,120,960,523908,17268960,2906064,120
123,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20699892,2546.836412,nan,20.699892,nan,120,960,523908,17268960,2906064,120
124,-100.0,5.0,784,392,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20826928,2567.66334,nan,20.826928,nan,120,960,543312,17268960,3013696,120
125,-100.0,5.0,788,394,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20845076,2588.508416,nan,20.845076,nan,120,960,546084,17268960,3029072,120
126,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20781558,2609.289974,nan,20.781558,nan,120,960,536382,17268960,2975256,120
127,-100.0,5.0,782,391,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20817854,2630.107828,nan,20.817854,nan,120,960,541926,17268960,3006008,120
128,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20808780,2650.916608,nan,20.80878,nan,120,960,540540,17268960,2998320,120
129,-100.0,5.0,836,418,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,21062852,2671.97946,nan,21.062852,nan,120,960,579348,17268960,3213584,120
130,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20953964,2692.933424,nan,20.953964,nan,120,960,562716,17268960,3121328,120
131,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20953964,2713.887388,nan,20.953964,nan,120,960,562716,17268960,3121328,120
132,-100.0,5.0,814,407,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20963038,2734.850426,nan,20.963038,nan,120,960,564102,17268960,3129016,120
133,-100.0,5.0,808,404,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20935816,2755.786242,nan,20.935816,nan,120,960,559944,17268960,3105952,120
134,-100.0,5.0,800,400,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20899520,2776.685762,nan,20.89952,nan,120,960,554400,17268960,3075200,120
135,-100.0,5.0,824,412,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,21008408,2797.69417,nan,21.008408,nan,120,960,571032,17268960,3167456,120
136,-100.0,5.0,820,410,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20990260,2818.68443,nan,20.99026,nan,120,960,568260,17268960,3152080,120
137,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20926742,2839.611172,nan,20.926742,nan,120,960,558558,17268960,3098264,120
138,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20953964,2860.565136,nan,20.953964,nan,120,960,562716,17268960,3121328,120
139,-100.0,5.0,824,412,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,21008408,2881.573544,nan,21.008408,nan,120,960,571032,17268960,3167456,120
140,-100.0,5.0,832,416,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,21044704,2902.618248,nan,21.044704,nan,120,960,576576,17268960,3198208,120
141,-100.0,5.0,808,404,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20935816,2923.554064,nan,20.935816,nan,120,960,559944,17268960,3105952,120
142,-100.0,5.0,822,411,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20999334,2944.553398,nan,20.999334,nan,120,960,569646,17268960,3159768,120
143,-100.0,5.0,826,413,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,21017482,2965.57088,nan,21.017482,nan,120,960,572418,17268960,3175144,120
144,-100.0,5.0,814,407,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20963038,2986.533918,nan,20.963038,nan,120,960,564102,17268960,3129016,120
145,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20926742,3007.46066,nan,20.926742,nan,120,960,558558,17268960,3098264,120
146,-100.0,5.0,802,401,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20908594,3028.369254,nan,20.908594,nan,120,960,555786,17268960,3082888,120
147,-100.0,5.0,798,399,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20890446,3049.2597,nan,20.890446,nan,120,960,553014,17268960,3067512,120
148,-100.0,5.0,802,401,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20908594,3070.168294,nan,20.908594,nan,120,960,555786,17268960,3082888,120
149,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20953964,3091.122258,nan,20.953964,nan,120,960,562716,17268960,3121328,120
150,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20953964,3112.076222,nan,20.953964,nan,120,960,562716,17268960,3121328,120
151,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20872298,3132.94852,nan,20.872298,nan,120,960,550242,17268960,3052136,120
152,-100.0,5.0,782,391,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20817854,3153.766374,nan,20.817854,nan,120,960,541926,17268960,3006008,120
153,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20736188,3174.502562,nan,20.736188,nan,120,960,529452,17268960,2936816,120
154,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,20799706,3195.302268,nan,20.799706,nan,120,960,539154,17268960,2990632,120
