step,eval_is_final,eval_n_pairs_per_zone,t2_b0_total,t2_b0_z0,t2_b0_z1,t2_b0_z2,t2_b0_z3
1000,1,200,19.41837999023895,9.722744941711426,24.761478424072266,11.496975898742676,25.85441780090332
