step,eval_is_final,eval_n_pairs_per_zone,t2_b0_active_models_total,t2_b0_active_models_z0,t2_b0_balanced_rmse_total,t2_b0_censored_gain_vs_prior_total,t2_b0_censored_rmse_total,t2_b0_censored_rmse_z0,t2_b0_false_reachable_rate_total,t2_b0_false_reachable_rate_z0,t2_b0_floor_rmse_total,t2_b0_individual_total,t2_b0_individual_z0,t2_b0_mean_abs_prediction_shift_from_prior_db_total,t2_b0_mean_model_rmse_total,t2_b0_mean_model_rmse_z0,t2_b0_mean_support_total,t2_b0_median_model_rmse_total,t2_b0_p10_model_rmse_total,t2_b0_p90_model_rmse_total,t2_b0_prior_censored_rmse_total,t2_b0_prior_false_reachable_rate_total,t2_b0_prior_floor_rmse_total,t2_b0_prior_reachable_rmse_total,t2_b0_prior_rmse_total,t2_b0_reachable_count_total,t2_b0_reachable_gain_vs_prior_total,t2_b0_reachable_rmse_total,t2_b0_rmse_gain_vs_prior_total,t2_b0_supported_fraction_total,t2_b0_supported_gain_vs_prior_total,t2_b0_supported_prior_rmse_total,t2_b0_supported_rmse_total,t2_b0_total,t2_b0_unavailable_censored_rmse_total,t2_b0_unavailable_censored_rmse_z0,t2_b0_unavailable_count_total,t2_b0_z0
100,1,500,10,10,35.63011218426546,41.26967746008081,15.148171397832284,15.148171397832284,1.0,1.0,48.5664788782537,18.47994098885389,18.47994098885389,55.942212406921385,18.432592323388356,18.432592323388356,nan,18.270088763977753,16.966583271740515,19.908514789309375,56.41784885791309,0.0,0.0,58.62880337590026,56.417848930799515,4630,45.20096222794125,13.427841147959017,37.937907941945625,nan,nan,nan,nan,18.47994098885389,29.06258171989236,29.06258171989236,370,18.47994098885389
200,1,500,10,10,36.21232814081089,43.52346642414321,14.27329937110677,14.27329937110677,1.0,1.0,49.50184768964114,16.36816764437623,16.36816764437623,56.28077779541016,16.099180990797887,16.099180990797887,nan,16.11751547954609,12.680694042945477,19.330985855645803,57.796765795249975,0.0,0.0,59.050119630679674,57.79676574000385,4790,45.926381822147434,13.12373780853224,41.42859809562762,nan,nan,nan,nan,16.36816764437623,30.366156596619376,30.366156596619376,210,16.36816764437623
300,1,500,10,10,32.87860790871657,35.50141454507049,22.219237747821868,22.219237747821868,0.9,0.9,40.846972621232005,22.686549898116645,22.686549898116645,48.241796157836916,18.533559937533376,18.533559937533376,nan,13.68228465445299,11.473970248533488,26.504634198710313,57.72065229289236,0.0,0.0,58.24725812355136,57.72065231345892,4910,36.03171078141814,22.21554734213322,35.034102415342275,nan,nan,nan,nan,22.686549898116645,22.419650233743692,22.419650233743692,90,22.686549898116645
400,1,500,10,10,28.280761119622536,48.04948585194772,10.749238616816928,10.749238616816928,1.0,1.0,38.607008703244155,11.927085246181745,11.927085246181745,56.56135420837402,11.910839130160415,11.910839130160415,nan,11.993613558863794,11.248089571065988,12.79032486173996,58.798724468764654,0.0,0.0,59.51726900852974,58.79872432959822,4880,49.072089354836,10.445179653693735,46.871639083416476,nan,nan,nan,nan,11.927085246181745,19.432356307300594,19.432356307300594,120,11.927085246181745
500,1,500,10,10,30.225152960942573,47.019783992068525,11.289614871893109,11.289614871893109,1.0,1.0,41.37412833502838,12.774848914782272,12.774848914782272,56.41564298248291,12.702492002666586,12.702492002666586,nan,12.270814095547836,11.444780798216172,13.951101910325661,58.30939886396163,0.0,0.0,59.204224346857615,58.30939868578355,4850,48.46638249938412,10.737841847473497,45.53454977100128,nan,nan,nan,nan,12.774848914782272,22.813149669249032,22.813149669249032,150,12.774848914782272
600,1,500,10,10,34.27609671250013,23.37954640325377,33.1789855087717,33.1789855087717,0.6,0.6,34.549671182020035,34.03906412822,34.03906412822,35.19562159423828,29.363284809242554,29.363284809242554,nan,17.575950798304397,14.589008206579171,53.5570574910607,56.55853191202547,0.0,0.0,58.6484655170788,56.5585319114846,4650,24.648144446482746,34.00032107059605,22.519467783264602,nan,nan,nan,nan,34.03906412822,19.177657117696853,19.177657117696853,350,34.03906412822
700,1,500,10,10,35.33008977091056,43.7930724985554,13.744345706476153,13.744345706476153,1.0,1.0,48.32381230378341,15.75429142270146,15.75429142270146,56.60453833007813,15.59230233630979,15.59230233630979,nan,15.018530772955923,13.437182619156207,19.020927380737348,57.53741820503155,0.0,0.0,58.72388157532632,57.537418230070344,4800,46.02586397926396,12.698017596062353,41.78312680736889,nan,nan,nan,nan,15.75429142270146,29.20486860582072,29.20486860582072,200,15.75429142270146
800,1,500,10,10,30.750153937965774,34.650054936316785,20.76839162655356,20.76839162655356,0.9,0.9,38.187461403485415,22.142386330548355,22.142386330548355,48.60092819366455,19.019245544481688,19.019245544481688,nan,15.681638237789926,12.917576584451034,22.558884284595365,55.41844656287034,0.0,0.0,57.038533481512346,55.41844657535247,4720,36.233204212921194,20.805329268591155,33.276060244804114,nan,nan,nan,nan,22.142386330548355,20.135532760134414,20.135532760134414,280,22.142386330548355
900,1,500,10,10,29.989658767659293,49.055729900427515,9.994470237533017,9.994470237533017,1.0,1.0,41.30230839774219,11.041405021241339,11.041405021241339,56.72232473297119,10.897826044223901,10.897826044223901,nan,10.366753241543538,9.403469173924151,12.69945288324894,59.05020013796053,0.0,0.0,59.58893596195033,59.050200218746284,4910,49.95158222666163,9.637353735288695,48.008795197504945,nan,nan,nan,nan,11.041405021241339,21.96292679686864,21.96292679686864,90,11.041405021241339
1000,1,500,10,10,29.8279731071697,43.64810162781794,13.037057464793417,13.037057464793417,0.9794871794871794,0.9794871794871794,40.455682444958704,16.102129749828396,16.102129749828396,54.31949450683594,15.82450284773817,15.82450284773817,nan,14.63658274737788,12.978778554635568,20.482840298998198,56.68515909261136,0.0,0.0,59.0342310067754,56.68515923041532,4610,47.08627229924976,11.947958707525645,40.58302948058693,nan,nan,nan,nan,16.102129749828396,22.172384022307252,22.172384022307252,390,16.102129749828396
