step,training_loss,selection_rmse,matched_examples,matched_groups,matched_gain_log_mae,matched_gain_log_rmse,matched_gain_prediction_bias_log,matched_top1_accuracy_tie_aware,matched_mean_selection_regret_log,matched_positive_target_fraction,matched_threshold_2_precision,matched_threshold_2_recall,matched_threshold_2_predicted_pass_fraction,matched_threshold_2_true_pass_fraction,matched_threshold_5_precision,matched_threshold_5_recall,matched_threshold_5_predicted_pass_fraction,matched_threshold_5_true_pass_fraction,matched_threshold_10_precision,matched_threshold_10_recall,matched_threshold_10_predicted_pass_fraction,matched_threshold_10_true_pass_fraction,matched_threshold_50_precision,matched_threshold_50_recall,matched_threshold_50_predicted_pass_fraction,matched_threshold_50_true_pass_fraction,matched_threshold_100_precision,matched_threshold_100_recall,matched_threshold_100_predicted_pass_fraction,matched_threshold_100_true_pass_fraction,matched_threshold_200_precision,matched_threshold_200_recall,matched_threshold_200_predicted_pass_fraction,matched_threshold_200_true_pass_fraction,matched_threshold_400_precision,matched_threshold_400_recall,matched_threshold_400_predicted_pass_fraction,matched_threshold_400_true_pass_fraction,stress_examples,stress_groups,stress_gain_log_mae,stress_gain_log_rmse,stress_gain_prediction_bias_log,stress_top1_accuracy_tie_aware,stress_mean_selection_regret_log,stress_positive_target_fraction,stress_threshold_2_precision,stress_threshold_2_recall,stress_threshold_2_predicted_pass_fraction,stress_threshold_2_true_pass_fraction,stress_threshold_5_precision,stress_threshold_5_recall,stress_threshold_5_predicted_pass_fraction,stress_threshold_5_true_pass_fraction,stress_threshold_10_precision,stress_threshold_10_recall,stress_threshold_10_predicted_pass_fraction,stress_threshold_10_true_pass_fraction,stress_threshold_50_precision,stress_threshold_50_recall,stress_threshold_50_predicted_pass_fraction,stress_threshold_50_true_pass_fraction,stress_threshold_100_precision,stress_threshold_100_recall,stress_threshold_100_predicted_pass_fraction,stress_threshold_100_true_pass_fraction,stress_threshold_200_precision,stress_threshold_200_recall,stress_threshold_200_predicted_pass_fraction,stress_threshold_200_true_pass_fraction,stress_threshold_400_precision,stress_threshold_400_recall,stress_threshold_400_predicted_pass_fraction,stress_threshold_400_true_pass_fraction
500,0.004259562119841576,0.09732511555819354,512,32,0.01379326730966568,0.11207623779773712,0.0036714228335767984,0.375,0.019351474415543635,0.173828125,0.5172413793103449,0.5357142857142857,0.056640625,0.0546875,0.9230769230769231,0.6,0.025390625,0.0390625,0.8888888888888888,0.5333333333333333,0.017578125,0.029296875,0.6,0.6,0.009765625,0.009765625,0.3333333333333333,1.0,0.005859375,0.001953125,0.0,0.0,0.001953125,0.0,0.0,0.0,0.001953125,0.0,256,16,0.0074892183765769005,0.05739658698439598,-0.00445094658061862,0.1875,0.01756446228336017,0.19140625,1.0,0.25,0.01171875,0.046875,1.0,0.2857142857142857,0.0078125,0.02734375,1.0,0.5,0.0078125,0.015625,1.0,1.0,0.0078125,0.0078125,1.0,1.0,0.0078125,0.0078125,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.00390625,0.00390625
550,0.05095692723989487,0.0694726706056704,512,32,0.015346543863415718,0.0700114369392395,0.008027186617255211,0.375,0.01969202936243164,0.173828125,0.3114754098360656,0.6785714285714286,0.119140625,0.0546875,0.4666666666666667,0.7,0.05859375,0.0390625,0.8125,0.8666666666666667,0.03125,0.029296875,0.6666666666666666,0.8,0.01171875,0.009765625,0.2,1.0,0.009765625,0.001953125,0.0,0.0,0.001953125,0.0,0.0,0.0,0.0,0.0,256,16,0.009935121051967144,0.06838240474462509,-0.001200582250021398,0.3125,0.009237297723700522,0.19140625,0.46153846153846156,0.5,0.05078125,0.046875,1.0,0.5714285714285714,0.015625,0.02734375,1.0,0.75,0.01171875,0.015625,1.0,1.0,0.0078125,0.0078125,1.0,1.0,0.0078125,0.0078125,0.5,1.0,0.0078125,0.00390625,0.0,0.0,0.0,0.00390625
600,0.024059327319264412,0.10837011001421946,512,32,0.02284567430615425,0.12377026677131653,0.015422757714986801,0.34375,0.025421958804599853,0.173828125,0.19626168224299065,0.75,0.208984375,0.0546875,0.35714285714285715,0.75,0.08203125,0.0390625,0.5238095238095238,0.7333333333333333,0.041015625,0.029296875,0.6666666666666666,0.8,0.01171875,0.009765625,0.2,1.0,0.009765625,0.001953125,0.0,0.0,0.00390625,0.0,0.0,0.0,0.001953125,0.0,256,16,0.011660431511700153,0.06777967512607574,0.0015724760014563799,0.1875,0.01739406113877351,0.19140625,0.3333333333333333,0.6666666666666666,0.09375,0.046875,0.8,0.5714285714285714,0.01953125,0.02734375,1.0,1.0,0.015625,0.015625,1.0,1.0,0.0078125,0.0078125,1.0,1.0,0.0078125,0.0078125,0.5,1.0,0.0078125,0.00390625,0.0,0.0,0.0,0.00390625
650,0.01128793228417635,0.1059664626520058,512,32,0.01522341463714838,0.12418940663337708,0.005243867170065641,0.375,0.01873573388229488,0.173828125,0.875,0.5,0.03125,0.0546875,1.0,0.45,0.017578125,0.0390625,1.0,0.4666666666666667,0.013671875,0.029296875,0.6666666666666666,0.8,0.01171875,0.009765625,0.2,1.0,0.009765625,0.001953125,0.0,0.0,0.005859375,0.0,0.0,0.0,0.001953125,0.0,256,16,0.007279861718416214,0.05329780653119087,-0.00161463872063905,0.25,0.010059305163792942,0.19140625,1.0,0.3333333333333333,0.015625,0.046875,1.0,0.42857142857142855,0.01171875,0.02734375,1.0,0.75,0.01171875,0.015625,1.0,1.0,0.0078125,0.0078125,1.0,1.0,0.0078125,0.0078125,0.5,1.0,0.0078125,0.00390625,1.0,1.0,0.00390625,0.00390625
700,0.03332531824707985,0.10418515121361503,512,32,0.015288619324564934,0.12020989507436752,0.004347960464656353,0.3125,0.02119101107609822,0.173828125,0.9090909090909091,0.35714285714285715,0.021484375,0.0546875,1.0,0.35,0.013671875,0.0390625,1.0,0.4,0.01171875,0.029296875,0.6666666666666666,0.8,0.01171875,0.009765625,0.2,1.0,0.009765625,0.001953125,0.0,0.0,0.005859375,0.0,0.0,0.0,0.001953125,0.0,256,16,0.007712388876825571,0.060521066188812256,-0.0020751513075083494,0.3125,0.006567122548347015,0.19140625,1.0,0.3333333333333333,0.015625,0.046875,1.0,0.42857142857142855,0.01171875,0.02734375,1.0,0.5,0.0078125,0.015625,1.0,1.0,0.0078125,0.0078125,1.0,1.0,0.0078125,0.0078125,0.5,1.0,0.0078125,0.00390625,1.0,1.0,0.00390625,0.00390625
750,0.863459050655365,0.055413287671958265,512,32,0.011295516975224018,0.055079136043787,0.0011279176687821746,0.375,0.019188775418797377,0.173828125,0.5172413793103449,0.5357142857142857,0.056640625,0.0546875,0.9230769230769231,0.6,0.025390625,0.0390625,1.0,0.5333333333333333,0.015625,0.029296875,0.6666666666666666,0.8,0.01171875,0.009765625,0.0,0.0,0.005859375,0.001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256,16,0.00814109481871128,0.05607561767101288,-0.001816156436689198,0.25,0.010059305163792942,0.19140625,0.8,0.3333333333333333,0.01953125,0.046875,1.0,0.5714285714285714,0.015625,0.02734375,1.0,0.75,0.01171875,0.015625,1.0,1.0,0.0078125,0.0078125,1.0,1.0,0.0078125,0.0078125,0.5,1.0,0.0078125,0.00390625,1.0,1.0,0.00390625,0.00390625
800,0.010851484723389149,0.08729629003610348,512,32,0.013806515373289585,0.09660547226667404,0.004224773496389389,0.34375,0.019274392407623964,0.173828125,0.5925925925925926,0.5714285714285714,0.052734375,0.0546875,0.9230769230769231,0.6,0.025390625,0.0390625,0.8888888888888888,0.5333333333333333,0.017578125,0.029296875,0.6666666666666666,0.8,0.01171875,0.009765625,0.25,1.0,0.0078125,0.001953125,0.0,0.0,0.001953125,0.0,0.0,0.0,0.001953125,0.0,256,16,0.007924459874629974,0.06478188186883926,-0.0037319459952414036,0.25,0.013532407528145995,0.19140625,1.0,0.3333333333333333,0.015625,0.046875,1.0,0.5714285714285714,0.015625,0.02734375,1.0,0.75,0.01171875,0.015625,1.0,1.0,0.0078125,0.0078125,1.0,1.0,0.0078125,0.0078125,1.0,1.0,0.00390625,0.00390625,0.0,0.0,0.0,0.00390625
850,0.00044751534005627036,0.08746075944538054,512,32,0.014257317408919334,0.09936867654323578,0.005288565531373024,0.375,0.01873573388229488,0.173828125,0.64,0.5714285714285714,0.048828125,0.0546875,0.9230769230769231,0.6,0.025390625,0.0390625,1.0,0.6,0.017578125,0.029296875,0.6666666666666666,0.8,0.01171875,0.009765625,0.2,1.0,0.009765625,0.001953125,0.0,0.0,0.00390625,0.0,0.0,0.0,0.001953125,0.0,256,16,0.007762264460325241,0.05656753107905388,-0.001569354790262878,0.3125,0.008300895094180305,0.19140625,1.0,0.3333333333333333,0.015625,0.046875,1.0,0.5714285714285714,0.015625,0.02734375,1.0,1.0,0.015625,0.015625,1.0,1.0,0.0078125,0.0078125,1.0,1.0,0.0078125,0.0078125,0.5,1.0,0.0078125,0.00390625,1.0,1.0,0.00390625,0.00390625
900,0.03993813320994377,0.06440464286163107,512,32,0.014455695636570454,0.06386307626962662,0.008705313317477703,0.4375,0.01750978776044576,0.173828125,0.28125,0.6428571428571429,0.125,0.0546875,0.5172413793103449,0.75,0.056640625,0.0390625,0.7647058823529411,0.8666666666666667,0.033203125,0.029296875,0.6666666666666666,0.8,0.01171875,0.009765625,0.2,1.0,0.009765625,0.001953125,0.0,0.0,0.001953125,0.0,0.0,0.0,0.0,0.0,256,16,0.009735208004713058,0.06547433882951736,-5.0463888328522444e-05,0.375,0.0024815537117319764,0.19140625,0.8333333333333334,0.4166666666666667,0.0234375,0.046875,1.0,0.5714285714285714,0.015625,0.02734375,1.0,1.0,0.015625,0.015625,1.0,1.0,0.0078125,0.0078125,1.0,1.0,0.0078125,0.0078125,0.5,1.0,0.0078125,0.00390625,0.0,0.0,0.0,0.00390625
950,0.008611041121184826,0.08239347570719777,512,32,0.021080156788229942,0.09203442186117172,0.01465500146150589,0.34375,0.01956846720804606,0.173828125,0.1826086956521739,0.75,0.224609375,0.0546875,0.4166666666666667,0.75,0.0703125,0.0390625,0.8,0.8,0.029296875,0.029296875,0.6666666666666666,0.8,0.01171875,0.009765625,0.2,1.0,0.009765625,0.001953125,0.0,0.0,0.00390625,0.0,0.0,0.0,0.001953125,0.0,256,16,0.01243605837225914,0.05852678790688515,0.005121844820678234,0.375,0.00243112791480371,0.19140625,0.42105263157894735,0.6666666666666666,0.07421875,0.046875,0.8,0.5714285714285714,0.01953125,0.02734375,1.0,1.0,0.015625,0.015625,0.6666666666666666,1.0,0.01171875,0.0078125,1.0,1.0,0.0078125,0.0078125,0.5,1.0,0.0078125,0.00390625,1.0,1.0,0.00390625,0.00390625
