step,eval_is_final,eval_n_pairs_per_zone,expert_bank_coverage_recalculations,expert_bank_manifest_records,expert_bank_max_size,expert_bank_mean_size,expert_bank_model_transfers,expert_bank_unique_versions,greedy_active_experienced_models,greedy_coverage_at_0_5,greedy_feasible_coverage_at_0_5,greedy_feasible_rmse,greedy_infeasible_leakage_at_0_5,greedy_infeasible_rmse,greedy_max_capsules,greedy_max_experience,greedy_mean_capsules,greedy_mean_confidence,greedy_mean_experience,greedy_mean_model_rmse,greedy_non_feasible_false_positive_rate,greedy_predicted_feasible_fraction,greedy_total
10,0,10000,0,7325,1,1.0,1409,33,33,0.21868484848484848,0.43009760687860954,31.318667801050665,0.013356510103996798,6.063495283271124,20979,298,20269.939393939392,0.21868484848484848,291.54545454545456,22.39869302691835,0.013356510103996798,0.21868484848484848,22.403584230288608
15,1,10000,0,10943,1,1.0,2179,31,31,0.27853225806451615,0.5234946345679174,30.306260808750682,0.040619853366653316,9.901881172981618,24656,439,23464.8064516129,0.27853225806451615,432.16129032258067,22.403282103999967,0.040473601546454026,0.2751483870967742,22.411364556633373
20,1,10000,0,14352,1,1.0,2950,33,33,0.3200454545454545,0.5892208055796446,29.083871415829883,0.05861692023726323,11.737853790705532,29172,578,27036.60606060606,0.3200454545454545,568.0909090909091,22.047567309755266,0.058413824824232866,0.3165454545454545,22.060265184262857
