step,selection_mode,window_steps,validation_capacity,regular_vehicle_count,visitor_vehicle_count,regular_validation_retained_mean,visitor_validation_retained_mean,regular_validation_seen_mean,visitor_validation_seen_mean,policy_examples_per_vehicle_mean,policy_examples_per_vehicle_min,policy_examples_per_vehicle_max,latest_fidelity_step,latest_tail_rmse,window_opportunities,window_attempts,window_labeled_pulls,window_attempt_rate,window_mean_realized_gain,window_beneficial_pull_fraction,window_adopted_pull_fraction,window_gain_prediction_pearson,window_selected_predicted_top_fraction,window_mean_candidate_score_std,window_available_regular_provider_fraction,window_selected_regular_provider_fraction,window_regular_provider_selection_enrichment,window_available_more_experienced_provider_fraction,window_selected_more_experienced_provider_fraction,window_more_experienced_selection_enrichment,window_selected_provider_sample_advantage_mean,cumulative_opportunities,cumulative_attempts,cumulative_labeled_pulls,cumulative_attempt_rate,cumulative_mean_realized_gain,cumulative_beneficial_pull_fraction,cumulative_adopted_pull_fraction,cumulative_gain_prediction_pearson,cumulative_selected_predicted_top_fraction,cumulative_mean_candidate_score_std,cumulative_available_regular_provider_fraction,cumulative_selected_regular_provider_fraction,cumulative_regular_provider_selection_enrichment,cumulative_available_more_experienced_provider_fraction,cumulative_selected_more_experienced_provider_fraction,cumulative_more_experienced_selection_enrichment,cumulative_selected_provider_sample_advantage_mean
25,policy,100,400,2,18,82.5,68.5,82.5,68.5,41.95,0,73,-1,nan,390,155,155,0.3974358974358974,0.11867718670684559,0.6129032258064516,0.6129032258064516,0.002484554457439324,0.7419354838709677,0.0015513947921543393,nan,0.0,nan,0.5108547008547009,0.1870967741935484,0.3662426397966398,-16.87741935483871,390,155,155,0.3974358974358974,0.11867718670684559,0.6129032258064516,0.6129032258064516,0.002484554457439324,0.7419354838709677,0.0015513947921543393,nan,0.0,nan,0.5108547008547009,0.1870967741935484,0.3662426397966398,-16.87741935483871
50,policy,100,400,2,18,174.0,129.38888888888889,174.0,129.38888888888889,113.6,0,157,-1,nan,851,342,342,0.4018801410105758,0.14541922965178603,0.7134502923976608,0.7134502923976608,0.10254664327308005,0.8421052631578947,0.008103923177918622,nan,0.0,nan,0.535996866431649,0.41812865497076024,0.7800953348000226,35.792397660818715,851,342,342,0.4018801410105758,0.14541922965178603,0.7134502923976608,0.7134502923976608,0.10254664327308005,0.8421052631578947,0.008103923177918622,nan,0.0,nan,0.535996866431649,0.41812865497076024,0.7800953348000226,35.792397660818715
75,policy,100,400,2,18,265.5,139.05555555555554,265.5,139.05555555555554,276.5,3,402,-1,nan,1307,504,504,0.3856159143075746,0.16359853556468354,0.7559523809523809,0.7559523809523809,0.11329033621889119,0.875,0.009720043321712056,nan,0.0,nan,0.5256093562137938,0.4781746031746032,0.9097528373907098,58.40873015873016,1307,504,504,0.3856159143075746,0.16359853556468354,0.7559523809523809,0.7559523809523809,0.11329033621889119,0.875,0.009720043321712056,nan,0.0,nan,0.5256093562137938,0.4781746031746032,0.9097528373907098,58.40873015873016
100,policy,100,400,2,18,353.0,153.22222222222223,353.0,153.22222222222223,294.95,0,467,100,28.093232575677096,1762,658,658,0.37343927355278095,0.16595194706971256,0.7796352583586627,0.7796352583586627,0.08592997959705079,0.878419452887538,0.009032371046834698,nan,0.0,nan,0.5299213556023998,0.5653495440729484,1.0668555590296502,100.2127659574468,1762,658,658,0.37343927355278095,0.16595194706971256,0.7796352583586627,0.7796352583586627,0.08592997959705079,0.878419452887538,0.009032371046834698,nan,0.0,nan,0.5299213556023998,0.5653495440729484,1.0668555590296502,100.2127659574468
125,policy,100,400,2,18,380.0,100.11111111111111,380.0,100.11111111111111,327.05,0,512,100,28.093232575677096,1769,651,651,0.36800452232899944,0.1903352742978449,0.8218125960061444,0.8218125960061444,0.07173793265273123,0.9354838709677419,0.00975763709023568,nan,0.0,nan,0.5341180112519852,0.6881720430107527,1.2884269553046175,133.65130568356375,2159,806,806,0.37332098193608154,0.1765548728380373,0.7816377171215881,0.7816377171215881,0.048687448725133115,0.8982630272952854,0.008275268171175132,nan,0.0,nan,0.5299157458258894,0.5918114143920595,1.1168028484786838,104.70347394540943
150,policy,100,400,2,18,400.0,159.0,470.0,159.0,413.05,0,512,100,28.093232575677096,1751,621,621,0.35465448315248427,0.19363845042115166,0.8389694041867954,0.8389694041867954,0.08475095150877746,0.92914653784219,0.009359794254061698,nan,0.0,nan,0.5234587038698975,0.7198067632850241,1.3750975157420018,147.22705314009661,2602,963,963,0.37009992313604917,0.17651386734418065,0.794392523364486,0.794392523364486,0.05577589509060656,0.8982346832814122,0.008949053944377703,nan,0.0,nan,0.5275593865524688,0.612668743509865,1.161326590194091,107.6521287642783
175,policy,100,400,2,18,400.0,161.27777777777777,564.0,162.38888888888889,399.0,196,512,100,28.093232575677096,1735,618,618,0.3561959654178674,0.1926437699330727,0.8381877022653722,0.8381877022653722,0.03780852552226861,0.9352750809061489,0.008536974237397878,nan,0.0,nan,0.5303965966790174,0.7621359223300971,1.4369170675341314,159.38025889967636,3042,1122,1122,0.368836291913215,0.17959671278363587,0.8012477718360071,0.8012477718360071,0.04558738172933415,0.9081996434937611,0.009045281697357981,nan,0.0,nan,0.5283397514166746,0.6345811051693404,1.2010852930671854,114.024064171123
200,policy,100,400,2,18,400.0,120.88888888888889,630.0,120.88888888888889,355.0,0,512,200,20.916188043382157,1695,605,605,0.35693215339233036,0.21607684015301945,0.8429752066115702,0.8429752066115702,0.08356500938578089,0.9371900826446281,0.008833296410201903,nan,0.0,nan,0.5218836915297093,0.7305785123966942,1.3998876076301086,177.45123966942148,3457,1263,1263,0.36534567544113394,0.18996268366147873,0.8099762470308789,0.8099762470308789,0.056123671706569934,0.9065716547901821,0.008934762857915814,nan,0.0,nan,0.525980412413736,0.6444972288202692,1.2253255323000656,137.21140142517814
225,policy,100,400,2,18,400.0,145.77777777777777,674.0,145.77777777777777,449.1,140,512,200,20.916188043382157,1715,618,618,0.36034985422740523,0.2098219871215659,0.8478964401294499,0.8478964401294499,0.07527846216790825,0.919093851132686,0.00922724636487424,nan,0.0,nan,0.5167582951547965,0.6779935275080906,1.3120128575875023,117.02265372168284,3874,1424,1424,0.36757872999483737,0.19099242664928778,0.8103932584269663,0.8103932584269663,0.05821405590415354,0.9073033707865169,0.00869670405196862,nan,0.0,nan,0.5240910096614795,0.6292134831460674,1.2005805700664252,110.04985955056179
250,policy,100,400,2,18,400.0,79.5,762.0,79.5,289.0,65,512,200,20.916188043382157,1703,633,633,0.37169700528479155,0.22962008052751834,0.8325434439178515,0.8325434439178515,0.0646568625407126,0.9273301737756714,0.009228522764107419,nan,0.0,nan,0.5147400945110868,0.6003159557661928,1.1662506227271612,31.21011058451817,4305,1596,1596,0.37073170731707317,0.19757666994133155,0.8095238095238095,0.8095238095238095,0.0736264939787195,0.9097744360902256,0.00905960804426149,nan,0.0,nan,0.5224882473314529,0.6077694235588973,1.1632212335167498,77.33395989974937
