step,feasible_contact_pairs,feasible_contact_decisions,t2_b0_events,t2_b0_pull_events,t2_b0_valid_pull_events,t2_b0_comm_mb,t2_b0_comm_cumulative_mb,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_policy_bytes,t2_b0_training_sample_bytes
1,2392,4784,80,80,75,58.21084,58.21084,0,3758720,54441920,0
2,2445,4890,13,13,13,56.48126,114.6921,0,610792,55648200,220500
3,2469,4938,9,9,9,56.93162,171.62372,0,422856,56194440,313100
4,2401,4802,8,8,8,55.35302,226.97674,0,375872,54646760,329300
5,2489,4978,9,9,9,57.38542,284.36216,0,422856,56649640,311700
6,2714,5428,7,7,7,62.33928,346.70144,0,328888,61770640,238800
7,2852,5704,10,10,10,65.60922,412.31066,0,469840,64911520,226500
8,2837,5674,10,10,8,65.219748,477.530408,0,469840,64570120,178700
9,2809,5618,10,10,10,64.64354,542.173948,0,469840,63932840,239500
10,2728,5456,7,7,7,62.54442,604.718368,0,328888,62089280,125300
11,2658,5316,5,5,5,60.84668,665.565048,0,234920,60496080,115000
12,2645,5290,7,7,7,60.61914,726.184188,0,328888,60200200,89100
13,2570,5140,12,12,12,59.21084,785.395028,0,563808,58493200,152200
14,2448,4896,6,6,6,56.1521,841.547128,0,281904,55716480,152900
15,2515,5030,13,13,13,58.10376,899.650888,0,610792,57241400,249800
16,2476,4952,9,9,9,56.98274,956.633628,0,422856,56353760,204900
17,2669,5338,8,8,8,61.3316,1017.965228,0,375872,60746440,208200
18,2887,5774,14,14,14,66.6431,1084.608328,0,657776,65708120,275300
19,2923,5846,10,10,10,67.22868,1151.837008,0,469840,66527480,230000
20,2937,5874,10,10,10,67.65952,1219.496528,0,469840,66846120,342200
21,2834,5668,12,12,11,65.263544,1284.760072,0,563808,64501840,196400
22,2758,5516,9,9,8,63.365224,1348.125296,0,422856,62772080,169200
23,2819,5638,13,13,13,65.0508,1413.176096,0,610792,64160440,277800
24,3034,6068,10,10,10,69.80194,1482.978036,0,469840,69053840,276900
25,3114,6228,6,6,6,71.41756,1554.395596,0,281904,70874640,260200
26,3155,6310,8,8,8,72.43706,1626.832656,0,375872,71807800,252300
27,3435,6870,12,12,12,78.99084,1705.823496,0,563808,78180600,244800
28,3277,6554,14,14,14,75.6038,1781.427296,0,657776,74584520,359600
29,3469,6938,12,12,12,79.82148,1861.248776,0,563808,78954440,301600
30,3363,6726,8,8,8,77.29114,1938.539916,0,375872,76541880,372300
31,3345,6690,9,9,9,76.91828,2015.458196,0,422856,76132200,362000
32,3188,6376,12,12,12,73.51262,2088.970816,0,563808,72558880,388300
33,3061,6122,18,18,18,70.90682,2159.877636,0,845712,69668360,390300
34,3182,6364,8,8,8,73.06988,2232.947516,0,375872,72422320,270600
35,3241,6482,7,7,7,74.416,2307.363516,0,328888,73765160,321000
36,3437,6874,10,10,10,79.03742,2386.400936,0,469840,78226120,340100
37,3581,7162,9,9,9,82.45374,2468.854676,0,422856,81503560,526100
38,3496,6992,9,9,9,80.26144,2549.116116,0,422856,79568960,268400
39,3434,6868,11,11,11,78.99506,2628.111176,0,516824,78157840,318900
40,3331,6662,5,5,5,76.30996,2704.421136,0,234920,75813560,260800
41,3788,7576,13,13,13,87.50324,2791.924376,0,610792,86214880,675800
42,3805,7610,9,9,9,87.39848,2879.322856,0,422856,86601800,372600
43,3852,7704,10,10,9,88.454784,2967.77764,0,469840,87671520,312200
44,4061,8122,4,4,4,92.96194,3060.73958,0,187936,92428360,345100
45,4226,8452,9,9,9,96.98814,3157.72772,0,422856,96183760,380300
46,4392,8784,11,11,11,100.80994,3258.53766,0,516824,99961920,329700
47,4462,8924,17,17,17,102.88606,3361.42372,0,798728,101555120,529900
48,4511,9022,10,10,10,103.83706,3465.26078,0,469840,102670360,695500
49,4231,8462,14,14,14,97.32414,3562.58492,0,657776,96297560,366900
50,4357,8714,15,15,15,100.37822,3662.96314,0,704760,99165320,506100
51,4481,8962,12,12,12,102.8071,3765.77024,0,563808,101987560,254100
52,4400,8800,7,7,7,100.72304,3866.49328,0,328888,100144000,249200
53,4341,8682,9,9,9,99.46274,3965.95602,0,422856,98801160,237500
54,4185,8370,7,7,7,95.87464,4061.83066,0,328888,95250600,294200
55,4303,8606,14,14,14,99.10976,4160.94042,0,657776,97936280,513800
56,4436,8872,8,8,8,101.71972,4262.66014,0,375872,100963360,379400
57,4746,9492,13,13,13,109.26472,4371.92486,0,610792,108018960,633200
58,5132,10264,17,17,17,118.28436,4490.20922,0,798728,116804320,679000
59,5384,10768,9,9,9,123.42472,4613.63394,0,422856,122539840,460800
60,5477,10954,10,10,10,125.57312,4739.20706,0,469840,124656520,445400
61,5747,11494,4,4,4,131.3936,4870.60066,0,187936,130801720,403400
62,5591,11182,8,8,8,127.90542,4998.50608,0,375872,127251160,277300
63,5443,10886,6,6,6,124.4776,5122.98368,0,281904,123882680,312200
64,5218,10436,14,14,14,119.90616,5242.88984,0,657776,118761680,484800
65,4486,8972,20,20,20,103.45186,5346.3417,0,939680,102101360,408100
66,3998,7996,18,18,18,92.45264,5438.79434,0,845712,90994480,610000
67,3965,7930,15,15,15,91.4777,5530.27204,0,704760,90243400,527500
68,3623,7246,11,11,11,83.3713,5613.64334,0,516824,82459480,393500
69,3533,7066,6,6,6,80.9821,5694.62544,0,281904,80411080,288300
70,3644,7288,7,7,7,83.56418,5778.18962,0,328888,82937440,296900
71,3756,7512,7,7,7,86.039,5864.22862,0,328888,85486560,222600
72,3767,7534,8,8,7,86.453244,5950.681864,0,375872,85736920,339500
73,3793,7586,6,6,6,86.8525,6037.534364,0,281904,86328680,241100
74,3984,7968,7,7,6,91.343444,6128.877808,0,328888,90675840,337900
75,4216,8432,13,13,13,97.00772,6225.885528,0,610792,95956160,439000
76,4420,8840,8,8,8,101.44636,6327.331888,0,375872,100599200,470200
77,4540,9080,8,8,7,104.253124,6431.585012,0,375872,103330400,545900
78,4516,9032,12,12,12,103.9236,6535.508612,0,563808,102784160,574000
79,4599,9198,12,12,12,105.84018,6641.348792,0,563808,104673240,601500
80,4543,9086,15,15,15,104.63608,6745.984872,0,704760,103398680,530600
81,3909,7818,10,10,10,89.86304,6835.847912,0,469840,88968840,423000
82,3417,6834,9,9,9,78.524,6914.371912,0,422856,77770920,329000
83,3362,6724,5,5,5,77.00792,6991.379832,0,234920,76519120,253200
84,3403,6806,12,12,12,78.39622,7069.776052,0,563808,77452280,378500
85,3231,6462,15,15,15,74.82436,7144.600412,0,704760,73537560,580000
86,3030,6060,21,21,21,70.65782,7215.258232,0,986664,68962800,705500
87,2905,5810,7,7,7,66.73114,7281.989372,0,328888,66117800,283500
88,2952,5904,11,11,10,68.022904,7350.012276,0,516824,67187520,317200
89,2884,5768,4,4,4,66.09102,7416.103296,0,187936,65639840,262700
90,2992,5984,10,10,10,68.88202,7484.985316,0,469840,68097920,312900
91,2934,5868,8,8,8,67.377,7552.362316,0,375872,66777840,222200
92,2988,5976,8,8,8,68.70024,7621.062556,0,375872,68006880,316400
93,3038,6076,3,3,3,69.61494,7690.677496,0,140952,69144880,328700
94,3032,6064,10,10,10,69.65522,7760.332716,0,469840,69008320,175700
95,3066,6132,13,13,13,70.86652,7831.199236,0,610792,69782160,471800
96,3214,6428,16,16,16,74.68546,7905.884696,0,751744,73150640,780900
97,3281,6562,15,15,15,76.06086,7981.945556,0,704760,74675560,678500
98,2993,5986,13,13,13,69.44244,8051.387996,0,610792,68120680,709200
99,2973,5946,11,11,11,68.6209,8120.008896,0,516824,67665480,437100
100,2891,5782,15,15,15,66.89156,8186.900456,0,704760,65799160,385600
101,2729,5458,4,4,4,62.65152,8249.551976,0,187936,62112040,351000
102,2707,5414,5,5,5,62.11452,8311.666496,0,234920,61611320,267600
103,2686,5372,8,8,8,61.73602,8373.402516,0,375872,61133360,225700
104,2694,5388,11,11,11,62.03646,8435.438976,0,516824,61315440,202700
105,2109,4218,9,9,9,48.70362,8484.142596,0,422856,48000840,278700
106,1882,3764,7,7,7,43.48626,8527.628856,0,328888,42834320,322100
107,1840,3680,6,6,6,42.42742,8570.056276,0,281904,41878400,266300
108,1730,3460,9,9,9,40.00468,8610.060956,0,422856,39374800,205800
109,1701,3402,6,6,6,39.15428,8649.215236,0,281904,38714760,156800
110,1684,3368,8,8,8,38.892,8688.107236,0,375872,38327840,187200
111,1675,3350,9,9,9,38.70988,8726.817116,0,422856,38123000,162800
112,1772,3544,13,13,13,41.39588,8768.212996,0,610792,40330720,452600
113,1596,3192,17,17,17,37.693,8805.905996,0,798728,36324960,567000
114,1660,3320,12,12,11,39.258104,8845.1641,0,563808,37781600,911200
115,1718,3436,9,9,9,40.38956,8885.55366,0,422856,39101680,863800
116,1659,3318,12,12,12,38.65578,8924.20944,0,563808,37758840,331500
117,1696,3392,16,16,16,39.75018,8963.95962,0,751744,38600960,395300
118,1600,3200,12,12,12,37.24724,9001.20686,0,563808,36416000,265800
119,1589,3178,8,8,8,36.8348,9038.04166,0,375872,36165640,292200
120,1649,3298,6,6,6,38.16006,9076.20172,0,281904,37531240,346100
121,1616,3232,7,7,7,37.4462,9113.64792,0,328888,36780160,336200
122,1664,3328,7,7,7,38.52828,9152.1762,0,328888,37872640,325800
123,1819,3638,8,8,8,42.1405,9194.3167,0,375872,41400440,363100
124,1661,3322,13,13,13,38.81322,9233.12992,0,610792,37804360,396300
125,1537,3074,7,7,7,35.56166,9268.69158,0,328888,34982120,249700
126,1526,3052,8,8,8,35.29052,9303.9821,0,375872,34731760,181800
127,1430,2860,8,8,8,33.07916,9337.06126,0,375872,32546800,155400
128,1431,2862,10,10,10,33.26596,9370.32722,0,469840,32569560,225200
129,1390,2780,10,10,10,32.5271,9402.85432,0,469840,31636400,419500
130,1358,2716,8,8,8,31.78004,9434.63436,0,375872,30908080,495000
131,1534,3068,11,11,10,36.040924,9470.675284,0,516824,34913840,608900
132,1820,3640,10,10,10,42.6639,9513.339184,0,469840,41423200,769500
133,1754,3508,10,10,10,40.81864,9554.157824,0,469840,39921040,426400
134,1583,3166,11,11,11,36.9047,9591.062524,0,516824,36029080,357300
135,1492,2984,10,10,10,34.70862,9625.771144,0,469840,33957920,279500
136,1595,3190,13,13,13,37.65016,9663.421304,0,610792,36302200,735400
137,1910,3820,10,10,10,44.4975,9707.918804,0,469840,43471600,554700
138,2171,4342,9,9,9,50.28774,9758.206544,0,422856,49411960,451700
139,2147,4294,8,8,8,49.58828,9807.794824,0,375872,48865720,345600
