step,examples,mean_target_gain,mean_online_prediction,mean_absolute_error,root_mean_squared_error,target_prediction_pearson,cumulative_examples
149,15,2.173700737,0.552008280,1.929432084,3.272931119,-0.326366837,3532
150,21,2.049337737,0.431232876,1.731751431,3.369592111,-0.218449374,3553
151,18,2.723159372,0.416052268,2.509554329,3.884659275,-0.241125156,3571
152,22,1.306559110,0.657343349,0.931490428,1.468836823,-0.032546367,3593
153,21,3.008072894,0.587299985,2.552365050,4.425852746,-0.667542683,3614
154,34,1.721381013,0.509314889,1.426911718,2.384558097,-0.320677902,3648
155,22,1.841789275,0.447615780,1.525831763,2.178046113,-0.481591662,3670
156,31,2.326942831,0.522304304,2.229225777,3.383687076,-0.681455478,3701
157,21,2.648403431,0.517326326,2.471880695,4.060968123,-0.597345846,3722
158,20,2.819022517,0.501550101,2.453112269,4.097978508,-0.312514848,3742
159,17,3.366439651,0.379982820,3.111867091,5.263906922,-0.488890472,3759
160,27,1.534901494,0.667197023,1.418624428,2.160839566,-0.509114381,3786
161,34,1.892555454,0.651072807,1.496733573,2.685123397,-0.494693754,3820
162,38,2.207847325,0.644682723,1.823882846,3.451184768,-0.413637877,3858
163,18,2.431583662,0.495966572,2.150280955,3.789393094,-0.314973222,3876
164,26,2.431720123,0.562252142,2.240783623,4.262207027,-0.282775892,3902
165,28,1.873528842,0.545548208,1.575480783,2.557503467,-0.394647725,3930
166,37,2.194815146,0.559818369,1.755876048,2.864325698,-0.317747323,3967
167,25,2.150923748,0.552280757,1.854490686,2.989796972,-0.412675804,3992
168,33,1.998951162,0.455834290,1.862600741,3.029154568,-0.177330869,4025
169,25,2.822845109,0.438972708,2.551608494,4.259077051,-0.227590836,4050
170,16,3.145533759,0.524131564,2.774058426,4.212633372,-0.434737139,4066
171,28,2.578706281,0.482681357,2.349522198,4.352975738,-0.406424828,4094
172,21,1.589022231,0.565222421,1.347441928,3.433181023,-0.188441627,4115
173,41,2.984960368,0.441392689,2.739389367,4.654115381,-0.472111148,4156
174,33,1.493725888,0.559772282,1.268372840,2.596315765,-0.431602629,4189
175,27,1.676425365,0.577253765,1.498088705,2.949001922,-0.255435973,4216
176,28,2.027009178,0.635870506,1.727121925,3.759623281,-0.552233028,4244
177,38,2.908303811,0.628568992,2.397006147,5.432854812,-0.496162679,4282
178,23,1.701385873,0.682676158,1.380696547,2.929381644,-0.473122826,4305
179,31,2.317432715,0.503537238,2.019805959,3.509949545,-0.272149139,4336
180,38,2.591448286,0.660139732,2.199717408,4.449532349,-0.485239795,4374
181,43,2.298972706,0.598540014,1.933034680,4.003981847,-0.527639235,4417
182,31,1.682370108,0.588052339,1.514507649,3.120110887,-0.313963189,4448
183,29,0.837582994,0.608787092,0.980596095,1.574331702,-0.177211588,4477
184,23,1.548572237,0.592245650,1.525439230,2.851491412,-0.263019880,4500
185,22,1.130018445,0.567651491,1.210602404,1.934482912,-0.202086870,4522
186,22,1.743125036,0.493372564,1.618689863,2.953261649,-0.348985651,4544
187,25,2.868119594,0.615023783,2.560348858,4.074561462,-0.522760180,4569
188,25,1.464022685,0.695321693,1.322823344,2.638358823,-0.527680834,4594
189,23,1.552741909,0.589725229,1.290687316,2.170780375,-0.153304392,4617
190,24,1.897143822,0.588143163,1.828059040,2.989473404,-0.549413922,4641
191,36,2.780596028,0.511144672,2.510161463,4.800632767,-0.440943805,4677
192,24,2.356974788,0.477335804,2.128003389,3.687176756,-0.394742907,4701
193,36,1.581328094,0.638109421,1.549525824,2.957139492,-0.494558473,4737
194,34,1.928489488,0.696373324,1.439668260,3.089462251,-0.547509183,4771
195,35,1.765564460,0.582212669,1.546071367,2.676451256,-0.414463261,4806
196,27,2.452661036,0.595992829,2.271113558,4.051840189,-0.442934378,4833
197,17,4.444790870,0.528517895,4.089740316,6.419986320,-0.790971337,4850
198,39,2.659280643,0.547177422,2.381958499,4.644632310,-0.385346269,4889
199,22,1.800576902,0.518158495,1.560076567,2.588719501,-0.474875266,4911
200,33,2.671364853,0.567990329,2.387897262,4.065986361,-0.553400085,4944
201,38,2.252840521,0.611276739,2.144912757,4.862518942,-0.500368489,4982
202,27,2.517918343,0.623837445,2.299206069,4.375082527,-0.541983547,5009
203,31,2.530424935,0.520449257,2.383200675,4.537573789,-0.529855820,5040
204,25,1.816525266,0.527109121,1.603407224,2.466627518,-0.533984536,5065
205,18,3.284442390,0.415783433,3.062885892,5.724300409,-0.432313226,5083
206,24,1.921985102,0.486413489,1.602691988,2.458851189,-0.024549571,5107
207,18,2.346244628,0.625083477,2.235323958,3.854938141,-0.486133761,5125
208,31,1.972511423,0.534599100,1.774038923,2.789897284,-0.488213724,5156
209,24,1.665220925,0.604897145,1.383462614,2.292143385,-0.355031705,5180
210,32,2.282548921,0.737038294,1.729232906,2.380713043,-0.185640396,5212
211,34,2.794982689,0.598453204,2.329193789,3.003007901,-0.334009822,5246
212,34,2.688251500,0.549551199,2.456105869,4.317526637,-0.430787032,5280
213,33,3.186070011,0.505927168,2.942627386,4.789114404,-0.620904107,5313
214,27,1.944920349,0.635733933,1.399222136,2.282651118,-0.006658734,5340
215,26,3.005044132,0.513222590,2.792608506,4.874733177,-0.524279994,5366
216,23,2.003916096,0.611030058,1.851836050,4.048816067,-0.459022857,5389
217,31,3.661975104,0.536568878,3.580988829,6.835974631,-0.535418951,5420
218,28,1.697860280,0.644596847,1.766708553,3.483057549,-0.548843927,5448
219,28,2.415793025,0.632977419,2.156154097,3.385813306,-0.409618724,5476
220,25,1.174092327,0.665488009,0.877403032,1.327778343,0.116765492,5501
221,18,1.604285471,0.685900124,1.330371431,1.752777432,-0.125767220,5519
222,20,2.559239213,0.507363592,2.353106593,4.244791152,-0.342046953,5539
223,23,2.917356220,0.494104588,2.637485096,3.766149523,-0.384222345,5562
224,22,2.264350342,0.567338015,2.007510437,3.155540061,-0.317044725,5584
225,22,4.014080911,0.473368969,3.742904710,6.304457317,-0.500967092,5606
226,17,2.709346958,0.565916148,2.487227146,3.666299266,-0.509619782,5623
227,25,1.047990477,0.608598806,1.043690521,1.509994323,-0.309268054,5648
228,28,1.548593542,0.654082290,1.252725049,2.247861440,-0.127235236,5676
229,25,1.773107353,0.505319107,1.382673444,2.164949341,-0.179155635,5701
230,30,2.422236620,0.545160714,2.136633802,3.428777642,-0.376155457,5731
231,27,2.536806788,0.438673516,2.224479444,3.816456883,-0.298471164,5758
232,29,2.176147447,0.425861315,1.957305498,3.874062267,-0.242661358,5787
233,23,2.356425325,0.587070577,2.197104568,4.413212083,-0.493142747,5810
234,31,3.815473782,0.499224970,3.481152098,5.916304024,-0.480239159,5841
235,28,2.370975962,0.399394484,2.026015310,3.434579447,-0.268703307,5869
236,26,3.258700982,0.516149943,3.047407299,5.147555943,-0.476960553,5895
237,31,3.246732583,0.530552596,2.924019592,4.042678456,-0.526328882,5926
238,27,1.498473990,0.720073550,1.311123289,2.563736865,-0.448100508,5953
239,36,2.155669730,0.675141691,1.721867047,3.438142654,-0.519686997,5989
240,30,1.823893454,0.665831443,1.497114720,2.069515840,-0.432799622,6019
241,22,1.622059082,0.637361148,1.357098003,2.143705165,-0.256635421,6041
242,20,1.362050724,0.761693123,1.208274046,2.032244327,0.205900904,6061
243,24,1.746505227,0.717757524,1.514714671,2.307738148,-0.053751172,6085
244,27,1.240481426,0.644832679,0.955042108,1.362467213,-0.348302568,6112
245,25,2.131722651,0.457878791,1.849183388,3.204315902,-0.444450132,6137
246,26,1.361944552,0.558329466,1.212878483,1.836779112,-0.179425361,6163
247,28,1.395433974,0.556066330,1.248145280,1.797598257,-0.220562677,6191
248,19,2.738406670,0.583552672,2.480600610,5.199427766,-0.533138303,6210
249,19,1.817390120,0.632483663,1.493396480,2.529422843,-0.440218367,6229
250,34,2.945197379,0.508198769,2.618596505,4.569729056,-0.467621809,6263
251,31,2.111312789,0.474345422,1.990480237,3.429031107,-0.414787733,6294
252,23,1.266121504,0.523462075,1.171122374,2.173349963,-0.110008901,6317
253,31,1.823474203,0.654503760,1.665862181,2.917992433,-0.139097486,6348
254,30,2.144085908,0.620306418,1.974062796,4.392621050,-0.507547622,6378
255,19,1.420933013,0.607573570,1.219442032,1.715878318,-0.103201928,6397
256,20,1.789381064,0.440538700,1.564127285,2.209242831,-0.316011954,6417
257,33,1.699102851,0.687626045,1.740585779,3.332934343,-0.527634362,6450
258,29,1.795995514,0.738204640,1.445079872,2.392152717,-0.386525478,6479
259,31,1.754716714,0.769225130,1.381579398,2.186142273,0.049970090,6510
260,35,2.139226486,0.584044491,2.137433377,4.689979217,-0.480814426,6545
261,28,1.944833766,0.676437429,1.651139754,2.786063175,-0.346920749,6573
262,30,1.713100934,0.647419940,1.589596303,3.154167811,-0.406765365,6603
263,23,3.431283558,0.398452348,3.189800640,5.019249073,-0.257106248,6626
264,18,2.893373553,0.503171334,2.488666928,3.403027352,-0.105916854,6644
265,22,2.567452684,0.631065733,2.406813862,3.464811749,-0.556534619,6666
266,21,1.838873733,0.605671488,1.582038754,2.720574772,-0.392516672,6687
267,28,1.855388447,0.610301020,1.547852383,2.571945424,-0.154565401,6715
268,14,3.098901196,0.482629173,2.985450547,6.078249353,-0.501427717,6729
269,32,2.977133240,0.516614443,2.749915036,4.973487146,-0.458355220,6761
270,27,1.998013031,0.547888641,1.779499725,2.854772368,-0.366553182,6788
271,26,1.715504425,0.545727313,1.426084898,3.045246385,-0.248923981,6814
272,20,2.558711752,0.512648361,2.459046647,4.086449822,-0.563033971,6834
273,29,2.433157210,0.495254033,2.202967630,3.829315721,-0.283834895,6863
274,21,1.505521238,0.542221841,1.265215435,1.808160728,-0.529702679,6884
275,16,4.121606998,0.602062994,3.544749568,5.570004935,-0.240451326,6900
276,29,1.495944764,0.823773226,1.245456534,1.575726012,-0.060711376,6929
277,32,1.452087462,0.672516478,1.493298710,2.995752224,-0.454158222,6961
278,31,1.264020954,0.658790376,1.087882858,1.727300127,-0.333649535,6992
279,22,2.375784781,0.646122977,2.199083086,4.675579530,-0.435611878,7014
280,26,1.943157174,0.624466316,1.654146755,2.551333065,-0.124438822,7040
281,24,2.366761358,0.599463762,2.144353133,4.185830512,-0.548606449,7064
282,28,2.487879594,0.586839590,2.275560049,3.715819617,-0.437386195,7092
283,14,1.995618312,0.605225712,1.709993125,2.336577949,-0.064353989,7106
284,11,2.198373037,0.441147707,1.965541947,4.051229287,-0.169754354,7117
285,13,2.064459742,0.561871145,1.958436650,3.152767623,-0.391841475,7130
286,26,1.669474212,0.465412903,1.511331060,2.106714149,-0.467245343,7156
287,25,1.317866551,0.496868387,1.136696951,2.037532116,0.203554635,7181
288,17,1.950798041,0.707884991,1.514915388,2.346559889,-0.198578010,7198
289,22,4.202888123,0.514025174,3.853446114,6.172389390,-0.634121202,7220
290,18,2.163673842,0.591795713,2.014489132,3.906311625,-0.170420340,7238
291,20,4.396476489,0.591760493,4.183254926,6.668554394,-0.620458239,7258
292,25,1.532269462,0.722029434,1.195006576,1.708279651,-0.407235407,7283
293,19,1.662788341,0.601139393,1.475191902,2.593048415,-0.408988050,7302
294,22,1.464295673,0.631765293,1.111534228,1.581310908,-0.236301224,7324
295,24,1.896645817,0.591995046,1.684774028,2.620790885,-0.211941419,7348
296,32,2.007407196,0.680026993,1.608911331,2.432453864,-0.242392320,7380
297,23,1.654217188,0.732660765,1.290286821,1.944830594,-0.336204946,7403
298,19,2.534036619,0.614036186,2.307982442,3.516397846,-0.598031492,7422
299,20,1.847949084,0.615891372,1.690728104,2.964081827,-0.337952033,7442
300,17,2.054787726,0.593331800,1.779055819,3.334752283,-0.158614948,7459
301,18,1.382091541,0.565519842,1.286215876,1.989311465,-0.422635838,7477
302,20,2.208781337,0.663654180,2.119684407,3.685568010,-0.605577055,7497
303,19,1.139732280,0.473585011,0.954952646,1.461265541,-0.401882898,7516
304,25,1.199965503,0.630503643,1.092035564,2.373253298,-0.329517555,7541
305,20,1.588339329,0.459395763,1.430330345,2.108149415,-0.413884724,7561
306,24,1.190792812,0.512027591,0.951761256,1.424454630,0.403585748,7585
307,26,0.800178652,0.670889125,0.782832867,1.063060838,-0.132538533,7611
308,28,2.507822928,0.509180111,2.419172203,4.416290832,-0.450697095,7639
309,28,0.835204845,0.715401333,0.910864001,1.276285627,-0.288545252,7667
310,29,1.828810988,0.548666590,1.482351891,3.393029646,-0.159331964,7696
311,23,1.847625080,0.718035132,1.369507430,2.226646224,-0.327134145,7719
312,21,3.241032246,0.638328289,2.899659237,4.694859296,-0.615622980,7740
313,19,3.909627360,0.457770529,3.511146361,5.276512592,-0.569772540,7759
314,28,2.473944743,0.620795044,2.168151331,3.091018620,-0.108851261,7787
315,25,2.024526231,0.635702402,1.922748712,3.893650113,-0.442625083,7812
316,28,1.152797940,0.784062282,1.040229937,1.566221734,-0.627356130,7840
317,19,2.247722522,0.571125003,1.945531593,4.117012731,-0.420590090,7859
318,23,2.450933411,0.474509175,2.084168412,3.747594391,-0.319319270,7882
319,26,3.482210992,0.429273610,3.309112224,4.873494961,-0.384888264,7908
320,21,2.392635645,0.601912312,2.264427838,4.336349993,-0.486721707,7929
321,23,1.606031798,0.647903247,1.465152304,2.376432118,-0.367546654,7952
322,21,0.965334804,0.663159055,0.893236521,1.528828640,-0.435217285,7973
323,18,0.951445230,0.508460858,0.772667229,1.080510209,-0.315292379,7991
324,28,1.272780410,0.650207829,1.051677004,1.860642306,-0.254733494,8019
325,31,1.590803357,0.701596758,1.235428960,1.766146956,-0.322748006,8050
326,32,1.353047394,0.606298852,1.251036707,2.774068013,-0.367829049,8082
327,28,2.761308527,0.541230694,2.384785759,4.026878476,-0.509078360,8110
328,24,1.571202689,0.407655915,1.405151128,1.730660249,-0.262586787,8134
329,26,2.927798527,0.626121232,2.661796929,4.918320125,-0.365016010,8160
330,19,2.771062939,0.446635571,2.491184137,4.390490530,-0.281940064,8179
331,20,2.526730763,0.585528090,2.208943691,3.899520574,-0.367389138,8199
332,31,2.981965865,0.599653996,2.630773546,4.120384582,-0.538242774,8230
333,22,1.886947832,0.638989230,1.653561618,2.963489616,-0.292777018,8252
334,24,2.618354405,0.644582315,2.320514919,3.932479975,-0.373244183,8276
335,33,0.895373847,0.669691306,0.869791298,1.281613112,0.019680895,8309
336,29,0.906164345,0.784731538,0.891750077,1.449223827,-0.282741261,8338
337,19,2.480268258,0.584651646,2.540140848,3.985427923,-0.620370750,8357
338,18,2.654641382,0.543413636,2.311475993,5.617189311,-0.362908748,8375
339,26,2.535375342,0.487822366,2.505749789,5.285567697,-0.410560435,8401
340,22,2.815775099,0.564150728,2.698686710,4.697676431,-0.550026455,8423
341,23,3.217893015,0.481694037,3.074086138,4.782837137,-0.256200358,8446
342,20,1.411317615,0.553067198,1.332815044,2.668966445,-0.262313090,8466
343,27,2.199859956,0.576978189,1.863287116,3.762115011,-0.393984857,8493
344,28,3.125059605,0.480370030,2.918035931,5.254399286,-0.430174798,8521
345,30,3.570616231,0.546239063,3.239744433,5.080315837,-0.590299254,8551
346,28,2.699132257,0.680303686,2.478707874,3.955554354,-0.740183008,8579
347,27,3.076860772,0.489896453,2.873735648,4.123498149,-0.546471615,8606
348,34,2.872957288,0.502182814,2.541446514,4.186977089,-0.372447551,8640
349,23,3.282459652,0.371913141,3.192728568,5.534555321,-0.271614543,8663
350,17,1.351111794,0.546268341,1.261409118,2.344933236,-0.161648482,8680
351,26,1.815328111,0.545602212,1.578181299,2.609332458,0.143757594,8706
352,22,1.396709817,0.620704426,1.395694886,2.013872807,0.051292513,8728
353,28,1.773337129,0.524567855,1.689629847,2.739146021,-0.424974079,8756
354,21,2.542221428,0.588683994,2.278911903,4.080654116,-0.573162065,8777
355,28,2.851915580,0.464749216,2.593209795,4.271532265,-0.488495118,8805
356,15,3.354590949,0.522333134,2.982850555,3.874624266,-0.557968181,8820
357,28,3.497415063,0.593152402,3.259650222,5.832213252,-0.437626035,8848
358,28,2.953624782,0.542935649,2.655449333,3.777633338,-0.415093335,8876
359,170,2.881602049,0.502150210,2.695572269,4.562608980,-0.344012573,9046
