step,pending_transitions,pull_updates_this_step,queued_transitions,t2_b0_train_updates,train_updates_this_step
1,0,0,83,83,83
2,0,0,17,100,17
3,0,0,25,125,25
4,0,0,16,141,16
5,0,0,25,166,25
6,0,0,16,182,16
7,0,0,20,202,20
8,0,0,27,229,27
9,0,0,22,251,22
10,0,0,16,267,16
11,0,0,19,286,19
12,0,0,19,305,19
13,0,0,31,336,31
14,0,0,18,354,18
15,0,0,24,378,24
16,0,0,15,393,15
17,0,0,23,416,23
18,0,0,31,447,31
19,0,0,22,469,22
20,0,0,22,491,22
21,0,0,34,525,34
22,0,0,17,542,17
23,0,0,21,563,21
24,0,0,25,588,25
25,0,0,28,616,28
26,0,0,21,637,21
27,0,0,24,661,24
28,0,0,26,687,26
29,0,0,31,718,31
30,0,0,25,743,25
31,0,0,20,763,20
32,0,0,29,792,29
33,0,0,20,812,20
34,0,0,29,841,29
35,0,0,20,861,20
36,0,0,23,884,23
37,0,0,31,915,31
38,0,0,21,936,21
39,0,0,28,964,28
40,0,0,30,994,30
41,0,0,33,1027,33
42,0,0,20,1047,20
43,0,0,14,1061,14
44,0,0,26,1087,26
45,0,0,19,1106,19
46,0,0,36,1142,36
47,0,0,30,1172,30
48,0,0,37,1209,37
49,0,0,37,1246,37
50,0,0,27,1273,27
51,0,0,18,1291,18
52,0,0,10,1301,10
53,0,0,14,1315,14
54,0,0,9,1324,9
55,0,0,23,1347,23
56,0,0,23,1370,23
57,0,0,21,1391,21
58,0,0,27,1418,27
59,0,0,38,1456,38
60,0,0,22,1478,22
61,0,0,34,1512,34
62,0,0,23,1535,23
63,0,0,22,1557,22
64,0,0,33,1590,33
65,0,0,31,1621,31
66,0,0,33,1654,33
67,0,0,34,1688,34
68,0,0,25,1713,25
69,0,0,27,1740,27
70,0,0,20,1760,20
71,0,0,24,1784,24
72,0,0,27,1811,27
73,0,0,22,1833,22
74,0,0,20,1853,20
75,0,0,22,1875,22
76,0,0,23,1898,23
77,0,0,24,1922,24
78,0,0,27,1949,27
79,0,0,37,1986,37
80,0,0,23,2009,23
81,0,0,26,2035,26
82,0,0,24,2059,24
83,0,0,30,2089,30
84,0,0,21,2110,21
85,0,0,34,2144,34
86,0,0,38,2182,38
87,0,0,20,2202,20
88,0,0,19,2221,19
89,0,0,20,2241,20
90,0,0,12,2253,12
91,0,0,16,2269,16
92,0,0,20,2289,20
93,0,0,15,2304,15
94,0,0,22,2326,22
95,0,0,29,2355,29
96,0,0,34,2389,34
97,0,0,27,2416,27
98,0,0,24,2440,24
99,0,0,29,2469,29
100,0,0,19,2488,19
101,0,0,24,2512,24
102,0,0,13,2525,13
103,0,0,20,2545,20
104,0,0,24,2569,24
105,0,0,30,2599,30
106,0,0,16,2615,16
107,0,0,25,2640,25
108,0,0,20,2660,20
109,0,0,18,2678,18
110,0,0,23,2701,23
111,0,0,20,2721,20
112,0,0,26,2747,26
113,0,0,25,2772,25
114,0,0,20,2792,20
115,0,0,28,2820,28
116,0,0,22,2842,22
117,0,0,23,2865,23
118,0,0,17,2882,17
119,0,0,17,2899,17
120,0,0,18,2917,18
121,0,0,26,2943,26
122,0,0,18,2961,18
123,0,0,20,2981,20
124,0,0,23,3004,23
125,0,0,16,3020,16
126,0,0,30,3050,30
127,0,0,17,3067,17
128,0,0,16,3083,16
129,0,0,21,3104,21
130,0,0,24,3128,24
131,0,0,16,3144,16
132,0,0,15,3159,15
133,0,0,26,3185,26
134,0,0,20,3205,20
135,0,0,23,3228,23
136,0,0,26,3254,26
137,0,0,14,3268,14
138,0,0,18,3286,18
139,0,0,17,3303,17
140,0,0,20,3323,20
141,0,0,22,3345,22
142,0,0,24,3369,24
143,0,0,29,3398,29
144,0,0,22,3420,22
145,0,0,18,3438,18
146,0,0,30,3468,30
147,0,0,27,3495,27
