step,eval_is_final,eval_n_pairs_per_zone,t2_b0_total,t2_b0_balanced_rmse_total,t2_b0_reachable_rmse_total,t2_b0_censored_rmse_total,t2_b0_unavailable_censored_rmse_total,t2_b0_false_reachable_rate_total,t2_b0_active_models_total
50,1,5000,30.586401203486442,28.609794710613457,25.7621462607563,14.344643652163974,11.932200641479177,0.933193915693333,211
100,1,5000,30.53721703315062,28.867641770663443,26.482043201899163,14.63151781772823,12.051615458853115,0.8943163661264552,170
150,1,5000,30.129058042893313,29.14889896351804,27.785318894887084,14.91654810021522,12.00599802552027,0.8399700162725757,182
200,1,5000,30.9275103755332,28.620382607439453,25.184006594497227,14.59028737147036,12.289256025874728,0.9514128885721921,206
250,1,5000,30.637307945203336,28.958780987122445,26.55869743485047,14.708680773066382,12.129443747521199,0.9119918972155072,204
300,1,5000,30.658504611052916,28.85473315891781,26.25918619088629,14.47497752838916,11.893351874193652,0.9382787350183058,155
350,1,5000,31.251707797372394,28.997664931269338,25.676211377393884,14.932221495875773,12.661003340497281,0.9542478845865575,177
359,1,5000,31.42270565355761,29.04451083616653,25.47636476494165,15.19132196395278,12.963609366403578,0.9389472662299538,199
