step,pending_transitions,pull_updates_this_step,queued_transitions,t2_b0_train_updates,train_updates_this_step
1,60,686,0,0,0
2,120,690,0,0,0
3,178,690,1,0,0
4,238,698,0,0,0
5,294,714,3,0,0
6,349,716,4,0,0
7,391,724,15,0,0
8,444,718,6,0,0
9,488,708,14,0,0
10,530,720,16,0,0
11,541,722,49,0,0
12,543,694,57,0,0
13,545,700,57,0,0
14,548,714,56,0,0
15,542,722,64,0,0
16,546,748,55,0,0
17,539,782,65,0,0
18,524,798,72,0,0
19,510,848,71,0,0
20,524,842,46,0,0
21,529,830,54,0,0
22,503,778,81,0,0
23,520,776,43,0,0
24,527,778,52,0,0
25,542,828,45,0,0
26,547,846,54,0,0
27,560,856,47,0,0
28,553,850,65,0,0
29,554,854,58,0,0
30,556,874,57,0,0
31,540,872,73,0,0
32,540,880,59,0,0
33,514,938,82,0,0
34,508,896,63,0,0
35,496,884,69,0,0
36,513,870,43,0,0
37,512,846,59,0,0
38,511,870,59,0,0
39,511,870,58,0,0
40,530,872,41,0,0
41,537,860,52,0,0
42,526,880,68,0,0
43,533,886,52,0,0
44,520,906,70,0,0
45,534,904,46,0,0
46,539,904,54,0,0
47,534,886,63,0,0
48,529,924,63,0,0
49,533,904,55,0,0
50,511,954,78,0,0
51,528,964,43,0,0
52,531,916,55,0,0
53,535,976,54,0,0
54,511,906,80,0,0
55,491,894,76,0,0
56,499,898,50,0,0
57,500,888,57,0,0
58,499,836,59,0,0
59,500,800,57,0,0
60,482,758,74,0,0
61,493,760,47,0,0
62,515,762,38,0,0
63,517,768,56,0,0
64,518,786,57,0,0
65,526,792,51,0,0
66,515,806,68,0,0
67,505,804,67,12,12
68,497,770,59,20,8
69,497,754,57,28,8
70,493,746,59,36,8
71,501,748,51,40,4
72,501,740,58,48,8
73,519,746,42,48,0
74,517,732,60,64,16
75,504,726,59,128,64
76,513,720,43,268,140
77,487,728,83,448,180
78,508,732,39,604,156
79,489,738,75,784,180
80,471,702,74,952,168
81,482,714,48,1116,164
82,482,708,58,1284,168
83,493,724,48,1444,160
84,504,730,48,1608,164
85,514,738,48,1744,136
86,504,740,66,1896,152
87,504,740,58,2064,168
88,524,750,40,2224,160
89,504,746,76,2400,176
90,512,736,51,2572,172
91,502,742,67,2748,176
92,493,738,66,2920,172
93,504,730,48,3080,160
94,497,716,64,3240,160
95,500,718,55,3396,156
96,519,712,41,3560,164
97,509,732,67,3732,172
98,511,738,56,3892,160
99,502,768,66,4060,168
100,522,760,40,4220,160
101,530,760,51,4392,172
102,536,772,53,4572,180
103,542,784,53,4752,180
104,510,764,87,4944,192
105,526,762,44,5120,176
106,524,768,60,5296,176
107,503,760,77,5476,180
108,493,774,67,5648,172
109,483,764,67,5820,172
110,467,738,72,5980,160
111,481,716,45,6128,148
112,495,718,45,6276,148
113,491,734,61,6424,148
114,500,764,49,6584,160
115,504,776,54,6736,152
116,526,782,38,6888,152
117,526,772,58,7056,168
118,534,782,51,7228,172
119,516,748,74,7412,184
120,512,738,62,7596,184
121,528,730,44,7772,176
122,534,724,53,7952,180
123,494,714,94,8136,184
124,512,702,42,8304,168
125,517,814,53,8484,180
126,525,828,51,8656,172
127,532,832,52,8832,176
128,530,852,60,9008,176
129,526,910,62,9192,184
130,522,902,62,9376,184
131,511,886,68,9552,176
132,518,890,51,9724,172
133,487,892,86,9908,184
134,488,842,57,10072,164
135,489,832,57,10236,164
136,491,806,56,10396,160
137,512,810,39,10552,156
138,522,830,49,10716,164
139,539,826,42,10884,168
140,545,832,51,11056,172
141,542,834,61,11236,180
142,530,806,69,11416,180
143,525,808,63,11604,188
144,518,804,63,11792,188
145,490,768,79,11980,188
146,490,790,53,12160,180
147,478,794,68,12336,176
148,490,798,42,12504,168
149,482,790,57,12668,164
150,480,794,53,12824,156
151,471,788,59,12988,164
152,453,754,65,13152,164
153,451,758,40,13312,160
154,432,746,69,13480,168
155,410,742,60,13640,160
156,408,760,42,13788,148
157,394,742,56,13952,164
158,390,744,42,14100,148
159,374,756,52,14248,148
160,366,748,43,14388,140
161,355,788,45,14544,156
162,347,780,41,14692,148
163,348,766,43,14816,124
164,331,748,63,14964,148
165,327,750,46,15088,124
166,332,748,32,15208,120
167,333,742,29,15324,116
168,335,750,32,15436,112
169,337,768,32,15548,112
170,336,814,37,15652,104
171,331,822,34,15760,108
172,328,828,34,15868,108
173,323,838,32,15996,128
174,311,854,39,16152,156
175,296,804,41,16296,144
176,294,796,35,16424,128
177,297,792,25,16524,100
178,291,798,33,16648,124
179,292,804,31,16772,124
180,270,826,49,16904,132
181,262,864,35,17016,112
182,251,856,35,17132,116
183,251,856,27,17224,92
184,251,856,24,17316,92
185,251,882,30,17412,96
186,240,926,35,17528,116
187,240,892,30,17620,92
188,246,882,20,17700,80
189,243,866,26,17800,100
190,243,854,24,17892,92
191,235,848,35,17980,88
192,233,838,22,18068,88
193,223,842,29,18164,96
194,222,838,24,18252,88
195,216,824,26,18348,96
196,217,820,21,18432,84
197,209,806,27,18540,108
198,207,792,27,18636,96
199,212,774,20,18716,80
200,226,796,20,18796,80
201,232,792,25,18892,96
202,233,778,26,18972,80
203,243,776,20,19052,80
204,242,760,26,19140,88
205,252,738,18,19208,68
206,254,736,20,19288,80
207,252,702,18,19360,72
208,236,700,31,19452,92
209,221,690,29,19536,84
210,200,702,36,19648,112
211,192,718,32,19752,104
212,176,704,33,19860,108
213,160,712,28,19956,96
214,150,734,22,20044,88
215,146,750,22,20128,84
216,144,774,21,20208,80
217,146,790,14,20256,48
218,154,812,13,20300,44
219,148,822,19,20352,52
220,157,830,13,20400,48
221,160,826,20,20472,72
222,165,838,18,20540,68
223,177,824,9,20576,36
224,191,850,12,20624,48
225,199,888,13,20676,52
226,191,880,17,20744,68
227,185,874,20,20808,64
228,171,886,24,20880,72
229,171,892,15,20936,56
230,167,874,23,21020,84
231,161,888,23,21096,76
232,157,902,21,21180,84
233,154,898,22,21260,80
234,155,902,23,21352,92
235,150,906,26,21440,88
236,157,872,13,21480,40
237,170,890,11,21524,44
238,185,900,7,21552,28
239,194,898,9,21588,36
240,183,874,23,21656,68
241,177,886,16,21720,64
242,165,866,29,21784,64
243,165,866,15,21844,60
244,159,860,21,21928,84
245,147,882,33,22004,76
246,148,858,21,22080,76
247,140,832,20,22152,72
248,130,838,20,22224,72
249,129,844,11,22268,44
250,131,836,8,22300,32
251,132,844,12,22336,36
252,127,830,17,22396,60
253,122,826,17,22456,60
254,124,812,17,22504,48
255,117,802,22,22576,72
256,109,806,21,22652,76
257,108,804,9,22688,36
258,107,800,7,22716,28
259,104,782,10,22752,36
260,109,778,9,22780,28
261,110,776,16,22832,52
262,118,774,8,22864,32
263,117,792,12,22904,40
264,113,772,19,22980,76
265,115,776,13,23032,52
266,117,770,14,23084,52
267,128,808,11,23116,32
268,140,790,5,23136,20
269,152,804,8,23168,32
270,146,818,18,23232,64
271,142,808,16,23292,60
272,142,802,10,23332,40
273,143,788,12,23376,44
274,140,792,19,23436,60
275,140,794,14,23492,56
276,140,788,14,23548,56
277,125,760,25,23640,92
278,124,764,15,23700,60
279,122,756,20,23776,76
280,118,774,20,23824,48
281,124,776,12,23860,36
282,138,806,9,23892,32
283,152,806,11,23928,36
284,158,806,11,23972,44
285,165,840,14,24024,52
286,173,844,11,24068,44
287,177,810,11,24112,44
288,177,804,19,24172,60
289,176,800,16,24236,64
290,169,820,17,24296,60
291,172,810,17,24360,64
292,160,768,23,24444,84
293,145,764,21,24528,84
294,140,790,18,24596,68
295,125,808,29,24676,80
296,117,776,23,24740,64
297,125,760,14,24792,52
298,121,738,15,24848,56
299,120,742,12,24888,40
300,117,764,11,24928,40
301,110,762,18,24992,64
302,102,798,17,25044,52
303,104,800,3,25056,12
304,103,814,8,25088,32
305,98,808,14,25144,56
306,90,816,15,25196,52
307,79,840,18,25268,72
308,77,822,10,25308,40
309,78,820,12,25352,44
310,82,792,8,25384,32
311,77,780,10,25424,40
312,86,778,8,25456,32
313,91,750,6,25476,20
314,95,734,6,25496,20
315,93,728,10,25532,36
316,96,740,9,25568,36
317,101,734,7,25596,28
318,100,742,9,25624,28
319,96,754,13,25676,52
320,90,750,11,25720,44
321,102,756,6,25740,20
322,100,762,18,25804,64
323,102,776,10,25844,40
324,103,786,12,25880,36
325,106,822,8,25912,32
326,107,844,10,25952,40
327,106,846,11,25996,44
328,108,878,6,26020,24
329,109,940,10,26056,36
330,109,918,12,26084,28
331,107,928,16,26140,56
332,101,942,14,26192,52
333,100,916,10,26232,40
334,95,886,12,26280,48
335,98,888,11,26324,44
336,94,868,11,26368,44
337,94,890,9,26404,36
338,93,886,15,26444,40
339,97,870,8,26476,32
340,101,890,10,26516,40
341,94,868,13,26564,48
342,98,834,8,26592,28
343,97,836,10,26628,36
344,100,856,7,26656,28
345,98,838,14,26712,56
346,98,848,9,26740,28
347,108,804,11,26784,44
348,105,786,12,26832,48
349,100,794,18,26880,48
350,107,796,9,26912,32
351,119,786,7,26932,20
352,122,782,10,26972,40
353,122,786,10,27004,32
354,130,776,12,27040,36
355,119,764,13,27088,48
356,114,798,8,27116,28
357,99,782,20,27192,76
358,99,788,10,27228,36
359,98,784,11,27272,44
360,97,780,12,27320,48
361,84,758,19,27396,76
362,81,762,13,27448,52
363,80,764,9,27480,32
364,73,800,15,27536,56
365,78,802,3,27548,12
366,82,780,4,27564,16
367,85,780,5,27584,20
368,86,786,10,27624,40
369,89,792,9,27660,36
370,99,808,11,27704,44
371,109,792,8,27732,28
372,111,790,11,27776,44
373,114,824,10,27808,32
374,119,832,6,27832,24
375,115,788,8,27864,32
376,119,796,7,27892,28
377,119,794,9,27928,36
378,115,800,14,27980,52
379,113,772,13,28020,40
380,107,782,19,28096,76
381,96,758,18,28168,72
382,96,762,15,28228,60
383,94,768,12,28272,44
384,91,768,10,28312,40
385,95,772,9,28340,28
386,100,768,7,28368,28
387,100,766,9,28404,36
388,101,766,12,28444,40
389,99,768,10,28480,36
390,98,774,12,28528,48
391,103,766,8,28560,32
392,91,794,16,28616,56
393,92,782,8,28648,32
394,97,782,9,28680,32
395,91,774,13,28732,52
396,89,778,10,28772,40
397,88,760,9,28804,32
398,87,764,11,28848,44
399,88,758,8,28880,32
400,80,750,12,28924,44
401,75,746,9,28960,36
402,76,740,4,28976,16
403,72,756,10,29012,36
404,63,732,17,29072,60
405,76,750,7,29100,28
406,78,740,7,29128,28
407,77,730,7,29156,28
408,80,750,11,29188,32
409,81,772,10,29228,40
410,87,792,4,29244,16
411,91,816,6,29264,20
412,98,816,1,29268,4
413,97,838,9,29296,28
414,97,842,8,29324,28
415,90,850,17,29392,68
416,87,842,7,29420,28
417,91,838,6,29444,24
418,83,832,13,29496,52
419,77,816,15,29544,48
420,76,860,12,29580,36
421,73,876,10,29620,40
422,70,858,8,29652,32
423,70,868,7,29680,28
424,71,884,8,29708,28
425,70,936,8,29740,32
426,73,914,5,29760,20
427,74,908,9,29796,36
428,81,906,3,29808,12
429,76,854,13,29852,44
430,77,856,10,29892,40
431,74,842,8,29920,28
432,79,836,4,29936,16
433,78,834,6,29960,24
434,80,798,8,29992,32
435,81,794,10,30032,40
436,88,794,6,30056,24
437,88,794,11,30100,44
438,83,776,10,30140,40
439,81,774,9,30176,36
440,83,788,8,30208,32
441,87,782,5,30228,20
442,83,788,13,30268,40
443,85,808,8,30292,24
444,83,796,8,30324,32
445,79,770,14,30372,48
446,74,736,12,30420,48
447,72,754,14,30468,48
448,77,766,5,30484,16
449,84,766,3,30496,12
450,84,822,6,30520,24
451,86,828,8,30552,32
452,82,844,12,30596,44
453,80,866,9,30628,32
454,81,864,7,30652,24
455,78,844,11,30692,40
456,77,856,8,30724,32
457,77,810,10,30764,40
458,74,802,7,30792,28
459,77,794,8,30824,32
460,77,798,9,30860,36
461,77,784,7,30888,28
462,70,812,16,30928,40
463,76,830,8,30960,32
464,83,848,4,30976,16
465,86,876,7,31000,24
466,86,862,7,31028,28
467,89,848,8,31060,32
468,89,896,6,31080,20
469,87,860,9,31116,36
470,87,848,9,31148,32
471,84,848,10,31184,36
472,82,808,10,31216,32
473,83,790,11,31260,44
474,83,766,12,31308,48
475,80,734,12,31348,40
476,93,734,7,31376,28
477,96,744,13,31420,44
478,101,752,5,31440,20
479,104,744,6,31464,24
480,102,720,8,31492,28
481,104,724,11,31516,24
482,96,714,14,31552,36
483,96,706,8,31584,32
484,101,700,8,31616,32
485,101,712,10,31656,40
486,92,700,18,31728,72
487,83,710,19,31784,56
488,79,714,11,31824,40
489,76,728,13,31868,44
490,83,738,3,31880,12
491,79,754,11,31920,40
492,81,748,6,31944,24
493,81,764,9,31976,32
494,81,772,10,32016,40
495,84,784,5,32036,20
496,86,776,10,32076,40
497,78,776,14,32124,48
498,79,776,7,32152,28
499,76,786,8,32184,32
500,74,800,9,32216,32
501,72,808,10,32252,36
502,74,808,7,32280,28
503,74,780,11,32316,36
504,73,768,6,32340,24
505,70,772,8,32372,32
506,68,750,9,32408,36
507,70,752,8,32440,32
508,72,762,11,32472,32
509,76,756,3,32484,12
510,78,746,6,32508,24
511,76,760,11,32544,36
512,73,776,10,32584,40
513,73,764,7,32612,28
514,79,752,7,32640,28
515,83,758,6,32660,20
516,86,768,8,32688,28
517,87,774,8,32720,32
518,80,762,12,32768,48
519,82,752,6,32792,24
520,79,786,6,32816,24
521,79,774,9,32852,36
522,77,762,10,32888,36
523,75,746,6,32912,24
524,73,758,11,32956,44
525,70,762,9,32992,36
526,65,752,13,33044,52
527,72,756,8,33076,32
528,75,752,5,33096,20
529,78,782,11,33136,40
530,85,772,2,33144,8
531,81,778,11,33184,40
532,78,784,13,33220,36
533,84,794,2,33228,8
534,82,780,7,33256,28
535,85,804,7,33280,24
536,85,788,11,33312,32
537,82,806,11,33356,44
538,87,846,8,33384,28
539,82,856,11,33428,44
540,78,866,9,33460,32
541,77,868,7,33488,28
