step,eval_is_final,eval_n_pairs_per_zone,t2_b0_active_models_total,t2_b0_active_models_z0,t2_b0_balanced_rmse_total,t2_b0_censored_gain_vs_prior_total,t2_b0_censored_rmse_total,t2_b0_censored_rmse_z0,t2_b0_false_reachable_rate_total,t2_b0_false_reachable_rate_z0,t2_b0_floor_rmse_total,t2_b0_individual_total,t2_b0_individual_z0,t2_b0_mean_abs_prediction_shift_from_prior_db_total,t2_b0_mean_model_rmse_total,t2_b0_mean_model_rmse_z0,t2_b0_mean_support_total,t2_b0_median_model_rmse_total,t2_b0_p10_model_rmse_total,t2_b0_p90_model_rmse_total,t2_b0_prior_censored_rmse_total,t2_b0_prior_false_reachable_rate_total,t2_b0_prior_floor_rmse_total,t2_b0_prior_reachable_rmse_total,t2_b0_prior_rmse_total,t2_b0_reachable_count_total,t2_b0_reachable_gain_vs_prior_total,t2_b0_reachable_rmse_total,t2_b0_rmse_gain_vs_prior_total,t2_b0_supported_fraction_total,t2_b0_supported_gain_vs_prior_total,t2_b0_supported_prior_rmse_total,t2_b0_supported_rmse_total,t2_b0_total,t2_b0_unavailable_censored_rmse_total,t2_b0_unavailable_censored_rmse_z0,t2_b0_unavailable_count_total,t2_b0_z0
100,1,500,10,10,37.14656155806001,34.11759672219952,22.300252135713567,22.300252135713567,0.9,0.9,47.87476438209032,24.5506753408835,24.5506753408835,51.72102704772949,22.15361159871121,22.15361159871121,nan,19.07268352131799,16.531994080134503,24.587971868622997,56.41784885791309,0.0,0.0,58.62880337590026,56.417848930799515,4630,37.0014825401421,21.627320835758162,31.867173589916014,nan,nan,nan,nan,24.5506753408835,29.44832232106731,29.44832232106731,370,24.5506753408835
200,1,500,10,10,38.648123416695654,42.952843969613035,14.843921825636938,14.843921825636938,0.9952380952380953,0.9952380952380953,52.98165571702786,17.047663480994572,17.047663480994572,57.52033061828613,16.881124401307694,16.881124401307694,nan,17.778338497154802,13.902733027532738,18.767018377495088,57.796765795249975,0.0,0.0,59.050119630679674,57.79676574000385,4790,45.62257165099973,13.427547979679941,40.74910225900928,nan,nan,nan,nan,17.047663480994572,33.670507868979286,33.670507868979286,210,17.047663480994572
300,1,500,10,10,34.79806799913882,35.31047146018729,22.41018083270507,22.41018083270507,0.9,0.9,43.843708202731555,22.9161399683867,22.9161399683867,50.0914384765625,18.6971101980393,18.6971101980393,nan,12.897202749084062,10.854577229201741,26.504634198710313,57.72065229289236,0.0,0.0,58.24725812355136,57.72065231345892,4910,35.89685938037212,22.350398743179237,34.80451234507222,nan,nan,nan,nan,22.9161399683867,25.45978016260721,25.45978016260721,90,22.9161399683867
400,1,500,10,10,32.85552037104939,45.645896349015786,13.152828119748865,13.152828119748865,1.0,1.0,44.701775314043324,14.31161659643384,14.31161659643384,55.835237902832034,14.093567034210825,14.093567034210825,nan,12.977221858914017,11.761758738912658,17.87694603852584,58.798724468764654,0.0,0.0,59.51726900852974,58.79872432959822,4880,46.839661920531256,12.67760708799848,44.48710773316438,nan,nan,nan,nan,14.31161659643384,25.92656870000562,25.92656870000562,120,14.31161659643384
500,1,500,10,10,37.44989515755468,43.438378459786776,14.87102040417486,14.87102040417486,1.0,1.0,51.09383171661406,16.336913857646024,16.336913857646024,60.99142118682861,15.458793602895673,15.458793602895673,nan,12.713522002482508,11.20356338754495,22.6643808318121,58.30939886396163,0.0,0.0,59.204224346857615,58.30939868578355,4850,45.261138062322274,13.943086284535344,41.972484828137524,nan,nan,nan,nan,16.336913857646024,32.949396591312635,32.949396591312635,150,16.336913857646024
600,1,500,10,10,35.1362629677803,19.919263634877524,36.63926827714795,36.63926827714795,0.5,0.5,32.41264166011583,37.31993755326764,37.31993755326764,30.81311961517334,32.9106039831797,32.9106039831797,nan,33.283037072891645,14.356983641697571,53.5570574910607,56.55853191202547,0.0,0.0,58.6484655170788,56.5585319114846,4650,20.985026862397497,37.6634386546813,19.238594358216957,nan,nan,nan,nan,37.31993755326764,18.20470691710564,18.20470691710564,350,37.31993755326764
700,1,500,10,10,33.00909876114112,43.6462923222132,13.891125882818349,13.891125882818349,1.0,1.0,44.778856144854814,15.725739194911885,15.725739194911885,53.69617587890625,15.463739137312823,15.463739137312823,nan,13.965869176533257,13.370736493946467,19.276320708478437,57.53741820503155,0.0,0.0,58.72388157532632,57.537418230070344,4800,45.53088174951208,13.192999825814232,41.81167903515846,nan,nan,nan,nan,15.725739194911885,25.431448869503843,25.431448869503843,200,15.725739194911885
800,1,500,10,10,28.718586812607782,35.36339279858021,20.055053764290133,20.055053764290133,0.9,0.9,35.213459414689396,21.354918589411096,21.354918589411096,49.46935873260498,17.944481053496453,17.944481053496453,nan,14.116881381143413,12.565015154189028,20.92420821084318,55.41844656287034,0.0,0.0,57.038533481512346,55.41844657535247,4720,36.80176661828535,20.236766863226997,34.06352798594138,nan,nan,nan,nan,21.354918589411096,16.696848479514355,16.696848479514355,280,21.354918589411096
900,1,500,10,10,31.74805976605214,44.42316542620686,14.627034711753675,14.627034711753675,1.0,1.0,42.521823616464346,15.381127946690393,15.381127946690393,53.580112049865726,13.745717461102004,13.745717461102004,nan,10.821006286362678,9.241022109923557,17.219456746843132,59.05020013796053,0.0,0.0,59.58893596195033,59.050200218746284,4910,45.17459885794404,14.414337104006284,43.66907227205589,nan,nan,nan,nan,15.381127946690393,23.472142224285225,23.472142224285225,90,15.381127946690393
1000,1,500,10,10,26.373913657479854,44.71080161099703,11.974357481614328,11.974357481614328,0.9948717948717949,0.9948717948717949,35.4671565127003,14.865121859150596,14.865121859150596,52.654563088989256,14.751756542258084,14.751756542258084,nan,14.064319015131469,12.902493650300256,17.31335204265375,56.68515909261136,0.0,0.0,59.0342310067754,56.68515923041532,4610,47.49094498727361,11.54328601950179,41.820037371264725,nan,nan,nan,nan,14.865121859150596,16.22402700911383,16.22402700911383,390,14.865121859150596
