step,eval_is_final,eval_n_pairs_per_zone,t2_b0_total,t2_b0_z0,t2_b0_z1,t2_b0_z2,t2_b0_z3
1000,1,200,17.481828246715395,10.145285606384277,21.82707977294922,10.595499992370605,23.040061950683594
