step,pending_transitions,pull_updates_this_step,queued_transitions,t2_b0_train_updates,train_updates_this_step
1,300,692,0,0,0
2,600,688,0,0,0
3,890,700,5,0,0
4,1175,698,10,0,0
5,1475,704,0,0,0
6,1749,722,20,0,0
7,2019,728,25,0,0
8,2214,716,89,0,0
9,2472,708,35,0,0
10,2637,688,120,0,0
11,2602,692,325,0,0
12,2621,684,275,0,0
13,2640,682,275,0,0
14,2659,688,275,0,0
15,2729,704,230,0,0
16,2707,742,312,8,8
17,2732,736,270,12,4
18,2747,738,280,16,4
19,2626,758,400,32,16
20,2641,766,235,32,0
21,2651,772,245,32,0
22,2553,794,329,40,8
23,2539,778,284,184,144
24,2595,784,244,380,196
25,2650,794,245,576,196
26,2695,800,255,780,204
27,2654,804,331,988,208
28,2699,804,255,1192,204
29,2680,808,314,1412,220
30,2760,804,220,1588,176
31,2790,816,265,1768,180
32,2780,802,300,1944,176
33,2695,788,370,2148,204
34,2650,780,335,2352,204
35,2615,778,325,2548,196
36,2635,790,275,2736,188
37,2605,796,320,2928,192
38,2585,780,310,3112,184
39,2650,768,230,3296,184
40,2680,774,265,3476,180
41,2665,772,305,3656,180
42,2650,748,305,3836,180
43,2675,752,270,4020,184
44,2605,762,355,4208,188
45,2585,778,310,4392,184
46,2480,788,385,4572,180
47,2435,780,330,4740,168
48,2485,786,245,4904,164
49,2580,792,205,5068,164
50,2670,794,210,5236,168
51,2750,814,220,5412,176
52,2775,828,270,5596,184
53,2799,828,270,5780,184
54,2813,808,280,5972,192
55,2867,816,245,6168,196
56,2892,810,270,6384,216
57,2867,810,320,6608,224
58,2707,810,440,6832,224
59,2747,810,260,7040,208
60,2653,800,377,7248,208
61,2570,798,365,7444,196
62,2494,774,355,7632,188
63,2518,768,265,7812,180
64,2421,790,375,7988,176
65,2472,794,240,8148,160
66,2482,786,280,8308,160
67,2469,818,297,8464,156
68,2568,816,200,8624,160
69,2488,818,360,8784,160
70,2548,816,235,8940,156
71,2507,818,325,9108,168
72,2480,806,313,9276,168
73,2535,796,240,9436,160
74,2530,780,295,9608,172
75,2580,748,245,9772,164
76,2535,758,330,9940,168
77,2535,770,290,10108,168
78,2590,762,240,10268,160
79,2540,828,335,10440,172
80,2590,810,245,10604,164
81,2630,776,255,10776,172
82,2705,770,225,10956,180
83,2685,768,310,11140,184
84,2619,774,350,11324,184
85,2654,760,260,11500,176
86,2589,712,350,11684,184
87,2619,718,265,11864,180
88,2559,696,345,12044,180
89,2619,700,235,12228,184
90,2689,694,230,12412,184
91,2694,704,285,12604,192
92,2629,700,350,12788,184
93,2704,700,225,12968,180
94,2630,700,359,13160,192
95,2565,692,350,13344,184
96,2595,688,265,13524,180
97,2625,672,265,13704,180
98,2650,656,270,13888,184
99,2584,668,350,14072,184
100,2623,684,255,14244,172
101,2603,678,305,14424,180
102,2588,700,305,14604,180
