step,pending_transitions,pull_updates_this_step,queued_transitions,t2_b0_train_updates,train_updates_this_step
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,1,1,1
4,0,0,2,3,2
5,0,0,1,4,1
6,0,0,1,5,1
7,0,0,1,6,1
8,0,0,1,7,1
9,0,0,3,10,3
10,0,0,3,13,3
11,0,0,2,15,2
12,0,0,1,16,1
13,0,0,2,18,2
14,0,0,2,20,2
15,0,0,3,23,3
16,0,0,0,23,0
17,0,0,2,25,2
18,0,0,2,27,2
19,0,0,0,27,0
20,0,0,2,29,2
21,0,0,2,31,2
22,0,0,2,33,2
23,0,0,3,36,3
24,0,0,1,37,1
25,0,0,2,39,2
26,0,0,3,42,3
27,0,0,1,43,1
28,0,0,2,45,2
29,0,0,3,48,3
30,0,0,1,49,1
31,0,0,0,49,0
32,0,0,3,52,3
33,0,0,3,55,3
34,0,0,1,56,1
35,0,0,3,59,3
36,0,0,1,60,1
37,0,0,1,61,1
38,0,0,3,64,3
39,0,0,2,66,2
40,0,0,2,68,2
41,0,0,4,72,4
42,0,0,3,75,3
43,0,0,2,77,2
44,0,0,0,77,0
45,0,0,2,79,2
46,0,0,0,79,0
47,0,0,1,80,1
48,0,0,4,84,4
49,0,0,1,85,1
50,0,0,2,87,2
51,0,0,3,90,3
52,0,0,1,91,1
53,0,0,1,92,1
54,0,0,2,94,2
55,0,0,1,95,1
56,0,0,1,96,1
57,0,0,1,97,1
58,0,0,1,98,1
59,0,0,2,100,2
60,0,0,1,101,1
61,0,0,1,102,1
62,0,0,1,103,1
63,0,0,2,105,2
64,0,0,2,107,2
65,0,0,2,109,2
66,0,0,1,110,1
67,0,0,1,111,1
68,0,0,2,113,2
69,0,0,1,114,1
70,0,0,0,114,0
71,0,0,2,116,2
72,0,0,1,117,1
73,0,0,1,118,1
74,0,0,1,119,1
75,0,0,2,121,2
76,0,0,1,122,1
77,0,0,1,123,1
78,0,0,2,125,2
79,0,0,3,128,3
80,0,0,1,129,1
81,0,0,2,131,2
82,0,0,1,132,1
83,0,0,3,135,3
84,0,0,2,137,2
85,0,0,1,138,1
86,0,0,1,139,1
87,0,0,2,141,2
88,0,0,2,143,2
89,0,0,2,145,2
90,0,0,3,148,3
91,0,0,3,151,3
92,0,0,1,152,1
93,0,0,3,155,3
94,0,0,1,156,1
95,0,0,2,158,2
96,0,0,1,159,1
97,0,0,3,162,3
98,0,0,2,164,2
99,0,0,2,166,2
100,0,0,1,167,1
101,0,0,1,168,1
102,0,0,0,168,0
103,0,0,1,169,1
104,0,0,0,169,0
105,0,0,1,170,1
106,0,0,3,173,3
107,0,0,2,175,2
108,0,0,0,175,0
109,0,0,0,175,0
110,0,0,2,177,2
111,0,0,2,179,2
112,0,0,1,180,1
113,0,0,1,181,1
114,0,0,2,183,2
115,0,0,1,184,1
116,0,0,2,186,2
117,0,0,1,187,1
118,0,0,1,188,1
119,0,0,1,189,1
120,0,0,2,191,2
121,0,0,1,192,1
122,0,0,1,193,1
123,0,0,0,193,0
124,0,0,2,195,2
125,0,0,3,198,3
126,0,0,1,199,1
127,0,0,3,202,3
128,0,0,0,202,0
129,0,0,1,203,1
130,0,0,1,204,1
131,0,0,2,206,2
132,0,0,1,207,1
133,0,0,2,209,2
134,0,0,1,210,1
135,0,0,2,212,2
136,0,0,1,213,1
137,0,0,2,215,2
138,0,0,1,216,1
139,0,0,3,219,3
140,0,0,2,221,2
141,0,0,2,223,2
142,0,0,3,226,3
143,0,0,1,227,1
144,0,0,2,229,2
145,0,0,0,229,0
146,0,0,1,230,1
147,0,0,1,231,1
148,0,0,2,233,2
149,0,0,2,235,2
150,0,0,1,236,1
151,0,0,1,237,1
152,0,0,3,240,3
153,0,0,1,241,1
154,0,0,2,243,2
155,0,0,2,245,2
156,0,0,0,245,0
157,0,0,1,246,1
158,0,0,1,247,1
159,0,0,2,249,2
160,0,0,1,250,1
161,0,0,2,252,2
162,0,0,2,254,2
163,0,0,1,255,1
164,0,0,1,256,1
165,0,0,1,257,1
166,0,0,1,258,1
167,0,0,3,261,3
168,0,0,1,262,1
169,0,0,3,265,3
170,0,0,2,267,2
171,0,0,1,268,1
172,0,0,1,269,1
173,0,0,2,271,2
174,0,0,1,272,1
175,0,0,2,274,2
176,0,0,2,276,2
177,0,0,0,276,0
178,0,0,1,277,1
179,0,0,3,280,3
180,0,0,2,282,2
181,0,0,2,284,2
182,0,0,2,286,2
183,0,0,1,287,1
184,0,0,2,289,2
185,0,0,4,293,4
186,0,0,1,294,1
187,0,0,2,296,2
188,0,0,1,297,1
189,0,0,1,298,1
190,0,0,1,299,1
191,0,0,2,301,2
192,0,0,1,302,1
193,0,0,1,303,1
194,0,0,1,304,1
195,0,0,0,304,0
196,0,0,1,305,1
197,0,0,1,306,1
198,0,0,3,309,3
199,0,0,2,311,2
200,0,0,1,312,1
201,0,0,2,314,2
202,0,0,0,314,0
203,0,0,3,317,3
204,0,0,1,318,1
205,0,0,1,319,1
206,0,0,1,320,1
207,0,0,2,322,2
208,0,0,2,324,2
209,0,0,1,325,1
210,0,0,3,328,3
211,0,0,1,329,1
212,0,0,1,330,1
213,0,0,2,332,2
214,0,0,2,334,2
215,0,0,3,337,3
216,0,0,1,338,1
217,0,0,2,340,2
218,0,0,1,341,1
219,0,0,4,345,4
220,0,0,3,348,3
221,0,0,1,349,1
222,0,0,1,350,1
223,0,0,1,351,1
224,0,0,1,352,1
225,0,0,2,354,2
226,0,0,1,355,1
227,0,0,2,357,2
228,0,0,2,359,2
229,0,0,1,360,1
230,0,0,3,363,3
231,0,0,1,364,1
232,0,0,0,364,0
233,0,0,1,365,1
234,0,0,2,367,2
235,0,0,2,369,2
236,0,0,1,370,1
237,0,0,0,370,0
238,0,0,1,371,1
239,0,0,1,372,1
240,0,0,0,372,0
241,0,0,2,374,2
242,0,0,1,375,1
243,0,0,1,376,1
244,0,0,1,377,1
245,0,0,2,379,2
246,0,0,0,379,0
247,0,0,1,380,1
248,0,0,2,382,2
249,0,0,3,385,3
250,0,0,0,385,0
251,0,0,2,387,2
252,0,0,1,388,1
253,0,0,1,389,1
254,0,0,3,392,3
255,0,0,3,395,3
256,0,0,1,396,1
257,0,0,0,396,0
258,0,0,2,398,2
259,0,0,2,400,2
260,0,0,1,401,1
261,0,0,0,401,0
262,0,0,2,403,2
263,0,0,2,405,2
264,0,0,2,407,2
265,0,0,3,410,3
266,0,0,1,411,1
267,0,0,0,411,0
268,0,0,2,413,2
269,0,0,3,416,3
270,0,0,1,417,1
271,0,0,1,418,1
272,0,0,0,418,0
273,0,0,2,420,2
274,0,0,3,423,3
275,0,0,2,425,2
276,0,0,1,426,1
277,0,0,2,428,2
278,0,0,2,430,2
279,0,0,1,431,1
280,0,0,1,432,1
281,0,0,2,434,2
282,0,0,0,434,0
283,0,0,2,436,2
284,0,0,1,437,1
285,0,0,0,437,0
286,0,0,1,438,1
287,0,0,1,439,1
288,0,0,2,441,2
289,0,0,2,443,2
290,0,0,1,444,1
291,0,0,0,444,0
292,0,0,1,445,1
293,0,0,2,447,2
294,0,0,1,448,1
295,0,0,2,450,2
296,0,0,1,451,1
297,0,0,0,451,0
298,0,0,1,452,1
299,0,0,0,452,0
300,0,0,0,452,0
301,0,0,2,454,2
302,0,0,2,456,2
303,0,0,2,458,2
304,0,0,3,461,3
305,0,0,2,463,2
306,0,0,1,464,1
307,0,0,2,466,2
308,0,0,3,469,3
309,0,0,2,471,2
310,0,0,3,474,3
311,0,0,2,476,2
312,0,0,1,477,1
313,0,0,1,478,1
314,0,0,2,480,2
315,0,0,1,481,1
316,0,0,0,481,0
317,0,0,0,481,0
318,0,0,1,482,1
319,0,0,2,484,2
320,0,0,2,486,2
321,0,0,1,487,1
322,0,0,2,489,2
323,0,0,1,490,1
324,0,0,1,491,1
325,0,0,0,491,0
326,0,0,2,493,2
327,0,0,3,496,3
328,0,0,1,497,1
329,0,0,2,499,2
330,0,0,1,500,1
331,0,0,2,502,2
332,0,0,2,504,2
333,0,0,1,505,1
334,0,0,2,507,2
335,0,0,0,507,0
336,0,0,1,508,1
337,0,0,2,510,2
338,0,0,2,512,2
339,0,0,1,513,1
340,0,0,2,515,2
341,0,0,2,517,2
342,0,0,1,518,1
343,0,0,1,519,1
344,0,0,1,520,1
345,0,0,1,521,1
346,0,0,1,522,1
347,0,0,0,522,0
348,0,0,0,522,0
349,0,0,2,524,2
350,0,0,3,527,3
351,0,0,0,527,0
352,0,0,1,528,1
353,0,0,4,532,4
354,0,0,2,534,2
355,0,0,2,536,2
356,0,0,2,538,2
357,0,0,0,538,0
358,0,0,2,540,2
359,0,0,1,541,1
360,0,0,1,542,1
361,0,0,1,543,1
362,0,0,2,545,2
363,0,0,2,547,2
364,0,0,1,548,1
365,0,0,2,550,2
366,0,0,2,552,2
367,0,0,0,552,0
368,0,0,0,552,0
369,0,0,1,553,1
370,0,0,2,555,2
371,0,0,2,557,2
372,0,0,2,559,2
373,0,0,2,561,2
374,0,0,0,561,0
375,0,0,2,563,2
376,0,0,2,565,2
377,0,0,1,566,1
378,0,0,1,567,1
379,0,0,1,568,1
380,0,0,1,569,1
381,0,0,1,570,1
382,0,0,0,570,0
383,0,0,1,571,1
384,0,0,0,571,0
385,0,0,1,572,1
386,0,0,1,573,1
387,0,0,1,574,1
388,0,0,1,575,1
389,0,0,0,575,0
390,0,0,3,578,3
391,0,0,2,580,2
392,0,0,2,582,2
393,0,0,3,585,3
394,0,0,1,586,1
395,0,0,2,588,2
396,0,0,2,590,2
397,0,0,2,592,2
398,0,0,1,593,1
399,0,0,1,594,1
400,0,0,1,595,1
401,0,0,3,598,3
402,0,0,1,599,1
403,0,0,3,602,3
404,0,0,2,604,2
405,0,0,1,605,1
406,0,0,1,606,1
407,0,0,1,607,1
408,0,0,4,611,4
409,0,0,1,612,1
410,0,0,1,613,1
411,0,0,3,616,3
412,0,0,2,618,2
413,0,0,1,619,1
414,0,0,1,620,1
415,0,0,1,621,1
416,0,0,0,621,0
417,0,0,0,621,0
418,0,0,0,621,0
419,0,0,1,622,1
420,0,0,2,624,2
421,0,0,2,626,2
422,0,0,0,626,0
423,0,0,1,627,1
424,0,0,1,628,1
425,0,0,3,631,3
426,0,0,1,632,1
427,0,0,2,634,2
428,0,0,0,634,0
429,0,0,2,636,2
430,0,0,1,637,1
431,0,0,0,637,0
432,0,0,2,639,2
433,0,0,0,639,0
434,0,0,1,640,1
435,0,0,3,643,3
436,0,0,0,643,0
437,0,0,1,644,1
438,0,0,1,645,1
439,0,0,1,646,1
440,0,0,2,648,2
441,0,0,2,650,2
442,0,0,1,651,1
443,0,0,3,654,3
444,0,0,1,655,1
445,0,0,3,658,3
446,0,0,1,659,1
447,0,0,1,660,1
448,0,0,1,661,1
449,0,0,1,662,1
450,0,0,1,663,1
451,0,0,3,666,3
452,0,0,2,668,2
453,0,0,2,670,2
454,0,0,3,673,3
455,0,0,0,673,0
456,0,0,1,674,1
457,0,0,3,677,3
458,0,0,1,678,1
459,0,0,3,681,3
460,0,0,2,683,2
461,0,0,2,685,2
462,0,0,1,686,1
463,0,0,1,687,1
464,0,0,1,688,1
465,0,0,0,688,0
466,0,0,1,689,1
467,0,0,0,689,0
468,0,0,1,690,1
469,0,0,0,690,0
470,0,0,1,691,1
471,0,0,0,691,0
472,0,0,2,693,2
473,0,0,2,695,2
474,0,0,0,695,0
475,0,0,3,698,3
476,0,0,2,700,2
477,0,0,3,703,3
478,0,0,2,705,2
479,0,0,1,706,1
480,0,0,0,706,0
481,0,0,0,706,0
482,0,0,2,708,2
483,0,0,2,710,2
484,0,0,1,711,1
485,0,0,3,714,3
486,0,0,1,715,1
487,0,0,1,716,1
488,0,0,1,717,1
489,0,0,2,719,2
490,0,0,2,721,2
491,0,0,3,724,3
492,0,0,1,725,1
493,0,0,3,728,3
494,0,0,1,729,1
495,0,0,1,730,1
496,0,0,2,732,2
497,0,0,1,733,1
498,0,0,1,734,1
499,0,0,1,735,1
500,0,0,2,737,2
501,0,0,1,738,1
502,0,0,1,739,1
503,0,0,3,742,3
504,0,0,2,744,2
505,0,0,1,745,1
506,0,0,1,746,1
507,0,0,2,748,2
508,0,0,1,749,1
509,0,0,1,750,1
510,0,0,3,753,3
511,0,0,1,754,1
512,0,0,2,756,2
513,0,0,0,756,0
514,0,0,1,757,1
515,0,0,1,758,1
516,0,0,1,759,1
517,0,0,2,761,2
518,0,0,1,762,1
519,0,0,2,764,2
520,0,0,2,766,2
521,0,0,2,768,2
522,0,0,4,772,4
523,0,0,1,773,1
524,0,0,1,774,1
525,0,0,2,776,2
526,0,0,1,777,1
527,0,0,1,778,1
528,0,0,3,781,3
529,0,0,3,784,3
530,0,0,2,786,2
531,0,0,0,786,0
532,0,0,1,787,1
533,0,0,3,790,3
534,0,0,1,791,1
535,0,0,3,794,3
536,0,0,1,795,1
537,0,0,1,796,1
538,0,0,0,796,0
539,0,0,3,799,3
540,0,0,2,801,2
541,0,0,2,803,2
542,0,0,3,806,3
543,0,0,1,807,1
544,0,0,2,809,2
545,0,0,1,810,1
546,0,0,3,813,3
547,0,0,1,814,1
548,0,0,0,814,0
549,0,0,0,814,0
550,0,0,1,815,1
551,0,0,0,815,0
552,0,0,1,816,1
553,0,0,1,817,1
554,0,0,1,818,1
555,0,0,1,819,1
556,0,0,0,819,0
557,0,0,1,820,1
558,0,0,0,820,0
559,0,0,0,820,0
560,0,0,0,820,0
561,0,0,0,820,0
562,0,0,2,822,2
563,0,0,2,824,2
564,0,0,0,824,0
565,0,0,1,825,1
566,0,0,2,827,2
567,0,0,2,829,2
568,0,0,1,830,1
569,0,0,1,831,1
570,0,0,1,832,1
571,0,0,1,833,1
572,0,0,1,834,1
573,0,0,2,836,2
574,0,0,2,838,2
575,0,0,0,838,0
576,0,0,3,841,3
577,0,0,3,844,3
578,0,0,3,847,3
579,0,0,2,849,2
580,0,0,2,851,2
581,0,0,4,855,4
582,0,0,0,855,0
583,0,0,1,856,1
584,0,0,2,858,2
585,0,0,3,861,3
586,0,0,2,863,2
587,0,0,0,863,0
588,0,0,3,866,3
589,0,0,1,867,1
590,0,0,1,868,1
591,0,0,1,869,1
592,0,0,1,870,1
593,0,0,2,872,2
594,0,0,1,873,1
595,0,0,2,875,2
596,0,0,0,875,0
597,0,0,1,876,1
598,0,0,1,877,1
599,0,0,1,878,1
600,0,0,0,878,0
601,0,0,0,878,0
602,0,0,2,880,2
603,0,0,0,880,0
604,0,0,1,881,1
605,0,0,2,883,2
606,0,0,2,885,2
