step,feasible_contact_pairs,feasible_contact_decisions,t2_b0_events,t2_b0_pull_events,t2_b0_valid_pull_events,t2_b0_comm_mb,t2_b0_comm_cumulative_mb,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_policy_bytes,t2_b0_training_sample_bytes
106,1882,3764,611,611,611,72.1229,12249.545816,150560,28707224,42834320,347700
107,1840,3680,608,608,608,70.96856,12320.514376,147200,28566272,41878400,294000
108,1730,3460,596,596,596,67.81892,12388.333296,138400,28002464,39374800,222200
109,1701,3402,589,589,589,66.78402,12455.117316,136080,27673576,38714760,179500
110,1684,3368,581,581,579,66.033908,12521.151224,134720,27297704,38327840,194900
111,1675,3350,568,568,568,65.19806,12586.349284,134000,26686912,38123000,176900
112,1772,3544,582,582,582,68.37692,12654.726204,141760,27344688,40330720,480600
113,1596,3192,586,586,582,64.661916,12719.38812,127680,27532624,36324960,597500
114,1660,3320,635,635,629,68.765384,12788.153504,132800,29834840,37781600,930600
115,1718,3436,640,640,638,70.245648,12858.399152,137440,30069760,39101680,850000
116,1659,3318,624,624,622,67.593268,12925.99242,132720,29318016,37758840,299100
117,1696,3392,616,616,616,68.14146,12994.13388,135680,28942144,38600960,378900
118,1600,3200,602,602,602,65.14894,13059.28282,128000,28284368,36416000,238700
119,1589,3178,589,589,589,64.29904,13123.58186,127120,27673576,36165640,252600
120,1649,3298,599,599,597,66.224068,13189.805928,131920,28143416,37531240,336300
121,1616,3232,586,586,586,64.86976,13254.675688,129280,27532624,36780160,348000
122,1664,3328,575,575,575,65.43166,13320.107348,133120,27015800,37872640,331900
123,1819,3638,583,583,583,69.39982,13389.507168,145520,27391672,41400440,382900
124,1661,3322,572,572,572,65.29528,13454.802448,132880,26874848,37804360,405400
125,1537,3074,557,557,555,61.609748,13516.412196,122960,26170088,34982120,259100
126,1526,3052,549,549,549,60.90512,13577.317316,122080,25794216,34731760,182400
127,1430,2860,508,508,508,56.73076,13634.048076,114400,23867872,32546800,132600
128,1431,2862,511,511,511,56.97866,13691.026736,114480,24008824,32569560,216300
129,1390,2780,514,514,514,56.36208,13747.388816,111200,24149776,31636400,394800
130,1358,2716,524,524,520,56.189356,13803.578172,108640,24619616,30908080,482300
131,1534,3068,539,539,537,61.037468,13864.61564,122720,25324376,34913840,603500
132,1820,3640,582,582,582,69.74694,13934.36258,145600,27344688,41423200,754300
133,1754,3508,579,579,579,67.76074,14002.12332,140320,27203736,39921040,416900
134,1583,3166,575,575,575,63.59292,14065.71624,126640,27015800,36029080,343200
135,1492,2984,573,573,571,61.342468,14127.058708,119360,26921832,33957920,265700
136,1595,3190,591,591,591,65.01012,14192.068828,127600,27767544,36302200,732400
137,1910,3820,612,612,612,72.98404,14265.052868,152800,28754208,43471600,522200
