step,eval_is_final,eval_n_pairs_per_zone,t2_b0_active_models_total,t2_b0_active_models_z0,t2_b0_balanced_rmse_total,t2_b0_censored_gain_vs_prior_total,t2_b0_censored_rmse_total,t2_b0_censored_rmse_z0,t2_b0_false_reachable_rate_total,t2_b0_false_reachable_rate_z0,t2_b0_floor_rmse_total,t2_b0_individual_total,t2_b0_individual_z0,t2_b0_mean_abs_prediction_shift_from_prior_db_total,t2_b0_mean_model_rmse_total,t2_b0_mean_model_rmse_z0,t2_b0_mean_support_total,t2_b0_median_model_rmse_total,t2_b0_p10_model_rmse_total,t2_b0_p90_model_rmse_total,t2_b0_prior_censored_rmse_total,t2_b0_prior_false_reachable_rate_total,t2_b0_prior_floor_rmse_total,t2_b0_prior_reachable_rmse_total,t2_b0_prior_rmse_total,t2_b0_reachable_count_total,t2_b0_reachable_gain_vs_prior_total,t2_b0_reachable_rmse_total,t2_b0_rmse_gain_vs_prior_total,t2_b0_supported_fraction_total,t2_b0_supported_gain_vs_prior_total,t2_b0_supported_prior_rmse_total,t2_b0_supported_rmse_total,t2_b0_total,t2_b0_unavailable_censored_rmse_total,t2_b0_unavailable_censored_rmse_z0,t2_b0_unavailable_count_total,t2_b0_z0
100,1,500,40,40,40.44186802046931,35.461461689406235,20.51819226187087,20.51819226187087,0.95,0.95,53.86742124388292,22.83262650898545,22.83262650898545,55.03207289428711,21.447670475116446,21.447670475116446,nan,19.133042355723283,17.143183316848244,24.67727752584437,55.9796539512771,0.0,0.0,57.738604325384934,55.97965383669997,18800,38.51907502562872,19.219529299756207,33.14702732771452,nan,nan,nan,nan,22.83262650898545,35.06406635116725,35.06406635116725,1200,22.83262650898545
200,1,500,40,40,31.012174372981793,38.635198547548214,18.27706378532513,18.27706378532513,0.925,0.925,39.994437588083,20.391127769225204,20.391127769225204,52.82594813194275,17.911689091236628,17.911689091236628,nan,14.820709913632134,13.122107972554092,21.1752704993415,56.91226233287334,0.0,0.0,59.07882674677444,56.91226239002947,18560,41.08008010448318,17.99874664229126,36.52113462080426,nan,nan,nan,nan,20.391127769225204,21.544827803051795,21.544827803051795,1440,20.391127769225204
300,1,500,40,40,31.497117590094327,29.173904070197672,26.994767510595814,26.994767510595814,0.7871212121212121,0.7871212121212121,35.02766368564552,28.07494060088638,28.07494060088638,44.21904655761719,22.75495525868433,22.75495525868433,nan,14.73716225506822,12.649184536294504,56.168671580793486,56.168671580793486,0.0,0.0,58.11934561225143,56.1686717336824,18680,30.60208539809187,27.51726021415956,28.093731132796023,nan,nan,nan,nan,28.07494060088638,18.0458338635549,18.0458338635549,1320,28.07494060088638
400,1,500,40,40,32.24557279910076,40.56694097113035,16.877791992643747,16.877791992643747,0.95,0.95,42.49224683484828,18.2253877411025,18.2253877411025,52.48512827339172,15.722131974435808,15.722131974435808,nan,12.891542164198341,11.472442708539406,18.517582526480684,57.44473296377409,0.0,0.0,58.56830826724272,57.44473306946316,19240,42.01648392034548,16.551824346897245,39.21934532836066,nan,nan,nan,nan,18.2253877411025,23.67964021196038,23.67964021196038,760,18.2253877411025
500,1,500,40,40,31.004458695239123,40.37904957294019,15.693692015512557,15.693692015512557,0.95,0.95,41.03278201923212,16.71283433173433,16.71283433173433,52.50383092842102,14.525903810781722,14.525903810781722,nan,11.888205268122135,10.994973739362958,18.009089312508994,56.07274158845274,0.0,0.0,56.874639648267504,56.072741553600835,19440,41.41942312659565,15.455216521671852,39.35990722186651,nan,nan,nan,nan,16.71283433173433,22.45347197154228,22.45347197154228,560,16.71283433173433
600,1,500,40,40,30.24845645822582,41.28109611532947,15.44532826146765,15.44532826146765,0.95,0.95,40.05677981646021,17.553968385609014,17.553968385609014,53.82759384269714,15.374482016551003,15.374482016551003,nan,13.438137355159823,12.045376338758787,15.896709003651376,56.72642437679712,0.0,0.0,58.50883921848957,56.72642427205649,18800,43.49575735812549,15.01308186036408,39.17245588644748,nan,nan,nan,nan,17.553968385609014,21.090715025619243,21.090715025619243,1200,17.553968385609014
700,1,500,40,40,30.05949131219892,33.38652839781841,23.65293905687788,23.65293905687788,0.85,0.85,35.02368809181066,25.065992789290995,25.065992789290995,47.17624928627014,20.535191886504684,20.535191886504684,nan,14.100913171708704,12.823987421286168,53.63831185578877,57.039467454696286,0.0,0.0,59.27478237381544,57.03946737460744,18520,35.18147815160705,24.093304222208392,31.973474585316445,nan,nan,nan,nan,25.065992789290995,17.21496726009866,17.21496726009866,1480,25.065992789290995
800,1,500,40,40,29.218140465129775,33.42111890676408,21.31907338332576,21.31907338332576,0.8744318181818181,0.8744318181818181,35.173565890472375,23.18862235387315,23.18862235387315,48.060453204345706,19.468322854067367,19.468322854067367,nan,14.5103028909786,13.138627280796845,48.71872165940404,54.740192290089844,0.0,0.0,57.32035883316187,54.74019241405115,18240,35.6358084105982,21.684550422563664,31.551570060178,nan,nan,nan,nan,23.18862235387315,17.076865046481313,17.076865046481313,1760,23.18862235387315
900,1,500,40,40,32.62436606897206,32.00734296133372,23.532136464704045,23.532136464704045,0.875,0.875,39.61388142210957,25.18264588076557,25.18264588076557,49.294004402160645,21.258313180607573,21.258313180607573,nan,15.05478417174559,13.75437067890914,55.539479426037765,55.539479426037765,0.0,0.0,57.71601138935142,55.53947929954203,18520,34.06355017535442,23.652461213997004,30.35683341877646,nan,nan,nan,nan,25.18264588076557,21.970804813466426,21.970804813466426,1480,25.18264588076557
1000,1,500,40,40,34.52691765823209,34.90812540177673,22.71291799229326,22.71291799229326,0.875,0.875,43.27498853296699,23.55951851409327,23.55951851409327,50.69071996078491,18.25619256915369,18.25619256915369,nan,11.718306427765544,10.281787679687643,54.571911936427284,57.621043394069986,0.0,0.0,58.56571382566989,57.62104359659874,19360,35.949537017282196,22.616176808387696,34.06152508250547,nan,nan,nan,nan,23.55951851409327,25.46622728999402,25.46622728999402,640,23.55951851409327
