step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0.25_comm_bytes,t2_b0.25_comm_cumulative_mb,t2_b0.25_comm_cumulative_vs_greedy_ratio,t2_b0.25_comm_mb,t2_b0.25_comm_vs_greedy_ratio,t2_b0.25_events,t2_b0.25_merge_metadata_bytes,t2_b0.25_metadata_bytes,t2_b0.25_model_bytes,t2_b0.25_policy_model_bytes,t2_b0.25_selected_providers
152,-100.0,5.0,744,372,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,43528092,7918.270786,nan,43.528092,nan,279,2232,515592,40150332,2859936,279
153,-100.0,5.0,742,371,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51290482,7969.561268,nan,51.290482,nan,333,2664,514206,47921364,2852248,333
154,-100.0,5.0,740,370,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46676096,8016.237364,nan,46.676096,nan,301,2408,512820,43316308,2844560,301
155,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49133010,8065.370374,nan,49.13301,nan,317,2536,536382,45618836,2975256,317
156,-100.0,5.0,790,395,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49493434,8114.863808,nan,49.493434,nan,319,2552,547470,45906652,3036760,319
157,-100.0,5.0,810,405,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51886830,8166.750638,nan,51.88683,nan,335,2680,561330,48209180,3113640,335
158,-100.0,5.0,800,400,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53712368,8220.463006,nan,53.712368,nan,348,2784,554400,50079984,3075200,348
159,-100.0,5.0,814,407,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53056306,8273.519312,nan,53.056306,nan,343,2744,564102,49360444,3129016,343
160,-100.0,5.0,828,414,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52400244,8325.919556,nan,52.400244,nan,338,2704,573804,48640904,3182832,338
161,-100.0,5.0,820,410,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49773460,8375.693016,nan,49.77346,nan,320,2560,568260,46050560,3152080,320
162,-100.0,5.0,834,417,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50124810,8425.817826,nan,50.12481,nan,322,2576,577962,46338376,3205896,322
163,-100.0,5.0,798,399,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53415462,8479.233288,nan,53.415462,nan,346,2768,553014,49792168,3067512,346
164,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52903316,8532.136604,nan,52.903316,nan,342,2736,562716,49216536,3121328,342
165,-100.0,5.0,832,416,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49971820,8582.108424,nan,49.97182,nan,321,2568,576576,46194468,3198208,321
166,-100.0,5.0,838,419,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54604354,8636.712778,nan,54.604354,nan,353,2824,580734,50799524,3221272,353
167,-100.0,5.0,824,412,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49935524,8686.648302,nan,49.935524,nan,321,2568,571032,46194468,3167456,321
168,-100.0,5.0,810,405,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45842358,8732.49066,nan,45.842358,nan,293,2344,561330,42165044,3113640,293
169,-100.0,5.0,796,398,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49664572,8782.155232,nan,49.664572,nan,320,2560,551628,46050560,3059824,320
170,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47702924,8829.858156,nan,47.702924,nan,307,2456,537768,44179756,2982944,307
171,-100.0,5.0,782,391,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51759794,8881.61795,nan,51.759794,nan,335,2680,541926,48209180,3006008,335
172,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49655498,8931.273448,nan,49.655498,nan,320,2560,550242,46050560,3052136,320
173,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47846840,8979.120288,nan,47.84684,nan,308,2464,537768,44323664,2982944,308
174,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50302486,9029.422774,nan,50.302486,nan,325,2600,539154,46770100,2990632,325
175,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47162288,9076.585062,nan,47.162288,nan,304,2432,521136,43748032,2890688,304
176,-100.0,5.0,754,377,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46883530,9123.468592,nan,46.88353,nan,302,2416,522522,43460216,2898376,302
177,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48880206,9172.348798,nan,48.880206,nan,316,2528,519750,45474928,2883000,316
178,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46730540,9219.079338,nan,46.73054,nan,301,2408,521136,43316308,2890688,301
179,-100.0,5.0,746,373,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,44256746,9263.336084,nan,44.256746,nan,284,2272,516978,40869872,2867624,284
180,-100.0,5.0,736,368,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45218788,9308.554872,nan,45.218788,nan,291,2328,510048,41877228,2829184,291
181,-100.0,5.0,742,371,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,44814262,9353.369134,nan,44.814262,nan,288,2304,514206,41445504,2852248,288
182,-100.0,5.0,738,369,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50121006,9403.49014,nan,50.121006,nan,325,2600,511434,46770100,2836872,325
183,-100.0,5.0,736,368,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45218788,9448.708928,nan,45.218788,nan,291,2328,510048,41877228,2829184,291
184,-100.0,5.0,706,353,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,41484778,9490.193706,nan,41.484778,nan,266,2128,489258,38279528,2713864,266
185,-100.0,5.0,726,363,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46036914,9536.23062,nan,46.036914,nan,297,2376,503118,42740676,2790744,297
186,-100.0,5.0,736,368,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46801864,9583.032484,nan,46.801864,nan,302,2416,510048,43460216,2829184,302
187,-100.0,5.0,734,367,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45785378,9628.817862,nan,45.785378,nan,295,2360,508662,42452860,2821496,295
188,-100.0,5.0,734,367,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49671110,9678.488972,nan,49.67111,nan,322,2576,508662,46338376,2821496,322
189,-100.0,5.0,720,360,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,42699624,9721.188596,nan,42.699624,nan,274,2192,498960,39430792,2767680,274
190,-100.0,5.0,734,367,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46792790,9767.981386,nan,46.79279,nan,302,2416,508662,43460216,2821496,302
191,-100.0,5.0,738,369,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46091358,9814.072744,nan,46.091358,nan,297,2376,511434,42740676,2836872,297
192,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45570138,9859.642882,nan,45.570138,nan,293,2344,519750,42165044,2883000,293
193,-100.0,5.0,758,379,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46326014,9905.968896,nan,46.326014,nan,298,2384,525294,42884584,2913752,298
194,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47072816,9953.041712,nan,47.072816,nan,303,2424,529452,43604124,2936816,303
195,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47216732,10000.258444,nan,47.216732,nan,304,2432,529452,43748032,2936816,304
196,-100.0,5.0,784,392,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47019640,10047.278084,nan,47.01964,nan,302,2416,543312,43460216,3013696,302
197,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52128024,10099.406108,nan,52.128024,nan,338,2704,532224,48640904,2952192,338
198,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50725160,10150.131268,nan,50.72516,nan,328,2624,537768,47201824,2982944,328
199,-100.0,5.0,770,385,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48827030,10198.958298,nan,48.82703,nan,315,2520,533610,45331020,2959880,315
200,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,42225042,10241.18334,nan,42.225042,nan,269,2152,536382,38711252,2975256,269
201,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49573832,10290.757172,nan,49.573832,nan,320,2560,537768,46050560,2982944,320
202,-100.0,5.0,754,377,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47027446,10337.784618,nan,47.027446,nan,303,2424,522522,43604124,2898376,303
203,-100.0,5.0,736,368,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,44643124,10382.427742,nan,44.643124,nan,287,2296,510048,41301596,2829184,287
204,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51191936,10433.619678,nan,51.191936,nan,332,2656,521136,47777456,2890688,332
205,-100.0,5.0,748,374,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47144140,10480.763818,nan,47.14414,nan,304,2432,518364,43748032,2875312,304
206,-100.0,5.0,762,381,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,44329338,10525.093156,nan,44.329338,nan,284,2272,528066,40869872,2929128,284
207,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50401032,10575.494188,nan,50.401032,nan,326,2608,532224,46914008,2952192,326
208,-100.0,5.0,804,402,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48549540,10624.043728,nan,48.54954,nan,312,2496,557172,44899296,3090576,312
209,-100.0,5.0,816,408,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52633632,10676.67736,nan,52.633632,nan,340,2720,565488,48928720,3136704,340
210,-100.0,5.0,800,400,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50690132,10727.367492,nan,50.690132,nan,327,2616,554400,47057916,3075200,327
211,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45050186,10772.417678,nan,45.050186,nan,288,2304,550242,41445504,3052136,288
212,-100.0,5.0,802,401,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50411374,10822.829052,nan,50.411374,nan,325,2600,555786,46770100,3082888,325
213,-100.0,5.0,788,394,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50923520,10873.752572,nan,50.92352,nan,329,2632,546084,47345732,3029072,329
214,-100.0,5.0,786,393,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49331370,10923.083942,nan,49.33137,nan,318,2544,544698,45762744,3021384,318
215,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47568082,10970.652024,nan,47.568082,nan,306,2448,539154,44035848,2990632,306
216,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45472860,11016.124884,nan,45.47286,nan,291,2328,548856,41877228,3044448,291
217,-100.0,5.0,814,407,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54063718,11070.188602,nan,54.063718,nan,350,2800,564102,50367800,3129016,350
218,-100.0,5.0,800,400,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52273208,11122.46181,nan,52.273208,nan,338,2704,554400,48640904,3075200,338
219,-100.0,5.0,808,404,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48999436,11171.461246,nan,48.999436,nan,315,2520,559944,45331020,3105952,315
220,-100.0,5.0,798,399,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51544554,11223.0058,nan,51.544554,nan,333,2664,553014,47921364,3067512,333
221,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45472860,11268.47866,nan,45.47286,nan,291,2328,548856,41877228,3044448,291
222,-100.0,5.0,786,393,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52929270,11321.40793,nan,52.92927,nan,343,2744,544698,49360444,3021384,343
223,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47036520,11368.44445,nan,47.03652,nan,303,2424,523908,43604124,2906064,303
224,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48025784,11416.470234,nan,48.025784,nan,310,2480,521136,44611480,2890688,310
225,-100.0,5.0,770,385,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49402694,11465.872928,nan,49.402694,nan,319,2552,533610,45906652,2959880,319
226,-100.0,5.0,782,391,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47442314,11513.315242,nan,47.442314,nan,305,2440,541926,43891940,3006008,305
227,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49286000,11562.601242,nan,49.286,nan,318,2544,537768,45762744,2982944,318
228,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47289324,11609.890566,nan,47.289324,nan,304,2432,540540,43748032,2998320,304
229,-100.0,5.0,782,391,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48449726,11658.340292,nan,48.449726,nan,312,2496,541926,44899296,3006008,312
230,-100.0,5.0,784,392,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49178380,11707.518672,nan,49.17838,nan,317,2536,543312,45618836,3013696,317
231,-100.0,5.0,798,399,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50393226,11757.911898,nan,50.393226,nan,325,2600,553014,46770100,3067512,325
232,-100.0,5.0,786,393,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52497522,11810.40942,nan,52.497522,nan,340,2720,544698,48928720,3021384,340
233,-100.0,5.0,804,402,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49556952,11859.966372,nan,49.556952,nan,319,2552,557172,45906652,3090576,319
234,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51436934,11911.403306,nan,51.436934,nan,332,2656,558558,47777456,3098264,332
235,-100.0,5.0,818,409,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51491378,11962.894684,nan,51.491378,nan,332,2656,566874,47777456,3144392,332
236,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51751988,12014.646672,nan,51.751988,nan,334,2672,562716,48065272,3121328,334
237,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47722340,12062.369012,nan,47.72234,nan,306,2448,562716,44035848,3121328,306
238,-100.0,5.0,810,405,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,44547114,12106.916126,nan,44.547114,nan,284,2272,561330,40869872,3113640,284
239,-100.0,5.0,822,411,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50070366,12156.986492,nan,50.070366,nan,322,2576,569646,46338376,3159768,322
240,-100.0,5.0,818,409,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53650118,12210.63661,nan,53.650118,nan,347,2776,566874,49936076,3144392,347
241,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47866256,12258.502866,nan,47.866256,nan,307,2456,562716,44179756,3121328,307
242,-100.0,5.0,788,394,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49484360,12307.987226,nan,49.48436,nan,319,2552,546084,45906652,3029072,319
243,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47684776,12355.672002,nan,47.684776,nan,307,2456,534996,44179756,2967568,307
244,-100.0,5.0,744,372,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50292144,12405.964146,nan,50.292144,nan,326,2608,515592,46914008,2859936,326
245,-100.0,5.0,744,372,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,44535504,12450.49965,nan,44.535504,nan,286,2288,515592,41157688,2859936,286
246,-100.0,5.0,742,371,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,43519018,12494.018668,nan,43.519018,nan,279,2232,514206,40150332,2852248,279
247,-100.0,5.0,758,379,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,44023358,12538.042026,nan,44.023358,nan,282,2256,525294,40582056,2913752,282
248,-100.0,5.0,754,377,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,44868706,12582.910732,nan,44.868706,nan,288,2304,522522,41445504,2898376,288
249,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,43708304,12626.619036,nan,43.708304,nan,280,2240,521136,40294240,2890688,280
250,-100.0,5.0,758,379,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,43303778,12669.922814,nan,43.303778,nan,277,2216,525294,39862516,2913752,277
251,-100.0,5.0,770,385,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50122274,12720.045088,nan,50.122274,nan,324,2592,533610,46626192,2959880,324
252,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46713660,12766.758748,nan,46.71366,nan,300,2400,540540,43172400,2998320,300
253,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48233218,12814.991966,nan,48.233218,nan,311,2488,530838,44755388,2944504,311
254,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,44877780,12859.869746,nan,44.87778,nan,288,2304,523908,41445504,2906064,288
255,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45741276,12905.611022,nan,45.741276,nan,294,2352,523908,42308952,2906064,294
256,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47234880,12952.845902,nan,47.23488,nan,304,2432,532224,43748032,2952192,304
257,-100.0,5.0,770,385,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51705350,13004.551252,nan,51.70535,nan,335,2680,533610,48209180,2959880,335
258,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47999830,13052.551082,nan,47.99983,nan,309,2472,539154,44467572,2990632,309
259,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,43097612,13095.648694,nan,43.097612,nan,275,2200,537768,39574700,2982944,275
260,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46489346,13142.13804,nan,46.489346,nan,298,2384,550242,42884584,3052136,298
261,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53676072,13195.814112,nan,53.676072,nan,348,2784,548856,50079984,3044448,348
262,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47711998,13243.52611,nan,47.711998,nan,307,2456,539154,44179756,2990632,307
263,-100.0,5.0,818,409,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48613058,13292.139168,nan,48.613058,nan,312,2496,566874,44899296,3144392,312
264,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50717354,13342.856522,nan,50.717354,nan,327,2616,558558,47057916,3098264,327
265,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53595674,13396.452196,nan,53.595674,nan,347,2776,558558,49936076,3098264,347
266,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46975538,13443.427734,nan,46.975538,nan,301,2408,558558,43316308,3098264,301
267,-100.0,5.0,826,413,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54262078,13497.689812,nan,54.262078,nan,351,2808,572418,50511708,3175144,351
268,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49934256,13547.624068,nan,49.934256,nan,322,2576,548856,46338376,3044448,322
269,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45832016,13593.456084,nan,45.832016,nan,294,2352,537768,42308952,2982944,294
270,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50375078,13643.831162,nan,50.375078,nan,325,2600,550242,46770100,3052136,325
271,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47982950,13691.814112,nan,47.98295,nan,308,2464,558558,44323664,3098264,308
272,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48010172,13739.824284,nan,48.010172,nan,308,2464,562716,44323664,3121328,308
273,-100.0,5.0,820,410,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51068704,13790.892988,nan,51.068704,nan,329,2632,568260,47345732,3152080,329
274,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50429522,13841.32251,nan,50.429522,nan,325,2600,558558,46770100,3098264,325
275,-100.0,5.0,810,405,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48145014,13889.467524,nan,48.145014,nan,309,2472,561330,44467572,3113640,309
276,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48216338,13937.683862,nan,48.216338,nan,310,2480,550242,44611480,3052136,310
277,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46928900,13984.612762,nan,46.9289,nan,302,2416,529452,43460216,2936816,302
278,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46974270,14031.587032,nan,46.97427,nan,302,2416,536382,43460216,2975256,302
279,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47756100,14079.343132,nan,47.7561,nan,308,2464,523908,44323664,2906064,308
280,-100.0,5.0,754,377,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,43717378,14123.06051,nan,43.717378,nan,280,2240,522522,40294240,2898376,280
281,-100.0,5.0,746,373,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,43537166,14166.597676,nan,43.537166,nan,279,2232,516978,40150332,2867624,279
282,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48457532,14215.055208,nan,48.457532,nan,313,2504,521136,45043204,2890688,313
283,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47324352,14262.37956,nan,47.324352,nan,305,2440,523908,43891940,2906064,305
284,-100.0,5.0,740,370,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47683508,14310.063068,nan,47.683508,nan,308,2464,512820,44323664,2844560,308
285,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45867044,14355.930112,nan,45.867044,nan,295,2360,521136,42452860,2890688,295
286,-100.0,5.0,738,369,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,44220450,14400.150562,nan,44.22045,nan,284,2272,511434,40869872,2836872,284
287,-100.0,5.0,724,362,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46171756,14446.322318,nan,46.171756,nan,298,2384,501732,42884584,2783056,298
288,-100.0,5.0,746,373,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,44544578,14490.866896,nan,44.544578,nan,286,2288,516978,41157688,2867624,286
289,-100.0,5.0,754,377,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47459194,14538.32609,nan,47.459194,nan,306,2448,522522,44035848,2898376,306
290,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47801470,14586.12756,nan,47.80147,nan,308,2464,530838,44323664,2944504,308
291,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46641068,14632.768628,nan,46.641068,nan,300,2400,529452,43172400,2936816,300
292,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50599392,14683.36802,nan,50.599392,nan,327,2616,540540,47057916,2998320,327
293,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48160626,14731.528646,nan,48.160626,nan,311,2488,519750,44755388,2883000,311
294,-100.0,5.0,740,370,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47251760,14778.780406,nan,47.25176,nan,305,2440,512820,43891940,2844560,305
295,-100.0,5.0,738,369,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45371778,14824.152184,nan,45.371778,nan,292,2336,511434,42021136,2836872,292
296,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46460856,14870.61304,nan,46.460856,nan,299,2392,523908,43028492,2906064,299
297,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45291380,14915.90442,nan,45.29138,nan,291,2328,521136,41877228,2890688,291
298,-100.0,5.0,726,363,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46612578,14962.516998,nan,46.612578,nan,301,2408,503118,43316308,2790744,301
299,-100.0,5.0,734,367,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47080622,15009.59762,nan,47.080622,nan,304,2432,508662,43748032,2821496,304
300,-100.0,5.0,742,371,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,44382514,15053.980134,nan,44.382514,nan,285,2280,514206,41013780,2852248,285
301,-100.0,5.0,730,365,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48789466,15102.7696,nan,48.789466,nan,316,2528,505890,45474928,2806120,316
302,-100.0,5.0,736,368,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,41764804,15144.534404,nan,41.764804,nan,267,2136,510048,38423436,2829184,267
303,-100.0,5.0,744,372,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,44967252,15189.501656,nan,44.967252,nan,289,2312,515592,41589412,2859936,289
304,-100.0,5.0,762,381,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46056330,15235.557986,nan,46.05633,nan,296,2368,528066,42596768,2929128,296
305,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48125598,15283.683584,nan,48.125598,nan,310,2480,536382,44611480,2975256,310
306,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49160232,15332.843816,nan,49.160232,nan,317,2536,540540,45618836,2998320,317
