step,mode,receiver_idx,new_rewards,replay_size,train_steps,loss
3,t2_b0.25,58,2,2,0,
4,t2_b0.25,42,5,5,0,
6,t2_b0.25,29,9,9,0,
7,t2_b0.25,21,22,22,0,
8,t2_b0.25,9,13,13,0,
8,t2_b0.25,17,39,39,0,
8,t2_b0.25,31,32,32,0,
9,t2_b0.25,34,52,52,0,
10,t2_b0.25,27,45,45,0,
10,t2_b0.25,43,59,59,0,
10,t2_b0.25,57,54,54,0,
11,t2_b0.25,0,7,7,0,
11,t2_b0.25,1,64,64,4,0.6151567697525024
11,t2_b0.25,2,5,5,0,
11,t2_b0.25,3,5,5,0,
11,t2_b0.25,4,7,7,0,
11,t2_b0.25,5,48,48,0,
11,t2_b0.25,6,2,2,0,
11,t2_b0.25,7,4,4,0,
11,t2_b0.25,8,4,4,0,
11,t2_b0.25,10,8,8,0,
11,t2_b0.25,11,8,8,0,
11,t2_b0.25,12,5,5,0,
11,t2_b0.25,13,7,7,0,
11,t2_b0.25,14,7,7,0,
11,t2_b0.25,15,6,6,0,
11,t2_b0.25,16,4,4,0,
11,t2_b0.25,18,5,5,0,
11,t2_b0.25,19,2,2,0,
11,t2_b0.25,20,9,9,0,
11,t2_b0.25,22,7,7,0,
11,t2_b0.25,23,5,5,0,
11,t2_b0.25,24,9,9,0,
11,t2_b0.25,25,9,9,0,
11,t2_b0.25,26,8,8,0,
11,t2_b0.25,28,7,7,0,
11,t2_b0.25,30,6,6,0,
11,t2_b0.25,32,7,7,0,
11,t2_b0.25,33,6,6,0,
11,t2_b0.25,35,7,7,0,
11,t2_b0.25,36,9,9,0,
11,t2_b0.25,37,6,6,0,
11,t2_b0.25,38,5,5,0,
11,t2_b0.25,39,5,5,0,
11,t2_b0.25,40,8,8,0,
11,t2_b0.25,41,9,9,0,
11,t2_b0.25,44,4,4,0,
11,t2_b0.25,45,6,6,0,
11,t2_b0.25,46,9,9,0,
11,t2_b0.25,47,6,6,0,
11,t2_b0.25,48,6,6,0,
11,t2_b0.25,49,6,6,0,
11,t2_b0.25,50,4,4,0,
11,t2_b0.25,51,5,5,0,
11,t2_b0.25,52,6,6,0,
11,t2_b0.25,53,8,8,0,
11,t2_b0.25,54,4,4,0,
11,t2_b0.25,55,4,4,0,
11,t2_b0.25,56,8,8,0,
11,t2_b0.25,59,6,6,0,
12,t2_b0.25,0,6,13,0,
12,t2_b0.25,2,4,9,0,
12,t2_b0.25,3,3,8,0,
12,t2_b0.25,4,2,9,0,
12,t2_b0.25,6,3,5,0,
12,t2_b0.25,8,3,7,0,
12,t2_b0.25,10,7,15,0,
12,t2_b0.25,11,8,16,0,
12,t2_b0.25,12,5,10,0,
12,t2_b0.25,13,65,72,4,1.310333013534546
12,t2_b0.25,14,8,15,0,
12,t2_b0.25,15,8,14,0,
12,t2_b0.25,16,4,8,0,
12,t2_b0.25,18,3,8,0,
12,t2_b0.25,19,5,7,0,
12,t2_b0.25,20,7,16,0,
12,t2_b0.25,22,7,14,0,
12,t2_b0.25,23,3,8,0,
12,t2_b0.25,24,6,15,0,
12,t2_b0.25,25,8,17,0,
12,t2_b0.25,26,9,17,0,
12,t2_b0.25,28,9,16,0,
12,t2_b0.25,30,1,7,0,
12,t2_b0.25,32,4,11,0,
12,t2_b0.25,33,7,13,0,
12,t2_b0.25,35,10,17,0,
12,t2_b0.25,36,6,15,0,
12,t2_b0.25,37,10,16,0,
12,t2_b0.25,38,4,9,0,
12,t2_b0.25,39,5,10,0,
12,t2_b0.25,40,6,14,0,
12,t2_b0.25,41,6,15,0,
12,t2_b0.25,44,6,10,0,
12,t2_b0.25,45,5,11,0,
12,t2_b0.25,46,8,17,0,
12,t2_b0.25,47,4,10,0,
12,t2_b0.25,48,10,16,0,
12,t2_b0.25,49,5,11,0,
12,t2_b0.25,50,6,10,0,
12,t2_b0.25,51,4,9,0,
12,t2_b0.25,52,7,13,0,
12,t2_b0.25,53,10,18,0,
12,t2_b0.25,54,3,7,0,
12,t2_b0.25,55,2,6,0,
12,t2_b0.25,56,8,16,0,
12,t2_b0.25,59,9,15,0,
13,t2_b0.25,0,7,20,0,
13,t2_b0.25,2,4,13,0,
