step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,sample_network_bundle_capacity_bytes,sample_network_delivered_samples,sample_network_max_samples_per_direction,sample_network_raw_contact_pairs,sample_network_scheduled_transfers,sample_network_transfer_proposals,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
18,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,5,10,0,0,10,0,0,-105.0,70.5,-47.5,192878,11,32,5,3,4,5.0,1848,4.636772,nan,0.001848,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1848,11,0
19,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,562500.0,73.17038917541504,73.17038917541504,4,8,0,1,8,0,1,-105.0,70.5,-47.5,192878,1,32,4,1,1,5.0,289460,4.926232,nan,0.28946,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,168,1,1
20,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,2,562500.0,59.30301284790039,59.30301284790039,6,12,2,1,12,0,3,-105.0,70.5,-47.5,192878,5,32,6,2,4,5.0,290132,5.216364,nan,0.290132,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,840,5,1
21,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,62.05431365966797,62.0543098449707,6,12,0,1,12,0,1,-105.0,70.5,-47.5,192878,7,32,6,2,3,5.0,290468,5.506832,nan,0.290468,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,1176,7,1
22,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.21017074584961,60.21017074584961,7,14,0,1,14,0,1,-105.0,70.5,-47.5,192878,2,32,7,2,4,5.0,289628,5.79646,nan,0.289628,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,336,2,1
23,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.2106819152832,60.2106819152832,5,10,0,1,10,0,1,-105.0,70.5,-47.5,192878,3,32,5,2,2,5.0,289796,6.086256,nan,0.289796,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,504,3,1
24,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,5,10,0,0,10,0,0,-105.0,70.5,-47.5,192878,3,32,5,3,3,5.0,504,6.08676,nan,0.000504,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,3,0
25,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,1,562500.0,59.57373809814453,58.93679428100586,6,12,1,2,12,0,3,-105.0,70.5,-47.5,192878,3,32,6,1,1,5.0,579088,6.665848,nan,0.579088,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,504,3,2
26,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,34.014092756482775,19.84545143879998,6,12,0,3,12,0,3,-105.0,70.5,-47.5,192878,2,32,6,2,2,5.0,868212,7.53406,nan,0.868212,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,336,2,3
27,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,65.19049072265625,65.19049072265625,6,12,0,1,12,0,1,-105.0,70.5,-47.5,192878,3,32,6,3,3,5.0,289796,7.823856,nan,0.289796,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,504,3,1
28,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,40.932618759611785,39.50745686134832,6,12,0,2,12,0,2,-105.0,70.5,-47.5,192878,3,32,6,3,3,5.0,579088,8.402944,nan,0.579088,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,504,3,2
29,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.7629165649414,67.7629165649414,6,12,0,1,12,0,1,-105.0,70.5,-47.5,192878,2,32,6,2,3,5.0,289628,8.692572,nan,0.289628,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,336,2,1
30,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,6,12,0,0,12,0,0,-105.0,70.5,-47.5,192878,2,32,6,2,3,5.0,336,8.692908,nan,0.000336,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,2,0
31,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.21068572998047,60.21068572998047,6,12,0,1,12,0,1,-105.0,70.5,-47.5,192878,1,32,6,1,1,5.0,289460,8.982368,nan,0.28946,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,168,1,1
32,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.21068572998047,60.21068572998047,6,12,0,1,12,0,1,-105.0,70.5,-47.5,192878,1,32,6,1,1,5.0,289460,9.271828,nan,0.28946,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,168,1,1
33,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.40320587158203,67.40320587158203,6,12,0,1,12,0,1,-105.0,70.5,-47.5,192878,2,32,6,2,2,5.0,289628,9.561456,nan,0.289628,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,336,2,1
34,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,6,12,0,0,12,0,0,-105.0,70.5,-47.5,192878,2,32,6,2,2,5.0,336,9.561792,nan,0.000336,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,2,0
35,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,45.607022044343566,40.24001686988392,6,12,0,2,12,0,2,-105.0,70.5,-47.5,192878,1,32,6,1,1,5.0,578752,10.140544,nan,0.578752,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,168,1,2
36,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,1,562500.0,67.7629165649414,67.7629165649414,6,12,1,1,12,0,2,-105.0,70.5,-47.5,192878,2,32,6,2,3,5.0,289628,10.430172,nan,0.289628,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,336,2,1
37,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,47.705013368590386,47.658681962950745,6,12,0,2,12,0,2,-105.0,70.5,-47.5,192878,2,32,6,2,3,5.0,578920,11.009092,nan,0.57892,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,336,2,2
38,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,6,12,0,0,12,0,0,-105.0,70.5,-47.5,192878,2,32,6,2,3,5.0,336,11.009428,nan,0.000336,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,2,0
39,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.2106819152832,60.2106819152832,6,12,0,1,12,0,1,-105.0,70.5,-47.5,192878,2,32,6,1,1,5.0,289628,11.299056,nan,0.289628,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,336,2,1
40,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,43.82587106862481,39.97742132695614,6,12,0,2,12,0,2,-105.0,70.5,-47.5,192878,1,32,6,1,1,5.0,578752,11.877808,nan,0.578752,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,168,1,2
41,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,6,12,0,0,12,0,0,-105.0,70.5,-47.5,192878,2,32,6,2,2,5.0,336,11.878144,nan,0.000336,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,2,0
42,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,6,12,0,0,12,0,0,-105.0,70.5,-47.5,192878,1,32,6,1,1,5.0,168,11.878312,nan,0.000168,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,1,0
43,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.21068572998047,60.21068572998047,6,12,0,1,12,0,1,-105.0,70.5,-47.5,192878,0,32,6,0,0,5.0,289292,12.167604,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
44,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.7629165649414,67.7629165649414,6,12,0,1,12,0,1,-105.0,70.5,-47.5,192878,1,32,6,1,1,5.0,289460,12.457064,nan,0.28946,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,168,1,1
45,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.40320587158203,67.40320587158203,6,12,0,1,12,0,1,-105.0,70.5,-47.5,192878,2,32,6,2,2,5.0,289628,12.746692,nan,0.289628,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,336,2,1
46,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,0,562500.0,46.46162678138607,46.354903092484896,8,16,0,2,16,0,2,-105.0,70.5,-47.5,192878,2,32,8,2,4,5.0,578920,13.325612,nan,0.57892,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,336,2,2
47,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,0,562500.0,66.13175964355469,66.13175964355469,8,16,0,1,16,0,1,-105.0,70.5,-47.5,192878,3,32,8,3,5,5.0,289796,13.615408,nan,0.289796,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,504,3,1
48,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,0,562500.0,71.80805587768555,71.80805587768555,8,16,0,1,16,0,1,-105.0,70.5,-47.5,192878,2,32,8,2,3,5.0,289628,13.905036,nan,0.289628,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,336,2,1
49,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,8,16,0,0,16,0,0,-105.0,70.5,-47.5,192878,1,32,8,1,1,5.0,168,13.905204,nan,0.000168,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,1,0
50,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,0,562500.0,66.78812503814697,59.307861328125,7,14,0,2,14,0,2,-105.0,70.5,-47.5,192878,0,32,7,0,0,5.0,578584,14.483788,nan,0.578584,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,0,0,2
51,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,0,562500.0,59.886070251464844,59.886070251464844,7,14,0,1,14,0,1,-105.0,70.5,-47.5,192878,2,32,7,2,4,5.0,289628,14.773416,nan,0.289628,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,336,2,1
52,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,63.048532485961914,60.99635314941406,6,12,0,2,12,0,2,-105.0,70.5,-47.5,192878,24,32,6,2,3,5.0,582616,15.356032,nan,0.582616,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,4032,24,2
53,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.27372360229492,64.27372360229492,6,12,0,1,12,0,1,-105.0,70.5,-47.5,192878,18,32,6,2,4,5.0,292316,15.648348,nan,0.292316,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,3024,18,1
54,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,6,12,0,0,12,0,0,-105.0,70.5,-47.5,192878,2,32,6,2,4,5.0,336,15.648684,nan,0.000336,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,2,0
55,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,62.177711486816406,62.17770767211914,5,10,0,1,10,0,1,-105.0,70.5,-47.5,192878,10,32,5,1,2,5.0,290972,15.939656,nan,0.290972,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,1680,10,1
56,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.28947830200195,67.28947830200195,5,10,0,1,10,0,1,-105.0,70.5,-47.5,192878,11,32,5,2,3,5.0,291140,16.230796,nan,0.29114,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,1848,11,1
57,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,7,14,0,0,14,0,0,-105.0,70.5,-47.5,192878,2,32,7,2,5,5.0,336,16.231132,nan,0.000336,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,2,0
58,-47.5,57.5,20,10,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.45101928710938,67.45101928710938,10,20,0,1,20,0,1,-105.0,70.5,-47.5,192878,66,32,10,3,7,5.0,300668,16.5318,nan,0.300668,nan,1,288,289160,2,0,0,1,132,64,16,68,17,33,1,11088,66,1
59,-47.5,57.5,22,11,0,0.0,0.0,0,0.0,57.5,1,562500.0,59.27679252624512,59.27677917480469,11,22,1,1,22,0,2,-105.0,70.5,-47.5,192878,53,32,11,2,8,5.0,298484,16.830284,nan,0.298484,nan,1,288,289160,2,0,0,1,132,64,16,68,17,33,1,8904,53,1
60,-47.5,57.5,24,12,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.24139022827148,67.24139022827148,12,24,0,1,24,0,1,-105.0,70.5,-47.5,192878,55,32,12,3,10,5.0,299108,17.129392,nan,0.299108,nan,1,576,289160,2,0,0,1,132,64,16,68,17,33,1,9240,55,1
61,-47.5,57.5,24,12,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.52250289916992,61.52250289916992,12,24,0,1,24,0,1,-105.0,70.5,-47.5,192878,10,32,12,2,10,5.0,291188,17.42058,nan,0.291188,nan,1,216,289160,2,0,0,1,132,64,16,68,17,33,1,1680,10,1
62,-47.5,57.5,26,13,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.221221923828125,58.221221923828125,13,26,0,1,26,0,1,-105.0,70.5,-47.5,192878,12,32,13,3,11,5.0,291668,17.712248,nan,0.291668,nan,1,360,289160,2,0,0,1,132,64,16,68,17,33,1,2016,12,1
63,-47.5,57.5,24,12,0,0.0,0.0,0,0.0,57.5,0,562500.0,68.12980651855469,68.12980651855469,12,24,0,1,24,0,1,-105.0,70.5,-47.5,192878,4,32,12,2,10,5.0,290252,18.0025,nan,0.290252,nan,1,288,289160,2,0,0,1,132,64,16,68,17,33,1,672,4,1
64,-47.5,57.5,22,11,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,11,22,0,0,22,0,0,-105.0,70.5,-47.5,192878,6,32,11,3,10,5.0,1008,18.003508,nan,0.001008,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,6,0
65,-47.5,57.5,18,9,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.617889404296875,61.617889404296875,9,18,0,1,18,0,1,-105.0,70.5,-47.5,192878,4,32,9,2,6,5.0,290252,18.29376,nan,0.290252,nan,1,288,289160,2,0,0,1,132,64,16,68,17,33,1,672,4,1
66,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,0,562500.0,57.753177642822266,57.753170013427734,8,16,0,1,16,0,1,-105.0,70.5,-47.5,192878,3,32,8,2,5,5.0,289868,18.583628,nan,0.289868,nan,1,72,289160,2,0,0,1,132,64,16,68,17,33,1,504,3,1
67,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,7,14,0,0,14,0,0,-105.0,70.5,-47.5,192878,2,32,7,2,5,5.0,336,18.583964,nan,0.000336,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,2,0
68,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.45476722717285,60.45476531982422,7,14,0,1,14,0,1,-105.0,70.5,-47.5,192878,30,32,7,2,3,5.0,294476,18.87844,nan,0.294476,nan,1,144,289160,2,0,0,1,132,64,16,68,17,33,1,5040,30,1
69,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,562500.0,73.78719711303711,73.78719711303711,4,8,0,1,8,0,1,-105.0,70.5,-47.5,192878,0,32,4,0,0,5.0,289364,19.167804,nan,0.289364,nan,1,72,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
70,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,0,562500.0,62.72995376586914,62.72993469238281,3,6,0,1,6,0,1,-105.0,70.5,-47.5,192878,0,32,3,0,0,5.0,289364,19.457168,nan,0.289364,nan,1,72,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
71,-47.5,57.5,4,2,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,2,4,0,0,4,0,0,-105.0,70.5,-47.5,192878,0,32,2,0,0,5.0,72,19.45724,nan,7.2e-05,nan,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,-47.5,57.5,4,2,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,2,4,0,0,4,0,0,-105.0,70.5,-47.5,192878,0,32,2,0,0,5.0,144,19.457384,nan,0.000144,nan,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,-47.5,57.5,4,2,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.4032096862793,67.4032096862793,2,4,0,1,4,0,1,-105.0,70.5,-47.5,192878,0,32,2,0,0,5.0,289508,19.746892,nan,0.289508,nan,1,216,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
74,-47.5,57.5,4,2,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,2,4,0,0,4,0,0,-105.0,70.5,-47.5,192878,1,32,2,1,1,5.0,312,19.747204,nan,0.000312,nan,0,144,0,0,0,0,0,0,0,0,0,0,0,0,168,1,0
75,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,1,562500.0,47.12369699605046,29.75209611924032,3,6,1,3,6,0,4,-105.0,70.5,-47.5,192878,13,32,3,1,1,5.0,870276,20.61748,nan,0.870276,nan,3,216,867480,6,0,0,3,396,192,48,204,51,99,3,2184,13,3
76,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,0,562500.0,59.6605339050293,59.6605339050293,3,6,0,1,6,0,1,-105.0,70.5,-47.5,192878,3,32,3,3,3,5.0,289868,20.907348,nan,0.289868,nan,1,72,289160,2,0,0,1,132,64,16,68,17,33,1,504,3,1
77,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.52546310424805,67.52546310424805,4,8,0,1,8,0,1,-105.0,70.5,-47.5,192878,33,32,4,2,2,5.0,294980,21.202328,nan,0.29498,nan,1,144,289160,2,0,0,1,132,64,16,68,17,33,1,5544,33,1
78,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,57.86868381500244,57.7071533203125,6,12,0,2,12,0,2,-105.0,70.5,-47.5,192878,46,32,6,3,4,5.0,586384,21.788712,nan,0.586384,nan,2,72,578320,4,0,0,2,264,128,32,136,34,66,2,7728,46,2
79,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,1,562500.0,59.953529357910156,59.953529357910156,8,16,1,1,16,0,2,-105.0,70.5,-47.5,192878,65,32,8,2,2,5.0,300644,22.089356,nan,0.300644,nan,1,432,289160,2,0,0,1,132,64,16,68,17,33,1,10920,65,1
80,-47.5,57.5,18,9,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.880027770996094,60.880027770996094,9,18,0,1,18,0,1,-105.0,70.5,-47.5,192878,32,32,9,3,6,5.0,295028,22.384384,nan,0.295028,nan,1,360,289160,2,0,0,1,132,64,16,68,17,33,1,5376,32,1
81,-47.5,57.5,20,10,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.41190719604492,67.41190719604492,10,20,0,1,20,0,1,-105.0,70.5,-47.5,192878,4,32,10,3,6,5.0,290180,22.674564,nan,0.29018,nan,1,216,289160,2,0,0,1,132,64,16,68,17,33,1,672,4,1
