step,zone,n_links,mean_rssi_dbm,min_rssi_dbm,max_rssi_dbm,mean_propagation_loss_db,min_propagation_loss_db,max_propagation_loss_db
1,0,42,-83.47412808736165,-120.0,-51.26686477661133,106.47412808736165,74.26686477661133,143.0
2,0,56,-85.65211984089443,-120.0,-39.652652740478516,108.65211984089443,62.652652740478516,143.0
3,0,72,-79.90828630659315,-120.0,-41.53219985961914,102.90828630659315,64.53219985961914,143.0
4,0,72,-77.70887247721355,-120.0,-40.289058685302734,100.70887247721355,63.289058685302734,143.0
5,0,90,-72.32584020826552,-120.0,-40.76262283325195,95.32584020826552,63.76262283325195,143.0
6,0,90,-66.8181973775228,-91.1955795288086,-40.37377166748047,89.8181973775228,63.37377166748047,114.1955795288086
7,0,90,-65.02856419881185,-92.91545104980469,-41.10322570800781,88.02856419881185,64.10322570800781,115.91545104980469
8,0,90,-64.2173024919298,-90.70695495605469,-41.55497741699219,87.2173024919298,64.55497741699219,113.70695495605469
9,0,90,-63.38393046061198,-90.81412506103516,-42.306358337402344,86.38393046061198,65.30635833740234,113.81412506103516
10,0,90,-61.17399872673882,-86.868408203125,-42.648277282714844,84.17399872673883,65.64827728271484,109.868408203125
11,0,90,-61.089417394002275,-88.67444610595703,-38.54411315917969,84.08941739400228,61.54411315917969,111.67444610595703
12,0,90,-60.27233674791124,-86.9717025756836,-37.259803771972656,83.27233674791124,60.259803771972656,109.9717025756836
13,0,90,-60.643609280056424,-86.96822357177734,-39.28467559814453,83.64360928005642,62.28467559814453,109.96822357177734
14,0,90,-61.11960334777832,-86.43241882324219,-37.556793212890625,84.11960334777832,60.556793212890625,109.43241882324219
15,0,72,-61.02971802817451,-87.67696380615234,-37.597984313964844,84.0297180281745,60.597984313964844,110.67696380615234
16,0,90,-64.50356674194336,-120.0,-36.93212127685547,87.50356674194336,59.93212127685547,143.0
17,0,90,-64.65527826944987,-120.0,-37.59679412841797,87.65527826944987,60.59679412841797,143.0
18,0,72,-64.80274979273479,-120.0,-37.59679412841797,87.80274979273479,60.59679412841797,143.0
19,0,90,-65.89570740593804,-120.0,-31.82961082458496,88.89570740593804,54.82961082458496,143.0
20,0,90,-65.36999939812554,-120.0,-37.59679412841797,88.36999939812554,60.59679412841797,143.0
