step,active_count,active_ids
365,0,
366,0,
367,0,
368,0,
369,0,
370,0,
371,0,
372,0,
373,0,
374,0,
375,0,
376,0,
377,0,
378,0,
379,0,
380,0,
381,0,
382,1,dyn_southwest_modular_building
383,1,dyn_southwest_modular_building
384,1,dyn_southwest_modular_building
385,2,dyn_southwest_modular_building;dyn_northeast_modular_building
386,2,dyn_southwest_modular_building;dyn_northeast_modular_building
387,2,dyn_southwest_modular_building;dyn_northeast_modular_building
388,2,dyn_southwest_modular_building;dyn_northeast_modular_building
389,2,dyn_southwest_modular_building;dyn_northeast_modular_building
390,2,dyn_southwest_modular_building;dyn_northeast_modular_building
391,2,dyn_southwest_modular_building;dyn_northeast_modular_building
392,2,dyn_southwest_modular_building;dyn_northeast_modular_building
393,2,dyn_southwest_modular_building;dyn_northeast_modular_building
394,2,dyn_southwest_modular_building;dyn_northeast_modular_building
395,2,dyn_southwest_modular_building;dyn_northeast_modular_building
396,2,dyn_southwest_modular_building;dyn_northeast_modular_building
397,2,dyn_southwest_modular_building;dyn_northeast_modular_building
398,2,dyn_southwest_modular_building;dyn_northeast_modular_building
399,2,dyn_southwest_modular_building;dyn_northeast_modular_building
400,2,dyn_southwest_modular_building;dyn_northeast_modular_building
401,1,dyn_northeast_modular_building
402,1,dyn_northeast_modular_building
403,1,dyn_northeast_modular_building
404,1,dyn_northeast_modular_building
405,1,dyn_northeast_modular_building
406,1,dyn_northeast_modular_building
407,1,dyn_northeast_modular_building
408,1,dyn_northeast_modular_building
409,1,dyn_northeast_modular_building
410,1,dyn_northeast_modular_building
411,1,dyn_northeast_modular_building
412,1,dyn_northeast_modular_building
413,1,dyn_northeast_modular_building
414,0,
415,0,
416,0,
417,0,
418,0,
419,0,
420,0,
421,0,
422,0,
423,0,
424,0,
425,1,dyn_southwest_modular_building
426,1,dyn_southwest_modular_building
427,1,dyn_southwest_modular_building
428,1,dyn_southwest_modular_building
429,1,dyn_southwest_modular_building
430,1,dyn_southwest_modular_building
431,1,dyn_southwest_modular_building
432,1,dyn_southwest_modular_building
433,1,dyn_southwest_modular_building
434,1,dyn_southwest_modular_building
435,1,dyn_southwest_modular_building
436,1,dyn_southwest_modular_building
437,1,dyn_southwest_modular_building
438,1,dyn_southwest_modular_building
439,1,dyn_southwest_modular_building
440,1,dyn_southwest_modular_building
441,1,dyn_southwest_modular_building
442,1,dyn_southwest_modular_building
443,1,dyn_southwest_modular_building
444,0,
445,0,
446,0,
447,0,
448,0,
449,0,
450,0,
451,0,
452,1,dyn_northeast_modular_building
453,1,dyn_northeast_modular_building
454,1,dyn_northeast_modular_building
455,1,dyn_northeast_modular_building
456,1,dyn_northeast_modular_building
457,1,dyn_northeast_modular_building
458,1,dyn_northeast_modular_building
459,1,dyn_northeast_modular_building
460,1,dyn_northeast_modular_building
461,1,dyn_northeast_modular_building
462,1,dyn_northeast_modular_building
463,1,dyn_northeast_modular_building
464,1,dyn_northeast_modular_building
465,1,dyn_northeast_modular_building
466,1,dyn_northeast_modular_building
467,1,dyn_northeast_modular_building
468,2,dyn_southwest_modular_building;dyn_northeast_modular_building
469,2,dyn_southwest_modular_building;dyn_northeast_modular_building
470,2,dyn_southwest_modular_building;dyn_northeast_modular_building
471,2,dyn_southwest_modular_building;dyn_northeast_modular_building
472,2,dyn_southwest_modular_building;dyn_northeast_modular_building
473,2,dyn_southwest_modular_building;dyn_northeast_modular_building
474,2,dyn_southwest_modular_building;dyn_northeast_modular_building
475,2,dyn_southwest_modular_building;dyn_northeast_modular_building
476,2,dyn_southwest_modular_building;dyn_northeast_modular_building
477,2,dyn_southwest_modular_building;dyn_northeast_modular_building
478,2,dyn_southwest_modular_building;dyn_northeast_modular_building
479,2,dyn_southwest_modular_building;dyn_northeast_modular_building
480,2,dyn_southwest_modular_building;dyn_northeast_modular_building
481,1,dyn_southwest_modular_building
482,1,dyn_southwest_modular_building
483,1,dyn_southwest_modular_building
484,1,dyn_southwest_modular_building
485,1,dyn_southwest_modular_building
486,1,dyn_southwest_modular_building
487,0,
488,0,
489,0,
490,0,
491,0,
492,0,
493,0,
494,0,
495,0,
496,0,
497,0,
498,0,
499,0,
500,0,
501,0,
502,0,
503,0,
504,0,
505,0,
506,0,
507,0,
508,0,
509,0,
510,0,
511,1,dyn_southwest_modular_building
512,1,dyn_southwest_modular_building
513,1,dyn_southwest_modular_building
514,1,dyn_southwest_modular_building
515,1,dyn_southwest_modular_building
516,1,dyn_southwest_modular_building
517,1,dyn_southwest_modular_building
518,1,dyn_southwest_modular_building
519,2,dyn_southwest_modular_building;dyn_northeast_modular_building
520,2,dyn_southwest_modular_building;dyn_northeast_modular_building
521,2,dyn_southwest_modular_building;dyn_northeast_modular_building
522,2,dyn_southwest_modular_building;dyn_northeast_modular_building
523,2,dyn_southwest_modular_building;dyn_northeast_modular_building
524,2,dyn_southwest_modular_building;dyn_northeast_modular_building
525,2,dyn_southwest_modular_building;dyn_northeast_modular_building
526,2,dyn_southwest_modular_building;dyn_northeast_modular_building
527,2,dyn_southwest_modular_building;dyn_northeast_modular_building
528,2,dyn_southwest_modular_building;dyn_northeast_modular_building
529,2,dyn_southwest_modular_building;dyn_northeast_modular_building
530,1,dyn_northeast_modular_building
531,1,dyn_northeast_modular_building
532,1,dyn_northeast_modular_building
533,1,dyn_northeast_modular_building
534,1,dyn_northeast_modular_building
535,1,dyn_northeast_modular_building
536,1,dyn_northeast_modular_building
537,1,dyn_northeast_modular_building
538,1,dyn_northeast_modular_building
539,1,dyn_northeast_modular_building
540,1,dyn_northeast_modular_building
541,1,dyn_northeast_modular_building
542,1,dyn_northeast_modular_building
543,1,dyn_northeast_modular_building
544,1,dyn_northeast_modular_building
545,1,dyn_northeast_modular_building
546,1,dyn_northeast_modular_building
547,1,dyn_northeast_modular_building
548,0,
549,0,
550,0,
551,0,
552,0,
553,0,
554,1,dyn_southwest_modular_building
555,1,dyn_southwest_modular_building
556,1,dyn_southwest_modular_building
557,1,dyn_southwest_modular_building
558,1,dyn_southwest_modular_building
559,1,dyn_southwest_modular_building
560,1,dyn_southwest_modular_building
561,1,dyn_southwest_modular_building
562,1,dyn_southwest_modular_building
563,1,dyn_southwest_modular_building
564,1,dyn_southwest_modular_building
565,1,dyn_southwest_modular_building
566,1,dyn_southwest_modular_building
567,1,dyn_southwest_modular_building
568,1,dyn_southwest_modular_building
569,1,dyn_southwest_modular_building
570,1,dyn_southwest_modular_building
571,1,dyn_southwest_modular_building
572,1,dyn_southwest_modular_building
573,0,
574,0,
575,0,
576,0,
577,0,
578,0,
579,0,
580,0,
581,0,
582,0,
583,0,
584,0,
585,0,
586,1,dyn_northeast_modular_building
587,1,dyn_northeast_modular_building
588,1,dyn_northeast_modular_building
589,1,dyn_northeast_modular_building
590,1,dyn_northeast_modular_building
591,1,dyn_northeast_modular_building
592,1,dyn_northeast_modular_building
593,1,dyn_northeast_modular_building
594,1,dyn_northeast_modular_building
595,1,dyn_northeast_modular_building
596,1,dyn_northeast_modular_building
597,2,dyn_southwest_modular_building;dyn_northeast_modular_building
598,2,dyn_southwest_modular_building;dyn_northeast_modular_building
599,2,dyn_southwest_modular_building;dyn_northeast_modular_building
600,2,dyn_southwest_modular_building;dyn_northeast_modular_building
601,2,dyn_southwest_modular_building;dyn_northeast_modular_building
602,2,dyn_southwest_modular_building;dyn_northeast_modular_building
603,2,dyn_southwest_modular_building;dyn_northeast_modular_building
604,2,dyn_southwest_modular_building;dyn_northeast_modular_building
605,2,dyn_southwest_modular_building;dyn_northeast_modular_building
606,2,dyn_southwest_modular_building;dyn_northeast_modular_building
607,2,dyn_southwest_modular_building;dyn_northeast_modular_building
608,2,dyn_southwest_modular_building;dyn_northeast_modular_building
609,2,dyn_southwest_modular_building;dyn_northeast_modular_building
610,2,dyn_southwest_modular_building;dyn_northeast_modular_building
611,2,dyn_southwest_modular_building;dyn_northeast_modular_building
612,2,dyn_southwest_modular_building;dyn_northeast_modular_building
613,2,dyn_southwest_modular_building;dyn_northeast_modular_building
614,2,dyn_southwest_modular_building;dyn_northeast_modular_building
615,1,dyn_southwest_modular_building
616,0,
617,0,
618,0,
619,0,
620,0,
621,0,
622,0,
623,0,
624,0,
625,0,
626,0,
627,0,
628,0,
629,0,
630,0,
631,0,
632,0,
633,0,
634,0,
635,0,
636,0,
637,0,
638,0,
639,0,
640,1,dyn_southwest_modular_building
641,1,dyn_southwest_modular_building
642,1,dyn_southwest_modular_building
643,1,dyn_southwest_modular_building
644,1,dyn_southwest_modular_building
645,1,dyn_southwest_modular_building
646,1,dyn_southwest_modular_building
647,1,dyn_southwest_modular_building
648,1,dyn_southwest_modular_building
649,1,dyn_southwest_modular_building
650,1,dyn_southwest_modular_building
651,1,dyn_southwest_modular_building
652,1,dyn_southwest_modular_building
653,2,dyn_southwest_modular_building;dyn_northeast_modular_building
654,2,dyn_southwest_modular_building;dyn_northeast_modular_building
655,2,dyn_southwest_modular_building;dyn_northeast_modular_building
656,2,dyn_southwest_modular_building;dyn_northeast_modular_building
657,2,dyn_southwest_modular_building;dyn_northeast_modular_building
658,2,dyn_southwest_modular_building;dyn_northeast_modular_building
659,1,dyn_northeast_modular_building
660,1,dyn_northeast_modular_building
661,1,dyn_northeast_modular_building
662,1,dyn_northeast_modular_building
663,1,dyn_northeast_modular_building
664,1,dyn_northeast_modular_building
665,1,dyn_northeast_modular_building
666,1,dyn_northeast_modular_building
667,1,dyn_northeast_modular_building
668,1,dyn_northeast_modular_building
669,1,dyn_northeast_modular_building
670,1,dyn_northeast_modular_building
671,1,dyn_northeast_modular_building
672,1,dyn_northeast_modular_building
673,1,dyn_northeast_modular_building
674,1,dyn_northeast_modular_building
675,1,dyn_northeast_modular_building
