step,pending_transitions,pull_updates_this_step,queued_transitions,t2_b0_train_updates,train_updates_this_step
1,60,686,0,0,0
2,120,690,0,0,0
3,178,690,1,0,0
4,238,698,0,0,0
5,294,714,3,0,0
6,349,716,4,0,0
7,391,724,15,0,0
8,444,718,6,0,0
9,488,708,14,0,0
10,530,720,16,0,0
11,541,722,49,0,0
12,543,694,57,0,0
13,545,700,57,0,0
14,548,714,56,0,0
15,542,722,64,0,0
16,546,748,55,0,0
17,539,782,65,0,0
18,524,798,72,0,0
19,510,848,71,0,0
20,524,842,46,0,0
21,529,830,54,0,0
22,503,778,81,0,0
23,520,776,43,0,0
24,527,778,52,0,0
25,542,828,45,0,0
26,547,846,54,0,0
27,560,856,47,0,0
28,553,850,65,0,0
29,554,854,58,0,0
30,556,874,57,0,0
31,540,872,73,0,0
32,540,880,59,0,0
33,514,938,82,0,0
34,508,896,63,0,0
35,496,884,69,0,0
36,513,870,43,0,0
37,512,846,59,0,0
38,511,870,59,0,0
39,511,870,58,0,0
40,530,872,41,0,0
41,537,860,52,0,0
42,526,880,68,0,0
43,533,886,52,0,0
44,520,906,70,0,0
45,534,904,46,0,0
46,539,904,54,0,0
47,534,886,63,0,0
48,529,924,63,0,0
49,533,904,55,0,0
50,511,954,78,0,0
51,528,964,43,0,0
52,531,916,55,0,0
53,535,976,54,0,0
54,511,906,80,0,0
55,491,894,76,0,0
56,499,898,50,0,0
57,500,888,57,0,0
58,499,836,59,0,0
59,500,800,57,0,0
60,482,758,74,0,0
61,493,760,47,0,0
62,515,762,38,0,0
63,517,768,56,0,0
64,518,786,57,0,0
65,526,792,51,0,0
66,515,806,68,0,0
67,505,804,67,12,12
68,503,770,59,20,8
69,504,754,57,28,8
70,503,746,59,36,8
71,511,748,51,40,4
72,511,740,58,48,8
73,529,746,42,48,0
74,527,732,60,64,16
75,526,726,59,128,64
76,543,720,43,268,140
77,512,728,86,448,180
78,528,732,44,624,176
79,506,738,78,808,184
80,486,702,76,984,176
81,496,714,49,1148,164
82,496,708,58,1316,168
83,507,724,48,1476,160
84,517,730,49,1640,164
85,517,738,58,1808,168
86,504,740,69,1972,164
87,504,740,58,2140,168
88,524,750,40,2300,160
89,504,746,76,2476,176
90,512,736,51,2648,172
91,502,742,67,2824,176
92,493,738,66,2996,172
93,504,730,48,3156,160
94,497,716,64,3316,160
95,500,718,55,3472,156
96,519,712,41,3636,164
97,509,732,67,3808,172
98,511,738,56,3968,160
99,502,768,66,4136,168
100,522,760,40,4296,160
101,530,760,51,4468,172
102,536,772,53,4648,180
103,542,784,53,4828,180
104,510,764,87,5020,192
105,526,762,44,5196,176
106,524,768,60,5372,176
107,503,760,77,5552,180
108,493,774,67,5724,172
109,483,764,67,5896,172
110,467,738,72,6056,160
111,481,716,45,6204,148
112,495,718,45,6352,148
113,491,734,61,6500,148
114,500,764,49,6660,160
115,504,776,54,6812,152
116,526,782,38,6964,152
117,526,772,58,7132,168
118,534,782,51,7304,172
119,516,748,74,7488,184
120,512,738,62,7672,184
121,528,730,44,7848,176
122,534,724,53,8028,180
123,494,714,94,8212,184
124,512,702,42,8380,168
125,517,814,53,8560,180
126,525,828,51,8732,172
127,532,832,52,8908,176
128,530,852,60,9084,176
129,526,910,62,9268,184
130,522,902,62,9452,184
131,511,886,68,9628,176
132,518,890,51,9800,172
133,487,892,86,9984,184
134,488,842,57,10148,164
135,489,832,57,10312,164
136,491,806,56,10472,160
137,512,810,39,10628,156
138,522,830,49,10792,164
139,540,826,42,10960,168
140,548,832,51,11132,172
141,545,834,61,11312,180
142,533,806,69,11492,180
143,528,808,63,11680,188
144,523,804,63,11868,188
145,500,768,79,12056,188
146,506,790,53,12236,180
147,495,794,68,12412,176
148,513,798,42,12580,168
149,513,790,58,12748,168
150,514,794,57,12912,164
151,506,788,65,13076,164
152,498,754,65,13240,164
153,517,758,40,13400,160
154,499,746,74,13572,172
155,490,742,66,13740,168
156,492,760,56,13900,160
157,493,742,57,14064,164
158,505,744,47,14220,156
159,507,756,56,14380,160
160,509,748,56,14540,160
161,507,788,59,14708,168
162,517,780,49,14872,164
163,491,766,81,15036,164
164,475,748,72,15196,160
165,478,750,55,15352,156
166,484,748,51,15516,164
167,495,742,48,15676,160
168,503,750,50,15836,160
169,512,768,49,16000,164
170,513,814,57,16164,164
171,513,822,58,16332,168
172,514,828,57,16496,164
173,514,838,58,16664,168
174,522,854,51,16836,172
175,527,804,53,17016,180
176,523,796,62,17200,184
177,539,792,44,17376,176
178,544,798,54,17560,184
179,539,804,63,17748,188
180,534,826,63,17936,188
181,520,864,71,18128,192
182,507,856,70,18312,184
183,514,856,52,18488,176
184,527,856,46,18668,180
185,514,882,70,18852,184
186,493,926,77,19032,180
187,485,892,65,19196,164
188,506,882,39,19352,156
189,522,866,43,19520,168
190,530,854,51,19692,172
191,510,848,76,19868,176
192,527,838,43,20040,172
193,516,842,68,20216,176
194,507,838,66,20384,168
195,507,824,58,20552,168
196,506,820,59,20724,172
197,522,806,44,20900,176
198,511,792,68,21076,176
199,520,774,50,21244,168
200,520,796,58,21412,168
201,533,792,46,21592,180
202,522,778,68,21768,176
203,520,776,60,21944,176
204,517,760,61,22124,180
205,523,738,53,22304,180
206,528,736,54,22488,184
207,534,702,53,22668,180
208,530,700,62,22852,184
209,527,690,61,23032,180
210,515,702,69,23212,180
211,487,718,83,23388,176
212,479,704,65,23552,164
213,481,712,56,23712,160
214,481,734,57,23876,164
215,484,750,55,24032,156
216,479,774,62,24184,152
217,482,790,53,24332,148
218,497,812,44,24476,144
219,500,822,54,24628,152
220,495,830,62,24780,152
221,497,826,56,24940,160
222,499,838,56,25100,160
223,510,824,48,25260,160
224,510,850,58,25428,168
225,529,888,41,25592,164
226,528,880,59,25764,172
227,535,874,52,25940,176
228,524,886,68,26116,176
229,531,892,52,26292,176
230,525,874,63,26480,188
231,530,888,54,26664,184
232,534,902,55,26852,188
233,520,898,71,27040,188
234,516,902,62,27224,184
235,505,906,68,27400,176
236,495,872,67,27572,172
237,496,890,57,27736,164
238,515,900,41,27900,164
239,533,898,42,28068,168
240,530,874,61,28248,180
241,546,886,44,28424,176
242,525,866,77,28604,180
243,541,866,44,28780,176
244,546,860,54,28964,184
245,522,882,80,29156,192
246,517,858,63,29344,188
247,521,832,55,29532,188
248,517,838,62,29716,184
249,533,844,44,29892,176
250,547,836,46,30076,184
251,522,844,80,30264,188
252,518,830,62,30448,184
253,516,826,60,30628,180
254,515,812,59,30800,172
255,503,802,69,30980,180
256,510,806,52,31156,176
257,526,804,44,31332,176
258,541,800,45,31512,180
259,526,782,71,31696,184
260,526,778,58,31868,172
261,523,776,61,32048,180
262,529,774,53,32228,180
263,525,792,62,32412,184
264,519,772,63,32600,188
265,532,776,47,32788,188
266,518,770,71,32976,188
267,498,808,76,33152,176
268,500,790,56,33312,160
269,509,804,50,33480,168
270,499,818,67,33652,172
271,508,808,50,33820,168
272,518,802,49,33984,164
273,527,788,50,34152,168
274,525,792,60,34328,176
275,534,794,50,34496,168
276,541,788,52,34672,176
277,518,760,79,34860,188
278,515,764,61,35040,180
279,495,756,76,35216,176
280,494,774,59,35392,176
281,476,776,74,35560,168
282,470,806,63,35716,156
283,489,806,40,35868,152
284,510,806,39,36024,156
285,509,840,58,36188,164
286,512,844,55,36344,156
287,511,810,58,36512,168
288,512,804,57,36676,164
289,521,800,50,36844,168
290,511,820,67,37016,172
291,509,810,60,37192,176
292,516,768,52,37368,176
293,523,764,52,37544,176
294,522,790,59,37716,172
295,510,808,68,37892,176
296,501,776,66,38060,168
297,510,760,50,38228,168
298,509,738,59,38400,172
299,500,742,66,38568,168
300,514,764,45,38740,172
301,512,762,60,38916,176
302,511,798,59,39088,172
303,530,800,41,39252,164
304,538,814,51,39424,172
305,543,808,54,39608,184
306,538,816,63,39796,188
307,543,840,54,39980,184
308,547,822,55,40168,188
309,549,820,57,40364,196
310,551,792,57,40560,196
311,561,780,50,40760,200
312,542,778,76,40968,208
313,544,750,57,41164,196
314,537,734,65,41360,196
315,531,728,64,41552,192
316,516,740,72,41744,192
317,512,734,62,41928,184
318,509,742,61,42108,180
319,507,754,60,42284,176
320,515,750,51,42456,172
321,515,756,58,42624,168
322,514,762,59,42796,172
323,523,776,50,42964,168
324,513,786,67,43136,172
325,522,822,50,43304,168
326,529,844,52,43480,176
327,526,846,61,43660,180
328,532,878,53,43840,180
329,528,940,62,44024,184
330,507,918,77,44208,184
331,506,928,59,44380,172
332,514,942,51,44552,172
333,522,916,51,44724,172
334,528,886,53,44904,180
335,507,888,77,45084,180
336,516,868,50,45252,168
337,524,890,51,45424,172
338,514,886,67,45600,176
339,496,870,74,45768,168
340,514,890,42,45936,168
341,521,868,52,46112,176
342,510,834,68,46288,176
343,501,836,66,46456,168
344,512,856,48,46616,160
345,520,838,51,46788,172
346,528,848,51,46960,172
347,509,804,75,47132,172
348,518,786,50,47300,168
349,506,794,69,47480,180
350,506,796,58,47648,168
351,507,786,57,47812,164
352,489,782,74,47980,168
353,490,786,57,48144,164
354,492,776,56,48304,160
355,502,764,48,48464,160
356,514,798,47,48620,156
357,514,782,58,48788,168
358,506,788,65,48952,164
359,516,784,49,49116,164
360,516,780,58,49284,168
361,525,758,50,49452,168
362,522,762,61,49632,180
363,529,764,52,49808,176
364,535,800,53,49988,180
365,531,802,62,50172,184
366,528,780,61,50352,180
367,534,780,53,50532,180
368,520,786,71,50720,188
369,517,792,61,50900,180
370,523,808,53,51080,180
371,502,792,77,51260,180
372,501,790,59,51432,172
373,492,824,66,51600,168
374,512,832,40,51760,160
375,530,788,42,51928,168
376,519,796,68,52104,176
377,528,794,50,52272,168
378,526,800,60,52448,176
379,533,772,52,52624,176
380,538,782,53,52804,180
381,533,758,63,52992,188
382,519,762,71,53180,188
383,514,768,63,53368,188
384,520,768,53,53548,180
385,500,772,76,53724,176
386,517,768,43,53896,172
387,524,766,52,54072,176
388,522,766,60,54248,176
389,530,768,51,54420,172
390,510,774,76,54596,176
391,510,766,58,54764,168
392,500,794,67,54936,172
393,498,782,59,55108,172
394,508,782,49,55272,164
395,506,774,60,55448,176
396,515,778,50,55616,168
397,506,760,66,55784,168
398,516,764,49,55948,164
399,526,758,49,56112,164
400,533,750,52,56288,176
401,549,746,44,56464,176
402,544,740,63,56652,188
403,529,756,72,56844,192
404,523,732,63,57032,188
405,510,750,70,57216,184
406,517,740,52,57392,176
407,522,730,54,57576,184
408,491,750,86,57760,184
409,482,772,66,57928,168
410,493,792,48,58088,160
411,487,816,63,58244,156
412,510,816,37,58392,148
413,512,838,56,58556,164
414,522,842,49,58720,164
415,539,850,43,58892,172
416,555,842,44,59068,176
417,570,838,45,59248,180
418,580,832,50,59448,200
419,551,816,85,59660,212
420,543,860,66,59860,200
421,534,876,67,60064,204
422,527,858,65,60260,196
423,511,868,73,60456,196
424,506,884,63,60644,188
425,494,936,69,60824,180
426,494,914,58,60992,168
427,492,908,59,61156,164
428,514,906,38,61308,152
429,514,854,58,61476,168
430,532,856,42,61644,168
431,539,842,52,61820,176
432,545,836,53,62000,180
433,559,834,46,62184,184
434,553,798,64,62376,192
435,537,794,73,62572,196
436,504,794,88,62764,192
437,509,794,54,62948,184
438,513,776,54,63132,184
439,500,774,70,63316,184
440,517,788,43,63488,172
441,524,782,52,63664,176
442,519,788,62,63844,180
443,510,808,66,64012,168
444,520,796,49,64176,164
445,526,770,52,64352,176
446,522,736,62,64536,184
447,500,754,77,64716,180
448,508,766,51,64888,172
449,515,766,52,65064,176
450,505,822,67,65236,172
451,524,828,41,65400,164
452,513,844,68,65576,176
453,521,866,51,65748,172
454,520,864,59,65920,172
455,528,844,51,66092,172
456,527,856,59,66264,172
457,523,810,62,66448,184
458,529,802,53,66628,180
459,535,794,53,66808,180
460,512,798,79,66996,188
461,529,784,43,67168,172
462,508,812,77,67356,188
463,497,830,68,67532,176
464,515,848,42,67700,168
465,523,876,51,67872,172
466,530,862,52,68048,176
467,536,848,53,68228,180
468,533,896,61,68408,180
469,540,860,52,68584,176
470,544,848,55,68772,188
471,532,848,69,68964,192
472,526,808,64,69156,192
473,529,790,56,69348,192
474,506,766,79,69540,192
475,494,734,68,69716,176
476,476,734,74,69884,168
477,452,744,79,70040,156
478,466,752,44,70184,144
479,479,744,45,70332,148
480,485,720,52,70476,144
481,490,724,53,70624,148
482,493,714,54,70776,152
483,508,706,44,70920,144
484,494,700,70,71072,152
485,498,712,54,71224,152
486,500,700,56,71384,160
487,483,710,73,71548,164
488,490,714,51,71708,160
489,483,728,64,71872,164
490,505,738,38,72024,152
491,507,754,56,72184,160
492,526,748,41,72348,164
493,518,764,65,72512,164
494,518,772,58,72684,172
495,509,784,66,72852,168
496,528,776,41,73016,164
497,525,776,61,73196,180
498,540,776,45,73376,180
499,543,786,56,73568,192
500,547,800,55,73756,188
501,541,808,64,73948,192
502,546,808,54,74132,184
503,540,780,64,74324,192
504,543,768,56,74516,192
505,544,772,58,74716,200
506,537,750,65,74912,196
507,530,752,65,75108,196
508,516,762,71,75296,188
509,531,756,45,75476,180
510,536,746,54,75660,184
511,522,760,71,75848,188
512,528,776,53,76028,180
513,524,764,62,76212,184
514,503,752,77,76392,180
515,503,758,58,76560,168
516,494,768,66,76728,168
517,495,774,57,76892,164
518,513,762,42,77060,168
519,522,752,50,77228,168
520,522,786,58,77396,168
521,512,774,67,77568,172
522,513,762,57,77732,164
523,523,746,49,77896,164
524,521,758,60,78072,176
525,537,762,44,78248,176
526,523,752,71,78436,188
527,528,756,54,78620,184
528,543,752,45,78800,180
529,512,782,86,78984,184
530,520,772,51,79156,172
531,517,778,61,79336,180
532,496,784,77,79520,184
533,505,794,50,79688,168
534,513,780,51,79860,172
535,501,804,68,80032,172
536,501,788,58,80200,168
537,493,806,65,80364,164
538,497,846,54,80516,152
539,507,856,49,80680,164
540,517,866,49,80844,164
541,535,868,42,81012,168
