step,feasible_contact_pairs,feasible_contact_decisions,t2_b0_events,t2_b0_pull_events,t2_b0_valid_pull_events,t2_b0_comm_mb,t2_b0_comm_cumulative_mb,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_policy_bytes,t2_b0_training_sample_bytes
93,3038,6076,327,327,327,85.12536,9358.851616,243040,15363768,69144880,329200
94,3032,6064,322,322,322,84.61962,9443.471236,242560,15128848,69008320,196100
95,3066,6132,336,336,336,86.34556,9529.816796,245280,15786624,69782160,485800
96,3214,6428,346,346,344,90.511208,9620.328004,257120,16256464,73150640,800200
97,3281,6562,352,352,352,92.22708,9712.555084,262480,16538368,74675560,702800
98,2993,5986,354,354,354,85.7414,9798.296484,239440,16632336,68120680,700800
99,2973,5946,346,346,346,84.63914,9882.935624,237840,16256464,67665480,432300
100,2891,5782,338,338,338,82.3343,9965.269924,231280,15880592,65799160,377300
101,2729,5458,332,332,332,78.3353,10043.605224,218320,15598688,62112040,361100
102,2707,5414,338,338,338,78.03014,10121.635364,216560,15880592,61611320,275700
103,2686,5372,344,344,344,77.83662,10199.471984,214880,16162496,61133360,279100
104,2694,5388,334,334,334,77.50564,10276.977624,215520,15692656,61315440,236600
105,2109,4218,323,323,323,63.68092,10340.658544,168720,15175832,48000840,291600
106,1882,3764,306,306,306,57.7406,10398.399144,150560,14377104,42834320,337000
107,1840,3680,304,304,304,56.63598,10455.035124,147200,14283136,41878400,285900
108,1730,3460,300,300,300,53.8669,10508.902024,138400,14095200,39374800,217700
109,1701,3402,296,296,296,52.95636,10561.858384,136080,13907264,38714760,158000
110,1684,3368,292,292,290,52.400428,10614.258812,134720,13719328,38327840,179100
111,1675,3350,284,284,284,51.79888,10666.057692,134000,13343456,38123000,159800
112,1772,3544,292,292,292,54.68692,10720.744612,141760,13719328,40330720,455400
113,1596,3192,296,296,294,50.956588,10771.7012,127680,13907264,36324960,556700
114,1660,3320,319,319,313,53.858764,10825.559964,132800,14987896,37781600,913900
115,1718,3436,322,322,320,55.259488,10880.819452,137440,15128848,39101680,848000
116,1659,3318,312,312,310,52.910228,10933.72968,132720,14659008,37758840,317500
117,1696,3392,308,308,308,53.636,10987.36568,135680,14471072,38600960,386400
118,1600,3200,302,302,302,51.01424,11038.37992,128000,14189168,36416000,240000
119,1589,3178,296,296,296,50.49698,11088.8769,127120,13907264,36165640,256700
120,1649,3298,300,300,298,52.137688,11141.014588,131920,14095200,37531240,338800
121,1616,3232,294,294,294,51.10642,11192.121008,129280,13813296,36780160,343700
122,1664,3328,289,289,289,51.96714,11244.088148,133120,13578376,37872640,343700
123,1819,3638,292,292,292,55.687,11299.775148,145520,13719328,41400440,382000
124,1661,3322,286,286,286,51.80646,11351.581608,132880,13437424,37804360,392900
125,1537,3074,280,280,278,48.545508,11400.127116,122960,13155520,34982120,247100
126,1526,3052,277,277,277,48.07698,11448.204096,122080,13014568,34731760,170900
127,1430,2860,257,257,257,44.90014,11493.104236,114400,12074888,32546800,129100
128,1431,2862,256,256,256,44.95586,11538.060096,114480,12027904,32569560,209100
129,1390,2780,259,259,259,44.36078,11582.420876,111200,12168856,31636400,409100
130,1358,2716,264,264,262,43.951228,11626.372104,108640,12403776,30908080,495100
131,1534,3068,272,272,270,48.461228,11674.833332,122720,12779648,34913840,608300
132,1820,3640,292,292,292,56.08814,11730.921472,145600,13719328,41423200,760300
133,1754,3508,290,290,290,54.15636,11785.077832,140320,13625360,39921040,430200
134,1583,3166,289,289,289,50.1297,11835.207532,126640,13578376,36029080,356300
135,1492,2984,288,288,288,47.92184,11883.129372,119360,13531392,33957920,274000
136,1595,3190,298,298,298,51.20736,11934.336732,127600,14001232,36302200,735800
137,1910,3820,306,306,306,58.57032,11992.907052,152800,14377104,43471600,527200
138,2171,4342,318,318,316,64.979428,12057.88648,173680,14940912,49411960,409900
139,2147,4294,316,316,316,64.2391,12122.12558,171760,14846944,48865720,311700
140,2246,4492,322,322,322,66.77428,12188.89986,179680,15128848,51118960,303000
141,2216,4432,316,316,316,65.76876,12254.66862,177280,14846944,50436160,265400
142,2274,4548,324,324,324,67.45884,12322.12746,181920,15222816,51756240,253800
143,2376,4752,328,328,328,70.1375,12392.26496,190080,15410752,54077760,414300
144,2366,4732,322,322,322,69.72808,12461.99304,189280,15128848,53850160,516000
145,2538,5076,322,322,321,73.581624,12535.574664,203040,15128848,57764880,441200
146,2670,5340,338,338,334,77.272716,12612.84738,213600,15880592,60769200,363900
147,2540,5080,343,343,337,74.753144,12687.600524,203200,16115512,57810400,578200
148,2777,5554,344,344,344,80.32706,12767.927584,222160,16162496,63204520,691100
149,3057,6114,353,353,353,87.00694,12854.934524,244560,16585352,69577320,551700
150,3186,6372,362,362,360,90.348208,12945.282732,254880,17008208,72513360,522800
151,3169,6338,367,367,367,90.0662,13035.348932,253520,17243128,72126440,393200
152,3116,6232,368,368,368,88.7916,13124.140532,249280,17290112,70920160,282000
153,3312,6624,384,384,382,94.183288,13218.32382,264960,18041856,75381120,443400
154,3615,7230,396,396,396,101.90432,13320.22814,289200,18605664,82277400,678200
155,3535,7070,398,398,398,100.15146,13420.3796,282800,18699632,80456600,658300
156,3586,7172,404,404,404,101.50672,13521.88632,286880,18981536,81617360,566000
157,3505,7010,386,386,386,98.43462,13620.32094,280400,18135824,79773800,192100
158,3435,6870,381,381,381,96.50532,13716.82626,274800,17900904,78180600,97200
159,3601,7202,392,392,390,100.988308,13817.814568,288080,18417728,81958760,270700
160,3676,7352,394,394,394,102.88782,13920.702388,294080,18511696,83665760,362700
161,4006,8012,409,409,407,111.427748,14032.130136,320480,19216456,91176560,658900
162,4040,8080,412,412,412,112.53104,14144.661176,323200,19357408,91950400,844000
163,3662,7324,401,401,398,103.304492,14247.965668,292960,18840584,83347120,769700
164,3571,7142,397,397,396,100.732644,14348.698312,285680,18652648,81275960,464500
165,4045,8090,404,404,404,112.08588,14460.784192,323600,18981536,92064200,661600
166,4358,8716,407,407,407,119.29746,14580.081652,348640,19122488,99188080,582900
167,4124,8248,409,409,407,114.052668,14694.13432,329920,19216456,93862240,588700
168,4263,8526,420,420,413,117.483768,14811.618088,341040,19733280,97025880,327400
169,4273,8546,418,418,418,117.69528,14929.313368,341840,19639312,97253480,403800
170,4340,8680,433,433,433,120.08906,15049.402428,347200,20344072,98778400,560500
171,4415,8830,441,441,441,122.00572,15171.408148,353200,20719944,100485400,387200
172,4831,9662,446,446,446,131.92306,15303.331208,386480,20954864,109953560,567500
173,4972,9944,451,451,449,135.184828,15438.516036,397760,21189784,113162720,373500
174,4987,9974,440,440,440,135.26088,15573.776916,398960,20672960,113504120,625000
175,5035,10070,443,443,439,136.260716,15710.037632,402800,20813912,114596600,387700
176,5397,10794,460,460,460,145.55638,15855.594012,431760,21612640,122835720,613700
177,5205,10410,450,450,450,140.4835,15996.077512,416400,21142800,118465800,397300
178,5421,10842,458,458,458,145.9858,16142.063312,433680,21518672,123381960,589200
179,5311,10622,454,454,454,143.33452,16285.397832,424880,21330736,120878360,638800
180,5061,10122,461,461,461,137.94366,16423.341492,404880,21659624,115188360,628100
181,5129,10258,459,459,459,139.23124,16562.572732,410320,21565656,116736040,456800
182,4811,9622,430,430,430,130.49314,16693.065872,384880,20203120,109498360,348300
183,4368,8736,399,399,399,118.7866,16811.852472,349440,18746616,99415680,220600
184,3989,7978,392,392,392,109.9012,16921.753672,319120,18417728,90789640,321400
185,3654,7308,388,388,387,101.994784,17023.748456,292320,18229792,83165040,255000
186,3403,6806,388,388,388,96.45968,17120.208136,272240,18229792,77452280,452600
187,3537,7074,388,388,388,99.37754,17219.585676,282960,18229792,80502120,309900
188,3564,7128,395,395,394,100.514424,17320.1001,285120,18558680,81116640,500400
189,3470,6940,404,404,404,98.72218,17418.82228,277600,18981536,78977200,430900
190,3660,7320,427,427,427,104.35384,17523.17612,292800,20062168,83301600,639200
191,3854,7708,432,432,432,108.922,17632.09812,308320,20297088,87717040,540800
192,3996,7992,437,437,437,112.41288,17744.511,319680,20532008,90948960,552800
193,4147,8294,440,440,440,115.96158,17860.47258,331760,20672960,94385720,511300
194,4268,8536,435,435,435,118.43762,17978.9102,341440,20438040,97139680,459300
195,3872,7744,420,420,420,108.50188,18087.41208,309760,19733280,88126720,275000
196,3377,6754,414,414,413,97.172324,18184.584404,270160,19451376,76860520,534100
197,3275,6550,422,422,422,95.43134,18280.015744,262000,19827248,74539000,745700
198,3332,6664,426,426,426,96.6897,18376.705444,266560,20015184,75836320,513700
199,3282,6564,424,424,424,95.46766,18472.173104,262560,19921216,74698320,527900
200,2970,5940,412,412,412,87.47674,18559.649844,237600,19357408,67597200,228500
201,2728,5456,400,400,400,81.60902,18641.258864,218240,18793600,62089280,453500
202,2811,5622,398,398,398,83.6732,18724.932064,224880,18699632,63978360,716200
203,2944,5888,396,396,394,86.455208,18811.387272,235520,18605664,67005440,555000
204,2957,5914,404,404,402,86.904288,18898.29156,236560,18981536,67301320,330200
205,2912,5824,394,394,394,85.37536,18983.66692,232960,18511696,66277120,300000
206,2911,5822,396,396,396,85.44946,19069.11638,232880,18605664,66254360,302700
207,2904,5808,398,398,396,85.402948,19154.519328,232320,18699632,66095040,322100
208,3031,6062,400,400,400,88.55844,19243.077768,242480,18793600,68985560,482400
209,3212,6424,408,408,408,92.88254,19335.960308,256960,19169472,73105120,295500
210,3110,6220,410,410,410,90.7312,19426.691508,248800,19263440,70783600,379600
211,2787,5574,396,396,396,82.9428,19509.634308,222960,18605664,63432120,628200
212,2700,5400,392,392,392,80.70784,19590.342148,216000,18417728,61452000,568800
213,2519,5038,376,376,376,75.63598,19665.978128,201520,17665984,57332440,384900
214,2338,4676,351,351,351,70.04144,19736.019568,187040,16491384,53212880,102400
215,2359,4718,348,348,348,70.76322,19806.782788,188720,16350432,53690840,485900
216,2493,4986,351,351,351,74.03724,19880.820028,199440,16491384,56740680,558000
217,2594,5188,367,367,367,77.1186,19957.938628,207520,17243128,59039440,578600
218,2750,5500,358,358,358,79.90246,20037.841088,220000,16820272,62590000,223500
219,3018,6036,366,366,366,86.46554,20124.306628,241440,17196144,68689680,288500
220,2876,5752,370,370,370,83.64484,20207.951468,230080,17384080,65457760,522600
221,2692,5384,362,362,362,78.93932,20286.890788,215360,17008208,61269920,396600
222,2785,5570,356,356,356,80.88272,20367.773508,222800,16726304,63386600,498600
223,2900,5800,350,350,350,82.9779,20450.751408,232000,16444400,66004000,249900
224,3073,6146,350,350,350,87.03012,20537.781528,245840,16444400,69941480,350800
225,3179,6358,348,348,348,89.21522,20626.996748,254320,16350432,72354040,209100
226,3259,6518,342,342,342,90.7328,20717.729548,260720,16068528,74174840,182200
227,3248,6496,349,349,346,90.975992,20808.70554,259840,16397416,73924480,347200
228,3221,6442,365,365,365,91.39584,20900.10138,257680,17149160,73309960,629400
229,3247,6494,376,376,376,92.6416,20992.74298,259760,17665984,73901720,763000
230,3511,7022,384,384,384,98.86492,21091.6079,280880,18041856,79910360,579600
231,3524,7048,378,378,378,98.78462,21190.39252,281920,17759952,80206240,485100
232,3758,7516,389,389,389,104.8378,21295.23032,300640,18276776,85532080,675400
233,4126,8252,416,416,416,114.74386,21409.97418,330080,19545344,93907760,904100
234,4333,8666,430,430,430,119.87252,21529.8467,346640,20203120,98619080,645200
235,4478,8956,436,436,436,123.34804,21653.19474,358240,20485024,101919280,526200
236,4766,9532,444,444,444,130.20692,21783.40166,381280,20860896,108474160,430200
237,4851,9702,442,442,442,131.83958,21915.24124,388080,20766928,110408760,215700
238,5073,10146,448,448,448,137.39828,22052.63952,405840,21048832,115461480,421200
239,4751,9502,436,436,436,129.36166,22182.00118,380080,20485024,108132760,304500
240,4354,8708,417,417,417,119.3896,22301.39078,348320,19592328,99097040,295200
241,4151,8302,394,394,394,113.62732,22415.0181,332080,18511696,94476760,253200
242,4129,8258,382,382,382,112.5643,22527.5824,330320,17947888,93976040,258100
243,4137,8274,384,384,384,112.82396,22640.40636,330960,18041856,94158120,240800
244,3991,7982,384,384,384,109.75512,22750.16148,319280,18041856,90835160,506600
245,3595,7190,384,384,384,100.72708,22850.88856,287600,18041856,81822200,523200
246,3489,6978,380,380,380,98.06516,22948.95372,279120,17853920,79409640,470800
247,3462,6924,369,369,369,96.64646,23045.60018,276960,17337096,78795120,187100
248,3768,7536,376,376,376,104.23224,23149.83242,301440,17665984,85759680,454000
249,4107,8214,396,396,396,113.3525,23263.18492,328560,18605664,93475320,889100
250,4102,8204,408,408,406,113.424568,23376.609488,328160,19169472,93361520,510200
251,4357,8714,408,408,408,119.21754,23495.827028,348560,19169472,99165320,478700
252,4459,8918,408,408,408,121.36172,23617.188748,356720,19169472,101486840,293200
253,4614,9228,422,422,420,125.698328,23742.887076,369120,19827248,105014640,430200
254,4565,9130,416,416,416,124.21712,23867.104196,365200,19545344,103899400,350600
255,4517,9034,408,408,408,122.67644,23989.780636,361360,19169472,102806920,283200
256,4692,9384,418,418,418,127.37924,24117.159876,375360,19639312,106789920,517800
257,4901,9802,425,425,425,132.13064,24249.290516,392080,19968200,111546760,165800
258,4771,9542,432,432,432,129.75958,24379.050096,381680,20297088,108587960,434100
259,4233,8466,399,399,399,115.7204,24494.770496,338640,18746616,96343080,237800
260,3783,7566,392,392,392,105.44926,24600.219756,302640,18417728,86101080,574500
261,3520,7040,366,366,366,98.15222,24698.371976,281600,17196144,80115200,509500
262,3180,6360,355,355,355,89.8621,24788.234076,254400,16679320,72376800,503300
263,2957,5914,338,338,338,83.96244,24872.196516,236560,15880592,67301320,498000
264,3281,6562,339,339,339,91.28162,24963.478136,262480,15927576,74675560,369900
265,3376,6752,344,344,344,93.59962,25057.077756,270080,16162496,76837760,282500
266,3167,6334,343,343,343,88.74644,25145.824196,253360,16115512,72080920,250000
267,3158,6316,352,352,351,88.945424,25234.76962,252640,16538368,71876080,230600
268,3118,6236,356,356,356,88.42284,25323.19246,249440,16726304,70965680,433000
269,3133,6266,356,356,356,88.77334,25411.9658,250640,16726304,71307080,440900
270,3356,6712,356,356,356,93.76916,25505.73496,268480,16726304,76382560,343400
271,3343,6686,355,355,355,93.52052,25599.25548,267440,16679320,76086680,438800
272,3274,6548,356,356,356,91.85618,25691.11166,261920,16726304,74516240,303300
273,3308,6616,358,358,358,92.50768,25783.61934,264640,16820272,75290080,84000
274,3351,6702,354,354,354,93.38782,25877.00716,268080,16632336,76268760,170500
275,3364,6728,352,352,352,93.681,25970.68816,269120,16538368,76564640,261000
276,3314,6628,346,346,346,92.24228,26062.93044,265120,16256464,75426640,247000
277,3236,6472,344,344,344,90.66532,26153.59576,258880,16162496,73651360,545800
278,2795,5590,330,330,330,79.8373,26233.43306,223600,15504720,63614200,449900
279,2461,4922,310,310,308,71.009668,26304.442728,196880,14565040,56012360,193500
280,2483,4966,299,299,299,71.2247,26375.667428,198640,14048216,56513080,424100
281,2426,4852,299,299,297,69.882948,26445.550376,194080,14048216,55215760,384500
282,2116,4232,292,292,292,62.38038,26507.930756,169280,13719328,48160160,291900
283,2003,4006,292,292,292,59.73926,26567.670016,160240,13719328,45588280,231700
284,2038,4076,296,296,294,60.793968,26628.463984,163040,13907264,46384880,298800
285,2081,4162,302,302,302,62.01378,26690.477764,166480,14189168,47363560,253500
286,2254,4508,312,312,312,66.5336,26757.011364,180320,14659008,51301040,350800
287,2378,4756,338,338,337,70.860244,26827.871608,190240,15880592,54123280,620300
288,2497,4994,344,344,344,73.85706,26901.728668,199760,16162496,56831720,616300
289,2665,5330,350,350,348,77.644028,26979.372696,213200,16444400,60655400,283700
290,2733,5466,350,350,350,79.15752,27058.530216,218640,16444400,62203080,243800
291,2840,5680,348,348,348,81.45556,27139.985776,227200,16350432,64638400,192200
292,2839,5678,344,344,344,81.22104,27221.206816,227120,16162496,64615640,169000
293,2659,5318,340,340,338,77.146988,27298.353804,212720,15974560,60518840,394900
294,2723,5446,341,341,341,78.70034,27377.054144,217840,16021544,61975480,439100
295,2602,5204,348,348,348,75.99684,27453.050984,208160,16350432,59221520,169400
296,2841,5682,356,356,356,82.14216,27535.193144,227280,16726304,64661160,479000
297,2619,5238,340,340,340,76.24126,27611.434404,209520,15974560,59608440,402500
298,2532,5064,326,326,326,73.4697,27684.904104,202560,15316784,57628320,277700
299,2366,4732,310,310,310,68.86454,27753.768644,189280,14565040,53850160,217900
300,2449,4898,308,308,303,70.64564,27824.414284,195920,14471072,55739240,198200
301,2623,5246,318,318,318,75.21308,27899.627364,209840,14940912,59699480,319600
302,2682,5364,318,318,318,76.39134,27976.018704,214560,14940912,61042320,150300
303,2626,5252,326,326,326,75.60226,28051.620964,210080,15316784,59767760,263300
304,2620,5240,334,334,334,75.94008,28127.561044,209600,15692656,59631200,361200
305,2649,5298,338,338,338,76.70722,28204.268264,211920,15880592,60291240,277500
306,2692,5384,346,346,346,78.1325,28282.400764,215360,16256464,61269920,343700
307,2769,5538,356,356,354,80.378108,28362.778872,221520,16726304,63022440,359700
308,2669,5338,356,356,356,78.19608,28440.974952,213520,16726304,60746440,461400
309,2644,5288,343,343,343,77.06242,28518.037372,211520,16115512,60177440,511300
310,2588,5176,340,340,338,75.809848,28593.84722,207040,15974560,58902880,679400
311,2830,5660,354,354,354,81.99788,28675.8451,226400,16632336,64410800,680200
312,3068,6136,372,372,372,88.18426,28764.02936,245440,17478048,69827680,582500
313,3069,6138,369,369,369,87.75944,28851.7888,245520,17337096,69850440,276200
314,2926,5852,365,365,365,84.24234,28936.03114,234080,17149160,66595760,213700
315,2944,5888,370,370,370,85.04996,29021.0811,235520,17384080,67005440,374600
316,2931,5862,374,374,374,85.03592,29106.11702,234480,17572016,66709560,469000
317,2832,5664,358,358,357,81.860204,29187.977224,226560,16820272,64456320,308500
318,2856,5712,354,354,354,82.11192,29270.089144,228480,16632336,65002560,200400
319,2899,5798,356,356,354,83.198908,29353.288052,231920,16726304,65981240,211300
320,2942,5884,356,356,356,84.2299,29437.517952,235360,16726304,66959920,259900
321,2854,5708,362,362,362,82.4631,29519.981052,228320,17008208,64957040,220300
322,2831,5662,356,356,356,81.69696,29601.678012,226480,16726304,64433560,262200
323,2794,5588,360,360,360,80.93606,29682.614072,223520,16914240,63591440,157900
324,2817,5634,363,363,363,81.58364,29764.197712,225360,17055192,64114920,138800
325,3087,6174,384,384,384,89.19066,29853.388372,246960,18041856,70260120,589500
326,3045,6090,394,394,389,88.9497,29942.338072,243600,18511696,69304200,837300
327,3118,6236,408,408,406,91.286608,30033.62468,249440,19169472,70965680,846800
328,2965,5930,404,404,404,87.36828,30120.99296,237200,18981536,67483400,611200
329,2903,5806,398,398,398,85.30688,30206.29984,232240,18699632,66072280,248600
330,2606,5212,381,381,381,77.63656,30283.9364,208480,17900904,59312560,162800
331,2523,5046,374,374,374,75.5036,30359.44,201840,17572016,57423480,255400
332,2569,5138,370,370,370,76.33506,30435.77506,205520,17384080,58470440,224700
333,2609,5218,364,364,364,76.94614,30512.7212,208720,17102176,59380840,204900
334,2727,5454,360,360,360,79.45648,30592.17768,218160,16914240,62066520,208600
335,2682,5364,370,370,370,79.11688,30671.29456,214560,17384080,61042320,425600
336,2534,5068,346,346,344,74.553108,30745.847668,202720,16256464,57673840,373300
337,2407,4814,324,324,318,70.522844,30816.370512,192560,15222816,54783320,280900
338,2556,5112,320,320,320,73.76814,30890.138652,204480,15034880,58174560,310700
339,2741,5482,327,327,327,78.45618,30968.594832,219280,15363768,62385160,443500
340,2748,5496,324,324,324,78.3802,31046.975032,219840,15222816,62544480,349000
341,2884,5768,319,319,319,81.13364,31128.108672,230720,14987896,65639840,231800
342,2999,5998,331,331,329,84.670808,31212.77948,239920,15551704,68257240,577200
343,3022,6044,348,348,345,86.012232,31298.791712,241760,16350432,68780720,592400
344,3245,6490,380,380,380,93.0379,31391.829612,259600,17853920,73856200,1016500
345,3261,6522,386,386,386,93.30306,31485.132672,260880,18135824,74220360,633500
346,3256,6512,386,386,386,93.04906,31578.181732,260480,18135824,74106560,493700
347,2801,5602,360,360,360,81.06644,31659.248172,224080,16914240,63750760,128400
348,2624,5248,352,352,350,76.685828,31735.934,209920,16538368,59722240,167700
349,2579,5158,355,355,355,75.89916,31811.83316,206320,16679320,58698040,267200
350,2579,5158,350,350,350,75.79166,31887.62482,206320,16444400,58698040,395300
351,2695,5390,360,360,359,78.983964,31966.608784,215600,16914240,61338200,467100
352,2885,5770,366,366,364,83.860548,32050.469332,230800,17196144,65662600,721500
