step,training_loss,selection_rmse,matched_examples,matched_groups,matched_gain_log_mae,matched_gain_log_rmse,matched_gain_prediction_bias_log,matched_top1_accuracy_tie_aware,matched_mean_selection_regret_log,matched_positive_target_fraction,matched_threshold_2_precision,matched_threshold_2_recall,matched_threshold_2_predicted_pass_fraction,matched_threshold_2_true_pass_fraction,matched_threshold_5_precision,matched_threshold_5_recall,matched_threshold_5_predicted_pass_fraction,matched_threshold_5_true_pass_fraction,matched_threshold_10_precision,matched_threshold_10_recall,matched_threshold_10_predicted_pass_fraction,matched_threshold_10_true_pass_fraction,matched_threshold_50_precision,matched_threshold_50_recall,matched_threshold_50_predicted_pass_fraction,matched_threshold_50_true_pass_fraction,matched_threshold_100_precision,matched_threshold_100_recall,matched_threshold_100_predicted_pass_fraction,matched_threshold_100_true_pass_fraction,matched_threshold_200_precision,matched_threshold_200_recall,matched_threshold_200_predicted_pass_fraction,matched_threshold_200_true_pass_fraction,matched_threshold_400_precision,matched_threshold_400_recall,matched_threshold_400_predicted_pass_fraction,matched_threshold_400_true_pass_fraction,stress_examples,stress_groups,stress_gain_log_mae,stress_gain_log_rmse,stress_gain_prediction_bias_log,stress_top1_accuracy_tie_aware,stress_mean_selection_regret_log,stress_positive_target_fraction,stress_threshold_2_precision,stress_threshold_2_recall,stress_threshold_2_predicted_pass_fraction,stress_threshold_2_true_pass_fraction,stress_threshold_5_precision,stress_threshold_5_recall,stress_threshold_5_predicted_pass_fraction,stress_threshold_5_true_pass_fraction,stress_threshold_10_precision,stress_threshold_10_recall,stress_threshold_10_predicted_pass_fraction,stress_threshold_10_true_pass_fraction,stress_threshold_50_precision,stress_threshold_50_recall,stress_threshold_50_predicted_pass_fraction,stress_threshold_50_true_pass_fraction,stress_threshold_100_precision,stress_threshold_100_recall,stress_threshold_100_predicted_pass_fraction,stress_threshold_100_true_pass_fraction,stress_threshold_200_precision,stress_threshold_200_recall,stress_threshold_200_predicted_pass_fraction,stress_threshold_200_true_pass_fraction,stress_threshold_400_precision,stress_threshold_400_recall,stress_threshold_400_predicted_pass_fraction,stress_threshold_400_true_pass_fraction
500,0.01189893577247858,0.05866585299316503,512,32,0.012219822034239769,0.053019389510154724,0.003515492891892791,0.34375,0.008881949698206881,0.173828125,0.4358974358974359,0.6071428571428571,0.076171875,0.0546875,0.6666666666666666,0.6,0.03515625,0.0390625,0.8888888888888888,0.5333333333333333,0.017578125,0.029296875,0.6666666666666666,0.8,0.01171875,0.009765625,0.25,1.0,0.0078125,0.001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256,16,0.009140250273048878,0.06857795268297195,-0.0026993604842573404,0.1875,0.01745330392117239,0.19140625,0.8333333333333334,0.4166666666666667,0.0234375,0.046875,1.0,0.5714285714285714,0.015625,0.02734375,1.0,0.75,0.01171875,0.015625,1.0,1.0,0.0078125,0.0078125,1.0,1.0,0.0078125,0.0078125,0.5,1.0,0.0078125,0.00390625,0.0,0.0,0.0,0.00390625
550,0.03179754316806793,0.11283746308266632,512,32,0.023782607167959213,0.12727269530296326,0.018582414835691452,0.40625,0.006872623469917016,0.173828125,0.19607843137254902,0.7142857142857143,0.19921875,0.0546875,0.4444444444444444,0.8,0.0703125,0.0390625,0.8666666666666667,0.8666666666666667,0.029296875,0.029296875,0.6666666666666666,0.8,0.01171875,0.009765625,0.16666666666666666,1.0,0.01171875,0.001953125,0.0,0.0,0.0078125,0.0,0.0,0.0,0.001953125,0.0,256,16,0.012721782550215721,0.0761590525507927,0.007296503521502018,0.3125,0.007797828650836891,0.19140625,0.3888888888888889,0.5833333333333334,0.0703125,0.046875,0.5714285714285714,0.5714285714285714,0.02734375,0.02734375,0.8,1.0,0.01953125,0.015625,1.0,1.0,0.0078125,0.0078125,1.0,1.0,0.0078125,0.0078125,0.5,1.0,0.0078125,0.00390625,0.5,1.0,0.0078125,0.00390625
600,0.018097789958119392,0.0995996108272406,512,32,0.01763102039694786,0.11011940985918045,0.011353487148880959,0.34375,0.008881949698206881,0.173828125,0.35185185185185186,0.6785714285714286,0.10546875,0.0546875,0.5833333333333334,0.7,0.046875,0.0390625,0.9166666666666666,0.7333333333333333,0.0234375,0.029296875,0.6666666666666666,0.8,0.01171875,0.009765625,0.16666666666666666,1.0,0.01171875,0.001953125,0.0,0.0,0.0078125,0.0,0.0,0.0,0.001953125,0.0,256,16,0.009643676690757275,0.07421373575925827,-0.0016133852768689394,0.4375,0.0017304148141192854,0.19140625,0.7142857142857143,0.4166666666666667,0.02734375,0.046875,1.0,0.5714285714285714,0.015625,0.02734375,1.0,1.0,0.015625,0.015625,1.0,1.0,0.0078125,0.0078125,1.0,1.0,0.0078125,0.0078125,0.5,1.0,0.0078125,0.00390625,0.0,0.0,0.0,0.00390625
650,0.015172908082604408,0.08763152581917,512,32,0.015538515523076057,0.09468582272529602,0.007921718992292881,0.34375,0.017303908147823677,0.173828125,0.4358974358974359,0.6071428571428571,0.076171875,0.0546875,0.8666666666666667,0.65,0.029296875,0.0390625,0.9,0.6,0.01953125,0.029296875,0.6666666666666666,0.8,0.01171875,0.009765625,0.16666666666666666,1.0,0.01171875,0.001953125,0.0,0.0,0.0078125,0.0,0.0,0.0,0.0,0.0,256,16,0.009986218065023422,0.07146357744932175,0.0005996328545734286,0.375,0.007549756196567614,0.19140625,1.0,0.4166666666666667,0.01953125,0.046875,1.0,0.5714285714285714,0.015625,0.02734375,1.0,1.0,0.015625,0.015625,0.6666666666666666,1.0,0.01171875,0.0078125,1.0,1.0,0.0078125,0.0078125,0.5,1.0,0.0078125,0.00390625,1.0,1.0,0.00390625,0.00390625
700,0.015343904495239258,0.08857207257555234,512,32,0.018894627690315247,0.0983329564332962,0.012417919933795929,0.3125,0.0175417438358636,0.173828125,0.2876712328767123,0.75,0.142578125,0.0546875,0.5,0.7,0.0546875,0.0390625,0.8571428571428571,0.8,0.02734375,0.029296875,0.6666666666666666,0.8,0.01171875,0.009765625,0.16666666666666666,1.0,0.01171875,0.001953125,0.0,0.0,0.005859375,0.0,0.0,0.0,0.0,0.0,256,16,0.012062018737196922,0.06477881968021393,0.0042139082215726376,0.3125,0.011297222144094121,0.19140625,0.3333333333333333,0.5833333333333334,0.08203125,0.046875,0.5,0.5714285714285714,0.03125,0.02734375,1.0,1.0,0.015625,0.015625,1.0,1.0,0.0078125,0.0078125,1.0,1.0,0.0078125,0.0078125,0.5,1.0,0.0078125,0.00390625,1.0,1.0,0.00390625,0.00390625
750,0.17288240790367126,0.10327099094818488,512,32,0.015240946784615517,0.11522239446640015,0.00559391500428319,0.3125,0.012033306650209852,0.173828125,0.56,0.5,0.048828125,0.0546875,0.9090909090909091,0.5,0.021484375,0.0390625,0.8888888888888888,0.5333333333333333,0.017578125,0.029296875,0.6666666666666666,0.8,0.01171875,0.009765625,0.2,1.0,0.009765625,0.001953125,0.0,0.0,0.00390625,0.0,0.0,0.0,0.001953125,0.0,256,16,0.00851691048592329,0.0737718939781189,-0.0042291320860385895,0.3125,0.011360232394807213,0.19140625,1.0,0.3333333333333333,0.015625,0.046875,1.0,0.42857142857142855,0.01171875,0.02734375,1.0,0.75,0.01171875,0.015625,1.0,1.0,0.0078125,0.0078125,1.0,1.0,0.0078125,0.0078125,0.5,1.0,0.0078125,0.00390625,0.0,0.0,0.0,0.00390625
800,0.013272291049361229,0.09299932049614347,512,32,0.014568080194294453,0.10124913603067398,0.005773424170911312,0.34375,0.017309245080923574,0.173828125,0.5172413793103449,0.5357142857142857,0.056640625,0.0546875,0.8571428571428571,0.6,0.02734375,0.0390625,0.9090909090909091,0.6666666666666666,0.021484375,0.029296875,0.6666666666666666,0.8,0.01171875,0.009765625,0.2,1.0,0.009765625,0.001953125,0.0,0.0,0.00390625,0.0,0.0,0.0,0.001953125,0.0,256,16,0.009293991141021252,0.07378242164850235,-0.0031267961021512747,0.3125,0.011333941265903036,0.19140625,0.8333333333333334,0.4166666666666667,0.0234375,0.046875,1.0,0.42857142857142855,0.01171875,0.02734375,1.0,0.75,0.01171875,0.015625,1.0,1.0,0.0078125,0.0078125,1.0,1.0,0.0078125,0.0078125,0.5,1.0,0.0078125,0.00390625,0.0,0.0,0.0,0.00390625
850,0.002923499094322324,0.09918166330797393,512,32,0.016666963696479797,0.111208476126194,0.010220522060990334,0.375,0.0084935304425926,0.173828125,0.3673469387755102,0.6428571428571429,0.095703125,0.0546875,0.6363636363636364,0.7,0.04296875,0.0390625,0.9230769230769231,0.8,0.025390625,0.029296875,0.6666666666666666,0.8,0.01171875,0.009765625,0.16666666666666666,1.0,0.01171875,0.001953125,0.0,0.0,0.005859375,0.0,0.0,0.0,0.001953125,0.0,256,16,0.010027347132563591,0.06911119073629379,-0.0005273879505693913,0.3125,0.011333941265903036,0.19140625,0.6,0.5,0.0390625,0.046875,0.8,0.5714285714285714,0.01953125,0.02734375,1.0,0.75,0.01171875,0.015625,1.0,1.0,0.0078125,0.0078125,1.0,1.0,0.0078125,0.0078125,0.5,1.0,0.0078125,0.00390625,1.0,1.0,0.00390625,0.00390625
900,0.06662478297948837,0.060704452221916706,512,32,0.010050047188997269,0.06313271075487137,0.0022568199783563614,0.4375,0.00799265643081526,0.173828125,0.7,0.5,0.0390625,0.0546875,0.9285714285714286,0.65,0.02734375,0.0390625,1.0,0.7333333333333333,0.021484375,0.029296875,0.6666666666666666,0.8,0.01171875,0.009765625,0.25,1.0,0.0078125,0.001953125,0.0,0.0,0.001953125,0.0,0.0,0.0,0.0,0.0,256,16,0.007852928712964058,0.05553029105067253,-0.0002450871397741139,0.375,0.00540116383581335,0.19140625,0.7142857142857143,0.4166666666666667,0.02734375,0.046875,1.0,0.42857142857142855,0.01171875,0.02734375,1.0,0.75,0.01171875,0.015625,1.0,1.0,0.0078125,0.0078125,1.0,1.0,0.0078125,0.0078125,0.5,1.0,0.0078125,0.00390625,1.0,1.0,0.00390625,0.00390625
950,0.014474265277385712,0.05280726411111339,512,32,0.010485454462468624,0.03506450727581978,0.0036001321859657764,0.375,0.008477688074435719,0.173828125,0.33962264150943394,0.6428571428571429,0.103515625,0.0546875,0.5416666666666666,0.65,0.046875,0.0390625,0.9230769230769231,0.8,0.025390625,0.029296875,0.8,0.8,0.009765625,0.009765625,0.5,1.0,0.00390625,0.001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256,16,0.009201460517942905,0.07685559242963791,-0.0032672053202986717,0.375,0.00540116383581335,0.19140625,0.5555555555555556,0.4166666666666667,0.03515625,0.046875,1.0,0.5714285714285714,0.015625,0.02734375,1.0,1.0,0.015625,0.015625,1.0,1.0,0.0078125,0.0078125,1.0,1.0,0.0078125,0.0078125,1.0,1.0,0.00390625,0.00390625,0.0,0.0,0.0,0.00390625
