step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,4,2,0,0.0,0.0,0,0.0,57.5,2,562500.0,19.51061865854021,19.381058728309746,2,4,2,2,4,0,4,-105.0,70.5,-47.5,5.0,992168,0.992168,nan,0.992168,nan,2,288,578320,4,413296,4,2,264,128,32,136,34,66,2,0,0,2
3,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,7,562500.0,33.55560018078596,18.407905596941493,7,14,7,7,14,0,14,-105.0,70.5,-47.5,5.0,3472588,4.464756,nan,3.472588,nan,7,1008,2024120,14,1446536,14,7,924,448,112,476,119,231,7,0,0,7
4,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,13,562500.0,36.95036836293084,22.129939617754406,20,40,13,11,40,0,24,-105.0,70.5,-47.5,5.0,7318052,11.782808,nan,7.318052,nan,11,2880,3180760,22,4132960,40,11,1452,704,176,748,187,363,11,0,0,11
5,-47.5,57.5,52,26,0,0.0,0.0,0,0.0,57.5,19,562500.0,41.25904598806656,18.539567235640323,26,52,19,11,52,0,30,-105.0,70.5,-47.5,5.0,8558804,20.341612,nan,8.558804,nan,11,3744,3180760,22,5372848,52,11,1452,704,176,748,187,363,11,0,0,11
6,-47.5,57.5,70,35,0,0.0,0.0,0,0.0,57.5,21,562500.0,39.11303652268111,19.870011253956324,35,70,21,11,70,0,32,-105.0,70.5,-47.5,5.0,10419932,30.761544,nan,10.419932,nan,11,5040,3180760,22,7232680,70,11,1452,704,176,748,187,363,11,0,0,11
7,-47.5,57.5,76,38,0,0.0,0.0,0,0.0,57.5,21,523439.0833340645,22.05950586892237,9.86328250998106,38,76,21,14,76,0,35,-105.0,70.5,-47.5,5.0,11908184,42.669728,nan,11.908184,nan,14,5472,4048240,28,7852624,76,14,1848,896,224,952,238,462,14,0,0,14
8,-47.5,57.5,86,43,0,0.0,0.0,0,0.0,57.5,21,556012.6641555949,29.90587423061782,13.748386494677147,43,86,21,13,86,0,34,-105.0,70.5,-47.5,5.0,12652852,55.32258,nan,12.652852,nan,13,6192,3759080,26,8885864,86,13,1716,832,208,884,221,429,13,0,0,13
9,-47.5,57.5,98,49,0,0.0,0.0,0,0.0,57.5,22,490825.18942891783,23.879136509074144,6.142891081975571,49,98,22,13,98,0,35,-105.0,70.5,-47.5,5.0,13893604,69.216184,nan,13.893604,nan,13,7056,3759080,26,10125752,98,13,1716,832,208,884,221,429,13,0,0,13
10,-47.5,57.5,100,50,0,0.0,0.0,0,0.0,57.5,23,431787.183809268,20.815180371129507,5.35165376536506,50,100,23,14,100,0,37,-105.0,70.5,-47.5,5.0,14389688,83.605872,nan,14.389688,nan,14,7200,4048240,28,10332400,100,14,1848,896,224,952,238,462,14,0,0,14
