step,selection_mode,window_steps,validation_capacity,regular_vehicle_count,visitor_vehicle_count,regular_validation_retained_mean,visitor_validation_retained_mean,regular_validation_seen_mean,visitor_validation_seen_mean,policy_examples_per_vehicle_mean,policy_examples_per_vehicle_min,policy_examples_per_vehicle_max,latest_fidelity_step,latest_tail_rmse,window_opportunities,window_attempts,window_labeled_pulls,window_attempt_rate,window_mean_realized_gain,window_beneficial_pull_fraction,window_adopted_pull_fraction,window_gain_prediction_pearson,window_selected_predicted_top_fraction,window_mean_candidate_score_std,window_available_regular_provider_fraction,window_selected_regular_provider_fraction,window_regular_provider_selection_enrichment,window_available_more_experienced_provider_fraction,window_selected_more_experienced_provider_fraction,window_more_experienced_selection_enrichment,window_selected_provider_sample_advantage_mean,cumulative_opportunities,cumulative_attempts,cumulative_labeled_pulls,cumulative_attempt_rate,cumulative_mean_realized_gain,cumulative_beneficial_pull_fraction,cumulative_adopted_pull_fraction,cumulative_gain_prediction_pearson,cumulative_selected_predicted_top_fraction,cumulative_mean_candidate_score_std,cumulative_available_regular_provider_fraction,cumulative_selected_regular_provider_fraction,cumulative_regular_provider_selection_enrichment,cumulative_available_more_experienced_provider_fraction,cumulative_selected_more_experienced_provider_fraction,cumulative_more_experienced_selection_enrichment,cumulative_selected_provider_sample_advantage_mean
25,policy,100,400,8,32,138.5,119.65625,138.5,119.65625,6.4,0,14,-1,nan,810,289,289,0.3567901234567901,0.1521871203215942,0.6124567474048442,0.6124567474048442,0.03338929533704076,0.9100346020761245,0.0005016777364923433,nan,0.0,nan,0.5339466980207721,0.42214532871972316,0.7906132396445693,-5.283737024221454,810,289,289,0.3567901234567901,0.1521871203215942,0.6124567474048442,0.6124567474048442,0.03338929533704076,0.9100346020761245,0.0005016777364923433,nan,0.0,nan,0.5339466980207721,0.42214532871972316,0.7906132396445693,-5.283737024221454
50,policy,100,400,8,32,307.75,236.84375,307.75,236.84375,11.725,0,32,-1,nan,1749,573,573,0.3276157804459691,0.161085315216319,0.6980802792321117,0.6980802792321117,0.07472992625015243,0.9040139616055847,0.002540727814750047,nan,0.0,nan,0.5301984353871146,0.5026178010471204,0.9479805436999135,43.39441535776614,1749,573,573,0.3276157804459691,0.161085315216319,0.6980802792321117,0.6980802792321117,0.07472992625015243,0.9040139616055847,0.002540727814750047,nan,0.0,nan,0.5301984353871146,0.5026178010471204,0.9479805436999135,43.39441535776614
75,policy,100,400,8,32,397.5,266.53125,493.625,304.0,15.075,0,40,-1,nan,2690,844,844,0.3137546468401487,0.15393507580914687,0.7369668246445498,0.7369668246445498,0.10340249768019223,0.8957345971563981,0.0032248619590624777,nan,0.0,nan,0.5240507035302574,0.504739336492891,0.963149811826841,43.182464454976305,2690,844,844,0.3137546468401487,0.15393507580914687,0.7369668246445498,0.7369668246445498,0.10340249768019223,0.8957345971563981,0.0032248619590624777,nan,0.0,nan,0.5240507035302574,0.504739336492891,0.963149811826841,43.182464454976305
100,policy,100,400,8,32,400.0,291.625,656.875,395.21875,19.725,0,49,100,25.037820948307942,3597,1142,1142,0.31748679455101475,0.1608977407757784,0.7574430823117339,0.7574430823117339,0.03427644087326414,0.8992994746059545,0.003454638948516752,nan,0.0,nan,0.5250740155035402,0.532399299474606,1.0139509550173436,107.12084063047286,3597,1142,1142,0.31748679455101475,0.1608977407757784,0.7574430823117339,0.7574430823117339,0.03427644087326414,0.8992994746059545,0.003454638948516752,nan,0.0,nan,0.5250740155035402,0.532399299474606,1.0139509550173436,107.12084063047286
125,policy,100,400,8,32,400.0,233.40625,772.625,300.09375,17.775,0,56,100,25.037820948307942,3614,1097,1097,0.30354178195904813,0.17210981731114017,0.8040109389243391,0.8040109389243391,0.039269371160709284,0.8896991795806746,0.004977024996639351,nan,0.0,nan,0.523232722513298,0.5834092980856882,1.115009197596316,170.72835004557885,4424,1386,1386,0.31329113924050633,0.16795566187825503,0.7640692640692641,0.7640692640692641,0.024338371583916087,0.8939393939393939,0.0041576237125708435,nan,0.0,nan,0.5251943681193229,0.5497835497835498,1.0468192028644152,134.02741702741702
150,policy,100,400,8,32,400.0,234.8125,904.5,333.15625,20.25,0,61,100,25.037820948307942,3494,1056,1056,0.3022323983972524,0.17861346403834627,0.8058712121212122,0.8058712121212122,0.05356541937623484,0.8835227272727273,0.005880231138440505,nan,0.0,nan,0.5229456743409233,0.6079545454545454,1.1625577479357871,269.936553030303,5243,1629,1629,0.3106999809269502,0.17244794576024827,0.7679558011049724,0.7679558011049724,0.041466487552981254,0.8907305095150398,0.00476621410370188,nan,0.0,nan,0.5253651057866201,0.570902394106814,1.086677413133504,190.25046040515653
175,policy,100,400,8,32,400.0,222.03125,1071.5,306.71875,21.125,0,65,100,25.037820948307942,3393,1047,1047,0.30857648099027407,0.19719295783390117,0.8175740210124164,0.8175740210124164,0.06194085553279285,0.8901623686723973,0.007399600704820605,nan,0.0,nan,0.5253175304899443,0.6475644699140402,1.2327105651891734,404.6275071633238,6083,1891,1891,0.31086634884103237,0.1778858967927099,0.7815970386039133,0.7815970386039133,0.07308746234029488,0.8926493918561608,0.005553464386213115,nan,0.0,nan,0.5247573193241449,0.5838180856689582,1.1125487233239164,243.30565838180857
200,policy,100,400,8,32,400.0,169.1875,1196.125,216.9375,18.3,0,75,200,27.92295285406165,3248,979,979,0.30141625615763545,0.21018713180587706,0.8355464759959143,0.8355464759959143,0.09049566732970507,0.8784473953013279,0.00969014889268333,nan,0.0,nan,0.5250463044413167,0.676200204290092,1.2878867988788394,565.197139938713,6845,2121,2121,0.30986121256391524,0.18364847807821436,0.7934936350777935,0.7934936350777935,0.09487461691008701,0.8896746817538896,0.006413431687545685,nan,0.0,nan,0.5250608664122177,0.5987741631305987,1.1403900032049041,318.55728429985857
225,policy,100,400,8,32,400.0,230.96875,1284.0,313.40625,22.4,0,77,200,27.92295285406165,3229,974,974,0.3016413750387117,0.2208680810889671,0.8542094455852156,0.8542094455852156,0.14914958922023827,0.8798767967145791,0.010011782300440896,nan,0.0,nan,0.521790785347614,0.702258726899384,1.3458626457566574,769.570841889117,7653,2360,2360,0.30837580033973605,0.1897932450609811,0.801271186440678,0.801271186440678,0.11757248047573166,0.888135593220339,0.006627645675230246,nan,0.0,nan,0.5237583079115812,0.6127118644067797,1.1698370319888374,396.32372881355934
250,policy,100,400,8,32,400.0,233.40625,1386.375,287.78125,22.775,0,80,200,27.92295285406165,3253,977,977,0.3003381494005533,0.22696698381946376,0.8730808597748209,0.8730808597748209,0.13353910913732672,0.8833162743091095,0.010560155650854044,nan,0.0,nan,0.514835600748604,0.6990788126919141,1.3578680488983446,974.7809621289662,8496,2606,2606,0.3067325800376648,0.1928873548868229,0.807367613200307,0.807367613200307,0.12188654465249002,0.8879508825786646,0.006984633577911626,nan,0.0,nan,0.5213335050464287,0.6189562547966232,1.1872558521660725,484.37413660782806
