step,pending_transitions,pull_updates_this_step,queued_transitions,t2_b0_train_updates,train_updates_this_step
1,299,686,0,0,0
2,597,690,0,0,0
3,883,690,5,0,0
4,1181,698,0,0,0
5,1459,714,15,0,0
6,1732,716,20,0,0
7,1940,724,75,0,0
8,2205,718,30,0,0
9,2425,708,70,0,0
10,2633,720,80,0,0
11,2687,722,244,0,0
12,2697,694,283,0,0
13,2707,700,281,0,0
14,2720,714,278,0,0
15,2688,722,318,8,8
16,2708,748,273,12,4
17,2673,782,323,20,8
18,2596,798,360,32,12
19,2523,848,355,44,12
20,2532,842,228,44,0
21,2507,830,268,48,4
22,2324,778,398,68,20
23,2399,776,211,192,124
24,2376,778,256,364,172
25,2390,828,221,540,176
26,2347,846,268,724,184
27,2407,856,233,912,188
28,2399,850,298,1108,196
29,2407,854,287,1308,200
30,2470,874,232,1464,156
31,2457,872,298,1628,164
32,2517,880,235,1792,164
33,2413,938,384,1988,196
34,2439,896,258,2144,156
35,2423,884,300,2288,144
36,2557,870,165,2420,132
37,2556,846,289,2596,176
38,2545,870,295,2768,172
39,2539,870,290,2936,168
40,2629,872,205,3100,164
41,2660,860,260,3276,176
42,2604,880,340,3452,176
43,2637,886,260,3628,176
44,2594,906,324,3812,184
45,2660,904,230,3996,184
46,2677,904,270,4180,184
47,2643,886,315,4368,188
48,2603,924,315,4556,188
49,2609,904,275,4744,188
50,2500,954,381,4932,188
51,2579,964,215,5104,172
52,2590,916,275,5292,188
53,2611,976,269,5476,184
54,2491,906,397,5668,192
55,2390,894,378,5844,176
56,2434,898,244,6012,168
57,2452,888,270,6184,172
58,2456,836,282,6356,172
59,2468,800,273,6520,164
60,2367,758,360,6688,168
61,2406,760,229,6844,156
62,2500,762,189,6996,152
63,2497,768,279,7156,160
64,2470,786,284,7320,164
65,2525,792,237,7492,172
66,2464,806,340,7668,176
67,2393,804,326,7840,172
68,2377,770,292,8016,176
69,2354,754,280,8180,164
70,2336,746,282,8348,168
71,2334,748,237,8512,164
72,2289,740,278,8676,164
73,2336,746,201,8840,164
74,2277,732,271,9004,164
75,2226,726,271,9176,172
76,2192,720,212,9348,172
77,1948,728,385,9520,172
78,1907,732,212,9696,176
79,1725,738,308,9868,172
80,1561,702,327,10044,176
81,1527,714,166,10196,152
82,1403,708,222,10340,144
83,1337,724,176,10484,144
84,1281,730,175,10620,136
85,1203,738,183,10768,148
86,1139,740,159,10884,116
87,1003,740,196,11004,120
88,941,750,98,11108,104
89,865,746,140,11216,108
90,756,736,173,11364,148
91,671,742,152,11464,100
92,637,738,113,11540,76
93,621,730,70,11620,80
94,599,716,106,11700,80
95,609,718,66,11776,76
96,595,712,66,11860,84
97,615,732,72,11932,72
98,670,738,49,11976,44
99,732,768,57,12052,76
100,763,760,43,12108,56
101,742,760,66,12184,76
102,717,772,74,12308,124
103,701,784,54,12384,76
104,681,764,115,12504,120
105,704,762,67,12580,76
106,736,768,66,12652,72
107,745,760,99,12756,104
108,745,774,104,12860,104
109,712,764,133,12964,104
110,734,738,70,13016,52
111,760,716,30,13052,36
112,774,718,49,13088,36
113,799,734,64,13136,48
114,784,764,83,13240,104
115,774,776,92,13312,72
116,758,782,77,13420,108
117,739,772,103,13532,112
118,732,782,81,13640,108
119,677,748,130,13772,132
120,682,738,87,13888,116
121,706,730,36,13940,52
122,723,724,57,14020,80
123,688,714,133,14140,120
124,710,702,55,14240,100
125,696,814,73,14352,112
126,721,828,53,14432,80
127,751,832,72,14516,84
128,785,852,92,14612,96
129,850,910,85,14732,120
130,837,902,103,14832,100
131,876,886,85,14888,56
132,888,890,69,14956,68
133,841,892,158,15072,116
134,836,842,89,15136,64
135,800,832,90,15200,64
136,800,806,81,15268,68
137,808,810,62,15336,68
138,780,830,99,15436,100
139,766,826,105,15548,112
140,767,832,60,15640,92
141,718,834,112,15748,108
142,687,806,96,15852,104
143,644,808,121,15996,144
144,662,804,86,16084,88
145,722,768,56,16168,84
146,746,790,68,16256,88
147,731,794,91,16324,68
148,715,798,49,16400,76
149,673,790,104,16476,76
150,694,794,53,16552,76
151,719,788,74,16632,80
152,763,754,80,16692,60
153,803,758,70,16760,68
154,801,746,129,16868,108
155,762,742,114,16976,108
156,747,760,70,17076,100
157,728,742,100,17188,112
158,726,744,40,17220,32
159,715,756,77,17304,84
160,712,748,65,17364,60
161,674,788,98,17464,100
162,635,780,93,17568,104
163,577,766,128,17660,92
164,533,748,108,17772,112
165,489,750,77,17848,76
166,500,748,51,17916,68
167,473,742,65,17984,68
168,474,750,41,18016,32
169,477,768,60,18076,60
170,469,814,66,18136,60
171,480,822,49,18196,60
172,481,828,53,18256,60
173,484,838,67,18340,84
174,520,854,54,18404,64
175,553,804,48,18452,48
176,539,796,66,18532,80
177,579,792,16,18568,36
178,603,798,39,18620,52
179,596,804,74,18676,56
180,560,826,74,18724,48
181,521,864,80,18792,68
182,524,856,61,18852,60
183,539,856,49,18924,72
184,495,856,76,19000,76
185,448,882,92,19092,92
186,443,926,73,19164,72
187,467,892,53,19220,56
188,463,882,34,19292,72
189,455,866,42,19364,72
190,478,854,35,19408,44
191,471,848,61,19484,76
192,445,838,62,19564,80
193,429,842,60,19656,92
194,455,838,39,19700,44
195,451,824,45,19748,48
196,438,820,71,19820,72
197,412,806,72,19904,84
198,446,792,15,19932,28
199,449,774,43,19964,32
200,461,796,55,20020,56
201,461,792,53,20072,52
202,460,778,23,20108,36
203,439,776,55,20156,48
204,420,760,65,20236,80
205,443,738,31,20264,28
206,435,736,64,20320,56
207,438,702,43,20372,52
208,444,700,31,20400,28
209,415,690,47,20444,44
210,373,702,84,20520,76
211,352,718,68,20572,52
212,373,704,32,20612,40
213,361,712,41,20648,36
214,362,734,36,20692,44
215,356,750,71,20748,56
216,340,774,58,20788,40
217,319,790,49,20828,40
218,324,812,27,20852,24
219,343,822,28,20880,28
220,377,830,31,20908,28
221,385,826,34,20936,28
222,376,838,40,20968,32
223,373,824,29,20996,28
224,385,850,45,21040,44
225,384,888,46,21088,48
226,407,880,32,21116,28
227,407,874,32,21148,32
228,421,886,27,21176,28
229,437,892,42,21216,40
230,418,874,60,21268,52
231,412,888,47,21312,44
232,401,902,31,21340,28
233,387,898,50,21376,36
234,365,902,57,21428,52
235,367,906,59,21480,52
236,380,872,52,21548,68
237,379,890,27,21576,28
238,374,900,30,21608,32
239,381,898,34,21640,32
240,354,874,57,21680,40
241,355,886,30,21704,24
242,365,866,40,21724,20
243,362,866,26,21748,24
244,338,860,45,21780,32
245,322,882,57,21828,48
246,312,858,50,21868,40
247,299,832,31,21896,28
248,307,838,24,21920,24
249,301,844,31,21948,28
250,298,836,30,21972,24
251,288,844,46,22012,40
252,274,830,61,22072,60
253,293,826,21,22108,36
254,306,812,34,22128,20
255,297,802,47,22176,48
256,330,806,25,22196,20
257,353,804,13,22212,16
258,377,800,21,22232,20
259,364,782,43,22276,44
260,382,778,27,22296,20
261,384,776,47,22328,32
262,387,774,35,22364,36
263,372,792,55,22400,36
264,358,772,48,22440,40
265,358,776,27,22464,24
266,357,770,59,22520,56
267,361,808,52,22556,36
268,353,790,35,22584,28
269,350,804,35,22612,28
270,351,818,44,22640,28
271,340,808,35,22676,36
272,340,802,32,22708,32
273,321,788,47,22740,32
274,318,792,43,22776,36
275,361,794,14,22796,20
276,361,788,45,22832,36
277,357,760,52,22880,48
278,383,764,29,22912,32
279,379,756,53,22952,40
280,403,774,60,23008,56
281,422,776,43,23044,36
282,442,806,32,23080,36
283,453,806,29,23112,32
284,445,806,35,23140,28
285,450,840,46,23180,40
286,465,844,40,23212,32
287,472,810,45,23256,44
288,461,804,57,23312,56
289,479,800,32,23364,52
290,433,820,90,23436,72
291,441,810,64,23484,48
292,442,768,47,23524,40
293,430,764,38,23560,36
294,422,790,32,23592,32
295,407,808,46,23628,36
296,374,776,69,23680,52
297,371,760,41,23732,52
298,382,738,42,23768,36
299,366,742,52,23812,44
300,363,764,48,23856,44
301,340,762,66,23912,56
302,348,798,44,23952,40
303,380,800,6,23960,8
304,385,814,25,23980,20
305,383,808,36,24016,36
306,397,816,40,24060,44
307,378,840,45,24108,48
308,371,822,55,24152,44
309,375,820,36,24184,32
310,390,792,40,24232,48
311,398,780,38,24272,40
312,384,778,62,24320,48
313,398,750,38,24352,32
