step,selection_mode,window_steps,validation_capacity,regular_vehicle_count,visitor_vehicle_count,regular_validation_retained_mean,visitor_validation_retained_mean,regular_validation_seen_mean,visitor_validation_seen_mean,policy_examples_per_vehicle_mean,policy_examples_per_vehicle_min,policy_examples_per_vehicle_max,latest_fidelity_step,latest_tail_rmse,window_opportunities,window_attempts,window_labeled_pulls,window_attempt_rate,window_mean_realized_gain,window_beneficial_pull_fraction,window_adopted_pull_fraction,window_gain_prediction_pearson,window_selected_predicted_top_fraction,window_mean_candidate_score_std,window_available_regular_provider_fraction,window_selected_regular_provider_fraction,window_regular_provider_selection_enrichment,window_available_more_experienced_provider_fraction,window_selected_more_experienced_provider_fraction,window_more_experienced_selection_enrichment,window_selected_provider_sample_advantage_mean,cumulative_opportunities,cumulative_attempts,cumulative_labeled_pulls,cumulative_attempt_rate,cumulative_mean_realized_gain,cumulative_beneficial_pull_fraction,cumulative_adopted_pull_fraction,cumulative_gain_prediction_pearson,cumulative_selected_predicted_top_fraction,cumulative_mean_candidate_score_std,cumulative_available_regular_provider_fraction,cumulative_selected_regular_provider_fraction,cumulative_regular_provider_selection_enrichment,cumulative_available_more_experienced_provider_fraction,cumulative_selected_more_experienced_provider_fraction,cumulative_more_experienced_selection_enrichment,cumulative_selected_provider_sample_advantage_mean
25,policy,100,400,4,36,156.25,122.19444444444444,156.25,122.19444444444444,2.6,0,3,-1,nan,804,117,117,0.1455223880597015,0.24734268336654902,0.717948717948718,0.717948717948718,0.06673324294334308,0.9401709401709402,0.0006365647916744588,nan,0.0,nan,0.527451666630771,0.49572649572649574,0.9398519847194194,6.717948717948718,804,117,117,0.1455223880597015,0.24734268336654902,0.717948717948718,0.717948717948718,0.06673324294334308,0.9401709401709402,0.0006365647916744588,nan,0.0,nan,0.527451666630771,0.49572649572649574,0.9398519847194194,6.717948717948718
50,policy,100,400,4,36,337.5,216.30555555555554,337.5,216.30555555555554,3.975,0,6,-1,nan,1727,222,222,0.12854661262304573,0.22997787648585996,0.8018018018018018,0.8018018018018018,0.02392127484805321,0.9414414414414415,0.0030512989901117196,nan,0.0,nan,0.5327240266006914,0.5045045045045045,0.947027878062389,54.67567567567568,1727,222,222,0.12854661262304573,0.22997787648585996,0.8018018018018018,0.8018018018018018,0.02392127484805321,0.9414414414414415,0.0030512989901117196,nan,0.0,nan,0.5327240266006914,0.5045045045045045,0.947027878062389,54.67567567567568
75,policy,100,400,4,36,400.0,241.05555555555554,522.0,266.6388888888889,4.825,0,9,-1,nan,2649,327,327,0.12344280860702152,0.24138559521454975,0.8470948012232415,0.8470948012232415,0.020827581991697246,0.926605504587156,0.004376385080896653,nan,0.0,nan,0.5299786682006388,0.5749235474006116,1.0848050721599187,160.70336391437309,2649,327,327,0.12344280860702152,0.24138559521454975,0.8470948012232415,0.8470948012232415,0.020827581991697246,0.926605504587156,0.004376385080896653,nan,0.0,nan,0.5299786682006388,0.5749235474006116,1.0848050721599187,160.70336391437309
100,policy,100,400,4,36,400.0,273.6666666666667,695.0,351.9166666666667,6.075,0,11,100,24.46773362838842,3554,425,425,0.11958356781091728,0.24101772283121592,0.8541176470588235,0.8541176470588235,0.024717458697808288,0.92,0.004529529883449073,nan,0.0,nan,0.5302026109637252,0.6141176470588235,1.1582697526565735,253.42352941176472,3554,425,425,0.11958356781091728,0.24101772283121592,0.8541176470588235,0.8541176470588235,0.024717458697808288,0.92,0.004529529883449073,nan,0.0,nan,0.5302026109637252,0.6141176470588235,1.1582697526565735,253.42352941176472
125,policy,100,400,4,36,400.0,250.47222222222223,796.0,317.94444444444446,5.675,0,13,100,24.46773362838842,3583,394,394,0.10996371755512141,0.24795475885650514,0.9035532994923858,0.9035532994923858,-0.013444908575449138,0.8984771573604061,0.005181106664489355,nan,0.0,nan,0.5329888836936004,0.6878172588832487,1.2904908149616392,425.79187817258884,4387,511,511,0.11648051059949852,0.24781461632749366,0.8610567514677103,0.8610567514677103,0.01039346006184825,0.9080234833659491,0.004348234162610354,nan,0.0,nan,0.5319740848519057,0.6438356164383562,1.2102762799386952,329.839530332681
150,policy,100,400,4,36,400.0,249.66666666666666,943.5,354.02777777777777,6.1,0,15,100,24.46773362838842,3507,371,371,0.10578842315369262,0.25848679870985164,0.8867924528301887,0.8867924528301887,0.060771610045115734,0.8221024258760108,0.005060958746490625,nan,0.0,nan,0.5308595857141623,0.7223719676549866,1.3607590163097156,541.0592991913746,5234,593,593,0.11329766908674055,0.24781398128366927,0.8549747048903878,0.8549747048903878,0.022536833684908136,0.866779089376054,0.004397855498636905,nan,0.0,nan,0.5314747728389303,0.6408094435075885,1.2057193986548698,358.97301854974705
175,policy,100,400,4,36,400.0,213.55555555555554,1112.5,285.77777777777777,5.575,0,18,100,24.46773362838842,3419,362,362,0.10587891196256215,0.2529681840470332,0.856353591160221,0.856353591160221,0.13317230440564534,0.7569060773480663,0.004193911217973982,nan,0.0,nan,0.5299957963456062,0.7016574585635359,1.3238924976416047,554.3867403314918,6068,689,689,0.11354647330257087,0.2474710773007021,0.8519593613933236,0.8519593613933236,0.02941961390882252,0.8374455732946299,0.004273570621876777,nan,0.0,nan,0.5299883190127093,0.6415094339622641,1.210421835630835,367.544267053701
200,policy,100,400,4,36,400.0,216.75,1259.75,277.8611111111111,5.925,0,21,200,22.704425587856072,3370,360,360,0.10682492581602374,0.25826065477947946,0.8583333333333333,0.8583333333333333,0.2572790439332736,0.7111111111111111,0.0038043335255386183,nan,0.0,nan,0.5301583983112172,0.6944444444444444,1.309881059427803,600.2722222222222,6924,785,785,0.1133737723859041,0.24892530945717117,0.8560509554140128,0.8560509554140128,0.030296777619774014,0.824203821656051,0.004176567473547537,nan,0.0,nan,0.5301810920961701,0.6509554140127388,1.227798244254741,412.48789808917195
225,policy,100,400,4,36,400.0,249.36111111111111,1399.0,353.1111111111111,7.25,0,24,200,22.704425587856072,3427,386,386,0.11263495768894076,0.26334357626353533,0.8549222797927462,0.8549222797927462,0.2070165118354912,0.7176165803108808,0.003813947277715929,nan,0.0,nan,0.5243836360118823,0.6865284974093264,1.3092103762630953,758.3937823834196,7814,897,897,0.11479395955976453,0.2544970896110077,0.8584169453734671,0.8584169453734671,0.030257498991142346,0.8260869565217391,0.00411391100487639,nan,0.0,nan,0.5286451280852356,0.6622073578595318,1.2526500721912668,514.2564102564103
250,policy,100,400,4,36,400.0,213.36111111111111,1498.5,256.44444444444446,6.275,0,26,200,22.704425587856072,3449,404,404,0.1171354015656712,0.27820246726736525,0.8737623762376238,0.8737623762376238,0.1483149734735202,0.7821782178217822,0.003288901800996967,nan,0.0,nan,0.5247906952748936,0.7178217821782178,1.3678249036069732,900.6831683168317,8683,997,997,0.11482206610618449,0.26012787129110476,0.8625877632898696,0.8625877632898696,0.02634287417659865,0.8324974924774323,0.0039573647347119776,nan,0.0,nan,0.5288197707062153,0.6720160481444333,1.2707846517292378,578.482447342026
