step,eval_is_final,eval_n_pairs_per_zone,t2_b0_active_models_total,t2_b0_active_models_z0,t2_b0_balanced_rmse_total,t2_b0_censored_gain_vs_prior_total,t2_b0_censored_rmse_total,t2_b0_censored_rmse_z0,t2_b0_false_reachable_rate_total,t2_b0_false_reachable_rate_z0,t2_b0_floor_rmse_total,t2_b0_individual_total,t2_b0_individual_z0,t2_b0_mean_abs_prediction_shift_from_prior_db_total,t2_b0_mean_model_rmse_total,t2_b0_mean_model_rmse_z0,t2_b0_mean_support_total,t2_b0_median_model_rmse_total,t2_b0_p10_model_rmse_total,t2_b0_p90_model_rmse_total,t2_b0_prior_censored_rmse_total,t2_b0_prior_false_reachable_rate_total,t2_b0_prior_floor_rmse_total,t2_b0_prior_reachable_rmse_total,t2_b0_prior_rmse_total,t2_b0_reachable_count_total,t2_b0_reachable_gain_vs_prior_total,t2_b0_reachable_rmse_total,t2_b0_rmse_gain_vs_prior_total,t2_b0_supported_fraction_total,t2_b0_supported_gain_vs_prior_total,t2_b0_supported_prior_rmse_total,t2_b0_supported_rmse_total,t2_b0_total,t2_b0_unavailable_censored_rmse_total,t2_b0_unavailable_censored_rmse_z0,t2_b0_unavailable_count_total,t2_b0_z0
100,1,500,40,40,39.815837442699156,33.19515250735152,23.222696360362256,23.222696360362256,0.925,0.925,51.74773944918545,25.58255992679382,25.58255992679382,52.797551485824584,23.53077664272511,23.53077664272511,nan,20.226549943855755,16.962634601409047,27.833879714679664,56.41784886771378,0.0,0.0,58.62880335341551,56.417848909162686,18520,36.43030600728633,22.198497346129177,30.835288982368866,nan,nan,nan,nan,25.58255992679382,33.4877075814195,33.4877075814195,1480,25.58255992679382
200,1,500,40,40,34.63002035292758,34.84672747813538,22.950038265332637,22.950038265332637,0.888095238095238,0.888095238095238,43.34141734815772,24.02195524968619,24.02195524968619,50.59879823112488,20.35664899846315,20.35664899846315,nan,14.476037075833819,12.316244216247856,36.17371830474903,57.796765743468015,0.0,0.0,59.0501195832067,57.796765693538504,19160,36.246651392136066,22.803468191070635,33.77481044385232,nan,nan,nan,nan,24.02195524968619,26.07042549442885,26.07042549442885,840,24.02195524968619
300,1,500,40,40,31.130953919032272,43.339784384657044,14.3808678230697,14.3808678230697,0.975,0.975,41.67484182379847,15.136570419582934,15.136570419582934,54.63349603042602,13.331983457744844,13.331983457744844,nan,11.863244552180328,10.642930666272683,14.343112771120346,57.720652207726744,0.0,0.0,58.24725808193561,57.72065227221942,19640,44.05288797336089,14.194370108574724,42.58408185263649,nan,nan,nan,nan,15.136570419582934,22.30577795686988,22.30577795686988,360,15.136570419582934
400,1,500,40,40,34.70639881865821,33.42887041142771,25.369854052151755,25.369854052151755,0.85,0.85,42.003070407346804,25.916733194198375,25.916733194198375,47.99043997344971,20.219037897975063,20.219037897975063,nan,12.571118887735318,10.265597146733642,57.696729272995825,58.79872446357947,0.0,0.0,59.51726900852974,58.79872432959822,19520,34.12415351879539,25.39311548973435,32.88199113539984,nan,nan,nan,nan,25.916733194198375,24.405109984847357,24.405109984847357,480,25.916733194198375
500,1,500,40,40,31.133553838960935,45.03184276553582,13.277556115621389,13.277556115621389,0.9733333333333334,0.9733333333333334,42.11391516768823,14.603818648333016,14.603818648333016,56.59213106460571,13.33315758898103,13.33315758898103,nan,12.142214783504587,10.509140181073482,15.038220191515558,58.30939888115721,0.0,0.0,59.20422436386257,58.309398702531496,19400,46.35842744285696,12.845796921005617,43.70558005419848,nan,nan,nan,nan,14.603818648333016,23.259000195464004,23.259000195464004,600,14.603818648333016
600,1,500,40,40,32.25053495213741,37.97988375990168,18.578650748875486,18.578650748875486,0.925,0.925,41.836784468397894,20.719754070422454,20.719754070422454,51.70250078010559,18.488376605193174,18.488376605193174,nan,14.997713753105575,12.96879129139313,24.739082438671222,56.558534508777164,0.0,0.0,58.648468216171196,56.55853451439505,18600,40.485938801387206,18.162529414783993,35.838780443972595,nan,nan,nan,nan,20.719754070422454,23.415566320144823,23.415566320144823,1400,20.719754070422454
700,1,500,40,40,32.48901185050874,38.629467694603,18.90795051042855,18.90795051042855,0.925,0.925,41.96981854837425,20.151439036988805,20.151439036988805,51.39654992790222,17.117720541068604,17.117720541068604,nan,13.289719330180281,11.431087889915018,21.078240260280015,57.53741820503155,0.0,0.0,58.72388157532632,57.537418230070344,19200,40.02612467612755,18.69775689919877,37.38597919308154,nan,nan,nan,nan,20.151439036988805,23.39269336606773,23.39269336606773,800,20.151439036988805
800,1,500,40,40,31.55862038758589,37.59710836407481,17.821337532183048,17.821337532183048,0.9491071428571428,0.9491071428571428,41.05615791614062,19.58384629546981,19.58384629546981,52.24559559059143,17.364325030619536,17.364325030619536,nan,14.404293997301753,12.03421351070409,21.289045938301225,55.41844589625786,0.0,0.0,57.03853278211355,55.418445895818955,18880,39.53753456199972,17.50099822011383,35.834599600349144,nan,nan,nan,nan,19.58384629546981,22.54641618176005,22.54641618176005,1120,19.58384629546981
900,1,500,40,40,34.98165218080343,36.189931257104575,22.860268798905665,22.860268798905665,0.875,0.875,43.9056189520434,23.34678025176539,23.34678025176539,52.25272816886902,18.2412151161988,18.2412151161988,nan,11.191706710643992,9.370260353088629,43.59654517413091,59.05020005601024,0.0,0.0,59.588935880592835,59.05020013812434,19640,36.79137892737115,22.797556953221687,35.703419886358944,nan,nan,nan,nan,23.34678025176539,26.05379266504206,26.05379266504206,360,23.34678025176539
1000,1,500,40,40,33.16971181439877,29.078046836908342,27.607112774301797,27.607112774301797,0.7987179487179488,0.7987179487179488,37.56390622468709,28.946502438975603,28.946502438975603,44.50315008506775,23.828728627131895,23.828728627131895,nan,15.101290265388029,12.321199366396087,55.64217664388497,56.68515961121014,0.0,0.0,59.034231541664326,56.68515974402011,18440,30.93774576775579,28.096485773908537,27.73865730504451,nan,nan,nan,nan,28.946502438975603,20.974447868597917,20.974447868597917,1560,28.946502438975603
