step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,4,2,0,0.0,0.0,0,0.0,57.5,0,562500.0,65.35706329345703,65.35706329345703,2,4,0,1,4,0,1,-105.0,70.5,-47.5,5.0,702876,0.702876,nan,0.702876,nan,1,288,289160,2,413296,4,1,132,64,16,68,17,33,1,0,0,1
3,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,2,562500.0,45.84866939342835,29.858114213394174,7,14,2,4,14,0,6,-105.0,70.5,-47.5,5.0,2604712,3.307588,nan,2.604712,nan,4,1008,1156640,8,1446536,14,4,528,256,64,272,68,132,4,0,0,4
4,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,2,562500.0,60.587783703457966,57.62797818736688,20,40,2,5,40,0,7,-105.0,70.5,-47.5,5.0,5582084,8.889672,nan,5.582084,nan,5,2664,1445800,10,4132960,40,5,660,320,80,340,85,165,5,0,0,5
5,-47.5,57.5,52,26,0,0.0,0.0,0,0.0,57.5,2,562500.0,46.51446571672322,24.10165527560033,26,52,2,5,52,0,7,-105.0,70.5,-47.5,5.0,6822548,15.71222,nan,6.822548,nan,5,3240,1445800,10,5372848,52,5,660,320,80,340,85,165,5,0,0,5
6,-47.5,57.5,70,35,0,0.0,0.0,0,0.0,57.5,4,562500.0,46.609445003479394,36.28855909286679,35,70,4,5,70,0,9,-105.0,70.5,-47.5,5.0,8683820,24.39604,nan,8.68382,nan,5,4680,1445800,10,7232680,70,5,660,320,80,340,85,165,5,0,0,5
7,-47.5,57.5,76,38,0,0.0,0.0,0,0.0,57.5,7,562500.0,39.85780040820767,18.52917896582895,38,76,7,7,76,0,14,-105.0,70.5,-47.5,5.0,9882708,34.278748,nan,9.882708,nan,7,5040,2024120,14,7852624,76,7,924,448,112,476,119,231,7,0,0,7
8,-47.5,57.5,86,43,0,0.0,0.0,0,0.0,57.5,8,562500.0,38.558124378919416,19.010146581086197,43,86,8,8,86,0,16,-105.0,70.5,-47.5,5.0,11205600,45.484348,nan,11.2056,nan,8,5400,2313280,16,8885864,86,8,1056,512,128,544,136,264,8,0,0,8
9,-47.5,57.5,98,49,0,0.0,0.0,0,0.0,57.5,8,562500.0,36.71696122861535,21.139523548128075,49,98,8,10,98,0,18,-105.0,70.5,-47.5,5.0,13024720,58.509068,nan,13.02472,nan,10,6048,2891600,20,10125752,98,10,1320,640,160,680,170,330,10,0,0,10
10,-47.5,57.5,100,50,0,0.0,0.0,0,0.0,57.5,12,502803.9551560583,29.354037606499787,5.186082217912755,50,100,12,11,100,0,23,-105.0,70.5,-47.5,5.0,13520156,72.029224,nan,13.520156,nan,11,5544,3180760,22,10332400,100,11,1452,704,176,748,187,363,11,0,0,11
