step,pending_transitions,pull_updates_this_step,queued_transitions,t2_b0_train_updates,train_updates_this_step
1,299,684,0,0,0
2,597,694,0,0,0
3,877,682,10,0,0
4,1177,676,0,0,0
5,1437,676,30,0,0
6,1712,688,20,0,0
7,1981,686,25,0,0
8,2209,714,60,0,0
9,2427,712,70,0,0
10,2680,738,40,0,0
11,2606,762,359,0,0
12,2541,784,348,0,0
13,2614,790,225,0,0
14,2687,792,225,0,0
15,2658,804,315,8,8
16,2681,836,270,12,4
17,2706,830,270,16,4
18,2726,822,275,20,4
19,2741,830,280,24,4
20,2801,828,240,24,0
21,2801,832,293,28,4
22,2835,834,263,28,0
23,2825,824,303,172,144
24,2865,820,258,372,200
25,2808,846,347,584,212
26,2666,824,422,792,208
27,2671,806,290,992,200
28,2676,800,290,1192,200
29,2546,792,410,1392,200
30,2616,794,230,1576,184
31,2593,814,313,1764,188
32,2581,804,302,1944,180
33,2528,808,338,2120,176
34,2580,834,243,2284,164
35,2625,846,250,2452,168
36,2610,878,305,2632,180
37,2555,864,340,2808,176
38,2635,844,215,2980,172
39,2705,842,230,3164,184
40,2775,840,230,3348,184
41,2790,840,280,3540,192
42,2800,830,285,3736,196
43,2790,822,300,3944,208
44,2790,802,295,4148,204
45,2790,786,295,4352,204
46,2835,776,255,4556,204
47,2819,752,310,4772,216
48,2804,772,310,4988,216
49,2749,790,345,5200,212
50,2704,792,335,5404,204
51,2489,786,485,5600,196
52,2524,784,260,5776,176
53,2539,794,275,5960,184
54,2554,774,275,6144,184
55,2628,772,225,6324,180
56,2478,756,425,6504,180
57,2425,774,333,6672,168
58,2475,776,240,6832,160
59,2395,768,360,6992,160
60,2400,766,280,7144,152
61,2320,782,360,7304,160
62,2415,766,200,7456,152
63,2385,776,315,7612,156
64,2500,774,185,7760,148
65,2435,756,345,7908,148
66,2510,760,220,8052,144
67,2435,768,355,8208,156
68,2555,778,180,8352,144
69,2465,764,365,8516,164
70,2525,762,235,8672,156
71,2570,760,250,8840,168
72,2615,754,250,9008,168
73,2605,756,300,9184,176
74,2695,754,210,9352,168
75,2630,758,350,9536,184
76,2665,768,260,9712,176
77,2690,784,270,9896,184
78,2630,782,345,10076,180
79,2649,778,275,10264,188
80,2713,772,235,10452,188
81,2680,772,320,10644,192
82,2699,762,275,10832,188
83,2658,762,325,11028,196
84,2726,750,230,11212,184
85,2688,740,325,11408,196
86,2700,728,280,11600,192
87,2712,730,280,11792,192
88,2670,744,330,11992,200
89,2680,750,284,12188,196
90,2618,770,348,12380,192
91,2509,778,387,12568,188
92,2503,772,295,12740,172
93,2537,764,260,12916,176
94,2533,784,292,13088,172
95,2573,772,255,13260,172
96,2658,778,214,13432,172
97,2648,772,299,13608,176
98,2682,776,260,13784,176
99,2715,766,260,13960,176
100,2701,784,306,14144,184
101,2626,784,359,14340,196
102,2691,786,234,14528,188
103,2616,758,359,14720,192
104,2636,772,274,14908,188
105,2655,788,275,15096,188
106,2634,780,310,15280,184
107,2703,780,230,15464,184
108,2722,776,275,15652,188
109,2607,796,395,15840,188
110,2592,796,305,16020,180
111,2573,766,309,16204,184
112,2519,756,339,16380,176
113,2555,764,259,16556,176
114,2499,766,339,16732,176
115,2543,762,249,16900,168
116,2536,768,294,17072,172
117,2476,742,339,17240,168
118,2580,750,194,17396,156
119,2483,752,375,17568,172
120,2578,752,205,17732,164
121,2618,766,255,17904,172
122,2648,756,265,18084,180
123,2683,756,260,18260,176
124,2530,784,428,18444,184
125,2622,788,208,18612,168
126,2614,774,298,18788,176
127,2640,782,268,18972,184
128,2627,780,303,19152,180
129,2557,836,353,19340,188
130,2502,812,340,19516,176
131,2501,812,290,19684,168
132,2270,814,492,19852,168
133,2349,808,215,19992,140
134,2274,800,355,20148,156
135,2353,824,215,20288,140
136,2406,820,235,20436,148
137,2435,806,260,20580,144
138,2554,812,180,20724,144
139,2574,824,270,20876,152
140,2632,832,235,21032,156
141,2641,808,280,21196,164
142,2587,822,340,21376,180
143,2628,826,254,21548,172
144,2697,814,230,21732,184
145,2717,806,274,21920,188
146,2640,802,359,22112,192
147,2660,798,275,22300,188
148,2549,802,390,22484,184
149,2538,812,300,22660,176
150,2578,812,255,22832,172
151,2523,794,340,23008,176
152,2558,782,260,23184,176
153,2548,764,300,23360,176
154,2599,778,243,23528,168
155,2598,764,290,23696,168
156,2633,770,255,23868,172
157,2488,752,415,24044,176
158,2348,748,409,24212,168
159,2405,754,235,24368,156
160,2416,758,275,24524,156
161,2512,758,200,24684,160
162,2605,764,205,24848,164
163,2546,798,335,25024,176
164,2504,806,322,25188,164
165,2467,822,316,25348,160
166,2484,820,262,25500,152
167,2438,838,323,25664,164
168,2430,836,284,25836,172
169,2459,828,247,26004,168
170,2485,824,252,26176,172
171,2430,854,324,26344,168
172,2469,854,234,26500,156
173,2543,852,201,26664,164
174,2556,846,256,26840,176
175,2576,802,263,27024,184
176,2482,802,343,27212,188
177,2507,802,228,27400,188
178,2393,778,380,27600,200
179,2340,798,322,27784,184
180,2358,772,234,27960,176
181,2364,770,250,28144,184
182,2322,774,293,28328,184
183,2267,762,322,28500,172
184,2332,754,191,28664,164
185,2284,772,299,28836,172
186,2313,778,220,29004,168
187,2306,802,273,29168,164
188,2360,816,206,29336,168
189,2292,848,312,29516,180
190,2281,858,266,29692,176
191,2340,850,187,29864,172
192,2321,842,267,30036,172
193,2308,816,277,30212,176
194,2337,858,218,30380,168
195,2336,830,244,30552,172
196,2307,790,296,30728,176
197,2312,790,240,30912,184
198,2304,818,234,31092,180
199,2315,826,236,31272,180
200,2342,820,217,31456,184
201,2283,864,298,31640,184
202,2233,850,259,31824,184
203,2256,848,221,32012,188
204,2300,846,200,32204,192
205,2300,894,250,32404,200
206,2230,856,319,32604,200
